"abako"-noun-eo "abacus"-noun-en
"fajenco"-noun-eo "china"-noun-en
"china"-noun-en "fajenco"-noun-eo
"china"-noun-en "porcelanaĵo"-noun-eo
"china"-noun-en "porcelano"-noun-eo
"porcelanaĵo"-noun-eo "china"-noun-en
"porcelano"-noun-eo "china"-noun-en
"fajfilo"-noun-eo "whistle"-noun-en
"whistle"-noun-en "fajfilo"-noun-eo
"whistle"-noun-en "sireno"-noun-eo
"sireno"-noun-eo "whistle"-noun-en
"sireno"-noun-eo "siren"-noun-en
"fajo"-noun-eo "silk"-noun-en
"silk"-noun-en "fajo"-noun-eo
"silk"-noun-en "silko"-noun-eo
"silko"-noun-eo "silk"-noun-en
"fajrejo"-noun-eo "fire"-noun-en
"fire"-noun-en "fajrejo"-noun-eo
"fire"-noun-en "fajro"-noun-eo
"fire"-noun-en "incendio"-noun-eo
"fire"-noun-en "kameno"-noun-eo
"fajro"-noun-eo "fire"-noun-en
"incendio"-noun-eo "fire"-noun-en
"kameno"-noun-eo "fire"-noun-en
"kameno"-noun-eo "fireplace"-noun-en
"kameno"-noun-eo "hearth"-noun-en
"fajrero"-noun-eo "spark"-noun-en
"spark"-noun-en "fajrero"-noun-eo
"spark"-noun-en "sparko"-noun-eo
"spark"-noun-en "sparkado"-noun-eo
"sparko"-noun-eo "spark"-noun-en
"sparkado"-noun-eo "spark"-noun-en
"fajrestingilo"-noun-eo "extinguisher"-noun-en
"extinguisher"-noun-en "fajrestingilo"-noun-eo
"fajrostango"-noun-eo "poker"-noun-en
"poker"-noun-en "fajrostango"-noun-eo
"poker"-noun-en "pokero"-noun-eo
"pokero"-noun-eo "poker"-noun-en
"fajrujo"-noun-eo "home"-noun-en
"home"-noun-en "fajrujo"-noun-eo
"home"-noun-en "hejmo"-noun-eo
"hejmo"-noun-eo "home"-noun-en
"fako"-noun-eo "portfolio"-noun-en
"fako"-noun-eo "specialisation"-noun-en
"portfolio"-noun-en "fako"-noun-eo
"portfolio"-noun-en "ministerio"-noun-eo
"specialisation"-noun-en "fako"-noun-eo
"ministerio"-noun-eo "portfolio"-noun-en
"ministerio"-noun-eo "ministry"-noun-en
"faksimilo"-noun-eo "facsimile"-noun-en
"facsimile"-noun-en "faksimilo"-noun-eo
"fakta"-adjective-eo "actual"-adjective-en
"actual"-adjective-en "fakta"-adjective-eo
"actual"-adjective-en "reala"-adjective-eo
"reala"-adjective-eo "actual"-adjective-en
"fakto"-noun-eo "fact"-noun-en
"fact"-noun-en "fakto"-noun-eo
"fact"-noun-en "veraĵo"-noun-eo
"veraĵo"-noun-eo "fact"-noun-en
"faktoro"-noun-eo "factor"-noun-en
"factor"-noun-en "faktoro"-noun-eo
"fakturo"-noun-eo "invoice"-noun-en
"invoice"-noun-en "fakturo"-noun-eo
"fakultato"-noun-eo "school"-noun-en
"fakultato"-noun-eo "faculty"-noun-en
"school"-noun-en "fakultato"-noun-eo
"school"-noun-en "skolo"-noun-eo
"faculty"-noun-en "fakultato"-noun-eo
"skolo"-noun-eo "school"-noun-en
"falango"-noun-eo "phalanx"-noun-en
"phalanx"-noun-en "falango"-noun-eo
"faldebla"-adjective-eo "collapsible"-adjective-en
"faldebla"-adjective-eo "folding"-adjective-en
"collapsible"-adjective-en "faldebla"-adjective-eo
"folding"-adjective-en "faldebla"-adjective-eo
"fold"-noun-en "ŝafejo"-noun-eo
"fold"-noun-en "frataro"-noun-eo
"ŝafejo"-noun-eo "fold"-noun-en
"frataro"-noun-eo "fold"-noun-en
"falsa"-adjective-eo "false"-adjective-en
"falsa"-adjective-eo "spurious"-adjective-en
"false"-adjective-en "falsa"-adjective-eo
"false"-adjective-en "malfidela"-adjective-eo
"false"-adjective-en "malprava"-adjective-eo
"false"-adjective-en "malvera"-adjective-eo
"false"-adjective-en "postiĉa"-adjective-eo
"spurious"-adjective-en "falsa"-adjective-eo
"malfidela"-adjective-eo "false"-adjective-en
"malprava"-adjective-eo "false"-adjective-en
"malprava"-adjective-eo "illegitimate"-adjective-en
"malvera"-adjective-eo "false"-adjective-en
"postiĉa"-adjective-eo "false"-adjective-en
"falsaĵo"-noun-eo "fake"-noun-en
"fake"-noun-en "falsaĵo"-noun-eo
"false"-adverb-eo "falsely"-adverb-en
"falsely"-adverb-en "false"-adverb-eo
"falseco"-noun-eo "falsity"-noun-en
"falsity"-noun-en "falseco"-noun-eo
"falto"-noun-eo "fault"-noun-en
"fault"-noun-en "falto"-noun-eo
"fault"-noun-en "kulpo"-noun-eo
"kulpo"-noun-eo "fault"-noun-en
"fama"-adjective-eo "celebrated"-adjective-en
"fama"-adjective-eo "famed"-adjective-en
"fama"-adjective-eo "renowned"-adjective-en
"celebrated"-adjective-en "fama"-adjective-eo
"famed"-adjective-en "fama"-adjective-eo
"renowned"-adjective-en "fama"-adjective-eo
"familia nomo"-noun-eo "surname"-noun-en
"surname"-noun-en "familia nomo"-noun-eo
"familiara"-adjective-eo "colloquial"-adjective-en
"familiara"-adjective-eo "family"-adjective-en
"colloquial"-adjective-en "familiara"-adjective-eo
"family"-adjective-en "familiara"-adjective-eo
"familinomo"-noun-eo "lineage"-noun-en
"lineage"-noun-en "familinomo"-noun-eo
"lineage"-noun-en "gento"-noun-eo
"gento"-noun-eo "lineage"-noun-en
"family"-noun-en "familio"-noun-eo
"famo"-noun-eo "fame"-noun-en
"fame"-noun-en "famo"-noun-eo
"fame"-noun-en "renomo"-noun-eo
"renomo"-noun-eo "fame"-noun-en
"renomo"-noun-eo "renown"-noun-en
"celebrity"-noun-en "famulo"-noun-eo
"fanatikeco"-noun-eo "fanaticism"-noun-en
"fanaticism"-noun-en "fanatikeco"-noun-eo
"fandado"-noun-eo "fusion"-noun-en
"fusion"-noun-en "fandado"-noun-eo
"fantazia"-adjective-eo "wild"-adjective-en
"wild"-adjective-en "fantazia"-adjective-eo
"wild"-adjective-en "senbrida"-adjective-eo
"wild"-adjective-en "sovaĝa"-adjective-eo
"wild"-adjective-en "kolera"-adjective-eo
"senbrida"-adjective-eo "wild"-adjective-en
"senbrida"-adjective-eo "uncontrolled"-adjective-en
"senbrida"-adjective-eo "rampant"-adjective-en
"sovaĝa"-adjective-eo "wild"-adjective-en
"kolera"-adjective-eo "wild"-adjective-en
"kolera"-adjective-eo "angry"-adjective-en
"fantazii"-verb-eo "fancy"-verb-en
"fancy"-verb-en "fantazii"-verb-eo
"fantazio"-noun-eo "fantasy"-noun-en
"fantasy"-noun-en "fantazio"-noun-eo
"fantomo"-noun-eo "ghost"-noun-en
"fantomo"-noun-eo "spectrum"-noun-en
"ghost"-noun-en "fantomo"-noun-eo
"spectrum"-noun-en "fantomo"-noun-eo
"spectrum"-noun-en "spektro"-noun-eo
"spektro"-noun-eo "spectrum"-noun-en
"farado"-noun-eo "performance"-noun-en
"farado"-noun-eo "farad"-noun-en
"performance"-noun-en "farado"-noun-eo
"performance"-noun-en "seanco"-noun-eo
"farad"-noun-en "farado"-noun-eo
"seanco"-noun-eo "performance"-noun-en
"faraĵo"-noun-eo "formation"-noun-en
"formation"-noun-en "faraĵo"-noun-eo
"formation"-noun-en "formado"-noun-eo
"formation"-noun-en "formiĝo"-noun-eo
"formado"-noun-eo "formation"-noun-en
"formiĝo"-noun-eo "formation"-noun-en
"faraono"-noun-eo "pharaoh"-noun-en
"pharaoh"-noun-en "faraono"-noun-eo
"farbi"-verb-eo "paint"-verb-en
"paint"-verb-en "farbi"-verb-eo
"paint"-verb-en "pentri"-verb-eo
"pentri"-verb-eo "paint"-verb-en
"farbisto"-noun-eo "painter"-noun-en
"painter"-noun-en "farbisto"-noun-eo
"painter"-noun-en "kolorigisto"-noun-eo
"painter"-noun-en "pentristo"-noun-eo
"kolorigisto"-noun-eo "painter"-noun-en
"pentristo"-noun-eo "painter"-noun-en
"farbo"-noun-eo "paint"-noun-en
"paint"-noun-en "farbo"-noun-eo
"farĉi"-verb-eo "stuff"-verb-en
"stuff"-verb-en "farĉi"-verb-eo
"stuff"-verb-en "remburi"-verb-eo
"stuff"-verb-en "ŝtopi"-verb-eo
"remburi"-verb-eo "stuff"-verb-en
"remburi"-verb-eo "pad"-verb-en
"remburi"-verb-eo "upholster"-verb-en
"remburi"-verb-eo "cushion"-verb-en
"ŝtopi"-verb-eo "stuff"-verb-en
"ŝtopi"-verb-eo "tamp"-verb-en
"ŝtopi"-verb-eo "plug"-verb-en
"farĉo"-noun-eo "stuffing"-noun-en
"stuffing"-noun-en "farĉo"-noun-eo
"stuffing"-noun-en "kolbaso"-noun-eo
"stuffing"-noun-en "saturado"-noun-eo
"kolbaso"-noun-eo "stuffing"-noun-en
"kolbaso"-noun-eo "sausage"-noun-en
"saturado"-noun-eo "stuffing"-noun-en
"feasible"-adjective-en "farebla"-adjective-eo
"fariĝo"-noun-eo "occurrence"-noun-en
"occurrence"-noun-en "fariĝo"-noun-eo
"occurrence"-noun-en "okazo"-noun-eo
"okazo"-noun-eo "occurrence"-noun-en
"okazo"-noun-eo "occasion"-noun-en
"okazo"-noun-eo "instance"-noun-en
"farmanto"-noun-eo "tenant"-noun-en
"tenant"-noun-en "farmanto"-noun-eo
"tenant"-noun-en "farmulo"-noun-eo
"tenant"-noun-en "luprenanto"-noun-eo
"farmulo"-noun-eo "tenant"-noun-en
"luprenanto"-noun-eo "tenant"-noun-en
"farmisto"-noun-eo "rancher"-noun-en
"rancher"-noun-en "farmisto"-noun-eo
"faro"-noun-eo "conclusion"-noun-en
"faro"-noun-eo "make"-noun-en
"faro"-noun-eo "deed"-noun-en
"conclusion"-noun-en "faro"-noun-eo
"conclusion"-noun-en "konkludo"-noun-eo
"make"-noun-en "faro"-noun-eo
"deed"-noun-en "faro"-noun-eo
"konkludo"-noun-eo "conclusion"-noun-en
"konkludo"-noun-eo "inference"-noun-en
"faruno"-noun-eo "flour"-noun-en
"flour"-noun-en "faruno"-noun-eo
"fasado"-noun-eo "interface"-noun-en
"fasado"-noun-eo "façade"-noun-en
"fasado"-noun-eo "facade"-noun-en
"interface"-noun-en "fasado"-noun-eo
"interface"-noun-en "interfaco"-noun-eo
"interface"-noun-en "junto"-noun-eo
"façade"-noun-en "fasado"-noun-eo
"facade"-noun-en "fasado"-noun-eo
"interfaco"-noun-eo "interface"-noun-en
"junto"-noun-eo "interface"-noun-en
"fascini"-verb-eo "fascinate"-verb-en
"fascinate"-verb-en "fascini"-verb-eo
"faŝisma"-adjective-eo "fascist"-adjective-en
"fascist"-adjective-en "faŝisma"-adjective-eo
"faŝismo"-noun-eo "fascism"-noun-en
"fascism"-noun-en "faŝismo"-noun-eo
"faŝisto"-noun-eo "fascist"-noun-en
"fascist"-noun-en "faŝisto"-noun-eo
"fasko"-noun-eo "cluster"-noun-en
"cluster"-noun-en "fasko"-noun-eo
"cluster"-noun-en "grapolo"-noun-eo
"cluster"-noun-en "paniklo"-noun-eo
"grapolo"-noun-eo "cluster"-noun-en
"paniklo"-noun-eo "cluster"-noun-en
"fasono"-noun-eo "style"-noun-en
"style"-noun-en "fasono"-noun-eo
"style"-noun-en "stilo"-noun-eo
"stilo"-noun-eo "style"-noun-en
"fatala"-adjective-eo "inevitable"-adjective-en
"fatala"-adjective-eo "fateful"-adjective-en
"inevitable"-adjective-en "fatala"-adjective-eo
"inevitable"-adjective-en "neevitebla"-adjective-eo
"fateful"-adjective-en "fatala"-adjective-eo
"neevitebla"-adjective-eo "inevitable"-adjective-en
"neevitebla"-adjective-eo "unavoidable"-adjective-en
"fatalisma"-adjective-eo "fatalistic"-adjective-en
"fatalistic"-adjective-en "fatalisma"-adjective-eo
"fatalismo"-noun-eo "fatalism"-noun-en
"fatalism"-noun-en "fatalismo"-noun-eo
"faŭno"-noun-eo "fauna"-noun-en
"faŭno"-noun-eo "faun"-noun-en
"fauna"-noun-en "faŭno"-noun-eo
"faun"-noun-en "faŭno"-noun-eo
"favoraĵo"-noun-eo "favourite"-noun-en
"favourite"-noun-en "favoraĵo"-noun-eo
"favourably"-adverb-en "favore"-adverb-eo
"favoro"-noun-eo "favour"-noun-en
"favour"-noun-en "favoro"-noun-eo
"fazano"-noun-eo "pheasant"-noun-en
"pheasant"-noun-en "fazano"-noun-eo
"fazo"-noun-eo "phase"-noun-en
"phase"-noun-en "fazo"-noun-eo
"febra"-adjective-eo "feverish"-adjective-en
"feverish"-adjective-en "febra"-adjective-eo
"febro"-noun-eo "fever"-noun-en
"fever"-noun-en "febro"-noun-eo
"februaro"-noun-eo "February"-noun-en
"February"-noun-en "februaro"-noun-eo
"feĉo"-noun-eo "shit"-noun-en
"feĉo"-noun-eo "dregs"-noun-en
"feĉo"-noun-eo "muck"-noun-en
"shit"-noun-en "feĉo"-noun-eo
"shit"-noun-en "fiaĵo"-noun-eo
"shit"-noun-en "merdo"-noun-eo
"dregs"-noun-en "feĉo"-noun-eo
"muck"-noun-en "feĉo"-noun-eo
"fiaĵo"-noun-eo "shit"-noun-en
"merdo"-noun-eo "shit"-noun-en
"federacia"-adjective-eo "federal"-adjective-en
"federal"-adjective-en "federacia"-adjective-eo
"federal"-adjective-en "federala"-adjective-eo
"federala"-adjective-eo "federal"-adjective-en
"federacio"-noun-eo "federation"-noun-en
"federation"-noun-en "federacio"-noun-eo
"federation"-noun-en "federo"-noun-eo
"federo"-noun-eo "federation"-noun-en
"federismo"-noun-eo "federalism"-noun-en
"federalism"-noun-en "federismo"-noun-eo
"feki"-verb-eo "excrete"-verb-en
"excrete"-verb-en "feki"-verb-eo
"fekunda"-adjective-eo "fertile"-adjective-en
"fertile"-adjective-en "fekunda"-adjective-eo
"fekundeco"-noun-eo "fertility"-noun-en
"fertility"-noun-en "fekundeco"-noun-eo
"fekundigo"-noun-eo "insemination"-noun-en
"fekundigo"-noun-eo "fertilisation"-noun-en
"insemination"-noun-en "fekundigo"-noun-eo
"fertilisation"-noun-en "fekundigo"-noun-eo
"feliĉa"-adjective-eo "happy"-adjective-en
"happy"-adjective-en "feliĉa"-adjective-eo
"happily"-adverb-en "senĝene"-adverb-eo
"happily"-adverb-en "kontente"-adverb-eo
"senĝene"-adverb-eo "happily"-adverb-en
"kontente"-adverb-eo "happily"-adverb-en
"feliĉo"-noun-eo "happiness"-noun-en
"happiness"-noun-en "feliĉo"-noun-eo
"felietono"-noun-eo "serial"-noun-en
"serial"-noun-en "felietono"-noun-eo
"felisto"-noun-eo "furrier"-noun-en
"furrier"-noun-en "felisto"-noun-eo
"felo"-noun-eo "hide"-noun-en
"hide"-noun-en "felo"-noun-eo
"felto"-noun-eo "felt"-noun-en
"felt"-noun-en "felto"-noun-eo
"feminismo"-noun-eo "feminism"-noun-en
"feminism"-noun-en "feminismo"-noun-eo
"feministo"-noun-eo "feminist"-noun-en
"feminist"-noun-en "feministo"-noun-eo
"femuro"-noun-eo "thigh"-noun-en
"thigh"-noun-en "femuro"-noun-eo
"fendego"-noun-eo "ravine"-noun-en
"fendego"-noun-eo "gulf"-noun-en
"ravine"-noun-en "fendego"-noun-eo
"ravine"-noun-en "ravino"-noun-eo
"gulf"-noun-en "fendego"-noun-eo
"ravino"-noun-eo "ravine"-noun-en
"fendeto"-noun-eo "crack"-noun-en
"fendeto"-noun-eo "chink"-noun-en
"crack"-noun-en "fendeto"-noun-eo
"crack"-noun-en "krevaĵo"-noun-eo
"chink"-noun-en "fendeto"-noun-eo
"chink"-noun-en "tintado"-noun-eo
"krevaĵo"-noun-eo "crack"-noun-en
"tintado"-noun-eo "chink"-noun-en
"fendo"-noun-eo "split"-noun-en
"fendo"-noun-eo "breaking"-noun-en
"fendo"-noun-eo "fissure"-noun-en
"split"-noun-en "fendo"-noun-eo
"breaking"-noun-en "fendo"-noun-eo
"fissure"-noun-en "fendo"-noun-eo
"fenestro"-noun-eo "window"-noun-en
"window"-noun-en "fenestro"-noun-eo
"window"-noun-en "giĉeto"-noun-eo
"window"-noun-en "glaco"-noun-eo
"window"-noun-en "montrofenestro"-noun-eo
"giĉeto"-noun-eo "window"-noun-en
"glaco"-noun-eo "window"-noun-en
"montrofenestro"-noun-eo "window"-noun-en
"fenica"-adjective-eo "Phoenician"-adjective-en
"Phoenician"-adjective-en "fenica"-adjective-eo
"fenico"-noun-eo "Phoenician"-noun-en
"Phoenician"-noun-en "fenico"-noun-eo
"fenkolo"-noun-eo "fennel"-noun-en
"fennel"-noun-en "fenkolo"-noun-eo
"feno"-noun-eo "dryer"-noun-en
"dryer"-noun-en "feno"-noun-eo
"fenomena"-adjective-eo "phenomenal"-adjective-en
"phenomenal"-adjective-en "fenomena"-adjective-eo
"fenomeno"-noun-eo "phenomenon"-noun-en
"phenomenon"-noun-en "fenomeno"-noun-eo
"ferdeko"-noun-eo "deck"-noun-en
"deck"-noun-en "ferdeko"-noun-eo
"cover"-noun-en "kaŝilo"-noun-eo
"cover"-noun-en "tego"-noun-eo
"kaŝilo"-noun-eo "cover"-noun-en
"tego"-noun-eo "cover"-noun-en
"holiday"-noun-en "libertempo"-noun-eo
"libertempo"-noun-eo "holiday"-noun-en
"libertempo"-noun-eo "leisure"-noun-en
"fermentado"-noun-eo "fermentation"-noun-en
"fermentation"-noun-en "fermentado"-noun-eo
"fermentation"-noun-en "fermento"-noun-eo
"fermento"-noun-eo "fermentation"-noun-en
"fermento"-noun-eo "yeast"-noun-en
"yeast"-noun-en "fermento"-noun-eo
"yeast"-noun-en "gisto"-noun-eo
"gisto"-noun-eo "yeast"-noun-en
"fermo"-noun-eo "closing"-noun-en
"closing"-noun-en "fermo"-noun-eo
"fero"-noun-eo "iron"-noun-en
"iron"-noun-en "fero"-noun-eo
"iron"-noun-en "gladilo"-noun-eo
"gladilo"-noun-eo "iron"-noun-en
"feroca"-adjective-eo "fierce"-adjective-en
"feroca"-adjective-eo "ferocious"-adjective-en
"fierce"-adjective-en "feroca"-adjective-eo
"fierce"-adjective-en "furioza"-adjective-eo
"ferocious"-adjective-en "feroca"-adjective-eo
"furioza"-adjective-eo "fierce"-adjective-en
"feroce"-adverb-eo "fiercely"-adverb-en
"fiercely"-adverb-en "feroce"-adverb-eo
"fiercely"-adverb-en "furioze"-adverb-eo
"furioze"-adverb-eo "fiercely"-adverb-en
"fervojo"-noun-eo "railroad"-noun-en
"fervojo"-noun-eo "railway"-noun-en
"railroad"-noun-en "fervojo"-noun-eo
"railway"-noun-en "fervojo"-noun-eo
"fervora"-adjective-eo "ardent"-adjective-en
"fervora"-adjective-eo "avid"-adjective-en
"fervora"-adjective-eo "fervent"-adjective-en
"fervora"-adjective-eo "keen"-adjective-en
"fervora"-adjective-eo "zealous"-adjective-en
"ardent"-adjective-en "fervora"-adjective-eo
"avid"-adjective-en "fervora"-adjective-eo
"fervent"-adjective-en "fervora"-adjective-eo
"keen"-adjective-en "fervora"-adjective-eo
"zealous"-adjective-en "fervora"-adjective-eo
"fervore"-adverb-eo "keenly"-adverb-en
"keenly"-adverb-en "fervore"-adverb-eo
"keenly"-adverb-en "tranĉe"-adverb-eo
"tranĉe"-adverb-eo "keenly"-adverb-en
"fervoro"-noun-eo "ardour"-noun-en
"fervoro"-noun-eo "zeal"-noun-en
"ardour"-noun-en "fervoro"-noun-eo
"zeal"-noun-en "fervoro"-noun-eo
"festeno"-noun-eo "dinner"-noun-en
"festeno"-noun-eo "feast"-noun-en
"dinner"-noun-en "festeno"-noun-eo
"dinner"-noun-en "vespermanĝo"-noun-eo
"feast"-noun-en "festeno"-noun-eo
"vespermanĝo"-noun-eo "dinner"-noun-en
"vespermanĝo"-noun-eo "supper"-noun-en
"festivalo"-noun-eo "festival"-noun-en
"festival"-noun-en "festivalo"-noun-eo
"festival"-noun-en "festo"-noun-eo
"festo"-noun-eo "festival"-noun-en
"festo"-noun-eo "celebration"-noun-en
"festo"-noun-eo "gala"-noun-en
"celebration"-noun-en "festo"-noun-eo
"celebration"-noun-en "celebrado"-noun-eo
"gala"-noun-en "festo"-noun-eo
"celebrado"-noun-eo "celebration"-noun-en
"feto"-noun-eo "foetus"-noun-en
"foetus"-noun-en "feto"-noun-eo
"fetori"-verb-eo "smell"-verb-en
"fetori"-verb-eo "stink"-verb-en
"smell"-verb-en "fetori"-verb-eo
"smell"-verb-en "odori"-verb-eo
"smell"-verb-en "flari"-verb-eo
"stink"-verb-en "fetori"-verb-eo
"odori"-verb-eo "smell"-verb-en
"flari"-verb-eo "smell"-verb-en
"fetoro"-noun-eo "stink"-noun-en
"stink"-noun-en "fetoro"-noun-eo
"stink"-noun-en "pudoro"-noun-eo
"pudoro"-noun-eo "stink"-noun-en
"fia"-adjective-eo "fucking"-adjective-en
"fucking"-adjective-en "fia"-adjective-eo
"fucking"-adjective-en "malbenita"-adjective-eo
"malbenita"-adjective-eo "fucking"-adjective-en
"fiakro"-noun-eo "cab"-noun-en
"cab"-noun-en "fiakro"-noun-eo
"cab"-noun-en "taksio"-noun-eo
"taksio"-noun-eo "cab"-noun-en
"taksio"-noun-eo "taxi"-noun-en
"fianĉo"-noun-eo "fiancé"-noun-en
"fiancé"-noun-en "fianĉo"-noun-eo
"fiasko"-noun-eo "failure"-noun-en
"fiasko"-noun-eo "fiasco"-noun-en
"failure"-noun-en "paneo"-noun-eo
"failure"-noun-en "fiasko"-noun-eo
"failure"-noun-en "kolapso"-noun-eo
"failure"-noun-en "malsukceso"-noun-eo
"failure"-noun-en "misfunkciado"-noun-eo
"failure"-noun-en "neplenumo"-noun-eo
"fiasco"-noun-en "fiasko"-noun-eo
"kolapso"-noun-eo "failure"-noun-en
"malsukceso"-noun-eo "failure"-noun-en
"misfunkciado"-noun-eo "failure"-noun-en
"neplenumo"-noun-eo "failure"-noun-en
"fibreto"-noun-eo "filament"-noun-en
"filament"-noun-en "fibreto"-noun-eo
"fibro"-noun-eo "fibre"-noun-en
"fibre"-noun-en "fibro"-noun-eo
"fidela"-adjective-eo "faithful"-adjective-en
"faithful"-adjective-en "fidela"-adjective-eo
"fidele"-adverb-eo "faithfully"-adverb-en
"faithfully"-adverb-en "fidele"-adverb-eo
"faithfully"-adverb-en "fidinde"-adverb-eo
"fidinde"-adverb-eo "faithfully"-adverb-en
"fideleco"-noun-eo "loyalty"-noun-en
"loyalty"-noun-en "fideleco"-noun-eo
"loyalty"-noun-en "lojaleco"-noun-eo
"lojaleco"-noun-eo "loyalty"-noun-en
"fidinda"-adjective-eo "trustworthy"-adjective-en
"trustworthy"-adjective-en "fidinda"-adjective-eo
"reliable"-adjective-en "kredinda"-adjective-eo
"kredinda"-adjective-eo "reliable"-adjective-en
"kredinda"-adjective-eo "credible"-adjective-en
"fido"-noun-eo "faith"-noun-en
"fido"-noun-eo "trust"-noun-en
"faith"-noun-en "fido"-noun-eo
"faith"-noun-en "konfesio"-noun-eo
"trust"-noun-en "fido"-noun-eo
"konfesio"-noun-eo "faith"-noun-en
"konfesio"-noun-eo "denomination"-noun-en
"fiera"-adjective-eo "proud"-adjective-en
"proud"-adjective-en "fiera"-adjective-eo
"fiere"-adverb-eo "proudly"-adverb-en
"proudly"-adverb-en "fiere"-adverb-eo
"fiereco"-noun-eo "pride"-noun-en
"pride"-noun-en "fiereco"-noun-eo
"pride"-noun-en "fiero"-noun-eo
"pride"-noun-en "orgojlo"-noun-eo
"fiero"-noun-eo "pride"-noun-en
"orgojlo"-noun-eo "pride"-noun-en
"fifama"-adjective-eo "notorious"-adjective-en
"fifama"-adjective-eo "infamous"-adjective-en
"notorious"-adjective-en "fifama"-adjective-eo
"infamous"-adjective-en "fifama"-adjective-eo
"figo"-noun-eo "fig"-noun-en
"fig"-noun-en "figo"-noun-eo
"figura"-adjective-eo "visual"-adjective-en
"visual"-adjective-en "figura"-adjective-eo
"visual"-adjective-en "vida"-adjective-eo
"vida"-adjective-eo "visual"-adjective-en
"figuro"-noun-eo "pattern"-noun-en
"pattern"-noun-en "figuro"-noun-eo
"pattern"-noun-en "skemo"-noun-eo
"skemo"-noun-eo "pattern"-noun-en
"skemo"-noun-eo "diagram"-noun-en
"fikcia"-adjective-eo "fictional"-adjective-en
"fictional"-adjective-en "fikcia"-adjective-eo
"fictitious"-adjective-en "fiktiva"-adjective-eo
"fiktiva"-adjective-eo "fictitious"-adjective-en
"fikcio"-noun-eo "fiction"-noun-en
"fiction"-noun-en "fikcio"-noun-eo
"fiki"-verb-eo "fuck"-verb-en
"fuck"-verb-en "fiki"-verb-eo
"fiksi"-verb-eo "set"-verb-en
"set"-verb-en "fiksi"-verb-eo
"set"-verb-en "agordi"-verb-eo
"agordi"-verb-eo "set"-verb-en
"agordi"-verb-eo "tune"-verb-en
"fikstempo"-noun-eo "deadline"-noun-en
"deadline"-noun-en "fikstempo"-noun-eo
"deadline"-noun-en "templimo"-noun-eo
"templimo"-noun-eo "deadline"-noun-en
"filantropo"-noun-eo "philanthropist"-noun-en
"philanthropist"-noun-en "filantropo"-noun-eo
"filiko"-noun-eo "fern"-noun-en
"fern"-noun-en "filiko"-noun-eo
"subsidiary"-noun-en "filio"-noun-eo
"Filipo"-properNoun-eo "Philip"-properNoun-en
"Philip"-properNoun-en "Filipo"-properNoun-eo
"filmado"-noun-eo "shoot"-noun-en
"shoot"-noun-en "filmado"-noun-eo
"shoot"-noun-en "ŝoso"-noun-eo
"ŝoso"-noun-eo "shoot"-noun-en
"filmo"-noun-eo "movie"-noun-en
"movie"-noun-en "filmo"-noun-eo
"movie"-noun-en "kino"-noun-eo
"kino"-noun-eo "movie"-noun-en
"kino"-noun-eo "cinema"-noun-en
"filo"-noun-eo "daughter"-noun-en
"daughter"-noun-en "filo"-noun-eo
"filologio"-noun-eo "philology"-noun-en
