"abrogar"-verb-es "abrogi"-verb-eo
"petrolero"-noun-es "petrol-vendisto"-noun-eo
"petrol-vendisto"-noun-eo "petrolero"-noun-es
"MEP"-noun-eo "PIB"-noun-es
"PIB"-noun-es "MEP"-noun-eo
"pixel"-noun-es "bildero"-noun-eo
"planetario"-noun-eo "planetario"-noun-es
"planetario"-noun-es "planetario"-noun-eo
"globuleto"-noun-eo "plaqueta"-noun-es
"plaqueta"-noun-es "globuleto"-noun-eo
"platereska"-adjective-eo "plateresco"-adjective-es
"plateresco"-adjective-es "platereska"-adjective-eo
"pozejo"-noun-eo "plató"-noun-es
"plató"-noun-es "pozejo"-noun-eo
"pleŭro"-noun-eo "pleura"-noun-es
"pleura"-noun-es "pleŭro"-noun-eo
"plureco"-noun-eo "pluralidad"-noun-es
"pluralidad"-noun-es "plureco"-noun-eo
"pluskvamperfekto"-noun-eo "pluscuamperfecto"-noun-es
"pluscuamperfecto"-noun-es "pluskvamperfekto"-noun-eo
"popolanto"-noun-eo "poblador"-noun-es
"poblador"-noun-es "popolanto"-noun-eo
"poblador"-noun-es "setlanto"-noun-eo
"setlanto"-noun-eo "poblador"-noun-es
"popoligo"-noun-eo "poblamiento"-noun-es
"poblamiento"-noun-es "popoligo"-noun-eo
"akir-povo"-noun-eo "poder adquisitivo"-noun-es
"poder adquisitivo"-noun-es "akir-povo"-noun-eo
"poder adquisitivo"-noun-es "aĉet-povo"-noun-eo
"aĉet-povo"-noun-eo "poder adquisitivo"-noun-es
"polifonia"-adjective-eo "polifónico"-adjective-es
"polifónico"-adjective-es "polifonia"-adjective-eo
"bonvolu"-interjection-eo "por favor"-interjection-es
"por favor"-interjection-es "bonvolu"-interjection-eo
"vespere"-adverb-eo "por la tarde"-adverb-es
"por la tarde"-adverb-es "vespere"-adverb-eo
"procenta"-adjective-eo "porcentual"-adjective-es
"porcentual"-adjective-es "procenta"-adjective-eo
"porno"-noun-eo "porno"-noun-es
"porno"-noun-es "porno"-noun-eo
"post"-adjective-eo "post"-adjective-es
"post"-adjective-es "post"-adjective-eo
"postmilita tempo"-noun-eo "posguerra"-noun-es
"posguerra"-noun-es "postmilita tempo"-noun-eo
"posguerra"-noun-es "postmilita periodo"-noun-eo
"postmilita periodo"-noun-eo "posguerra"-noun-es
"postmodernismo"-noun-eo "posmodernismo"-noun-es
"postmodernismo"-noun-eo "postmodernismo"-noun-es
"posmodernismo"-noun-es "postmodernismo"-noun-eo
"postmodernismo"-noun-es "postmodernismo"-noun-eo
"malfortike"-adverb-eo "precariamente"-adverb-es
"precariamente"-adverb-es "malfortike"-adverb-eo
"precesio"-noun-eo "precesión"-noun-es
"precesión"-noun-es "precesio"-noun-eo
"antaŭkolumba"-adjective-eo "precolombino"-adjective-es
"precolombino"-adjective-es "antaŭkolumba"-adjective-eo
"superregante"-adverb-eo "predominantemente"-adverb-es
"predominantemente"-adverb-es "superregante"-adverb-eo
"antaŭekzistanta"-adjective-eo "preexistente"-adjective-es
"preexistente"-adjective-es "antaŭekzistanta"-adjective-eo
"malferma parolado"-noun-eo "pregón"-noun-es
"pregón"-noun-es "malferma parolado"-noun-eo
"antaŭgeedziĝa"-adjective-eo "prematrimonial"-adjective-es
"prematrimonial"-adjective-es "antaŭgeedziĝa"-adjective-eo
"antaŭpensado"-noun-eo "premeditación"-noun-es
"premeditación"-noun-es "antaŭpensado"-noun-eo
"premeditación"-noun-es "antaŭplanado"-noun-eo
"antaŭplanado"-noun-eo "premeditación"-noun-es
"antaŭnaska"-adjective-eo "prenatal"-adjective-es
"prenatal"-adjective-es "antaŭnaska"-adjective-eo
"vestoprovejo"-noun-eo "probador"-noun-es
"probador"-noun-es "vestoprovejo"-noun-eo
"procesorado"-noun-eo "procesamiento"-noun-es
"procesamiento"-noun-es "procesorado"-noun-eo
"procesamiento"-noun-es "procezado"-noun-eo
"procesamiento"-noun-es "enprocesigo"-noun-eo
"procesamiento"-noun-es "enprocesiĝo"-noun-eo
"procezado"-noun-eo "procesamiento"-noun-es
"enprocesigo"-noun-eo "procesamiento"-noun-es
"enprocesiĝo"-noun-eo "procesamiento"-noun-es
"procesa"-adjective-eo "procesal"-adjective-es
"procesal"-adjective-es "procesa"-adjective-eo
"prokuristo"-noun-eo "procurador"-noun-es
"procurador"-noun-es "prokuristo"-noun-eo
"malneta enlanda produkto"-noun-eo "producto interior bruto"-noun-es
"producto interior bruto"-noun-es "malneta enlanda produkto"-noun-eo
"enprofundiĝo"-noun-eo "profundización"-noun-es
"profundización"-noun-es "enprofundiĝo"-noun-eo
"promocia"-adjective-eo "promocional"-adjective-es
"promocional"-adjective-es "promocia"-adjective-eo
"ĉefroleco"-noun-eo "protagonismo"-noun-es
"protagonismo"-noun-es "ĉefroleco"-noun-eo
"ĉefrola"-adjective-eo "protagonista"-adjective-es
"protagonista"-adjective-es "ĉefrola"-adjective-eo
"protagonista"-adjective-es "ĉefrolula"-adjective-eo
"ĉefrolula"-adjective-eo "protagonista"-adjective-es
"psikoterapeŭto"-noun-eo "psicoterapeuta"-noun-es
"psicoterapeuta"-noun-es "psikoterapeŭto"-noun-eo
"sprajilo"-noun-eo "pulverizador"-noun-es
"pulverizador"-noun-es "sprajilo"-noun-eo
"tendonajlo"-noun-eo "puntal"-noun-es
"puntal"-noun-es "tendonajlo"-noun-eo
"elirpunkto"-noun-eo "punto de partida"-noun-es
"punto de partida"-noun-es "elirpunkto"-noun-eo
"dezerta ebenaĵo"-noun-eo "páramo"-noun-es
"páramo"-noun-es "dezerta ebenaĵo"-noun-eo
"piloro"-noun-eo "píloro"-noun-es
"píloro"-noun-es "piloro"-noun-eo
"Pío"-properNoun-eo "Pío"-properNoun-es
"Pío"-properNoun-es "Pío"-properNoun-eo
"kvecalo"-noun-eo "quetzal"-noun-es
"quetzal"-noun-es "kvecalo"-noun-eo
"kvinobla"-adjective-eo "quíntuple"-adjective-es
"quíntuple"-adjective-es "kvinobla"-adjective-eo
"radikaliĝo"-noun-eo "radicalización"-noun-es
"radicalización"-noun-es "radikaliĝo"-noun-eo
"radicalización"-noun-es "radikaligo"-noun-eo
"radikaligo"-noun-eo "radicalización"-noun-es
"radiofonia"-adjective-eo "radiofónico"-adjective-es
"radiofónico"-adjective-es "radiofonia"-adjective-eo
"disbranĉiĝo"-noun-eo "ramificación"-noun-es
"ramificación"-noun-es "disbranĉiĝo"-noun-eo
"Ramseso"-properNoun-eo "Ramsés"-properNoun-es
"Ramsés"-properNoun-es "Ramseso"-properNoun-eo
"lofio"-noun-eo "rape"-noun-es
"rape"-noun-es "lofio"-noun-eo
"aedo"-noun-eo "rapsoda"-noun-es
"rapsoda"-noun-es "aedo"-noun-eo
"poŝŝtelisto"-noun-eo "ratero"-noun-es
"ratero"-noun-es "poŝŝtelisto"-noun-eo
"re"-noun-eo "re"-noun-es
"re"-noun-es "re"-noun-eo
"Real Madrid"-properNoun-eo "Real Madrid"-properNoun-es
"Real Madrid"-properNoun-es "Real Madrid"-properNoun-eo
"rebobenado"-noun-eo "rebobinado"-noun-es
"rebobinado"-noun-es "rebobenado"-noun-eo
"rekapitaligo"-noun-eo "recapitalización"-noun-es
"recapitalización"-noun-es "rekapitaligo"-noun-eo
"impostkolektisto"-noun-eo "recaudador"-noun-es
"recaudador"-noun-es "impostkolektisto"-noun-eo
"malplenigo"-noun-eo "recogida"-noun-es
"recogida"-noun-es "malplenigo"-noun-eo
"reduto"-noun-eo "reducto"-noun-es
"reducto"-noun-es "reduto"-noun-eo
"reeduko"-noun-eo "reeducación"-noun-es
"reeducación"-noun-es "reeduko"-noun-eo
"repagebla"-adjective-eo "reembolsable"-adjective-es
"reembolsable"-adjective-es "repagebla"-adjective-eo
"reembolsable"-adjective-es "rembursebla"-adjective-eo
"rembursebla"-adjective-eo "reembolsable"-adjective-es
"rekuniĝo"-noun-eo "reencuentro"-noun-es
"reencuentro"-noun-es "rekuniĝo"-noun-eo
"referencato"-noun-eo "referente"-noun-es
"referente"-noun-es "referencato"-noun-eo
"korekta domo"-noun-eo "reformatorio"-noun-es
"reformatorio"-noun-es "korekta domo"-noun-eo
"reformatorio"-noun-es "korektejo"-noun-eo
"korektejo"-noun-eo "reformatorio"-noun-es
"registra"-adjective-eo "registrador"-adjective-es
"registrador"-adjective-es "registra"-adjective-eo
"resocianiĝo"-noun-eo "reinserción"-noun-es
"reinserción"-noun-es "resocianiĝo"-noun-eo
"reinserción"-noun-es "reenmeto"-noun-eo
"reinserción"-noun-es "reenmetaĵo"-noun-eo
"reinserción"-noun-es "reinserto"-noun-eo
"reinserción"-noun-es "reinsertado"-noun-eo
"reenmeto"-noun-eo "reinserción"-noun-es
"reenmetaĵo"-noun-eo "reinserción"-noun-es
"reinserto"-noun-eo "reinserción"-noun-es
"reinsertado"-noun-eo "reinserción"-noun-es
"insistemo"-noun-eo "reiteración"-noun-es
"reiteración"-noun-es "insistemo"-noun-eo
"reiteración"-noun-es "ripetemo"-noun-eo
"ripetemo"-noun-eo "reiteración"-noun-es
"relajso"-noun-eo "relé"-noun-es
"relé"-noun-es "relajso"-noun-eo
"renesanca"-adjective-eo "renacentista"-adjective-es
"renacentista"-adjective-es "renesanca"-adjective-eo
"kapitulacio"-noun-eo "rendición"-noun-es
"rendición"-noun-es "kapitulacio"-noun-eo
"renoma"-adjective-eo "renombrado"-adjective-es
"renoma"-adjective-eo "reputado"-adjective-es
"renombrado"-adjective-es "renoma"-adjective-eo
"reputado"-adjective-es "renoma"-adjective-eo
"reordigo"-noun-eo "reordenación"-noun-es
"reordenación"-noun-es "reordigo"-noun-eo
"enpatrujigo"-noun-eo "repatriación"-noun-es
"repatriación"-noun-es "enpatrujigo"-noun-eo
"rapida sonorado"-noun-eo "repique"-noun-es
"repique"-noun-es "rapida sonorado"-noun-eo
"repopolado"-noun-eo "repoblación"-noun-es
"repoblación"-noun-es "repopolado"-noun-eo
"kapobrasiko"-noun-eo "repollo"-noun-es
"repollo"-noun-es "kapobrasiko"-noun-eo
"kapapogilo"-noun-eo "reposacabezas"-noun-es
"reposacabezas"-noun-es "kapapogilo"-noun-eo
"reproduktilo"-noun-eo "reproductor"-noun-es
"reproductor"-noun-es "reproduktilo"-noun-eo
"reproductor"-noun-es "reproduktanto"-noun-eo
"reproduktanto"-noun-eo "reproductor"-noun-es
"reprodukta"-adjective-eo "reproductor"-adjective-es
"reproductor"-adjective-es "reprodukta"-adjective-eo
"rezideja"-adjective-eo "residencial"-adjective-es
"residencial"-adjective-es "rezideja"-adjective-eo
"rezista"-adjective-eo "resistente"-adjective-es
"resistente"-adjective-es "rezista"-adjective-eo
"resta"-noun-es "substraho"-noun-eo
"substrahi"-verb-eo "restar"-verb-es
"restar"-verb-es "substrahi"-verb-eo
"retroefiko"-noun-eo "retroalimentación"-noun-es
"retroalimentación"-noun-es "retroefiko"-noun-eo
"retroalimentación"-noun-es "retroago"-noun-eo
"retroago"-noun-eo "retroalimentación"-noun-es
"revokebla"-adjective-eo "revocable"-adjective-es
"revocable"-adjective-es "revokebla"-adjective-eo
"Rio-de-Ĵaneiro"-properNoun-eo "Rio de Janeiro"-properNoun-es
"Rio-de-Ĵaneiro"-properNoun-eo "Río de Janeiro"-properNoun-es
"Rio de Janeiro"-properNoun-es "Rio-de-Ĵaneiro"-properNoun-eo
"Río de Janeiro"-properNoun-es "Rio-de-Ĵaneiro"-properNoun-eo
"kruta roko"-noun-eo "risco"-noun-es
"risco"-noun-es "kruta roko"-noun-eo
"rite"-adverb-eo "ritualmente"-adverb-es
"ritualmente"-adverb-es "rite"-adverb-eo
"erodado"-noun-eo "rodaje"-noun-es
"rodaje"-noun-es "erodado"-noun-eo
"Ronald"-properNoun-eo "Ronald"-properNoun-es
"Ronald"-properNoun-es "Ronald"-properNoun-eo
"Ronaldo"-properNoun-eo "Ronaldo"-properNoun-es
"Ronaldo"-properNoun-es "Ronaldo"-properNoun-eo
"okulharaŝminko"-noun-eo "rímel"-noun-es
"rímel"-noun-es "okulharaŝminko"-noun-eo
"sakarino"-noun-eo "sacarina"-noun-es
"sacarina"-noun-es "sakarino"-noun-eo
"sakarozo"-noun-eo "sacarosa"-noun-es
"sacarosa"-noun-es "sakarozo"-noun-eo
"salivi"-verb-eo "salivar"-verb-es
"salivar"-verb-es "salivi"-verb-eo
"peklakvo"-noun-eo "salmuera"-noun-es
"salmuera"-noun-es "peklakvo"-noun-eo
"salamara"-adjective-eo "salobre"-adjective-es
"salobre"-adjective-es "salamara"-adjective-eo
"salvadora"-adjective-eo "salvadoreño"-adjective-es
"salvadoreño"-adjective-es "salvadora"-adjective-eo
"ekscepto"-noun-eo "salvedad"-noun-es
"salvedad"-noun-es "ekscepto"-noun-eo
"San Martín"-properNoun-eo "San Martín"-properNoun-es
"San Martín"-properNoun-es "San Martín"-properNoun-eo
"San Martín"-properNoun-es "San Martín"-noun-eo
"San Martín"-noun-eo "San Martín"-properNoun-es
"Sankt-Peterburgo"-properNoun-eo "San Petersburgo"-properNoun-es
"San Petersburgo"-properNoun-es "Sankt-Peterburgo"-properNoun-eo
"satira"-adjective-eo "satírico"-adjective-es
"satírico"-adjective-es "satira"-adjective-eo
"selekteme"-adverb-eo "selectivamente"-adverb-es
"selectivamente"-adverb-es "selekteme"-adverb-eo
"selektema"-adjective-eo "selectivo"-adjective-es
"selectivo"-adjective-es "selektema"-adjective-eo
"semajna gazeto"-noun-eo "semanario"-noun-es
"semanario"-noun-es "semajna gazeto"-noun-eo
"duonkonduktaĵo"-noun-eo "semiconductor"-noun-es
"semiconductor"-noun-es "duonkonduktaĵo"-noun-eo
"semiconductor"-noun-es "duonkonduktilo"-noun-eo
"duonkonduktilo"-noun-eo "semiconductor"-noun-es
"duonfinalisto"-noun-eo "semifinalista"-noun-es
"semifinalista"-noun-es "duonfinalisto"-noun-eo
"sentivigo"-noun-eo "sensibilización"-noun-es
"sensibilización"-noun-es "sentivigo"-noun-eo
"paperserpento"-noun-eo "serpentina"-noun-es
"serpentina"-noun-es "paperserpento"-noun-eo
"sevilano"-noun-eo "sevillano"-noun-es
"sevillano"-noun-es "sevilano"-noun-eo
"seksologio"-noun-eo "sexología"-noun-es
"sexología"-noun-es "seksologio"-noun-eo
"signalizado"-noun-eo "señalización"-noun-es
"señalización"-noun-es "signalizado"-noun-eo
"sinjorlando"-noun-eo "señorío"-noun-es
"señorío"-noun-es "sinjorlando"-noun-eo
"siderurgio"-noun-eo "siderurgia"-noun-es
"siderurgia"-noun-es "siderurgio"-noun-eo
"Sierra Morena"-properNoun-eo "Sierra Morena"-properNoun-es
"Sierra Morena"-properNoun-es "Sierra Morena"-properNoun-eo
"silikono"-noun-eo "silicona"-noun-es
"silicona"-noun-es "silikono"-noun-eo
"silogismo"-noun-eo "silogismo"-noun-es
"silogismo"-noun-es "silogismo"-noun-eo
"simbolismo"-noun-eo "simbolismo"-noun-es
"simbolismo"-noun-es "simbolismo"-noun-eo
"simbolisma"-adjective-eo "simbolista"-adjective-es
"simbolista"-adjective-es "simbolisma"-adjective-eo
"simbolista"-adjective-es "simbolista"-adjective-eo
"simbolista"-adjective-eo "simbolista"-adjective-es
"simboliĝo"-noun-eo "simbolización"-noun-es
"simbolización"-noun-es "simboliĝo"-noun-eo
"simbolización"-noun-es "simboligo"-noun-eo
"simboligo"-noun-eo "simbolización"-noun-es
"nekalkulebla nombro"-noun-eo "sinfín"-noun-es
"sinfín"-noun-es "nekalkulebla nombro"-noun-eo
"troi"-verb-eo "sobrar"-verb-es
"sobrar"-verb-es "troi"-verb-eo
"troprotekto"-noun-eo "sobreprotección"-noun-es
"sobreprotección"-noun-es "troprotekto"-noun-eo
"postvivanta"-adjective-eo "sobreviviente"-adjective-es
"postvivanta"-adjective-eo "superviviente"-adjective-es
"sobreviviente"-adjective-es "postvivanta"-adjective-eo
"superviviente"-adjective-es "postvivanta"-adjective-eo
"superviviente"-adjective-es "supervivanta"-adjective-eo
"superviviente"-adjective-es "transvivanta"-adjective-eo
"supervivanta"-adjective-eo "superviviente"-adjective-es
"transvivanta"-adjective-eo "superviviente"-adjective-es
"socialdemokratio"-noun-eo "socialdemocracia"-noun-es
"socialdemocracia"-noun-es "socialdemokratio"-noun-eo
"veldo"-noun-eo "soldadura"-noun-es
"soldadura"-noun-es "veldo"-noun-eo
"solidare"-adverb-eo "solidariamente"-adverb-es
"solidariamente"-adverb-es "solidare"-adverb-eo
"somiero"-noun-eo "somier"-noun-es
"somier"-noun-es "somiero"-noun-eo
"Steve"-properNoun-eo "Steve"-properNoun-es
"Steve"-properNoun-es "Steve"-properNoun-eo
"subalpa"-adjective-eo "subalpino"-adjective-es
"subalpino"-adjective-es "subalpa"-adjective-eo
"subĉampiono"-noun-eo "subcampeón"-noun-es
"subcampeón"-noun-es "subĉampiono"-noun-eo
"subdirektoro"-noun-eo "subdirector"-noun-es
"subdirector"-noun-es "subdirektoro"-noun-eo
"subspecio"-noun-eo "subespecie"-noun-es
"subespecie"-noun-es "subspecio"-noun-eo
"submondo"-noun-eo "submundo"-noun-es
"submundo"-noun-es "submondo"-noun-eo
"renversema"-adjective-eo "subversivo"-adjective-es
"subversivo"-adjective-es "renversema"-adjective-eo
"suĉado"-noun-eo "succión"-noun-es
"succión"-noun-es "suĉado"-noun-eo
"frandinda"-adjective-eo "suculento"-adjective-es
"suculento"-adjective-es "frandinda"-adjective-eo
"sudafrika"-adjective-eo "sudafricano"-adjective-es
"sudafricano"-adjective-es "sudafrika"-adjective-eo
"sudamerika"-adjective-eo "sudamericano"-adjective-es
"sudamerika"-adjective-eo "suramericano"-adjective-es
"sudamericano"-adjective-es "sudamerika"-adjective-eo
"suramericano"-adjective-es "sudamerika"-adjective-eo
"super"-adjective-eo "super"-adjective-es
"super"-adjective-es "super"-adjective-eo
"superkonduktiveco"-noun-eo "superconductividad"-noun-es
"superconductividad"-noun-es "superkonduktiveco"-noun-eo
"superconductividad"-noun-es "superkonduktivo"-noun-eo
"superkonduktivo"-noun-eo "superconductividad"-noun-es
"superkonduktiva"-adjective-eo "superconductor"-adjective-es
"superconductor"-adjective-es "superkonduktiva"-adjective-eo
"superkonduktilo"-noun-eo "superconductor"-noun-es
"superconductor"-noun-es "superkonduktilo"-noun-eo
"superconductor"-noun-es "superkonduktaĵo"-noun-eo
"superkonduktaĵo"-noun-eo "superconductor"-noun-es
"Superman"-properNoun-eo "Superman"-properNoun-es
"Superman"-properNoun-es "Superman"-properNoun-eo
"favora saldo"-noun-eo "superávit"-noun-es
"superávit"-noun-es "favora saldo"-noun-eo
"trompa anstataŭo"-noun-eo "suplantación"-noun-es
"suplantación"-noun-es "trompa anstataŭo"-noun-eo
"sudulo"-noun-eo "sureño"-noun-es
"sureño"-noun-es "sudulo"-noun-eo
"ŝpruciĝo"-noun-eo "surgimiento"-noun-es
"surgimiento"-noun-es "ŝpruciĝo"-noun-eo
"supre dirita"-adjective-eo "susodicho"-adjective-es
"susodicho"-adjective-es "supre dirita"-adjective-eo
"anstataŭgi"-verb-eo "sustituir"-verb-es
"sustituir"-verb-es "anstataŭgi"-verb-eo
"blankasantalo"-noun-eo "sándalo"-noun-es
"sándalo"-noun-es "blankasantalo"-noun-eo
"sepalo"-noun-eo "sépalo"-noun-es
"sépalo"-noun-es "sepalo"-noun-eo
"Sofoklo"-properNoun-eo "Sófocles"-properNoun-es
"Sófocles"-properNoun-es "Sofoklo"-properNoun-eo
"tajvanana"-adjective-eo "taiwanés"-adjective-es
"taiwanés"-adjective-es "tajvanana"-adjective-eo
"tajvanano"-noun-eo "taiwanés"-noun-es
"taiwanés"-noun-es "tajvanano"-noun-eo
"funebrejo"-noun-eo "tanatorio"-noun-es
"tanatorio"-noun-es "funebrejo"-noun-eo
"tioma"-adjective-eo "tanto"-adjective-es
"tanto"-adjective-es "tioma"-adjective-eo
"tablotuketo"-noun-eo "tapete"-noun-es
"tapete"-noun-es "tablotuketo"-noun-eo
"tatuaĵo"-noun-eo "tatuaje"-noun-es
"tatuaje"-noun-es "tatuaĵo"-noun-eo
"tatuaje"-noun-es "tatuo"-noun-eo
"tatuo"-noun-eo "tatuaje"-noun-es
"taŭra"-adjective-eo "taurino"-adjective-es
"taurino"-adjective-es "taŭra"-adjective-eo
"taurino"-adjective-es "torea"-adjective-eo
"torea"-adjective-eo "taurino"-adjective-es
"taŭtologio"-noun-eo "tautología"-noun-es
"tautología"-noun-es "taŭtologio"-noun-eo
"teba"-adjective-eo "tebano"-adjective-es
"tebano"-adjective-es "teba"-adjective-eo
"Teherano"-properNoun-eo "Teherán"-properNoun-es
"Teherán"-properNoun-es "Teherano"-properNoun-eo
"Teide"-properNoun-eo "Teide"-properNoun-es
"Teide"-properNoun-es "Teide"-properNoun-eo
"teleĵurnalo"-noun-eo "telediario"-noun-es
"telediario"-noun-es "teleĵurnalo"-noun-eo
"seĝa telfero"-noun-eo "telesilla"-noun-es
"telesilla"-noun-es "seĝa telfero"-noun-eo
"trema"-adjective-eo "tembloroso"-adjective-es
"tembloroso"-adjective-es "trema"-adjective-eo
"temerare"-adverb-eo "temerariamente"-adverb-es
"temerariamente"-adverb-es "temerare"-adverb-eo
"sekig-rako"-noun-eo "tendedero"-noun-es
"tendedero"-noun-es "sekig-rako"-noun-eo
"varmobana"-adjective-eo "termal"-adjective-es
"termal"-adjective-es "varmobana"-adjective-eo
"termobotelo"-noun-eo "termo"-noun-es
"termo"-noun-es "termobotelo"-noun-eo
"termoelektra"-adjective-eo "termoeléctrico"-adjective-es
"termoeléctrico"-adjective-es "termoelektra"-adjective-eo
"termostato"-noun-eo "termostato"-noun-es
"termostato"-noun-es "termostato"-noun-eo
"Teranovo"-properNoun-eo "Terranova"-properNoun-es
"Terranova"-properNoun-es "Teranovo"-properNoun-eo
"babilrondo"-noun-eo "tertulia"-noun-es
"tertulia"-noun-es "babilrondo"-noun-eo
"teslo"-noun-eo "tesla"-noun-es
"tesla"-noun-es "teslo"-noun-eo
"testamenta"-adjective-eo "testamentario"-adjective-es
"testamentario"-adjective-es "testamenta"-adjective-eo
"teŭtono"-noun-eo "teutón"-noun-es
"teutón"-noun-es "teŭtono"-noun-eo
"vizaĝhaŭto"-noun-eo "tez"-noun-es
"tez"-noun-es "vizaĝhaŭto"-noun-eo
"Thatcher"-properNoun-eo "Thatcher"-properNoun-es
"Thatcher"-properNoun-eo "Thatcher"-noun-es
"Thatcher"-properNoun-es "Thatcher"-properNoun-eo
"Thatcher"-properNoun-es "Thatcher"-noun-eo
"Thatcher"-noun-es "Thatcher"-properNoun-eo
"Thatcher"-noun-es "Thatcher"-noun-eo
"Thatcher"-noun-eo "Thatcher"-properNoun-es
"Thatcher"-noun-eo "Thatcher"-noun-es
"trompoŝtelisto"-noun-eo "timador"-noun-es
"timador"-noun-es "trompoŝtelisto"-noun-eo
"trompoŝteli"-verb-eo "timar"-verb-es
"timar"-verb-es "trompoŝteli"-verb-eo
"Timoro"-properNoun-eo "Timor"-properNoun-es
"Timor"-properNoun-es "Timoro"-properNoun-eo
"ektiro"-noun-eo "tirón"-noun-es
"tirón"-noun-es "ektiro"-noun-eo
"Tm"-noun-eo "Tm"-noun-es
"Tm"-noun-es "Tm"-noun-eo
"Tommy"-properNoun-eo "Tommy"-properNoun-es
"Tommy"-properNoun-es "Tommy"-properNoun-eo
"toponimio"-noun-eo "toponimia"-noun-es
"toponimia"-noun-es "toponimio"-noun-eo
"turniketo"-noun-eo "torniquete"-noun-es
"torniquete"-noun-es "turniketo"-noun-eo
"tordo"-noun-eo "torsión"-noun-es
"torsión"-noun-es "tordo"-noun-eo
"tortura"-adjective-eo "torturador"-adjective-es
"torturador"-adjective-es "tortura"-adjective-eo
"torturisto"-noun-eo "torturador"-noun-es
"torturador"-noun-es "torturisto"-noun-eo
"toraksa"-adjective-eo "torácico"-adjective-es
"torácico"-adjective-es "toraksa"-adjective-eo
"totemismo"-noun-eo "totemismo"-noun-es
"totemismo"-noun-es "totemismo"-noun-eo
"tokso-maniulo"-noun-eo "toxicómano"-noun-es
"toxicómano"-noun-es "tokso-maniulo"-noun-eo
"traĥomo"-noun-eo "tracoma"-noun-es
"tracoma"-noun-es "traĥomo"-noun-eo
"trankviligilo"-noun-eo "tranquilizante"-noun-es
"tranquilizante"-noun-es "trankviligilo"-noun-eo
"transforma"-adjective-eo "transformador"-adjective-es
"transformador"-adjective-es "transforma"-adjective-eo
"transpirenea"-adjective-eo "transpirenaico"-adjective-es
"transpirenaico"-adjective-es "transpirenea"-adjective-eo
"transmigranta"-adjective-eo "trashumante"-adjective-es
"trashumante"-adjective-es "transmigranta"-adjective-eo
"gurdita"-adjective-eo "trillado"-adjective-es
"trillado"-adjective-es "gurdita"-adjective-eo
"trillado"-adjective-es "tede banala"-adjective-eo
"tede banala"-adjective-eo "trillado"-adjective-es
"tritio"-noun-eo "tritio"-noun-es
"tritio"-noun-es "tritio"-noun-eo
"vojaĝemulo"-noun-eo "trotamundos"-noun-es
"trotamundos"-noun-es "vojaĝemulo"-noun-eo
"trotado"-noun-eo "trote"-noun-es
"trote"-noun-es "trotado"-noun-eo
"troja"-adjective-eo "troyano"-adjective-es
"troyano"-adjective-es "troja"-adjective-eo
"trakeo"-noun-eo "tráquea"-noun-es
"tráquea"-noun-es "trakeo"-noun-eo
"tubjo"-noun-eo "tuba"-noun-es
"tuba"-noun-es "tubjo"-noun-eo
"Tucumán"-properNoun-eo "Tucumán"-properNoun-es
"Tucumán"-properNoun-es "Tucumán"-properNoun-eo
"TV"-noun-eo "TV"-noun-es
"TV"-noun-es "TV"-noun-eo
"Twitter"-properNoun-eo "Twitter"-properNoun-es
"Twitter"-properNoun-es "Twitter"-properNoun-eo
"ekstreme dekstrisma"-adjective-eo "ultraderechista"-adjective-es
"ultraderechista"-adjective-es "ekstreme dekstrisma"-adjective-eo
"transmaro"-noun-eo "ultramar"-noun-es
"ultramar"-noun-es "transmaro"-noun-eo
"Umbrio"-properNoun-eo "Umbría"-properNoun-es
"Umbría"-properNoun-es "Umbrio"-properNoun-eo
"unuiga"-adjective-eo "unitario"-adjective-es
"unitario"-adjective-es "unuiga"-adjective-eo
"urboplanisma"-adjective-eo "urbanístico"-adjective-es
"urbanístico"-adjective-es "urboplanisma"-adjective-eo
"urinejo"-noun-eo "urinario"-noun-es
"urinario"-noun-es "urinejo"-noun-eo
"urogalo"-noun-eo "urogallo"-noun-es
"urogallo"-noun-es "urogalo"-noun-eo
"Utreĥto"-properNoun-eo "Utrecht"-properNoun-es
"Utrecht"-properNoun-es "Utreĥto"-properNoun-eo
"rapidometro"-noun-eo "velocímetro"-noun-es
"velocímetro"-noun-es "rapidometro"-noun-eo
"apodo"-noun-eo "vencejo"-noun-es
"vencejo"-noun-es "apodo"-noun-eo
"kultado"-noun-eo "veneración"-noun-es
"veneración"-noun-es "kultado"-noun-eo
"somerumado"-noun-eo "veraneo"-noun-es
"veraneo"-noun-es "somerumado"-noun-eo
"plur-talenta"-adjective-eo "versátil"-adjective-es
"versátil"-adjective-es "plur-talenta"-adjective-eo
"versátil"-adjective-es "plur-uza"-adjective-eo
"plur-uza"-adjective-eo "versátil"-adjective-es
"artikigo"-noun-eo "vertebración"-noun-es
"vertebración"-noun-es "artikigo"-noun-eo
"viktorina"-adjective-eo "victoriano"-adjective-es
"victoriano"-adjective-es "viktorina"-adjective-eo
"muzikvideo"-noun-eo "videoclip"-noun-es
"videoclip"-noun-es "muzikvideo"-noun-eo
"kristnaskakanto"-noun-eo "villancico"-noun-es
"villancico"-noun-es "kristnaskakanto"-noun-eo
"malbonulo"-noun-eo "villano"-noun-es
"villano"-noun-es "malbonulo"-noun-eo
"vicreĝlando"-noun-eo "virreinato"-noun-es
"virreinato"-noun-es "vicreĝlando"-noun-eo
"virreinato"-noun-es "vicreĝejo"-noun-eo
