"1a"-numeral-eo "1st"-numeral-en
"ginsengo"-noun-eo "ginseng"-noun-en
"ginseng"-noun-en "ginsengo"-noun-eo
"ĝirado"-noun-eo "tacking"-noun-en
"ĝirado"-noun-eo "tack"-noun-en
"tacking"-noun-en "ĝirado"-noun-eo
"tack"-noun-en "ĝirado"-noun-eo
"ĝiranto"-noun-eo "payer"-noun-en
"payer"-noun-en "ĝiranto"-noun-eo
"ĝiri"-verb-eo "tack"-verb-en
"ĝiri"-verb-eo "swerve"-verb-en
"tack"-verb-en "ĝiri"-verb-eo
"swerve"-verb-en "ĝiri"-verb-eo
"glacia"-adjective-eo "iced"-adjective-en
"iced"-adjective-en "glacia"-adjective-eo
"glacirompilo"-noun-eo "icebreaker"-noun-en
"icebreaker"-noun-en "glacirompilo"-noun-eo
"glate"-adverb-eo "flat"-adverb-en
"flat"-adverb-en "glate"-adverb-eo
"flat"-adverb-en "plate"-adverb-eo
"flat"-adverb-en "ebene"-adverb-eo
"plate"-adverb-eo "flat"-adverb-en
"ebene"-adverb-eo "flat"-adverb-en
"glitiga"-adjective-eo "slick"-adjective-en
"slick"-adjective-en "glitiga"-adjective-eo
"glitilo"-noun-eo "slider"-noun-en
"slider"-noun-en "glitilo"-noun-eo
"gluo"-noun-eo "adhesive"-noun-en
"adhesive"-noun-en "gluo"-noun-eo
"ĝoja"-adjective-eo "gleeful"-adjective-en
"gleeful"-adjective-en "ĝoja"-adjective-eo
"ĝojo"-noun-eo "glee"-noun-en
"glee"-noun-en "ĝojo"-noun-eo
"golulo"-noun-eo "keeper"-noun-en
"keeper"-noun-en "golulo"-noun-eo
"keeper"-noun-en "vartisto"-noun-eo
"vartisto"-noun-eo "keeper"-noun-en
"gorĝo"-noun-eo "gorge"-noun-en
"gorge"-noun-en "gorĝo"-noun-eo
"gorge"-noun-en "interkrutejo"-noun-eo
"interkrutejo"-noun-eo "gorge"-noun-en
"grafeo"-noun-eo "graph"-noun-en
"graph"-noun-en "grafeo"-noun-eo
"grafikaĵo"-noun-eo "graphic"-noun-en
"graphic"-noun-en "grafikaĵo"-noun-eo
"grandanima"-adjective-eo "magnanimous"-adjective-en
"magnanimous"-adjective-en "grandanima"-adjective-eo
"grandeco"-noun-eo "bulk"-noun-en
"bulk"-noun-en "grandeco"-noun-eo
"grandioza"-adjective-eo "grandiose"-adjective-en
"grandioza"-adjective-eo "palatial"-adjective-en
"grandiose"-adjective-en "grandioza"-adjective-eo
"palatial"-adjective-en "grandioza"-adjective-eo
"grandsinjoro"-noun-eo "grandee"-noun-en
"grandee"-noun-en "grandsinjoro"-noun-eo
"gratifiko"-noun-eo "gratuity"-noun-en
"gratuity"-noun-en "gratifiko"-noun-eo
"graviti"-verb-eo "gravitate"-verb-en
"gravitate"-verb-en "graviti"-verb-eo
"greftaĵo"-noun-eo "graft"-noun-en
"graft"-noun-en "greftaĵo"-noun-eo
"grefti"-verb-eo "graft"-verb-en
"graft"-verb-en "grefti"-verb-eo
"grefto"-noun-eo "transplant"-noun-en
"transplant"-noun-en "grefto"-noun-eo
"transplant"-noun-en "transplanto"-noun-eo
"transplanto"-noun-eo "transplant"-noun-en
"grenado"-noun-eo "grenade"-noun-en
"grenade"-noun-en "grenado"-noun-eo
"grenejo"-noun-eo "barn"-noun-en
"barn"-noun-en "grenejo"-noun-eo
"grimaci"-verb-eo "grimace"-verb-en
"grimace"-verb-en "grimaci"-verb-eo
"grimpado"-noun-eo "climb"-noun-en
"climb"-noun-en "grimpado"-noun-eo
"climb"-noun-en "zomo"-noun-eo
"zomo"-noun-eo "climb"-noun-en
"grio"-noun-eo "grit"-noun-en
"grit"-noun-en "grio"-noun-eo
"grit"-noun-en "gruzo"-noun-eo
"grit"-noun-en "ŝtonetaro"-noun-eo
"gruzo"-noun-eo "grit"-noun-en
"ŝtonetaro"-noun-eo "grit"-noun-en
"griza"-adjective-eo "gray"-adjective-en
"gray"-adjective-en "griza"-adjective-eo
"grizo"-noun-eo "grey"-noun-en
"grey"-noun-en "grizo"-noun-eo
"groŝo"-noun-eo "dime"-noun-en
"dime"-noun-en "groŝo"-noun-eo
"grumbli"-verb-eo "grumble"-verb-en
"grumble"-verb-en "grumbli"-verb-eo
"grumblulo"-noun-eo "malcontent"-noun-en
"malcontent"-noun-en "grumblulo"-noun-eo
"malcontent"-noun-en "malkontentulo"-noun-eo
"malkontentulo"-noun-eo "malcontent"-noun-en
"grunti"-verb-eo "grunt"-verb-en
"grunt"-verb-en "grunti"-verb-eo
"grupo"-noun-eo "outfit"-noun-en
"outfit"-noun-en "grupo"-noun-eo
"ĝuo"-noun-eo "gusto"-noun-en
"gusto"-noun-en "ĝuo"-noun-eo
"gusto"-noun-eo "flavor"-noun-en
"gusto"-noun-eo "savour"-noun-en
"flavor"-noun-en "gusto"-noun-eo
"savour"-noun-en "gusto"-noun-eo
"gvida"-adjective-eo "lead"-adjective-en
"lead"-adjective-en "gvida"-adjective-eo
"haladza"-adjective-eo "polluted"-adjective-en
"polluted"-adjective-en "haladza"-adjective-eo
"haladzo"-noun-eo "smog"-noun-en
"haladzo"-noun-eo "fumes"-noun-en
"smog"-noun-en "haladzo"-noun-eo
"fumes"-noun-en "haladzo"-noun-eo
"halo"-noun-eo "hello"-noun-en
"hello"-noun-en "halo"-noun-eo
"haloo"-noun-eo "halo"-noun-en
"halo"-noun-en "haloo"-noun-eo
"halo"-noun-en "nimbo"-noun-eo
"nimbo"-noun-eo "halo"-noun-en
"nimbo"-noun-eo "nimbus"-noun-en
"halto"-noun-eo "halt"-noun-en
"halto"-noun-eo "stopping"-noun-en
"halt"-noun-en "halto"-noun-eo
"stopping"-noun-en "halto"-noun-eo
"hamburgero"-noun-eo "burger"-noun-en
"burger"-noun-en "hamburgero"-noun-eo
"handikapaĵo"-noun-eo "handicap"-noun-en
"handicap"-noun-en "handikapaĵo"-noun-eo
"handicap"-noun-en "handikapo"-noun-eo
"handicap"-noun-en "malhelpo"-noun-eo
"handikapo"-noun-eo "handicap"-noun-en
"malhelpo"-noun-eo "handicap"-noun-en
"ĥaoso"-noun-eo "havoc"-noun-en
"havoc"-noun-en "ĥaoso"-noun-eo
"harditeco"-noun-eo "toughness"-noun-en
"toughness"-noun-en "harditeco"-noun-eo
"haŝiŝo"-noun-eo "cannabis"-noun-en
"cannabis"-noun-en "haŝiŝo"-noun-eo
"cannabis"-noun-en "kanabo"-noun-eo
"kanabo"-noun-eo "cannabis"-noun-en
"haŭli"-verb-eo "lug"-verb-en
"lug"-verb-en "haŭli"-verb-eo
"hebreo"-noun-eo "jew"-noun-en
"jew"-noun-en "hebreo"-noun-eo
"jew"-noun-en "judo"-noun-eo
"judo"-noun-eo "jew"-noun-en
"hejmpaĝo"-noun-eo "homepage"-noun-en
"hejmpaĝo"-noun-eo "home page"-noun-en
"homepage"-noun-en "hejmpaĝo"-noun-eo
"home page"-noun-en "hejmpaĝo"-noun-eo
"Hektoro"-properNoun-eo "Hector"-properNoun-en
"Hector"-properNoun-en "Hektoro"-properNoun-eo
"heleco"-noun-eo "brightness"-noun-en
"brightness"-noun-en "heleco"-noun-eo
"herbaĉo"-noun-eo "weed"-noun-en
"weed"-noun-en "herbaĉo"-noun-eo
"herbo"-noun-eo "wort"-noun-en
"wort"-noun-en "herbo"-noun-eo
"heredanto"-noun-eo "inheritor"-noun-en
"inheritor"-noun-en "heredanto"-noun-eo
"herezulo"-noun-eo "heretic"-noun-en
"heretic"-noun-en "herezulo"-noun-eo
"hermeneŭtiko"-noun-eo "hermeneutics"-noun-en
"hermeneutics"-noun-en "hermeneŭtiko"-noun-eo
"hermetika"-adjective-eo "sealed"-adjective-en
"sealed"-adjective-en "hermetika"-adjective-eo
"heziti"-verb-eo "waver"-verb-en
"waver"-verb-en "heziti"-verb-eo
"hezito"-noun-eo "hesitation"-noun-en
"hesitation"-noun-en "hezito"-noun-eo
"hierarkiigo"-noun-eo "ranking"-noun-en
"ranking"-noun-en "hierarkiigo"-noun-eo
"ranking"-noun-en "klasado"-noun-eo
"klasado"-noun-eo "ranking"-noun-en
"hindua"-adjective-eo "Hindu"-adjective-en
"Hindu"-adjective-en "hindua"-adjective-eo
"hinduismo"-noun-eo "Hinduism"-noun-en
"Hinduism"-noun-en "hinduismo"-noun-eo
"Hindukuŝo"-properNoun-eo "Hindu Kush"-properNoun-en
"Hindu Kush"-properNoun-en "Hindukuŝo"-properNoun-eo
"hinduo"-noun-eo "Hindu"-noun-en
"Hindu"-noun-en "hinduo"-noun-eo
"hipio"-noun-eo "hippy"-noun-en
"hipio"-noun-eo "hippie"-noun-en
"hippy"-noun-en "hipio"-noun-eo
"hippie"-noun-en "hipio"-noun-eo
"hipokritulo"-noun-eo "hypocrite"-noun-en
"hypocrite"-noun-en "hipokritulo"-noun-eo
"hipostazo"-noun-eo "hypostasis"-noun-en
"hypostasis"-noun-en "hipostazo"-noun-eo
"hipotezi"-verb-eo "hypothesize"-verb-en
"hypothesize"-verb-en "hipotezi"-verb-eo
"hispanlingva"-adjective-eo "Spanish-language"-adjective-en
"hispanlingva"-adjective-eo "Spanish-speaking"-adjective-en
"hispanlingva"-adjective-eo "Spanish speaking"-adjective-en
"Spanish-language"-adjective-en "hispanlingva"-adjective-eo
"Spanish-speaking"-adjective-en "hispanlingva"-adjective-eo
"Spanish speaking"-adjective-en "hispanlingva"-adjective-eo
"histeria"-adjective-eo "hysterical"-adjective-en
"hysterical"-adjective-en "histeria"-adjective-eo
"hodiaŭa"-adjective-eo "today's"-adjective-en
"hodiaŭa"-adjective-eo "present-day"-adjective-en
"today's"-adjective-en "hodiaŭa"-adjective-eo
"present-day"-adjective-en "hodiaŭa"-adjective-eo
"hoka"-adjective-eo "hooked"-adjective-en
"hooked"-adjective-en "hoka"-adjective-eo
"homamaso"-noun-eo "crush"-noun-en
"homamaso"-noun-eo "multitude"-noun-en
"crush"-noun-en "homamaso"-noun-eo
"multitude"-noun-en "homamaso"-noun-eo
"homame"-adverb-eo "humane"-adverb-en
"humane"-adverb-en "homame"-adverb-eo
"humane"-adverb-en "humane"-adverb-eo
"humane"-adverb-eo "humane"-adverb-en
"homamo"-noun-eo "benevolence"-noun-en
"benevolence"-noun-en "homamo"-noun-eo
"homo"-noun-eo "folk"-noun-en
"homo"-noun-eo "people"-noun-en
"folk"-noun-en "homo"-noun-eo
"people"-noun-en "homo"-noun-eo
"people"-noun-en "loĝantaro"-noun-eo
"loĝantaro"-noun-eo "people"-noun-en
"honesta"-adjective-eo "forthright"-adjective-en
"forthright"-adjective-en "honesta"-adjective-eo
"honoriga"-adjective-eo "testimonial"-adjective-en
"testimonial"-adjective-en "honoriga"-adjective-eo
"honorinde"-adverb-eo "honourable"-adverb-en
"honourable"-adverb-en "honorinde"-adverb-eo
"honoro"-noun-eo "honor"-noun-en
"honor"-noun-en "honoro"-noun-eo
"hontinda"-adjective-eo "disgraceful"-adjective-en
"disgraceful"-adjective-en "hontinda"-adjective-eo
"horizonto"-noun-eo "skyline"-noun-en
"skyline"-noun-en "horizonto"-noun-eo
"horora"-adjective-eo "horrific"-adjective-en
"horrific"-adjective-en "horora"-adjective-eo
"hortikulturisto"-noun-eo "horticulturist"-noun-en
"horticulturist"-noun-en "hortikulturisto"-noun-eo
"hufo"-noun-eo "hoof"-noun-en
"hoof"-noun-en "hufo"-noun-eo
"huligano"-noun-eo "hooligan"-noun-en
"hooligan"-noun-en "huligano"-noun-eo
"hulo"-noun-eo "surge"-noun-en
"surge"-noun-en "hulo"-noun-eo
"surge"-noun-en "ondego"-noun-eo
"ondego"-noun-eo "surge"-noun-en
"humanista"-adjective-eo "humanist"-adjective-en
"humanist"-adjective-en "humanista"-adjective-eo
"humila"-adjective-eo "lowly"-adjective-en
"humila"-adjective-eo "menial"-adjective-en
"lowly"-adjective-en "humila"-adjective-eo
"menial"-adjective-en "humila"-adjective-eo
"humoro"-noun-eo "temper"-noun-en
"temper"-noun-en "humoro"-noun-eo
"humura"-adjective-eo "witty"-adjective-en
"witty"-adjective-en "humura"-adjective-eo
"humuro"-noun-eo "humor"-noun-en
"humor"-noun-en "humuro"-noun-eo
"hundo"-noun-eo "pooch"-noun-en
"pooch"-noun-en "hundo"-noun-eo
"hungaro"-noun-eo "Hungarian"-noun-en
"Hungarian"-noun-en "hungaro"-noun-eo
"hupi"-verb-eo "hoot"-verb-en
"hupi"-verb-eo "toot"-verb-en
"hoot"-verb-en "hupi"-verb-eo
"toot"-verb-en "hupi"-verb-eo
"hurao"-noun-eo "cheer"-noun-en
"cheer"-noun-en "hurao"-noun-eo
"cheer"-noun-en "vivuo"-noun-eo
"vivuo"-noun-eo "cheer"-noun-en
"hurdo"-noun-eo "hurdle"-noun-en
"hurdle"-noun-en "hurdo"-noun-eo
"hurli"-verb-eo "yell"-verb-en
"yell"-verb-en "hurli"-verb-eo
"idaro"-noun-eo "brood"-noun-en
"brood"-noun-en "idaro"-noun-eo
"ideologo"-noun-eo "ideologue"-noun-en
"ideologue"-noun-en "ideologo"-noun-eo
"idiosinkrazia"-adjective-eo "quirky"-adjective-en
"quirky"-adjective-en "idiosinkrazia"-adjective-eo
"idiosinkrazio"-noun-eo "quirk"-noun-en
"quirk"-noun-en "idiosinkrazio"-noun-eo
"idioteco"-noun-eo "idiocy"-noun-en
"idiocy"-noun-en "idioteco"-noun-eo
"idiocy"-noun-en "azenaĵo"-noun-eo
"azenaĵo"-noun-eo "idiocy"-noun-en
"idioto"-noun-eo "imbecile"-noun-en
"imbecile"-noun-en "idioto"-noun-eo
"ido"-noun-eo "cub"-noun-en
"cub"-noun-en "ido"-noun-eo
"iluzio"-noun-eo "delusion"-noun-en
"delusion"-noun-en "iluzio"-noun-eo
"imago"-noun-eo "fancy"-noun-en
"fancy"-noun-en "imago"-noun-eo
"imita"-adjective-eo "faux"-adjective-en
"imita"-adjective-eo "pretend"-adjective-en
"faux"-adjective-en "imita"-adjective-eo
"pretend"-adjective-en "imita"-adjective-eo
"imitaĵo"-noun-eo "knockoff"-noun-en
"knockoff"-noun-en "imitaĵo"-noun-eo
"imperativo"-noun-eo "imperative"-noun-en
"imperative"-noun-en "imperativo"-noun-eo
"imperiisto"-noun-eo "imperialist"-noun-en
"imperialist"-noun-en "imperiisto"-noun-eo
"impertinenta"-adjective-eo "cheeky"-adjective-en
"impertinenta"-adjective-eo "impudent"-adjective-en
"cheeky"-adjective-en "impertinenta"-adjective-eo
"impudent"-adjective-en "impertinenta"-adjective-eo
"impeti"-verb-eo "dart"-verb-en
"impeti"-verb-eo "hurtle"-verb-en
"dart"-verb-en "impeti"-verb-eo
"hurtle"-verb-en "impeti"-verb-eo
"impeto"-noun-eo "onslaught"-noun-en
"onslaught"-noun-en "impeto"-noun-eo
"implica"-adjective-eo "implied"-adjective-en
"implied"-adjective-en "implica"-adjective-eo
"implikaĵo"-noun-eo "imbroglio"-noun-en
"imbroglio"-noun-en "implikaĵo"-noun-eo
"imponeco"-noun-eo "grandeur"-noun-en
"grandeur"-noun-en "imponeco"-noun-eo
"importisto"-noun-eo "importer"-noun-en
"importer"-noun-en "importisto"-noun-eo
"impulsa"-adjective-eo "propulsive"-adjective-en
"propulsive"-adjective-en "impulsa"-adjective-eo
"inaŭguro"-noun-eo "unveiling"-noun-en
"unveiling"-noun-en "inaŭguro"-noun-eo
"incendii"-verb-eo "torch"-verb-en
"torch"-verb-en "incendii"-verb-eo
"incendio"-noun-eo "blaze"-noun-en
"blaze"-noun-en "incendio"-noun-eo
"incitiĝema"-adjective-eo "crusty"-adjective-en
"crusty"-adjective-en "incitiĝema"-adjective-eo
"incizivo"-noun-eo "incisor"-noun-en
"incisor"-noun-en "incizivo"-noun-eo
"indiferente"-adverb-eo "unimpressed"-adverb-en
"indiferente"-adverb-eo "immaterial"-adverb-en
"unimpressed"-adverb-en "indiferente"-adverb-eo
"immaterial"-adverb-en "indiferente"-adverb-eo
"indiĝena"-adjective-eo "indigenous"-adjective-en
"indigenous"-adjective-en "indiĝena"-adjective-eo
"indiko"-noun-eo "cue"-noun-en
"cue"-noun-en "indiko"-noun-eo
"individuisma"-adjective-eo "individualistic"-adjective-en
"individuisma"-adjective-eo "individualist"-adjective-en
"individualistic"-adjective-en "individuisma"-adjective-eo
"individualist"-adjective-en "individuisma"-adjective-eo
"industria"-adjective-eo "industrialized"-adjective-en
"industrialized"-adjective-en "industria"-adjective-eo
"industriisto"-noun-eo "industrialist"-noun-en
"industrialist"-noun-en "industriisto"-noun-eo
"industrialist"-noun-en "industriulo"-noun-eo
"industriulo"-noun-eo "industrialist"-noun-en
"inercio"-noun-eo "stasis"-noun-en
"stasis"-noun-en "inercio"-noun-eo
"stasis"-noun-en "senagado"-noun-eo
"stasis"-noun-en "stazo"-noun-eo
"senagado"-noun-eo "stasis"-noun-en
"stazo"-noun-eo "stasis"-noun-en
"influo"-noun-eo "clout"-noun-en
"clout"-noun-en "influo"-noun-eo
"informilo"-noun-eo "newsletter"-noun-en
"newsletter"-noun-en "informilo"-noun-eo
"ingo"-noun-eo "sheath"-noun-en
"sheath"-noun-en "ingo"-noun-eo
"iniciato"-noun-eo "inception"-noun-en
"inception"-noun-en "iniciato"-noun-eo
"inklino"-noun-eo "penchant"-noun-en
"penchant"-noun-en "inklino"-noun-eo
"inkrustaĵo"-noun-eo "inlay"-noun-en
"inlay"-noun-en "inkrustaĵo"-noun-eo
"insekticido"-noun-eo "pesticide"-noun-en
"pesticide"-noun-en "insekticido"-noun-eo
"insidema"-adjective-eo "sneaky"-adjective-en
"sneaky"-adjective-en "insidema"-adjective-eo
"sneaky"-adjective-en "ruza"-adjective-eo
"ruza"-adjective-eo "sneaky"-adjective-en
"ruza"-adjective-eo "crafty"-adjective-en
"ruza"-adjective-eo "devious"-adjective-en
"ruza"-adjective-eo "sly"-adjective-en
"ruza"-adjective-eo "wily"-adjective-en
"inspektoro"-noun-eo "superintendent"-noun-en
"superintendent"-noun-en "inspektoro"-noun-eo
"instrua"-adjective-eo "instructive"-adjective-en
"instructive"-adjective-en "instrua"-adjective-eo
"instruado"-noun-eo "tuition"-noun-en
"tuition"-noun-en "instruado"-noun-eo
"instrue"-adverb-eo "revealing"-adverb-en
"revealing"-adverb-en "instrue"-adverb-eo
"instruisto"-noun-eo "schoolteacher"-noun-en
"schoolteacher"-noun-en "instruisto"-noun-eo
"insulano"-noun-eo "islander"-noun-en
"islander"-noun-en "insulano"-noun-eo
"integrisma"-adjective-eo "fundamentalist"-adjective-en
"fundamentalist"-adjective-en "integrisma"-adjective-eo
"inteligente"-adverb-eo "intelligent"-adverb-en
"intelligent"-adverb-en "inteligente"-adverb-eo
"intenca"-adjective-eo "calculated"-adjective-en
"intenca"-adjective-eo "intended"-adjective-en
"calculated"-adjective-en "intenca"-adjective-eo
"intended"-adjective-en "intenca"-adjective-eo
"intenco"-noun-eo "intent"-noun-en
"intent"-noun-en "intenco"-noun-eo
"interetaĝo"-noun-eo "mezzanine"-noun-en
"mezzanine"-noun-en "interetaĝo"-noun-eo
"interkonsento"-noun-eo "entente"-noun-en
"interkonsento"-noun-eo "compact"-noun-en
"entente"-noun-en "interkonsento"-noun-eo
"compact"-noun-en "interkonsento"-noun-eo
"interligo"-noun-eo "covenant"-noun-en
"covenant"-noun-en "interligo"-noun-eo
"interna"-adjective-eo "inside"-adjective-en
"interna"-adjective-eo "interior"-adjective-en
"inside"-adjective-en "interna"-adjective-eo
"interior"-adjective-en "interna"-adjective-eo
"internaciisto"-noun-eo "internationalist"-noun-en
"internationalist"-noun-en "internaciisto"-noun-eo
"internacio"-noun-eo "international"-noun-en
"international"-noun-en "internacio"-noun-eo
"interne"-adverb-eo "embedded"-adverb-en
"embedded"-adverb-en "interne"-adverb-eo
"internulo"-noun-eo "insider"-noun-en
"insider"-noun-en "internulo"-noun-eo
"interpreto"-noun-eo "take"-noun-en
"take"-noun-en "interpreto"-noun-eo
"interprofesia"-adjective-eo "inter-professional"-adjective-en
"inter-professional"-adjective-en "interprofesia"-adjective-eo
"interregistara"-adjective-eo "intergovernmental"-adjective-en
"intergovernmental"-adjective-en "interregistara"-adjective-eo
"intertempo"-noun-eo "interim"-noun-en
"interim"-noun-en "intertempo"-noun-eo
"intertrakto"-noun-eo "parley"-noun-en
"parley"-noun-en "intertrakto"-noun-eo
"intimulo"-noun-eo "confidant"-noun-en
"confidant"-noun-en "intimulo"-noun-eo
"confidant"-noun-en "konfidenculo"-noun-eo
"confidant"-noun-en "konfidulo"-noun-eo
"konfidenculo"-noun-eo "confidant"-noun-en
"konfidulo"-noun-eo "confidant"-noun-en
"intuicio"-noun-eo "hunch"-noun-en
"hunch"-noun-en "intuicio"-noun-eo
"inundi"-verb-eo "engulf"-verb-en
"engulf"-verb-en "inundi"-verb-eo
"invadanto"-noun-eo "invader"-noun-en
"invader"-noun-en "invadanto"-noun-eo
"invader"-noun-en "invadinto"-noun-eo
"invadinto"-noun-eo "invader"-noun-en
"invadi"-verb-eo "encroach"-verb-en
"encroach"-verb-en "invadi"-verb-eo
"invado"-noun-eo "foray"-noun-en
"foray"-noun-en "invado"-noun-eo
"inversa"-adjective-eo "inverted"-adjective-en
"inversa"-adjective-eo "reversed"-adjective-en
"inverted"-adjective-en "inversa"-adjective-eo
"reversed"-adjective-en "inversa"-adjective-eo
"investado"-noun-eo "investing"-noun-en
"investing"-noun-en "investado"-noun-eo
"ioma"-adjective-eo "some"-adjective-en
"some"-adjective-en "ioma"-adjective-eo
"irakano"-noun-eo "Iraqi"-noun-en
"Iraqi"-noun-en "irakano"-noun-eo
"iranano"-noun-eo "Iranian"-noun-en
"Iranian"-noun-en "iranano"-noun-eo
"iriso"-noun-eo "iris"-noun-en
"iris"-noun-en "iriso"-noun-eo
"irlandano"-noun-eo "Irishwoman"-noun-en
"Irishwoman"-noun-en "irlandano"-noun-eo
"iro"-noun-eo "go"-noun-en
"iro"-noun-eo "going"-noun-en
"go"-noun-en "iro"-noun-eo
"going"-noun-en "iro"-noun-eo
"ironie"-adverb-eo "wryly"-adverb-en
"wryly"-adverb-en "ironie"-adverb-eo
"islamo"-noun-eo "Islam"-noun-en
"Islam"-noun-en "islamo"-noun-eo
"jahurto"-noun-eo "yoghurt"-noun-en
"yoghurt"-noun-en "jahurto"-noun-eo
"yoghurt"-noun-en "jogurto"-noun-eo
"jogurto"-noun-eo "yoghurt"-noun-en
"Jakobo"-properNoun-eo "Jacob"-properNoun-en
"Jacob"-properNoun-en "Jakobo"-properNoun-eo
"jarcento"-noun-eo "centennial"-noun-en
"centennial"-noun-en "jarcento"-noun-eo
"ĵargono"-noun-eo "parlance"-noun-en
"parlance"-noun-en "ĵargono"-noun-eo
"jelpi"-verb-eo "yelp"-verb-en
"yelp"-verb-en "jelpi"-verb-eo
"ĵetiĝadi"-verb-eo "thrash"-verb-en
"thrash"-verb-en "ĵetiĝadi"-verb-eo
"thrash"-verb-en "draŝi"-verb-eo
"draŝi"-verb-eo "thrash"-verb-en
"draŝi"-verb-eo "wallop"-verb-en
"draŝi"-verb-eo "clobber"-verb-en
"ĵetkubo"-noun-eo "dice"-noun-en
"dice"-noun-en "ĵetkubo"-noun-eo
"ĵokeo"-noun-eo "jockey"-noun-en
"jockey"-noun-en "ĵokeo"-noun-eo
"juano"-noun-eo "yuan"-noun-en
"yuan"-noun-en "juano"-noun-eo
"jubili"-verb-eo "rejoice"-verb-en
"rejoice"-verb-en "jubili"-verb-eo
"juĝo"-noun-eo "judgment"-noun-en
"judgment"-noun-en "juĝo"-noun-eo
"jurisdikcia"-adjective-eo "jurisdictional"-adjective-en
"jurisdictional"-adjective-en "jurisdikcia"-adjective-eo
"ĵuro"-noun-eo "oath"-noun-en
"oath"-noun-en "ĵuro"-noun-eo
"justa"-adjective-eo "equitable"-adjective-en
"equitable"-adjective-en "justa"-adjective-eo
"justeco"-noun-eo "fairness"-noun-en
"fairness"-noun-en "justeco"-noun-eo
"kabano"-noun-eo "shack"-noun-en
"shack"-noun-en "kabano"-noun-eo
"kabinetulo"-noun-eo "nerd"-noun-en
"nerd"-noun-en "kabinetulo"-noun-eo
"nerd"-noun-en "malfortulo"-noun-eo
"malfortulo"-noun-eo "nerd"-noun-en
"kabrioleto"-noun-eo "convertible"-noun-en
"convertible"-noun-en "kabrioleto"-noun-eo
"kadavro"-noun-eo "carcass"-noun-en
"carcass"-noun-en "kadavro"-noun-eo
"kadro"-noun-eo "cadre"-noun-en
"cadre"-noun-en "kadro"-noun-eo
"kaduka"-adjective-eo "ramshackle"-adjective-en
"kaduka"-adjective-eo "seedy"-adjective-en
"ramshackle"-adjective-en "kaduka"-adjective-eo
"seedy"-adjective-en "kaduka"-adjective-eo
"kadukeco"-noun-eo "frailty"-noun-en
"frailty"-noun-en "kadukeco"-noun-eo
"frailty"-noun-en "malforteco"-noun-eo
"malforteco"-noun-eo "frailty"-noun-en
"kafejo"-noun-eo "cafeteria"-noun-en
"cafeteria"-noun-en "kafejo"-noun-eo
"kaheli"-verb-eo "floor"-verb-en
"floor"-verb-en "kaheli"-verb-eo
"Kairo"-properNoun-eo "Cairo"-properNoun-en
"Cairo"-properNoun-en "Kairo"-properNoun-eo
"kajo"-noun-eo "quay"-noun-en
"kajo"-noun-eo "pier"-noun-en
"quay"-noun-en "kajo"-noun-eo
"pier"-noun-en "kajo"-noun-eo
"kaleŝo"-noun-eo "drag"-noun-en
"drag"-noun-en "kaleŝo"-noun-eo
"kalibro"-noun-eo "caliber"-noun-en
"caliber"-noun-en "kalibro"-noun-eo
"caliber"-noun-en "kvalito"-noun-eo
"kvalito"-noun-eo "caliber"-noun-en
"kalkulo"-noun-eo "reckoning"-noun-en
"reckoning"-noun-en "kalkulo"-noun-eo
"kalumnio"-noun-eo "libel"-noun-en
"libel"-noun-en "kalumnio"-noun-eo
"kalva"-adjective-eo "bare"-adjective-en
"bare"-adjective-en "malplena"-adjective-eo
