"10a"-adjective-eo "X"-adjective-es
"eskadro"-noun-eo "escuadra"-noun-es
"eskadro"-noun-eo "escuadrilla"-noun-es
"escuadra"-noun-es "eskadro"-noun-eo
"escuadrilla"-noun-es "eskadro"-noun-eo
"eskadrono"-noun-eo "escuadrón"-noun-es
"escuadrón"-noun-es "eskadrono"-noun-eo
"escuadrón"-noun-es "skadrono"-noun-eo
"skadrono"-noun-eo "escuadrón"-noun-es
"eskapi"-verb-eo "evadir"-verb-es
"evadir"-verb-es "eskapi"-verb-eo
"escapar"-verb-es "forkuri"-verb-eo
"forkuri"-verb-eo "escapar"-verb-es
"eskapo"-noun-eo "escapada"-noun-es
"escapada"-noun-es "eskapo"-noun-eo
"escapada"-noun-es "fuĝo"-noun-eo
"fuĝo"-noun-eo "escapada"-noun-es
"fuĝo"-noun-eo "evasión"-noun-es
"fuĝo"-noun-eo "huida"-noun-es
"eskorto"-noun-eo "escolta"-noun-es
"escolta"-noun-es "eskorto"-noun-eo
"esotera"-adjective-eo "esotérico"-adjective-es
"esotérico"-adjective-es "esotera"-adjective-eo
"esoterismo"-noun-eo "esoterismo"-noun-es
"esoterismo"-noun-es "esoterismo"-noun-eo
"esperiga"-adjective-eo "esperanzador"-adjective-es
"esperanzador"-adjective-es "esperiga"-adjective-eo
"esperanzador"-adjective-es "esperdona"-adjective-eo
"esperdona"-adjective-eo "esperanzador"-adjective-es
"esploristo"-noun-eo "investigador"-noun-es
"investigador"-noun-es "esploristo"-noun-eo
"esploro"-noun-eo "exploración"-noun-es
"exploración"-noun-es "esploro"-noun-eo
"establi"-verb-eo "instaurar"-verb-es
"instaurar"-verb-es "establi"-verb-eo
"establecer"-verb-es "starigi"-verb-eo
"establecer"-verb-es "fondi"-verb-eo
"starigi"-verb-eo "establecer"-verb-es
"fondi"-verb-eo "establecer"-verb-es
"estaĵo"-noun-eo "ente"-noun-es
"ente"-noun-es "estaĵo"-noun-eo
"ser"-noun-es "estulo"-noun-eo
"estulo"-noun-eo "ser"-noun-es
"estetike"-adverb-eo "estéticamente"-adverb-es
"estéticamente"-adverb-es "estetike"-adverb-eo
"estiminda"-adjective-eo "apreciable"-adjective-es
"estiminda"-adjective-eo "honorable"-adjective-es
"estiminda"-adjective-eo "respetable"-adjective-es
"apreciable"-adjective-es "estiminda"-adjective-eo
"honorable"-adjective-es "estiminda"-adjective-eo
"respetable"-adjective-es "estiminda"-adjective-eo
"estiminde"-adverb-eo "apreciablemente"-adverb-es
"apreciablemente"-adverb-es "estiminde"-adverb-eo
"estimo"-noun-eo "apreciación"-noun-es
"estimo"-noun-eo "estima"-noun-es
"estimo"-noun-eo "estimación"-noun-es
"apreciación"-noun-es "estimo"-noun-eo
"apreciación"-noun-es "taksado"-noun-eo
"apreciación"-noun-es "takso"-noun-eo
"estima"-noun-es "estimo"-noun-eo
"estimación"-noun-es "estimo"-noun-eo
"estimación"-noun-es "taksado"-noun-eo
"estimación"-noun-es "takso"-noun-eo
"taksado"-noun-eo "apreciación"-noun-es
"taksado"-noun-eo "estimación"-noun-es
"taksado"-noun-eo "tasación"-noun-es
"takso"-noun-eo "apreciación"-noun-es
"takso"-noun-eo "estimación"-noun-es
"pasado"-noun-es "estinto"-noun-eo
"pasado"-noun-es "paseo"-noun-eo
"pasado"-noun-es "pasinto"-noun-eo
"estinto"-noun-eo "pasado"-noun-es
"paseo"-noun-eo "pasado"-noun-es
"pasinto"-noun-eo "pasado"-noun-es
"estonteco"-noun-eo "posteridad"-noun-es
"estonteco"-noun-eo "posterioridad"-noun-es
"posteridad"-noun-es "estonteco"-noun-eo
"posterioridad"-noun-es "estonteco"-noun-eo
"posterioridad"-noun-es "posteco"-noun-eo
"posteco"-noun-eo "posterioridad"-noun-es
"junta"-noun-es "estraro"-noun-eo
"dirigente"-noun-es "estro"-noun-eo
"estuaro"-noun-eo "ría"-noun-es
"ría"-noun-es "estuaro"-noun-eo
"etato"-noun-eo "nómina"-noun-es
"nómina"-noun-es "etato"-noun-eo
"etenda"-adjective-eo "extensivo"-adjective-es
"extensivo"-adjective-es "etenda"-adjective-eo
"etendebla"-adjective-eo "extensible"-adjective-es
"extensible"-adjective-es "etendebla"-adjective-eo
"etero"-noun-eo "éter"-noun-es
"éter"-noun-es "etero"-noun-eo
"etike"-adverb-eo "éticamente"-adverb-es
"éticamente"-adverb-es "etike"-adverb-eo
"etiketo"-noun-eo "etiqueta"-noun-es
"etiqueta"-noun-es "etiketo"-noun-eo
"etilo"-noun-eo "etilo"-noun-es
"etilo"-noun-es "etilo"-noun-eo
"etimologio"-noun-eo "etimología"-noun-es
"etimología"-noun-es "etimologio"-noun-eo
"etne"-adverb-eo "étnicamente"-adverb-es
"étnicamente"-adverb-es "etne"-adverb-eo
"etno"-noun-eo "pueblo"-noun-es
"pueblo"-noun-es "etno"-noun-eo
"etnografia"-adjective-eo "etnográfico"-adjective-es
"etnográfico"-adjective-es "etnografia"-adjective-eo
"etnografio"-noun-eo "etnografía"-noun-es
"etnografía"-noun-es "etnografio"-noun-eo
"etnologia"-adjective-eo "etnológico"-adjective-es
"etnológico"-adjective-es "etnologia"-adjective-eo
"etnologio"-noun-eo "etnología"-noun-es
"etnología"-noun-es "etnologio"-noun-eo
"etologio"-noun-eo "etología"-noun-es
"etología"-noun-es "etologio"-noun-eo
"etskale"-adverb-eo "a pequeña escala"-adverb-es
"a pequeña escala"-adverb-es "etskale"-adverb-eo
"EU"-noun-eo "EU"-noun-es
"EU"-noun-eo "UE"-noun-es
"EU"-noun-es "EU"-noun-eo
"UE"-noun-es "EU"-noun-eo
"eŭfemismo"-noun-eo "eufemismo"-noun-es
"eufemismo"-noun-es "eŭfemismo"-noun-eo
"eŭgeniko"-noun-eo "eugenesia"-noun-es
"eugenesia"-noun-es "eŭgeniko"-noun-eo
"Eŭgeno"-properNoun-eo "Eugenio"-properNoun-es
"Eugenio"-properNoun-es "Eŭgeno"-properNoun-eo
"eŭlera"-adjective-eo "euleriano"-adjective-es
"euleriano"-adjective-es "eŭlera"-adjective-eo
"Eŭlero"-properNoun-eo "Euler"-properNoun-es
"Euler"-properNoun-es "Eŭlero"-properNoun-eo
"eŭnuko"-noun-eo "eunuco"-noun-es
"eunuco"-noun-es "eŭnuko"-noun-eo
"Eŭropa Unio"-properNoun-eo "Unión Europea"-properNoun-es
"Unión Europea"-properNoun-es "Eŭropa Unio"-properNoun-eo
"eŭropano"-noun-eo "europeo"-noun-es
"europeo"-noun-es "eŭropano"-noun-eo
"eŭropio"-noun-eo "europio"-noun-es
"europio"-noun-es "eŭropio"-noun-eo
"eŭska"-adjective-eo "vasco"-adjective-es
"vasco"-adjective-es "eŭska"-adjective-eo
"vasco"-adjective-es "vaska"-adjective-eo
"vaska"-adjective-eo "vasco"-adjective-es
"Eŭskio"-properNoun-eo "Euskadi"-properNoun-es
"Eŭskio"-properNoun-eo "Euskal Herria"-properNoun-es
"Euskadi"-properNoun-es "Eŭskio"-properNoun-eo
"Euskal Herria"-properNoun-es "Eŭskio"-properNoun-eo
"eŭsko"-noun-eo "vasco"-noun-es
"vasco"-noun-es "eŭsko"-noun-eo
"vasco"-noun-es "vasko"-noun-eo
"vasko"-noun-eo "vasco"-noun-es
"Eva"-properNoun-eo "Eva"-properNoun-es
"Eva"-properNoun-es "Eva"-properNoun-eo
"evangelia"-adjective-eo "evangélico"-adjective-es
"evangélico"-adjective-es "evangelia"-adjective-eo
"evangelizado"-noun-eo "evangelización"-noun-es
"evangelización"-noun-es "evangelizado"-noun-eo
"eventuala"-adjective-eo "eventual"-adjective-es
"eventual"-adjective-es "eventuala"-adjective-eo
"eventualidad"-noun-es "eventualo"-noun-eo
"eventualo"-noun-eo "eventualidad"-noun-es
"evidenta"-adjective-eo "flagrante"-adjective-es
"evidenta"-adjective-eo "patente"-adjective-es
"flagrante"-adjective-es "evidenta"-adjective-eo
"patente"-adjective-es "evidenta"-adjective-eo
"evitebla"-adjective-eo "evitable"-adjective-es
"evitable"-adjective-es "evitebla"-adjective-eo
"evoluado"-noun-eo "evolución"-noun-es
"evolución"-noun-es "evoluado"-noun-eo
"evoluiganto"-noun-eo "desarrollador"-noun-es
"desarrollador"-noun-es "evoluiganto"-noun-eo
"evoluismo"-noun-eo "evolucionismo"-noun-es
"evolucionismo"-noun-es "evoluismo"-noun-eo
"ezofago"-noun-eo "esófago"-noun-es
"esófago"-noun-es "ezofago"-noun-eo
"fabele"-adverb-eo "fabulosamente"-adverb-es
"fabulosamente"-adverb-es "fabele"-adverb-eo
"fablo"-noun-eo "fábula"-noun-es
"fábula"-noun-es "fablo"-noun-eo
"facilidad"-noun-es "facilo"-noun-eo
"facilo"-noun-eo "facilidad"-noun-es
"fadenero"-noun-eo "trenza"-noun-es
"trenza"-noun-es "fadenero"-noun-eo
"trenza"-noun-es "harligo"-noun-eo
"trenza"-noun-es "plektaĵo"-noun-eo
"harligo"-noun-eo "trenza"-noun-es
"plektaĵo"-noun-eo "trenza"-noun-es
"fadeno"-noun-eo "cordel"-noun-es
"cordel"-noun-es "fadeno"-noun-eo
"cordel"-noun-es "hokfadeno"-noun-eo
"cordel"-noun-es "ŝnureto"-noun-eo
"hokfadeno"-noun-eo "cordel"-noun-es
"ŝnureto"-noun-eo "cordel"-noun-es
"faduo"-noun-eo "fado"-noun-es
"fado"-noun-es "faduo"-noun-eo
"fagocito"-noun-eo "fagocito"-noun-es
"fagocito"-noun-es "fagocito"-noun-eo
"fagoto"-noun-eo "fagot"-noun-es
"fagoto"-noun-eo "fagote"-noun-es
"fagot"-noun-es "fagoto"-noun-eo
"fagote"-noun-es "fagoto"-noun-eo
"fajenco"-noun-eo "loza"-noun-es
"loza"-noun-es "fajenco"-noun-eo
"loza"-noun-es "potaĵo"-noun-eo
"potaĵo"-noun-eo "loza"-noun-es
"fajfilo"-noun-eo "silbato"-noun-es
"silbato"-noun-es "fajfilo"-noun-eo
"fajfo"-noun-eo "silbido"-noun-es
"silbido"-noun-es "fajfo"-noun-eo
"fajrestingilo"-noun-eo "extintor"-noun-es
"extintor"-noun-es "fajrestingilo"-noun-eo
"fajrilo"-noun-eo "encendedor"-noun-es
"fajrilo"-noun-eo "mechero"-noun-es
"encendedor"-noun-es "fajrilo"-noun-eo
"mechero"-noun-es "fajrilo"-noun-eo
"fajro"-noun-eo "hoguera"-noun-es
"hoguera"-noun-es "fajro"-noun-eo
"fajrujo"-noun-eo "fogón"-noun-es
"fogón"-noun-es "fajrujo"-noun-eo
"fakaro"-noun-eo "casillero"-noun-es
"casillero"-noun-es "fakaro"-noun-eo
"compartimento"-noun-es "fako"-noun-eo
"compartimento"-noun-es "kupeo"-noun-eo
"especialidad"-noun-es "fako"-noun-eo
"kupeo"-noun-eo "compartimento"-noun-es
"kupeo"-noun-eo "compartimiento"-noun-es
"fakte"-adverb-eo "en realidad"-adverb-es
"en realidad"-adverb-es "fakte"-adverb-eo
"fakulo"-noun-eo "especialista"-noun-es
"fakulo"-noun-eo "estudioso"-noun-es
"especialista"-noun-es "fakulo"-noun-eo
"estudioso"-noun-es "fakulo"-noun-eo
"fakultativa"-adjective-eo "facultativo"-adjective-es
"facultativo"-adjective-es "fakultativa"-adjective-eo
"facultad"-noun-es "kapablo"-noun-eo
"falango"-noun-eo "falange"-noun-es
"falange"-noun-es "falango"-noun-eo
"falĉilo"-noun-eo "hoz"-noun-es
"hoz"-noun-es "falĉilo"-noun-eo
"faldaĵo"-noun-eo "doblez"-noun-es
"doblez"-noun-es "faldaĵo"-noun-eo
"doblez"-noun-es "faldo"-noun-eo
"faldo"-noun-eo "doblez"-noun-es
"falko"-noun-eo "halcón"-noun-es
"halcón"-noun-es "falko"-noun-eo
"falsado"-noun-eo "falsificación"-noun-es
"falsificación"-noun-es "falsado"-noun-eo
"false"-adverb-eo "falsamente"-adverb-es
"falsamente"-adverb-es "false"-adverb-eo
"falseco"-noun-eo "falsedad"-noun-es
"falsedad"-noun-es "falseco"-noun-eo
"fama"-adjective-eo "afamado"-adjective-es
"afamado"-adjective-es "fama"-adjective-eo
"familia nomo"-noun-eo "gentilicio"-noun-es
"gentilicio"-noun-es "familia nomo"-noun-eo
"familio"-noun-eo "linaje"-noun-es
"linaje"-noun-es "familio"-noun-eo
"linaje"-noun-es "kasto"-noun-eo
"kasto"-noun-eo "linaje"-noun-es
"famo"-noun-eo "celebridad"-noun-es
"celebridad"-noun-es "famo"-noun-eo
"celebridad"-noun-es "famulo"-noun-eo
"famulo"-noun-eo "celebridad"-noun-es
"rumor"-noun-es "klaĉo"-noun-eo
"klaĉo"-noun-eo "rumor"-noun-es
"klaĉo"-noun-eo "chisme"-noun-es
"fanatike"-adverb-eo "fanáticamente"-adverb-es
"fanáticamente"-adverb-es "fanatike"-adverb-eo
"fanatikeco"-noun-eo "fanatismo"-noun-es
"fanatismo"-noun-es "fanatikeco"-noun-eo
"fandango"-noun-eo "fandango"-noun-es
"fandango"-noun-es "fandango"-noun-eo
"fandgardilo"-noun-eo "tapón"-noun-es
"tapón"-noun-es "fandgardilo"-noun-eo
"fandujo"-noun-eo "crisol"-noun-es
"crisol"-noun-es "fandujo"-noun-eo
"fanerogamo"-noun-eo "fanerógama"-noun-es
"fanerógama"-noun-es "fanerogamo"-noun-eo
"fanfaro"-noun-eo "fanfarria"-noun-es
"fanfarria"-noun-es "fanfaro"-noun-eo
"fanfarona"-adjective-eo "fanfarrón"-adjective-es
"fanfarrón"-adjective-es "fanfarona"-adjective-eo
"fano"-noun-eo "fan"-noun-es
"fan"-noun-es "fano"-noun-eo
"far"-preposition-eo "por"-preposition-es
"por"-preposition-es "far"-preposition-eo
"por"-preposition-es "pro"-preposition-eo
"pro"-preposition-eo "por"-preposition-es
"pro"-preposition-eo "en virtud de"-preposition-es
"farado"-noun-eo "faradio"-noun-es
"faradio"-noun-es "farado"-noun-eo
"faraona"-adjective-eo "faraónico"-adjective-es
"faraónico"-adjective-es "faraona"-adjective-eo
"farboplato"-noun-eo "paleta"-noun-es
"paleta"-noun-es "farboplato"-noun-eo
"fare de"-preposition-eo "por parte de"-preposition-es
"por parte de"-preposition-es "fare de"-preposition-eo
"farmakologio"-noun-eo "farmacología"-noun-es
"farmacología"-noun-es "farmakologio"-noun-eo
"farmisto"-noun-eo "granjero"-noun-es
"granjero"-noun-es "farmisto"-noun-eo
"fasado"-noun-eo "frontón"-noun-es
"frontón"-noun-es "fasado"-noun-eo
"frontón"-noun-es "fronto"-noun-eo
"frontón"-noun-es "frontono"-noun-eo
"frontón"-noun-es "pelotejo"-noun-eo
"fronto"-noun-eo "frontón"-noun-es
"frontono"-noun-eo "frontón"-noun-es
"pelotejo"-noun-eo "frontón"-noun-es
"fascina"-adjective-eo "alucinante"-adjective-es
"fascina"-adjective-eo "fascinante"-adjective-es
"alucinante"-adjective-es "fascina"-adjective-eo
"alucinante"-adjective-es "halucina"-adjective-eo
"fascinante"-adjective-es "fascina"-adjective-eo
"halucina"-adjective-eo "alucinante"-adjective-es
"fascino"-noun-eo "fascinación"-noun-es
"fascinación"-noun-es "fascino"-noun-eo
"faŝisma"-adjective-eo "franquista"-adjective-es
"franquista"-adjective-es "faŝisma"-adjective-eo
"faŝismo"-noun-eo "franquismo"-noun-es
"franquismo"-noun-es "faŝismo"-noun-eo
"faŝisto"-noun-eo "fascista"-noun-es
"fascista"-noun-es "faŝisto"-noun-eo
"fasko"-noun-eo "fajo"-noun-es
"fasko"-noun-eo "pomo"-noun-es
"fajo"-noun-es "fasko"-noun-eo
"pomo"-noun-es "fasko"-noun-eo
"fasto"-noun-eo "ayuno"-noun-es
"ayuno"-noun-es "fasto"-noun-eo
"fatala"-adjective-eo "fatal"-adjective-es
"fatal"-adjective-es "fatala"-adjective-eo
"fatalismo"-noun-eo "fatalismo"-noun-es
"fatalismo"-noun-es "fatalismo"-noun-eo
"fatalo"-noun-eo "fatalidad"-noun-es
"fatalidad"-noun-es "fatalo"-noun-eo
"faŭno"-noun-eo "fauno"-noun-es
"fauno"-noun-es "faŭno"-noun-eo
"favorato"-noun-eo "favorito"-noun-es
"favorito"-noun-es "favorato"-noun-eo
"favorito"-noun-es "preferato"-noun-eo
"preferato"-noun-eo "favorito"-noun-es
"favore"-adverb-eo "favorablemente"-adverb-es
"favorablemente"-adverb-es "favore"-adverb-eo
"fazano"-noun-eo "faisán"-noun-es
"faisán"-noun-es "fazano"-noun-eo
"fazeolo"-noun-eo "frijol"-noun-es
"fazeolo"-noun-eo "habichuela"-noun-es
"frijol"-noun-es "fazeolo"-noun-eo
"habichuela"-noun-es "fazeolo"-noun-eo
"febra"-adjective-eo "febril"-adjective-es
"febril"-adjective-es "febra"-adjective-eo
"febre"-adverb-eo "febrilmente"-adverb-es
"febrilmente"-adverb-es "febre"-adverb-eo
"feĉo"-noun-eo "heces"-noun-es
"feĉo"-noun-eo "levadura"-noun-es
"feĉo"-noun-eo "poso"-noun-es
"feĉo"-noun-eo "sedimento"-noun-es
"heces"-noun-es "feĉo"-noun-eo
"levadura"-noun-es "feĉo"-noun-eo
"poso"-noun-es "feĉo"-noun-eo
"sedimento"-noun-es "feĉo"-noun-eo
"sedimento"-noun-es "sedimento"-noun-eo
"sedimento"-noun-eo "sedimento"-noun-es
"federi"-verb-eo "federar"-verb-es
"federar"-verb-es "federi"-verb-eo
"federisma"-adjective-eo "federalista"-adjective-es
"federalista"-adjective-es "federisma"-adjective-eo
"federalista"-adjective-es "federista"-adjective-eo
"federista"-adjective-eo "federalista"-adjective-es
"FedEx"-properNoun-eo "FedEx"-properNoun-es
"FedEx"-properNoun-es "FedEx"-properNoun-eo
"fekunda"-adjective-eo "fecundo"-adjective-es
"fekunda"-adjective-eo "fértil"-adjective-es
"fekunda"-adjective-eo "prolífico"-adjective-es
"fecundo"-adjective-es "fekunda"-adjective-eo
"fértil"-adjective-es "fekunda"-adjective-eo
"prolífico"-adjective-es "fekunda"-adjective-eo
"fekundeco"-noun-eo "fecundidad"-noun-es
"fecundidad"-noun-es "fekundeco"-noun-eo
"fekundigo"-noun-eo "fecundación"-noun-es
"fekundigo"-noun-eo "fertilización"-noun-es
"fekundigo"-noun-eo "inseminación"-noun-es
"fecundación"-noun-es "fekundigo"-noun-eo
"fertilización"-noun-es "fekundigo"-noun-eo
"inseminación"-noun-es "fekundigo"-noun-eo
"feldspato"-noun-eo "feldespato"-noun-es
"feldespato"-noun-es "feldspato"-noun-eo
"feliĉe"-adverb-eo "felizmente"-adverb-es
"feliĉe"-adverb-eo "por fortuna"-adverb-es
"feliĉe"-adverb-eo "por suerte"-adverb-es
"felizmente"-adverb-es "feliĉe"-adverb-eo
"por fortuna"-adverb-es "feliĉe"-adverb-eo
"por suerte"-adverb-es "feliĉe"-adverb-eo
"felietono"-noun-eo "folletín"-noun-es
"felietono"-noun-eo "serial"-noun-es
"folletín"-noun-es "felietono"-noun-eo
"serial"-noun-es "felietono"-noun-eo
"felto"-noun-eo "fieltro"-noun-es
"fieltro"-noun-es "felto"-noun-eo
"feminismo"-noun-eo "feminismo"-noun-es
"feminismo"-noun-es "feminismo"-noun-eo
"feministo"-noun-eo "feminista"-noun-es
"feminista"-noun-es "feministo"-noun-eo
"fendeto"-noun-eo "fisura"-noun-es
"fisura"-noun-es "fendeto"-noun-eo
"hendidura"-noun-es "fendo"-noun-eo
"hendidura"-noun-es "ravino"-noun-eo
"ranura"-noun-es "fendo"-noun-eo
"resquicio"-noun-es "fendo"-noun-eo
"ravino"-noun-eo "hendidura"-noun-es
"ravino"-noun-eo "barranco"-noun-es
"fenestreto"-noun-eo "ventanilla"-noun-es
"ventanilla"-noun-es "fenestreto"-noun-eo
"fenica"-adjective-eo "fenicio"-adjective-es
"fenicio"-adjective-es "fenica"-adjective-eo
"Fenicio"-properNoun-eo "Fenicia"-properNoun-es
"Fenicia"-properNoun-es "Fenicio"-properNoun-eo
"fenico"-noun-eo "fenicio"-noun-es
"fenicio"-noun-es "fenico"-noun-eo
"fenikso"-noun-eo "fénix"-noun-es
"fénix"-noun-es "fenikso"-noun-eo
"fenkolo"-noun-eo "hinojo"-noun-es
"hinojo"-noun-es "fenkolo"-noun-eo
"Ferdinando"-properNoun-eo "Fernando"-properNoun-es
"Ferdinando"-properNoun-eo "Fernando"-noun-es
"Fernando"-properNoun-es "Ferdinando"-properNoun-eo
"Fernando"-properNoun-es "Fernando"-properNoun-eo
"Fernando"-properNoun-es "Fernando"-noun-eo
"Fernando"-noun-es "Ferdinando"-properNoun-eo
"Fernando"-noun-es "Fernando"-properNoun-eo
"Fernando"-noun-es "Fernando"-noun-eo
"Fernando"-properNoun-eo "Fernando"-properNoun-es
"Fernando"-properNoun-eo "Fernando"-noun-es
"Fernando"-noun-eo "Fernando"-properNoun-es
"Fernando"-noun-eo "Fernando"-noun-es
"fermio"-noun-eo "fermio"-noun-es
"fermio"-noun-es "fermio"-noun-eo
"fermita"-adjective-eo "cerrado"-adjective-es
"cerrado"-adjective-es "fermita"-adjective-eo
"fermo"-noun-eo "clausura"-noun-es
"clausura"-noun-es "fermo"-noun-eo
"feroz"-adjective-es "kruelega"-adjective-eo
"kruelega"-adjective-eo "feroz"-adjective-es
"Ferooj"-properNoun-eo "Islas Feroe"-properNoun-es
"Islas Feroe"-properNoun-es "Ferooj"-properNoun-eo
"Ferrari"-properNoun-eo "Ferrari"-properNoun-es
"Ferrari"-properNoun-eo "Ferrari"-noun-es
"Ferrari"-properNoun-es "Ferrari"-properNoun-eo
"Ferrari"-properNoun-es "Ferrari"-noun-eo
"Ferrari"-noun-es "Ferrari"-properNoun-eo
"Ferrari"-noun-es "Ferrari"-noun-eo
"Ferrari"-noun-eo "Ferrari"-properNoun-es
"Ferrari"-noun-eo "Ferrari"-noun-es
"fervoja"-adjective-eo "ferroviario"-adjective-es
"ferroviario"-adjective-es "fervoja"-adjective-eo
"fervora"-adjective-eo "acérrimo"-adjective-es
"acérrimo"-adjective-es "fervora"-adjective-eo
"fervore"-adverb-eo "encarecidamente"-adverb-es
"encarecidamente"-adverb-es "fervore"-adverb-eo
"fervoro"-noun-eo "fervor"-noun-es
"fervor"-noun-es "fervoro"-noun-eo
"festeno"-noun-eo "festín"-noun-es
"festín"-noun-es "festeno"-noun-eo
"festo"-noun-eo "festejo"-noun-es
"festo"-noun-eo "gala"-noun-es
"festejo"-noun-es "festo"-noun-eo
"gala"-noun-es "festo"-noun-eo
"gala"-noun-es "festo-vesto"-noun-eo
"festo-vesto"-noun-eo "gala"-noun-es
"feto"-noun-eo "feto"-noun-es
"feto"-noun-es "feto"-noun-eo
"fetori"-verb-eo "apestar"-verb-es
"apestar"-verb-es "fetori"-verb-eo
"fetoro"-noun-eo "hedor"-noun-es
"hedor"-noun-es "fetoro"-noun-eo
"feŭda"-adjective-eo "feudal"-adjective-es
"feudal"-adjective-es "feŭda"-adjective-eo
"feŭdismo"-noun-eo "feudalismo"-noun-es
"feudalismo"-noun-es "feŭdismo"-noun-eo
"feŭdo"-noun-eo "feudo"-noun-es
"feudo"-noun-es "feŭdo"-noun-eo
"fianĉo"-noun-eo "prometido"-noun-es
"prometido"-noun-es "fianĉo"-noun-eo
"prometido"-noun-es "gefianĉoj"-noun-eo
"novio"-noun-es "koramiko"-noun-eo
"novio"-noun-es "gefianĉoj"-noun-eo
"koramiko"-noun-eo "novio"-noun-es
"gefianĉoj"-noun-eo "prometido"-noun-es
"gefianĉoj"-noun-eo "novio"-noun-es
"fiasco"-noun-es "fiasko"-noun-eo
"Fiat"-properNoun-eo "Fiat"-properNoun-es
"Fiat"-properNoun-es "Fiat"-properNoun-eo
"fibromo"-noun-eo "fibroma"-noun-es
"fibroma"-noun-es "fibromo"-noun-eo
"fibulo"-noun-eo "peroné"-noun-es
"peroné"-noun-es "fibulo"-noun-eo
"fidela"-adjective-eo "leal"-adjective-es
"leal"-adjective-es "fidela"-adjective-eo
"leal"-adjective-es "lojala"-adjective-eo
"lojala"-adjective-eo "leal"-adjective-es
"fideleco"-noun-eo "fidelidad"-noun-es
"fidelidad"-noun-es "fideleco"-noun-eo
"fidelulo"-noun-eo "fiel"-noun-es
"fiel"-noun-es "fidelulo"-noun-eo
"fidinda"-adjective-eo "confiable"-adjective-es
"fidinda"-adjective-eo "fidedigno"-adjective-es
"confiable"-adjective-es "fidinda"-adjective-eo
"fidedigno"-adjective-es "fidinda"-adjective-eo
"fidedigno"-adjective-es "kredebla"-adjective-eo
"fidedigno"-adjective-es "kredinda"-adjective-eo
"kredebla"-adjective-eo "fidedigno"-adjective-es
"kredebla"-adjective-eo "creíble"-adjective-es
"kredinda"-adjective-eo "fidedigno"-adjective-es
"fiera"-adjective-eo "soberbio"-adjective-es
"soberbio"-adjective-es "fiera"-adjective-eo
"fiere"-adverb-eo "orgullosamente"-adverb-es
"orgullosamente"-adverb-es "fiere"-adverb-eo
"fiero"-noun-eo "orgullo"-noun-es
"orgullo"-noun-es "fiero"-noun-eo
"FIFA"-noun-eo "FIFA"-noun-es
"FIFA"-noun-es "FIFA"-noun-eo
"fifama"-adjective-eo "infame"-adjective-es
"infame"-adjective-es "fifama"-adjective-eo
"infame"-adjective-es "senhonora"-adjective-eo
