"absceso"-noun-es "abceso"-noun-eo
"desencajadamente"-adverb-es "distordite"-adverb-eo
"senĝeno"-noun-eo "desenvoltura"-noun-es
"desenvoltura"-noun-es "senĝeno"-noun-eo
"malstabiliga"-adjective-eo "desestabilizador"-adjective-es
"malstabiliga"-adjective-eo "inestabilizador"-adjective-es
"desestabilizador"-adjective-es "malstabiliga"-adjective-eo
"inestabilizador"-adjective-es "malstabiliga"-adjective-eo
"malaktuale"-adverb-eo "desfasadamente"-adverb-es
"malaktuale"-adverb-eo "obsoletamente"-adverb-es
"desfasadamente"-adverb-es "malaktuale"-adverb-eo
"obsoletamente"-adverb-es "malaktuale"-adverb-eo
"defaziĝo"-noun-eo "desfase"-noun-es
"desfase"-noun-es "defaziĝo"-noun-eo
"malrajtigo"-noun-eo "deshabilitación"-noun-es
"deshabilitación"-noun-es "malrajtigo"-noun-eo
"senhome"-adverb-eo "desiertamente"-adverb-es
"senhome"-adverb-eo "despobladamente"-adverb-es
"desiertamente"-adverb-es "senhome"-adverb-eo
"despobladamente"-adverb-es "senhome"-adverb-eo
"misinforma"-adjective-eo "desinformativo"-adjective-es
"desinformativo"-adjective-es "misinforma"-adjective-eo
"neprofiteme"-adverb-eo "desinteresadamente"-adverb-es
"desinteresadamente"-adverb-es "neprofiteme"-adverb-eo
"mallojale"-adverb-eo "deslealmente"-adverb-es
"deslealmente"-adverb-es "mallojale"-adverb-eo
"mallegitimigo"-noun-eo "deslegitimación"-noun-es
"deslegitimación"-noun-es "mallegitimigo"-noun-eo
"deslegitimación"-noun-es "mallegitimado"-noun-eo
"mallegitimado"-noun-eo "deslegitimación"-noun-es
"mallegitimanto"-noun-eo "deslegitimador"-noun-es
"deslegitimador"-noun-es "mallegitimanto"-noun-eo
"mallegitimanta"-adjective-eo "deslegitimador"-adjective-es
"deslegitimador"-adjective-es "mallegitimanta"-adjective-eo
"mallegitimi"-verb-eo "deslegitimar"-verb-es
"deslegitimar"-verb-es "mallegitimi"-verb-eo
"pale"-adverb-eo "deslucidamente"-adverb-es
"pale"-adverb-eo "pálidamente"-adverb-es
"deslucidamente"-adverb-es "pale"-adverb-eo
"pálidamente"-adverb-es "pale"-adverb-eo
"blindige"-adverb-eo "deslumbrantemente"-adverb-es
"deslumbrantemente"-adverb-es "blindige"-adverb-eo
"desmedidamente"-adverb-es "senmezure"-adverb-eo
"forgeseme"-adverb-eo "desmemoriadamente"-adverb-es
"desmemoriadamente"-adverb-es "forgeseme"-adverb-eo
"forgesema"-adjective-eo "desmemoriado"-adjective-es
"desmemoriado"-adjective-es "forgesema"-adjective-eo
"nude"-adverb-eo "desnudamente"-adverb-es
"desnudamente"-adverb-es "nude"-adverb-eo
"subnutrite"-adverb-eo "desnutridamente"-adverb-es
"subnutrite"-adverb-eo "subalimentadamente"-adverb-es
"desnutridamente"-adverb-es "subnutrite"-adverb-eo
"subalimentadamente"-adverb-es "subnutrite"-adverb-eo
"subnutrita"-adjective-eo "desnutrido"-adjective-es
"subnutrita"-adjective-eo "subalimentado"-adjective-es
"desnutrido"-adjective-es "subnutrita"-adjective-eo
"subalimentado"-adjective-es "subnutrita"-adjective-eo
"eltuniĝeme"-adverb-eo "despabiladamente"-adverb-es
"eltuniĝeme"-adverb-eo "espabiladamente"-adverb-es
"despabiladamente"-adverb-es "eltuniĝeme"-adverb-eo
"espabiladamente"-adverb-es "eltuniĝeme"-adverb-eo
"eltuniĝema"-adjective-eo "despabilado"-adjective-es
"eltuniĝema"-adjective-eo "espabilado"-adjective-es
"despabilado"-adjective-es "eltuniĝema"-adjective-eo
"espabilado"-adjective-es "eltuniĝema"-adjective-eo
"terurite"-adverb-eo "despavoridamente"-adverb-es
"despavoridamente"-adverb-es "terurite"-adverb-eo
"malestime"-adverb-eo "despectivamente"-adverb-es
"malestime"-adverb-eo "peyorativamente"-adverb-es
"despectivamente"-adverb-es "malestime"-adverb-eo
"peyorativamente"-adverb-es "malestime"-adverb-eo
"malkombite"-adverb-eo "despeinadamente"-adverb-es
"despeinadamente"-adverb-es "malkombite"-adverb-eo
"malkombita"-adjective-eo "despeinado"-adjective-es
"despeinado"-adjective-es "malkombita"-adjective-eo
"malpersonigo"-noun-eo "despersonalización"-noun-es
"despersonalización"-noun-es "malpersonigo"-noun-eo
"insolentaĵo"-noun-eo "desplante"-noun-es
"desplante"-noun-es "insolentaĵo"-noun-eo
"malestiminde"-adverb-eo "despreciablemente"-adverb-es
"despreciablemente"-adverb-es "malestiminde"-adverb-eo
"malprestiĝe"-adverb-eo "desprestigiosamente"-adverb-es
"desprestigiosamente"-adverb-es "malprestiĝe"-adverb-eo
"malprestiĝa"-adjective-eo "desprestigioso"-adjective-es
"desprestigioso"-adjective-es "malprestiĝa"-adjective-eo
"neatandite"-adverb-eo "desprevenidamente"-adverb-es
"desprevenidamente"-adverb-es "neatandite"-adverb-eo
"desprevenidamente"-adverb-es "neavertite"-adverb-eo
"neavertite"-adverb-eo "desprevenidamente"-adverb-es
"despota"-adjective-eo "despótico"-adjective-es
"despótico"-adjective-es "despota"-adjective-eo
"despótico"-adjective-es "despotisma"-adjective-eo
"despotisma"-adjective-eo "despótico"-adjective-es
"mense perturbita"-adjective-eo "desquiciado"-adjective-es
"desquiciado"-adjective-es "mense perturbita"-adjective-eo
"mensa perturbo"-noun-eo "desquiciamiento"-noun-es
"mensa perturbo"-noun-eo "desquicio"-noun-es
"desquiciamiento"-noun-es "mensa perturbo"-noun-eo
"desquicio"-noun-es "mensa perturbo"-noun-eo
"malreguligo"-noun-eo "desregularización"-noun-es
"desregularización"-noun-es "malreguligo"-noun-eo
"laŭpeca laboristo"-noun-eo "destajista"-noun-es
"destajista"-noun-es "laŭpeca laboristo"-noun-eo
"senbrile"-adverb-eo "desteñidamente"-adverb-es
"desteñidamente"-adverb-es "senbrile"-adverb-eo
"displekti"-verb-eo "destrenzar"-verb-es
"destrenzar"-verb-es "displekti"-verb-eo
"malavantaĝe"-adverb-eo "desventajosamente"-adverb-es
"desventajosamente"-adverb-es "malavantaĝe"-adverb-eo
"malavantaĝa"-adjective-eo "desventajoso"-adjective-es
"desventajoso"-adjective-es "malavantaĝa"-adjective-eo
"senartikigo"-noun-eo "desvertebración"-noun-es
"desvertebración"-noun-es "senartikigo"-noun-eo
"malligo"-noun-eo "desvinculación"-noun-es
"desvinculación"-noun-es "malligo"-noun-eo
"arestito-malaperinto"-noun-eo "detenido-desaparecido"-noun-es
"detenido-desaparecido"-noun-es "arestito-malaperinto"-noun-eo
"arestita-malaperinta"-adjective-eo "detenido-desaparecido"-adjective-es
"detenido-desaparecido"-adjective-es "arestita-malaperinta"-adjective-eo
"deterministo"-noun-eo "determinista"-noun-es
"determinista"-noun-es "deterministo"-noun-eo
"diskrediti"-verb-eo "detractar"-verb-es
"detractar"-verb-es "diskrediti"-verb-eo
"Deustche Bank"-properNoun-eo "Deustche Bank"-properNoun-es
"Deustche Bank"-properNoun-es "Deustche Bank"-properNoun-eo
"dialekte"-adverb-eo "dialectalmente"-adverb-es
"dialectalmente"-adverb-es "dialekte"-adverb-eo
"fierinda"-adjective-eo "digno de orgullo"-adjective-es
"digno de orgullo"-adjective-es "fierinda"-adjective-eo
"dilatite"-adverb-eo "dilatadamente"-adverb-es
"dilatadamente"-adverb-es "dilatite"-adverb-eo
"dilatita"-adjective-eo "dilatado"-adjective-es
"dilatado"-adjective-es "dilatita"-adjective-eo
"Dilma"-properNoun-eo "Dilma"-properNoun-es
"Dilma"-properNoun-es "Dilma"-properNoun-eo
"dimensie"-adverb-eo "dimensionalmente"-adverb-es
"dimensionalmente"-adverb-es "dimensie"-adverb-eo
"tre ete"-adverb-eo "diminutamente"-adverb-es
"diminutamente"-adverb-es "tre ete"-adverb-eo
"tre eta"-adjective-eo "diminuto"-adjective-es
"diminuto"-adjective-es "tre eta"-adjective-eo
"dino"-noun-eo "dina"-noun-es
"dina"-noun-es "dino"-noun-eo
"mone"-adverb-eo "dinerariamente"-adverb-es
"mone"-adverb-eo "monetariamente"-adverb-es
"dinerariamente"-adverb-es "mone"-adverb-eo
"monetariamente"-adverb-es "mone"-adverb-eo
"malkontinue"-adverb-eo "discontinuamente"-adverb-es
"discontinuamente"-adverb-es "malkontinue"-adverb-eo
"diskoteka"-adjective-eo "discotequero"-adjective-es
"discotequero"-adjective-es "diskoteka"-adjective-eo
"malŝpareme"-adverb-eo "dispendiosamente"-adverb-es
"malŝpareme"-adverb-eo "manirrotamente"-adverb-es
"dispendiosamente"-adverb-es "malŝpareme"-adverb-eo
"manirrotamente"-adverb-es "malŝpareme"-adverb-eo
"disponeble"-adverb-eo "disponiblemente"-adverb-es
"disponiblemente"-adverb-es "disponeble"-adverb-eo
"distingita"-adjective-eo "distinguido"-adjective-es
"distinguido"-adjective-es "distingita"-adjective-eo
"distorda"-adjective-eo "distorsionador"-adjective-es
"distorsionador"-adjective-es "distorda"-adjective-eo
"diurezo"-noun-eo "diuresis"-noun-es
"diuresis"-noun-es "diurezo"-noun-eo
"diverĝe"-adverb-eo "divergentemente"-adverb-es
"divergentemente"-adverb-es "diverĝe"-adverb-eo
"divergentemente"-adverb-es "malkonverĝe"-adverb-eo
"malkonverĝe"-adverb-eo "divergentemente"-adverb-es
"amuze"-adverb-eo "divertidamente"-adverb-es
"divertidamente"-adverb-es "amuze"-adverb-eo
"diigo"-noun-eo "divinización"-noun-es
"divinización"-noun-es "diigo"-noun-eo
"divinización"-noun-es "diiĝo"-noun-eo
"diiĝo"-noun-eo "divinización"-noun-es
"divideble"-adverb-eo "divisiblemente"-adverb-es
"divisiblemente"-adverb-es "divideble"-adverb-eo
"diksilando"-noun-eo "dixieland"-noun-es
"dixieland"-noun-es "diksilando"-noun-eo
"diafane"-adverb-eo "diáfanamente"-adverb-es
"diafane"-adverb-eo "translúcidamente"-adverb-es
"diáfanamente"-adverb-es "diafane"-adverb-eo
"translúcidamente"-adverb-es "diafane"-adverb-eo
"dm"-noun-eo "dm"-noun-es
"dm"-noun-es "dm"-noun-eo
"Dmitri"-properNoun-eo "Dmitri"-properNoun-es
"Dmitri"-properNoun-es "Dmitri"-properNoun-eo
"duobla vo"-noun-eo "doble uve"-noun-es
"duobla vo"-noun-eo "doble ve"-noun-es
"duobla vo"-noun-eo "uve doble"-noun-es
"duobla vo"-noun-eo "ve doble"-noun-es
"doble uve"-noun-es "duobla vo"-noun-eo
"doble ve"-noun-es "duobla vo"-noun-eo
"uve doble"-noun-es "duobla vo"-noun-eo
"ve doble"-noun-es "duobla vo"-noun-eo
"doktrine"-adverb-eo "doctrinalmente"-adverb-es
"doctrinalmente"-adverb-es "doktrine"-adverb-eo
"dokumente"-adverb-eo "documentalmente"-adverb-es
"documentalmente"-adverb-es "dokumente"-adverb-eo
"malsovaĝe"-adverb-eo "domesticadamente"-adverb-es
"malsovaĝe"-adverb-eo "mansamente"-adverb-es
"domesticadamente"-adverb-es "malsovaĝe"-adverb-eo
"mansamente"-adverb-es "malsovaĝe"-adverb-eo
"regante"-adverb-eo "dominantemente"-adverb-es
"dominantemente"-adverb-es "regante"-adverb-eo
"domingano"-noun-eo "dominicano"-noun-es
"dominicano"-noun-es "domingano"-noun-eo
"Donkiĥoto"-properNoun-eo "Don Quijote"-properNoun-es
"Donkiĥoto"-properNoun-eo "El Quijote"-properNoun-es
"Don Quijote"-properNoun-es "Donkiĥoto"-properNoun-eo
"El Quijote"-properNoun-es "Donkiĥoto"-properNoun-eo
"ore"-adverb-eo "doradamente"-adverb-es
"doradamente"-adverb-es "ore"-adverb-eo
"dora"-adjective-eo "dorio"-adjective-es
"dorio"-adjective-es "dora"-adjective-eo
"doro"-noun-eo "dorio"-noun-es
"doro"-noun-eo "dórico"-noun-es
"dorio"-noun-es "doro"-noun-eo
"dórico"-noun-es "doro"-noun-eo
"dorse"-adverb-eo "dorsalmente"-adverb-es
"dorsalmente"-adverb-es "dorse"-adverb-eo
"dotite"-adverb-eo "dotadamente"-adverb-es
"dotadamente"-adverb-es "dotite"-adverb-eo
"d-rino"-noun-eo "dra"-noun-es
"dra"-noun-es "d-rino"-noun-eo
"drogema"-adjective-eo "drogadicto"-adjective-es
"drogadicto"-adjective-es "drogema"-adjective-eo
"narkotismo"-noun-eo "drogodependencia"-noun-es
"narkotismo"-noun-eo "narcomanía"-noun-es
"drogodependencia"-noun-es "narkotismo"-noun-eo
"narcomanía"-noun-es "narkotismo"-noun-eo
"narkotista"-adjective-eo "drogodependiente"-adjective-es
"drogodependiente"-adjective-es "narkotista"-adjective-eo
"drogodependiente"-adjective-es "narkotisma"-adjective-eo
"narkotisma"-adjective-eo "drogodependiente"-adjective-es
"malcerte"-adverb-eo "dudosamente"-adverb-es
"malcerte"-adverb-eo "inciertamente"-adverb-es
"dudosamente"-adverb-es "malcerte"-adverb-eo
"inciertamente"-adverb-es "malcerte"-adverb-eo
"duriarbo"-noun-eo "durazno"-noun-es
"durazno"-noun-es "duriarbo"-noun-eo
"durazno"-noun-es "durio"-noun-eo
"durazno"-noun-es "duriujo"-noun-eo
"durio"-noun-eo "durazno"-noun-es
"duriujo"-noun-eo "durazno"-noun-es
"epifanio"-noun-eo "día de reyes"-noun-es
"día de reyes"-noun-es "epifanio"-noun-eo
"duetaĝa apartamento"-noun-eo "dúplex"-noun-es
"dúplex"-noun-es "duetaĝa apartamento"-noun-eo
"E"-noun-eo "E"-noun-es
"E"-noun-es "E"-noun-eo
"kooperativa magazeno"-noun-eo "economato"-noun-es
"economato"-noun-es "kooperativa magazeno"-noun-eo
"ekoturisto"-noun-eo "ecoturista"-noun-es
"ecoturista"-noun-es "ekoturisto"-noun-eo
"ekoturisma"-adjective-eo "ecoturístico"-adjective-es
"ecoturístico"-adjective-es "ekoturisma"-adjective-eo
"ekvadorano"-noun-eo "ecuatoriano"-noun-es
"ecuatoriano"-noun-es "ekvadorano"-noun-eo
"ekumenismo"-noun-eo "ecumenismo"-noun-es
"ecumenismo"-noun-es "ekumenismo"-noun-eo
"ekumeno"-noun-eo "ecúmene"-noun-es
"ecúmene"-noun-es "ekumeno"-noun-eo
"edife"-adverb-eo "edificantemente"-adverb-es
"edificantemente"-adverb-es "edife"-adverb-eo
"eduarda"-adjective-eo "eduardiano"-adjective-es
"eduardiano"-adjective-es "eduarda"-adjective-eo
"Edwin"-properNoun-eo "Edwin"-properNoun-es
"Edwin"-properNoun-es "Edwin"-properNoun-eo
"efemeridoj"-noun-eo "efemérides"-noun-es
"efemérides"-noun-es "efemeridoj"-noun-eo
"efesano"-noun-eo "efesio"-noun-es
"efesio"-noun-es "efesano"-noun-eo
"efesa"-adjective-eo "efesio"-adjective-es
"efesio"-adjective-es "efesa"-adjective-eo
"egea"-adjective-eo "egeo"-adjective-es
"egeo"-adjective-es "egea"-adjective-eo
"eminente"-adverb-eo "egregiamente"-adverb-es
"eminente"-adverb-eo "excelsamente"-adverb-es
"eminente"-adverb-eo "eximiamente"-adverb-es
"eminente"-adverb-eo "ilustremente"-adverb-es
"egregiamente"-adverb-es "eminente"-adverb-eo
"excelsamente"-adverb-es "eminente"-adverb-eo
"eximiamente"-adverb-es "eminente"-adverb-eo
"ilustremente"-adverb-es "eminente"-adverb-eo
"ilustremente"-adverb-es "distingite"-adverb-eo
"distingite"-adverb-eo "ilustremente"-adverb-es
"El-"-properNoun-eo "El-"-properNoun-es
"El-"-properNoun-eo "El-"-noun-es
"El-"-properNoun-es "El-"-properNoun-eo
"El-"-properNoun-es "El-"-noun-eo
"El-"-noun-es "El-"-properNoun-eo
"El-"-noun-es "El-"-noun-eo
"El-"-noun-eo "El-"-properNoun-es
"El-"-noun-eo "El-"-noun-es
"El Prado"-properNoun-eo "El Prado"-properNoun-es
"El Prado"-properNoun-es "El Prado"-properNoun-eo
"unu de la alia"-adverb-eo "el uno del otro"-adverb-es
"unu de la alia"-adverb-eo "uno de otro"-adverb-es
"el uno del otro"-adverb-es "unu de la alia"-adverb-eo
"uno de otro"-adverb-es "unu de la alia"-adverb-eo
"elektrizo"-noun-eo "electrización"-noun-es
"electrización"-noun-es "elektrizo"-noun-eo
"electrización"-noun-es "elektrizado"-noun-eo
"elektrizado"-noun-eo "electrización"-noun-es
"elektrolito"-noun-eo "electrolito"-noun-es
"electrolito"-noun-es "elektrolito"-noun-eo
"elektrolizado"-noun-eo "electrolización"-noun-es
"electrolización"-noun-es "elektrolizado"-noun-eo
"ŝi"-verb-eo "ella"-verb-es
"ella"-verb-es "ŝi"-verb-eo
"elokvente"-adverb-eo "elocuentemente"-adverb-es
"elocuentemente"-adverb-es "elokvente"-adverb-eo
"elipse"-adverb-eo "elípticamente"-adverb-es
"elípticamente"-adverb-es "elipse"-adverb-eo
"enbalzamigo"-noun-eo "embalsamamiento"-noun-es
"embalsamamiento"-noun-es "enbalzamigo"-noun-eo
"embalsamamiento"-noun-es "parfumado"-noun-eo
"parfumado"-noun-eo "embalsamamiento"-noun-es
"beliĝo"-noun-eo "embellecimiento"-noun-es
"embellecimiento"-noun-es "beliĝo"-noun-eo
"embellecimiento"-noun-es "beligo"-noun-eo
"beligo"-noun-eo "embellecimiento"-noun-es
"embriologia"-adjective-eo "embriológico"-adjective-es
"embriológico"-adjective-es "embriologia"-adjective-eo
"emerĝe"-adverb-eo "emergentemente"-adverb-es
"emergentemente"-adverb-es "emerĝe"-adverb-eo
"elsenda"-adjective-eo "emisor"-adjective-es
"emisor"-adjective-es "elsenda"-adjective-eo
"emisor"-adjective-es "emisia"-adjective-eo
"emisia"-adjective-eo "emisor"-adjective-es
"elsendilo-ricevilo"-noun-eo "emisor-receptor"-noun-es
"emisor-receptor"-noun-es "elsendilo-ricevilo"-noun-eo
"radio-stacio"-noun-eo "emisora de radio"-noun-es
"emisora de radio"-noun-es "radio-stacio"-noun-eo
"censi"-verb-eo "empadronar"-verb-es
"empadronar"-verb-es "censi"-verb-eo
"kunrespondo"-noun-eo "empalme"-noun-es
"empalme"-noun-es "kunrespondo"-noun-eo
"risolo"-noun-eo "empanadilla"-noun-es
"empanadilla"-noun-es "risolo"-noun-eo
"poŝtoficisto"-noun-eo "empleado de correos"-noun-es
"empleado de correos"-noun-es "poŝtoficisto"-noun-eo
"dompurigisto"-noun-eo "empleado del hogar"-noun-es
"empleado del hogar"-noun-es "dompurigisto"-noun-eo
"dungiste"-adverb-eo "empresarialmente"-adverb-es
"empresarialmente"-adverb-es "dungiste"-adverb-eo
"en la ajmara"-adverb-eo "en aimara"-adverb-es
"en la ajmara"-adverb-eo "en aimará"-adverb-es
"en la ajmara"-adverb-eo "en aymara"-adverb-es
"en la ajmara"-adverb-eo "en aymará"-adverb-es
"en aimara"-adverb-es "en la ajmara"-adverb-eo
"en aimará"-adverb-es "en la ajmara"-adverb-eo
"en aymara"-adverb-es "en la ajmara"-adverb-eo
"en aymara"-adverb-es "en la ajmara lingvo"-adverb-eo
"en aymara"-adverb-es "ajmare"-adverb-eo
"en aymará"-adverb-es "en la ajmara"-adverb-eo
"en la ajmara lingvo"-adverb-eo "en aymara"-adverb-es
"ajmare"-adverb-eo "en aymara"-adverb-es
"en la andaluza lingvo"-adverb-eo "en andaluz"-adverb-es
"en andaluz"-adverb-es "en la andaluza lingvo"-adverb-eo
"en andaluz"-adverb-es "en la andaluza"-adverb-eo
"en andaluz"-adverb-es "andaluze"-adverb-eo
"en la andaluza"-adverb-eo "en andaluz"-adverb-es
"andaluze"-adverb-eo "en andaluz"-adverb-es
"aspekte"-adverb-eo "en apariencia"-adverb-es
"en apariencia"-adverb-es "aspekte"-adverb-eo
"apoge al"-preposition-eo "en apoyo de"-preposition-es
"en apoyo de"-preposition-es "apoge al"-preposition-eo
"en embaraso"-adverb-eo "en apuros"-adverb-es
"en apuros"-adverb-es "en embaraso"-adverb-eo
"tiutempe"-adverb-eo "en aquel entonces"-adverb-es
"en aquel entonces"-adverb-es "tiutempe"-adverb-eo
"je la nomo de"-preposition-eo "en aras de"-preposition-es
"en aras de"-preposition-es "je la nomo de"-preposition-eo
"en la nuboj"-adverb-eo "en Babia"-adverb-es
"en Babia"-adverb-es "en la nuboj"-adverb-eo
"en la ĝusta momento"-adverb-eo "en buena hora"-adverb-es
"en buena hora"-adverb-es "en la ĝusta momento"-adverb-eo
"serĉante"-preposition-eo "en busca de"-preposition-es
"en busca de"-preposition-es "serĉante"-preposition-eo
"en la romaa"-adverb-eo "en caló"-adverb-es
"en la romaa"-adverb-eo "en romaní"-adverb-es
"en caló"-adverb-es "en la romaa"-adverb-eo
"en romaní"-adverb-es "en la romaa"-adverb-eo
"en romaní"-adverb-es "en la romaa lingvo"-adverb-eo
"en romaní"-adverb-es "romae"-adverb-eo
"en romaní"-adverb-es "en la cigana"-adverb-eo
"en la romaa lingvo"-adverb-eo "en romaní"-adverb-es
"romae"-adverb-eo "en romaní"-adverb-es
"en la cigana"-adverb-eo "en romaní"-adverb-es
"en certa mezuro"-adverb-eo "hasta cierta medida"-adverb-es
"hasta cierta medida"-adverb-es "en certa mezuro"-adverb-eo
"komplice kun"-preposition-eo "en complicidad con"-preposition-es
"komplice kun"-preposition-eo "en connivencia con"-preposition-es
"en complicidad con"-preposition-es "komplice kun"-preposition-eo
"en connivencia con"-preposition-es "komplice kun"-preposition-eo
"kontraŭ si"-adverb-eo "en contra suya"-adverb-es
"en contra suya"-adverb-es "kontraŭ si"-adverb-eo
"opone al"-preposition-eo "en contraposición a"-preposition-es
"en contraposición a"-preposition-es "opone al"-preposition-eo
"kie ajn en"-preposition-eo "en cualquier parte de"-preposition-es
"en cualquier parte de"-preposition-es "kie ajn en"-preposition-eo
"direkte al"-preposition-eo "en dirección a"-preposition-es
"en dirección a"-preposition-es "direkte al"-preposition-eo
"atendante"-preposition-eo "en espera de"-preposition-es
"en espera de"-preposition-es "atendante"-preposition-eo
"favore al"-preposition-eo "en favor de"-preposition-es
"en favor de"-preposition-es "favore al"-preposition-eo
"en la galega lingvo"-adverb-eo "en gallego"-adverb-es
"en gallego"-adverb-es "en la galega lingvo"-adverb-eo
"en gallego"-adverb-es "en la galega"-adverb-eo
"en gallego"-adverb-es "galege"-adverb-eo
"en la galega"-adverb-eo "en gallego"-adverb-es
"galege"-adverb-eo "en gallego"-adverb-es
"galege"-adverb-eo "gallegamente"-adverb-es
"gallegamente"-adverb-es "galege"-adverb-eo
"en la gvarania lingvo"-adverb-eo "en guaraní"-adverb-es
"en guaraní"-adverb-es "en la gvarania lingvo"-adverb-eo
"en guaraní"-adverb-es "en la gvarania"-adverb-eo
