"Guida"-properNoun-fr "Guida"-properNoun-ca
"vestibulaire"-adjective-fr "vestibular"-adjective-ca
"vestibular"-adjective-ca "vestibulaire"-adjective-fr
"constantan"-noun-fr "constantà"-noun-ca
"constantà"-noun-ca "constantan"-noun-fr
"Benigna"-properNoun-fr "Benigna"-properNoun-ca
"Benigna"-properNoun-ca "Benigna"-properNoun-fr
"Zoltán"-properNoun-fr "Zoltán"-properNoun-ca
"Zoltán"-properNoun-ca "Zoltán"-properNoun-fr
"Grandes"-noun-fr "Grandes"-noun-ca
"Grandes"-noun-fr "Grandes"-properNoun-ca
"Grandes"-noun-ca "Grandes"-noun-fr
"Grandes"-noun-ca "Grandes"-properNoun-fr
"Grandes"-properNoun-ca "Grandes"-noun-fr
"Grandes"-properNoun-ca "Grandes"-properNoun-fr
"Grandes"-properNoun-fr "Grandes"-noun-ca
"Grandes"-properNoun-fr "Grandes"-properNoun-ca
"perfluorocarbure"-noun-fr "perfluorcarbur"-noun-ca
"perfluorcarbur"-noun-ca "perfluorocarbure"-noun-fr
"Salina"-properNoun-fr "Salina"-properNoun-ca
"Salina"-properNoun-ca "Salina"-properNoun-fr
"Sérgio"-noun-fr "Sérgio"-noun-ca
"Sérgio"-noun-fr "Sérgio"-properNoun-ca
"Sérgio"-noun-ca "Sérgio"-noun-fr
"Sérgio"-noun-ca "Sérgio"-properNoun-fr
"Sérgio"-properNoun-ca "Sérgio"-noun-fr
"Sérgio"-properNoun-ca "Sérgio"-properNoun-fr
"Sérgio"-properNoun-fr "Sérgio"-noun-ca
"Sérgio"-properNoun-fr "Sérgio"-properNoun-ca
"angéliser"-verb-fr "angelitzar"-verb-ca
"angelitzar"-verb-ca "angéliser"-verb-fr
"Pezzopane"-noun-fr "Pezzopane"-noun-ca
"Pezzopane"-noun-fr "Pezzopane"-properNoun-ca
"Pezzopane"-noun-ca "Pezzopane"-noun-fr
"Pezzopane"-noun-ca "Pezzopane"-properNoun-fr
"Pezzopane"-properNoun-ca "Pezzopane"-noun-fr
"Pezzopane"-properNoun-ca "Pezzopane"-properNoun-fr
"Pezzopane"-properNoun-fr "Pezzopane"-noun-ca
"Pezzopane"-properNoun-fr "Pezzopane"-properNoun-ca
"didactisme"-noun-fr "didactisme"-noun-ca
"didactisme"-noun-ca "didactisme"-noun-fr
"Fogaça"-noun-fr "Fogaça"-noun-ca
"Fogaça"-noun-fr "Fogaça"-properNoun-ca
"Fogaça"-noun-ca "Fogaça"-noun-fr
"Fogaça"-noun-ca "Fogaça"-properNoun-fr
"Fogaça"-properNoun-ca "Fogaça"-noun-fr
"Fogaça"-properNoun-ca "Fogaça"-properNoun-fr
"Fogaça"-properNoun-fr "Fogaça"-noun-ca
"Fogaça"-properNoun-fr "Fogaça"-properNoun-ca
"obsidional"-adjective-fr "obsidional"-adjective-ca
"obsidional"-adjective-ca "obsidional"-adjective-fr
"Guifred le Velu"-properNoun-fr "Guifré el Pilós"-properNoun-ca
"Guifré el Pilós"-properNoun-ca "Guifred le Velu"-properNoun-fr
"viril"-adjective-ca "viril"-adjective-fr
"viril"-adjective-fr "viril"-adjective-ca
"Viotti"-noun-fr "Viotti"-noun-ca
"Viotti"-noun-fr "Viotti"-properNoun-ca
"Viotti"-noun-ca "Viotti"-noun-fr
"Viotti"-noun-ca "Viotti"-properNoun-fr
"Viotti"-properNoun-ca "Viotti"-noun-fr
"Viotti"-properNoun-ca "Viotti"-properNoun-fr
"Viotti"-properNoun-fr "Viotti"-noun-ca
"Viotti"-properNoun-fr "Viotti"-properNoun-ca
"Chiapetto"-noun-fr "Chiapetto"-noun-ca
"Chiapetto"-noun-fr "Chiapetto"-properNoun-ca
"Chiapetto"-noun-ca "Chiapetto"-noun-fr
"Chiapetto"-noun-ca "Chiapetto"-properNoun-fr
"Chiapetto"-properNoun-ca "Chiapetto"-noun-fr
"Chiapetto"-properNoun-ca "Chiapetto"-properNoun-fr
"Chiapetto"-properNoun-fr "Chiapetto"-noun-ca
"Chiapetto"-properNoun-fr "Chiapetto"-properNoun-ca
"flotació"-noun-ca "flottation"-noun-fr
"flottation"-noun-fr "flotació"-noun-ca
"pébrine"-noun-fr "pebrina"-noun-ca
"pebrina"-noun-ca "pébrine"-noun-fr
"Schiavon"-noun-fr "Schiavon"-noun-ca
"Schiavon"-noun-fr "Schiavon"-properNoun-ca
"Schiavon"-noun-ca "Schiavon"-noun-fr
"Schiavon"-noun-ca "Schiavon"-properNoun-fr
"Schiavon"-properNoun-ca "Schiavon"-noun-fr
"Schiavon"-properNoun-ca "Schiavon"-properNoun-fr
"Schiavon"-properNoun-fr "Schiavon"-noun-ca
"Schiavon"-properNoun-fr "Schiavon"-properNoun-ca
"hépatocellulaire"-adjective-fr "hepatocel·lular"-adjective-ca
"hepatocel·lular"-adjective-ca "hépatocellulaire"-adjective-fr
"hepatocel·lular"-adjective-ca "hépato-cellulaire"-adjective-fr
"hépato-cellulaire"-adjective-fr "hepatocel·lular"-adjective-ca
"Bachar"-properNoun-fr "Bashar"-properNoun-ca
"Bachar"-properNoun-fr "Baixar"-properNoun-ca
"Bashar"-properNoun-ca "Bachar"-properNoun-fr
"Baixar"-properNoun-ca "Bachar"-properNoun-fr
"partir pique-niquer"-verb-fr "anar de pícnic"-verb-ca
"anar de pícnic"-verb-ca "partir pique-niquer"-verb-fr
"anar de pícnic"-verb-ca "aller pique-niquer"-verb-fr
"aller pique-niquer"-verb-fr "anar de pícnic"-verb-ca
"Fodor"-noun-fr "Fodor"-noun-ca
"Fodor"-noun-fr "Fodor"-properNoun-ca
"Fodor"-noun-ca "Fodor"-noun-fr
"Fodor"-noun-ca "Fodor"-properNoun-fr
"Fodor"-properNoun-ca "Fodor"-noun-fr
"Fodor"-properNoun-ca "Fodor"-properNoun-fr
"Fodor"-properNoun-fr "Fodor"-noun-ca
"Fodor"-properNoun-fr "Fodor"-properNoun-ca
"Adamache"-noun-fr "Adamache"-noun-ca
"Adamache"-noun-fr "Adamache"-properNoun-ca
"Adamache"-noun-ca "Adamache"-noun-fr
"Adamache"-noun-ca "Adamache"-properNoun-fr
"Adamache"-properNoun-ca "Adamache"-noun-fr
"Adamache"-properNoun-ca "Adamache"-properNoun-fr
"Adamache"-properNoun-fr "Adamache"-noun-ca
"Adamache"-properNoun-fr "Adamache"-properNoun-ca
"herboriste"-noun-fr "herborista"-noun-ca
"herborista"-noun-ca "herboriste"-noun-fr
"polymétallique"-adjective-fr "polimetàl·lic"-adjective-ca
"polimetàl·lic"-adjective-ca "polymétallique"-adjective-fr
"Casellati"-noun-fr "Casellati"-noun-ca
"Casellati"-noun-fr "Casellati"-properNoun-ca
"Casellati"-noun-ca "Casellati"-noun-fr
"Casellati"-noun-ca "Casellati"-properNoun-fr
"Casellati"-properNoun-ca "Casellati"-noun-fr
"Casellati"-properNoun-ca "Casellati"-properNoun-fr
"Casellati"-properNoun-fr "Casellati"-noun-ca
"Casellati"-properNoun-fr "Casellati"-properNoun-ca
"trade-unioniste"-adjective-fr "tradeunionista"-adjective-ca
"tradeunionista"-adjective-ca "trade-unioniste"-adjective-fr
"cantonaliste"-adjective-fr "cantonalista"-adjective-ca
"cantonalista"-adjective-ca "cantonaliste"-adjective-fr
"éléatique"-adjective-fr "eleàtic"-adjective-ca
"eleàtic"-adjective-ca "éléatique"-adjective-fr
"isostatique"-adjective-fr "isostàtic"-adjective-ca
"isostàtic"-adjective-ca "isostatique"-adjective-fr
"glottal"-adjective-fr "glotal"-adjective-ca
"glotal"-adjective-ca "glottal"-adjective-fr
"Zucchetti"-noun-fr "Zucchetti"-noun-ca
"Zucchetti"-noun-fr "Zucchetti"-properNoun-ca
"Zucchetti"-noun-ca "Zucchetti"-noun-fr
"Zucchetti"-noun-ca "Zucchetti"-properNoun-fr
"Zucchetti"-properNoun-ca "Zucchetti"-noun-fr
"Zucchetti"-properNoun-ca "Zucchetti"-properNoun-fr
"Zucchetti"-properNoun-fr "Zucchetti"-noun-ca
"Zucchetti"-properNoun-fr "Zucchetti"-properNoun-ca
"Taborelli"-noun-fr "Taborelli"-noun-ca
"Taborelli"-noun-fr "Taborelli"-properNoun-ca
"Taborelli"-noun-ca "Taborelli"-noun-fr
"Taborelli"-noun-ca "Taborelli"-properNoun-fr
"Taborelli"-properNoun-ca "Taborelli"-noun-fr
"Taborelli"-properNoun-ca "Taborelli"-properNoun-fr
"Taborelli"-properNoun-fr "Taborelli"-noun-ca
"Taborelli"-properNoun-fr "Taborelli"-properNoun-ca
"cotidal"-adjective-fr "cotidal"-adjective-ca
"cotidal"-adjective-ca "cotidal"-adjective-fr
"antithétiquement"-adverb-fr "antitèticament"-adverb-ca
"antitèticament"-adverb-ca "antithétiquement"-adverb-fr
"eurodéputé"-noun-fr "eurodiputat"-noun-ca
"eurodiputat"-noun-ca "eurodéputé"-noun-fr
"eurodiputat"-noun-ca "député européen"-noun-fr
"député européen"-noun-fr "eurodiputat"-noun-ca
"député européen"-noun-fr "europarlamentari"-noun-ca
"Dacil"-properNoun-fr "Dacil"-properNoun-ca
"Dacil"-properNoun-ca "Dacil"-properNoun-fr
"Tonkin"-properNoun-fr "Tonquín"-properNoun-ca
"Tonquín"-properNoun-ca "Tonkin"-properNoun-fr
"Fulco"-noun-fr "Fulco"-noun-ca
"Fulco"-noun-fr "Fulco"-properNoun-ca
"Fulco"-noun-ca "Fulco"-noun-fr
"Fulco"-noun-ca "Fulco"-properNoun-fr
"Fulco"-properNoun-ca "Fulco"-noun-fr
"Fulco"-properNoun-ca "Fulco"-properNoun-fr
"Fulco"-properNoun-fr "Fulco"-noun-ca
"Fulco"-properNoun-fr "Fulco"-properNoun-ca
"communaliste"-adjective-fr "comunalista"-adjective-ca
"comunalista"-adjective-ca "communaliste"-adjective-fr
"jactance"-noun-fr "jactància"-noun-ca
"jactància"-noun-ca "jactance"-noun-fr
"Adragna"-noun-fr "Adragna"-noun-ca
"Adragna"-noun-fr "Adragna"-properNoun-ca
"Adragna"-noun-ca "Adragna"-noun-fr
"Adragna"-noun-ca "Adragna"-properNoun-fr
"Adragna"-properNoun-ca "Adragna"-noun-fr
"Adragna"-properNoun-ca "Adragna"-properNoun-fr
"Adragna"-properNoun-fr "Adragna"-noun-ca
"Adragna"-properNoun-fr "Adragna"-properNoun-ca
"obduction"-noun-fr "obducció"-noun-ca
"obducció"-noun-ca "obduction"-noun-fr
"damnable"-adjective-fr "damnable"-adjective-ca
"damnable"-adjective-ca "damnable"-adjective-fr
"Parenti"-noun-fr "Parenti"-noun-ca
"Parenti"-noun-fr "Parenti"-properNoun-ca
"Parenti"-noun-ca "Parenti"-noun-fr
"Parenti"-noun-ca "Parenti"-properNoun-fr
"Parenti"-properNoun-ca "Parenti"-noun-fr
"Parenti"-properNoun-ca "Parenti"-properNoun-fr
"Parenti"-properNoun-fr "Parenti"-noun-ca
"Parenti"-properNoun-fr "Parenti"-properNoun-ca
"geminació"-noun-ca "gémination"-noun-fr
"gémination"-noun-fr "geminació"-noun-ca
"Miclea"-noun-fr "Miclea"-noun-ca
"Miclea"-noun-fr "Miclea"-properNoun-ca
"Miclea"-noun-ca "Miclea"-noun-fr
"Miclea"-noun-ca "Miclea"-properNoun-fr
"Miclea"-properNoun-ca "Miclea"-noun-fr
"Miclea"-properNoun-ca "Miclea"-properNoun-fr
"Miclea"-properNoun-fr "Miclea"-noun-ca
"Miclea"-properNoun-fr "Miclea"-properNoun-ca
"Gei"-noun-fr "Gei"-noun-ca
"Gei"-noun-fr "Gei"-properNoun-ca
"Gei"-noun-ca "Gei"-noun-fr
"Gei"-noun-ca "Gei"-properNoun-fr
"Gei"-properNoun-ca "Gei"-noun-fr
"Gei"-properNoun-ca "Gei"-properNoun-fr
"Gei"-properNoun-fr "Gei"-noun-ca
"Gei"-properNoun-fr "Gei"-properNoun-ca
"girondin"-adjective-fr "girondí"-adjective-ca
"girondí"-adjective-ca "girondin"-adjective-fr
"synesthésique"-adjective-fr "sinestèsic"-adjective-ca
"sinestèsic"-adjective-ca "synesthésique"-adjective-fr
"Wapichana"-noun-fr "Wapichana"-noun-ca
"Wapichana"-noun-fr "Wapichana"-properNoun-ca
"Wapichana"-noun-ca "Wapichana"-noun-fr
"Wapichana"-noun-ca "Wapichana"-properNoun-fr
"Wapichana"-properNoun-ca "Wapichana"-noun-fr
"Wapichana"-properNoun-ca "Wapichana"-properNoun-fr
"Wapichana"-properNoun-fr "Wapichana"-noun-ca
"Wapichana"-properNoun-fr "Wapichana"-properNoun-ca
"padan"-adjective-fr "padà"-adjective-ca
"padà"-adjective-ca "padan"-adjective-fr
"Iparraguirre"-noun-fr "Iparraguirre"-noun-ca
"Iparraguirre"-noun-fr "Iparraguirre"-properNoun-ca
"Iparraguirre"-noun-ca "Iparraguirre"-noun-fr
"Iparraguirre"-noun-ca "Iparraguirre"-properNoun-fr
"Iparraguirre"-properNoun-ca "Iparraguirre"-noun-fr
"Iparraguirre"-properNoun-ca "Iparraguirre"-properNoun-fr
"Iparraguirre"-properNoun-fr "Iparraguirre"-noun-ca
"Iparraguirre"-properNoun-fr "Iparraguirre"-properNoun-ca
"Brundtland"-noun-fr "Brundtland"-noun-ca
"Brundtland"-noun-fr "Brundtland"-properNoun-ca
"Brundtland"-noun-ca "Brundtland"-noun-fr
"Brundtland"-noun-ca "Brundtland"-properNoun-fr
"Brundtland"-properNoun-ca "Brundtland"-noun-fr
"Brundtland"-properNoun-ca "Brundtland"-properNoun-fr
"Brundtland"-properNoun-fr "Brundtland"-noun-ca
"Brundtland"-properNoun-fr "Brundtland"-properNoun-ca
"Faraguti"-noun-fr "Faraguti"-noun-ca
"Faraguti"-noun-fr "Faraguti"-properNoun-ca
"Faraguti"-noun-ca "Faraguti"-noun-fr
"Faraguti"-noun-ca "Faraguti"-properNoun-fr
"Faraguti"-properNoun-ca "Faraguti"-noun-fr
"Faraguti"-properNoun-ca "Faraguti"-properNoun-fr
"Faraguti"-properNoun-fr "Faraguti"-noun-ca
"Faraguti"-properNoun-fr "Faraguti"-properNoun-ca
"Ceccanti"-noun-fr "Ceccanti"-noun-ca
"Ceccanti"-noun-fr "Ceccanti"-properNoun-ca
"Ceccanti"-noun-ca "Ceccanti"-noun-fr
"Ceccanti"-noun-ca "Ceccanti"-properNoun-fr
"Ceccanti"-properNoun-ca "Ceccanti"-noun-fr
"Ceccanti"-properNoun-ca "Ceccanti"-properNoun-fr
"Ceccanti"-properNoun-fr "Ceccanti"-noun-ca
"Ceccanti"-properNoun-fr "Ceccanti"-properNoun-ca
"eurocentrique"-adjective-fr "eurocèntric"-adjective-ca
"eurocèntric"-adjective-ca "eurocentrique"-adjective-fr
"Josèphe"-properNoun-fr "Josèphe"-properNoun-ca
"Josèphe"-properNoun-ca "Josèphe"-properNoun-fr
"devastador"-adjective-ca "ravageur"-adjective-fr
"ravageur"-adjective-fr "devastador"-adjective-ca
"ravageur"-adjective-fr "destrossador"-adjective-ca
"streptococcique"-adjective-fr "estreptocòccic"-adjective-ca
"estreptocòccic"-adjective-ca "streptococcique"-adjective-fr
"Giacobbi"-noun-fr "Giacobbi"-noun-ca
"Giacobbi"-noun-fr "Giacobbi"-properNoun-ca
"Giacobbi"-noun-ca "Giacobbi"-noun-fr
"Giacobbi"-noun-ca "Giacobbi"-properNoun-fr
"Giacobbi"-properNoun-ca "Giacobbi"-noun-fr
"Giacobbi"-properNoun-ca "Giacobbi"-properNoun-fr
"Giacobbi"-properNoun-fr "Giacobbi"-noun-ca
"Giacobbi"-properNoun-fr "Giacobbi"-properNoun-ca
"merder"-noun-ca "pagaïe"-noun-fr
"pagaïe"-noun-fr "merder"-noun-ca
"primatologue"-noun-fr "primatòleg"-noun-ca
"primatòleg"-noun-ca "primatologue"-noun-fr
"dopant"-noun-fr "dopant"-noun-ca
"dopant"-noun-ca "dopant"-noun-fr
"Delinda"-properNoun-fr "Delinda"-properNoun-ca
"Delinda"-properNoun-ca "Delinda"-properNoun-fr
"Hadasa"-properNoun-fr "Hadasa"-properNoun-ca
"Hadasa"-properNoun-ca "Hadasa"-properNoun-fr
"Acciarini"-noun-fr "Acciarini"-noun-ca
"Acciarini"-noun-fr "Acciarini"-properNoun-ca
"Acciarini"-noun-ca "Acciarini"-noun-fr
"Acciarini"-noun-ca "Acciarini"-properNoun-fr
"Acciarini"-properNoun-ca "Acciarini"-noun-fr
"Acciarini"-properNoun-ca "Acciarini"-properNoun-fr
"Acciarini"-properNoun-fr "Acciarini"-noun-ca
"Acciarini"-properNoun-fr "Acciarini"-properNoun-ca
"assiette creuse"-noun-fr "plat soper"-noun-ca
"assiette creuse"-noun-fr "plat fondo"-noun-ca
"plat soper"-noun-ca "assiette creuse"-noun-fr
"plat fondo"-noun-ca "assiette creuse"-noun-fr
"Bombom"-noun-fr "Bombom"-noun-ca
"Bombom"-noun-fr "Bombom"-properNoun-ca
"Bombom"-noun-ca "Bombom"-noun-fr
"Bombom"-noun-ca "Bombom"-properNoun-fr
"Bombom"-properNoun-ca "Bombom"-noun-fr
"Bombom"-properNoun-ca "Bombom"-properNoun-fr
"Bombom"-properNoun-fr "Bombom"-noun-ca
"Bombom"-properNoun-fr "Bombom"-properNoun-ca
"vériste"-noun-fr "verista"-noun-ca
"verista"-noun-ca "vériste"-noun-fr
"suspensif"-adjective-fr "suspensiu"-adjective-ca
"suspensiu"-adjective-ca "suspensif"-adjective-fr
"antiisraélien"-adjective-fr "antiisraelià"-adjective-ca
"antiisraelià"-adjective-ca "antiisraélien"-adjective-fr
"vitrification"-noun-fr "vitrificació"-noun-ca
"vitrificació"-noun-ca "vitrification"-noun-fr
"don Juan"-properNoun-fr "don Joan"-properNoun-ca
"don Joan"-properNoun-ca "don Juan"-properNoun-fr
"Gagnarli"-noun-fr "Gagnarli"-noun-ca
"Gagnarli"-noun-fr "Gagnarli"-properNoun-ca
"Gagnarli"-noun-ca "Gagnarli"-noun-fr
"Gagnarli"-noun-ca "Gagnarli"-properNoun-fr
"Gagnarli"-properNoun-ca "Gagnarli"-noun-fr
"Gagnarli"-properNoun-ca "Gagnarli"-properNoun-fr
"Gagnarli"-properNoun-fr "Gagnarli"-noun-ca
"Gagnarli"-properNoun-fr "Gagnarli"-properNoun-ca
"hypodermique"-adjective-fr "hipodèrmic"-adjective-ca
"hipodèrmic"-adjective-ca "hypodermique"-adjective-fr
"interethnique"-adjective-fr "interètnic"-adjective-ca
"interètnic"-adjective-ca "interethnique"-adjective-fr
"interètnic"-adjective-ca "inter-ethnique"-adjective-fr
"inter-ethnique"-adjective-fr "interètnic"-adjective-ca
"Rebuzzi"-noun-fr "Rebuzzi"-noun-ca
"Rebuzzi"-noun-fr "Rebuzzi"-properNoun-ca
"Rebuzzi"-noun-ca "Rebuzzi"-noun-fr
"Rebuzzi"-noun-ca "Rebuzzi"-properNoun-fr
"Rebuzzi"-properNoun-ca "Rebuzzi"-noun-fr
"Rebuzzi"-properNoun-ca "Rebuzzi"-properNoun-fr
"Rebuzzi"-properNoun-fr "Rebuzzi"-noun-ca
"Rebuzzi"-properNoun-fr "Rebuzzi"-properNoun-ca
"apoplectique"-adjective-fr "apoplèctic"-adjective-ca
"apoplèctic"-adjective-ca "apoplectique"-adjective-fr
"Cordèlia"-properNoun-fr "Cordèlia"-properNoun-ca
"Cordèlia"-properNoun-ca "Cordèlia"-properNoun-fr
"tumoral"-adjective-fr "tumoral"-adjective-ca
"tumoral"-adjective-ca "tumoral"-adjective-fr
"émission télé"-noun-fr "programa de televisió"-noun-ca
"programa de televisió"-noun-ca "émission télé"-noun-fr
"programa de televisió"-noun-ca "émission télévisée"-noun-fr
"émission télévisée"-noun-fr "programa de televisió"-noun-ca
"Marroni"-noun-fr "Marroni"-noun-ca
"Marroni"-noun-fr "Marroni"-properNoun-ca
"Marroni"-noun-ca "Marroni"-noun-fr
"Marroni"-noun-ca "Marroni"-properNoun-fr
"Marroni"-properNoun-ca "Marroni"-noun-fr
"Marroni"-properNoun-ca "Marroni"-properNoun-fr
"Marroni"-properNoun-fr "Marroni"-noun-ca
"Marroni"-properNoun-fr "Marroni"-properNoun-ca
"Fiorelli"-noun-fr "Fiorelli"-noun-ca
"Fiorelli"-noun-fr "Fiorelli"-properNoun-ca
"Fiorelli"-noun-ca "Fiorelli"-noun-fr
"Fiorelli"-noun-ca "Fiorelli"-properNoun-fr
"Fiorelli"-properNoun-ca "Fiorelli"-noun-fr
"Fiorelli"-properNoun-ca "Fiorelli"-properNoun-fr
"Fiorelli"-properNoun-fr "Fiorelli"-noun-ca
"Fiorelli"-properNoun-fr "Fiorelli"-properNoun-ca
"biosynthèse"-noun-fr "biosíntesi"-noun-ca
"biosíntesi"-noun-ca "biosynthèse"-noun-fr
"Ardica"-noun-fr "Ardica"-noun-ca
"Ardica"-noun-fr "Ardica"-properNoun-ca
"Ardica"-noun-ca "Ardica"-noun-fr
"Ardica"-noun-ca "Ardica"-properNoun-fr
"Ardica"-properNoun-ca "Ardica"-noun-fr
"Ardica"-properNoun-ca "Ardica"-properNoun-fr
"Ardica"-properNoun-fr "Ardica"-noun-ca
"Ardica"-properNoun-fr "Ardica"-properNoun-ca
"attirer l'attention"-verb-fr "cridar l'atenció"-verb-ca
"cridar l'atenció"-verb-ca "attirer l'attention"-verb-fr
"Helvetia"-properNoun-fr "Helvetia"-properNoun-ca
"Helvetia"-properNoun-ca "Helvetia"-properNoun-fr
"argenteur"-noun-fr "argentador"-noun-ca
"argentador"-noun-ca "argenteur"-noun-fr
"Pușcariu"-noun-fr "Pușcariu"-noun-ca
"Pușcariu"-noun-fr "Pușcariu"-properNoun-ca
"Pușcariu"-noun-ca "Pușcariu"-noun-fr
"Pușcariu"-noun-ca "Pușcariu"-properNoun-fr
"Pușcariu"-properNoun-ca "Pușcariu"-noun-fr
"Pușcariu"-properNoun-ca "Pușcariu"-properNoun-fr
"Pușcariu"-properNoun-fr "Pușcariu"-noun-ca
"Pușcariu"-properNoun-fr "Pușcariu"-properNoun-ca
"détournement de fonds"-noun-fr "desfalcament"-noun-ca
"détournement de fonds"-noun-fr "desfalc"-noun-ca
"desfalcament"-noun-ca "détournement de fonds"-noun-fr
"desfalc"-noun-ca "détournement de fonds"-noun-fr
"Fayard"-noun-fr "Fayard"-noun-ca
"Fayard"-noun-fr "Fayard"-properNoun-ca
"Fayard"-noun-ca "Fayard"-noun-fr
"Fayard"-noun-ca "Fayard"-properNoun-fr
"Fayard"-properNoun-ca "Fayard"-noun-fr
"Fayard"-properNoun-ca "Fayard"-properNoun-fr
"Fayard"-properNoun-fr "Fayard"-noun-ca
"Fayard"-properNoun-fr "Fayard"-properNoun-ca
"Ventucci"-noun-fr "Ventucci"-noun-ca
"Ventucci"-noun-fr "Ventucci"-properNoun-ca
"Ventucci"-noun-ca "Ventucci"-noun-fr
"Ventucci"-noun-ca "Ventucci"-properNoun-fr
"Ventucci"-properNoun-ca "Ventucci"-noun-fr
"Ventucci"-properNoun-ca "Ventucci"-properNoun-fr
"Ventucci"-properNoun-fr "Ventucci"-noun-ca
"Ventucci"-properNoun-fr "Ventucci"-properNoun-ca
"arthropathie"-noun-fr "artropatia"-noun-ca
"artropatia"-noun-ca "arthropathie"-noun-fr
"Adelia"-properNoun-fr "Adelia"-properNoun-ca
"Adelia"-properNoun-ca "Adelia"-properNoun-fr
"colostomie"-noun-fr "colostomia"-noun-ca
"colostomia"-noun-ca "colostomie"-noun-fr
"anilisme"-noun-fr "anilisme"-noun-ca
"anilisme"-noun-ca "anilisme"-noun-fr
"Tofalo"-noun-fr "Tofalo"-noun-ca
"Tofalo"-noun-fr "Tofalo"-properNoun-ca
"Tofalo"-noun-ca "Tofalo"-noun-fr
"Tofalo"-noun-ca "Tofalo"-properNoun-fr
"Tofalo"-properNoun-ca "Tofalo"-noun-fr
"Tofalo"-properNoun-ca "Tofalo"-properNoun-fr
"Tofalo"-properNoun-fr "Tofalo"-noun-ca
"Tofalo"-properNoun-fr "Tofalo"-properNoun-ca
"Filomela"-properNoun-fr "Filomela"-properNoun-ca
"Filomela"-properNoun-ca "Filomela"-properNoun-fr
"Valeriano"-noun-fr "Valeriano"-noun-ca
"Valeriano"-noun-fr "Valeriano"-properNoun-ca
"Valeriano"-noun-ca "Valeriano"-noun-fr
"Valeriano"-noun-ca "Valeriano"-properNoun-fr
"Valeriano"-properNoun-ca "Valeriano"-noun-fr
"Valeriano"-properNoun-ca "Valeriano"-properNoun-fr
"Valeriano"-properNoun-fr "Valeriano"-noun-ca
"Valeriano"-properNoun-fr "Valeriano"-properNoun-ca
"mandat-poste"-noun-fr "gir postal"-noun-ca
"gir postal"-noun-ca "mandat-poste"-noun-fr
"gir postal"-noun-ca "mandat-cash"-noun-fr
"gir postal"-noun-ca "mandat-lettre"-noun-fr
"gir postal"-noun-ca "mandat-carte"-noun-fr
"mandat-cash"-noun-fr "gir postal"-noun-ca
"mandat-lettre"-noun-fr "gir postal"-noun-ca
"mandat-carte"-noun-fr "gir postal"-noun-ca
"Vanucci"-noun-fr "Vanucci"-noun-ca
"Vanucci"-noun-fr "Vanucci"-properNoun-ca
"Vanucci"-noun-ca "Vanucci"-noun-fr
"Vanucci"-noun-ca "Vanucci"-properNoun-fr
"Vanucci"-properNoun-ca "Vanucci"-noun-fr
"Vanucci"-properNoun-ca "Vanucci"-properNoun-fr
"Vanucci"-properNoun-fr "Vanucci"-noun-ca
"Vanucci"-properNoun-fr "Vanucci"-properNoun-ca
"traduisible"-adjective-fr "traduïble"-adjective-ca
"traduïble"-adjective-ca "traduisible"-adjective-fr
"névralgie"-noun-fr "neuràlgia"-noun-ca
"neuràlgia"-noun-ca "névralgie"-noun-fr
"Bondi"-noun-fr "Bondi"-noun-ca
"Bondi"-noun-fr "Bondi"-properNoun-ca
"Bondi"-noun-ca "Bondi"-noun-fr
"Bondi"-noun-ca "Bondi"-properNoun-fr
"Bondi"-properNoun-ca "Bondi"-noun-fr
"Bondi"-properNoun-ca "Bondi"-properNoun-fr
"Bondi"-properNoun-fr "Bondi"-noun-ca
"Bondi"-properNoun-fr "Bondi"-properNoun-ca
"époustouflant"-adjective-fr "espaterrant"-adjective-ca
"espaterrant"-adjective-ca "époustouflant"-adjective-fr
"incardination"-noun-fr "incardinació"-noun-ca
"incardinació"-noun-ca "incardination"-noun-fr
"pistolet-mitrailleur"-noun-fr "subfusell"-noun-ca
"subfusell"-noun-ca "pistolet-mitrailleur"-noun-fr
"Olinescu"-noun-fr "Olinescu"-noun-ca
"Olinescu"-noun-fr "Olinescu"-properNoun-ca
"Olinescu"-noun-ca "Olinescu"-noun-fr
"Olinescu"-noun-ca "Olinescu"-properNoun-fr
"Olinescu"-properNoun-ca "Olinescu"-noun-fr
"Olinescu"-properNoun-ca "Olinescu"-properNoun-fr
"Olinescu"-properNoun-fr "Olinescu"-noun-ca
"Olinescu"-properNoun-fr "Olinescu"-properNoun-ca
"Cappelluzzo"-noun-fr "Cappelluzzo"-noun-ca
"Cappelluzzo"-noun-fr "Cappelluzzo"-properNoun-ca
"Cappelluzzo"-noun-ca "Cappelluzzo"-noun-fr
"Cappelluzzo"-noun-ca "Cappelluzzo"-properNoun-fr
"Cappelluzzo"-properNoun-ca "Cappelluzzo"-noun-fr
"Cappelluzzo"-properNoun-ca "Cappelluzzo"-properNoun-fr
"Cappelluzzo"-properNoun-fr "Cappelluzzo"-noun-ca
"Cappelluzzo"-properNoun-fr "Cappelluzzo"-properNoun-ca
"Fedi"-noun-fr "Fedi"-noun-ca
"Fedi"-noun-fr "Fedi"-properNoun-ca
"Fedi"-noun-ca "Fedi"-noun-fr
"Fedi"-noun-ca "Fedi"-properNoun-fr
"Fedi"-properNoun-ca "Fedi"-noun-fr
"Fedi"-properNoun-ca "Fedi"-properNoun-fr
