"France"-noun-fr "França"-properNoun-ca
"a prova de bombes"-adverb-ca "à toute épreuve"-adverb-fr
"Veneçuela"-properNoun-ca "Vénézuéla"-properNoun-fr
"Vénézuéla"-properNoun-fr "Veneçuela"-properNoun-ca
"Latifa"-properNoun-fr "Latifa"-properNoun-ca
"Latifa"-properNoun-ca "Latifa"-properNoun-fr
"Lluís"-properNoun-ca "Lluís"-noun-fr
"Lluís"-noun-fr "Lluís"-properNoun-ca
"Lamis"-properNoun-fr "Lamis"-properNoun-ca
"Lamis"-properNoun-ca "Lamis"-properNoun-fr
"Renzo"-noun-fr "Renzo"-properNoun-ca
"Renzo"-properNoun-ca "Renzo"-noun-fr
"barrejar"-verb-ca "entremêler"-verb-fr
"entremêler"-verb-fr "barrejar"-verb-ca
"entremêler"-verb-fr "entrellaçar"-verb-ca
"Esparreguera"-properNoun-fr "Esparreguera"-properNoun-ca
"Esparreguera"-properNoun-ca "Esparreguera"-properNoun-fr
"Ellen"-noun-fr "Ellen"-properNoun-ca
"Ellen"-properNoun-ca "Ellen"-noun-fr
"técnologique"-adjective-fr "tecnològic"-adjective-ca
"tecnològic"-adjective-ca "técnologique"-adjective-fr
"Toga"-noun-fr "Toga"-properNoun-ca
"Toga"-properNoun-ca "Toga"-noun-fr
"Toga"-properNoun-ca "Toga"-properNoun-fr
"Toga"-properNoun-fr "Toga"-properNoun-ca
"desvergonyit"-adjective-ca "déluré"-adjective-fr
"desvergonyit"-adjective-ca "sans vergogne"-adjective-fr
"déluré"-adjective-fr "desvergonyit"-adjective-ca
"sans vergogne"-adjective-fr "desvergonyit"-adjective-ca
"compénétration"-noun-fr "compenetració"-noun-ca
"compenetració"-noun-ca "compénétration"-noun-fr
"ex aequo"-adverb-fr "ex aequo"-adverb-ca
"ex aequo"-adverb-ca "ex aequo"-adverb-fr
"maitre"-adjective-fr "mestre"-adjective-ca
"mestre"-adjective-ca "maitre"-adjective-fr
"categòric"-adjective-ca "tranché"-adjective-fr
"tranché"-adjective-fr "categòric"-adjective-ca
"Segorbe"-properNoun-fr "Segorbe"-properNoun-ca
"Segorbe"-properNoun-ca "Segorbe"-properNoun-fr
"amoindrir"-verb-fr "empetitir"-verb-ca
"empetitir"-verb-ca "amoindrir"-verb-fr
"empetitir"-verb-ca "rapetisser"-verb-fr
"rapetisser"-verb-fr "empetitir"-verb-ca
"au minimum"-adverb-fr "com a mínim"-adverb-ca
"com a mínim"-adverb-ca "au minimum"-adverb-fr
"empalmar"-verb-ca "épisser"-verb-fr
"épisser"-verb-fr "empalmar"-verb-ca
"Granyanella"-properNoun-fr "Granyanella"-properNoun-ca
"Granyanella"-properNoun-ca "Granyanella"-properNoun-fr
"téléimpression"-noun-fr "teleimpressió"-noun-ca
"teleimpressió"-noun-ca "téléimpression"-noun-fr
"citrouille"-noun-fr "carabassa"-noun-ca
"citrouille"-noun-fr "carabassera"-noun-ca
"citrouille"-noun-fr "carbassa"-noun-ca
"carabassa"-noun-ca "citrouille"-noun-fr
"carabassera"-noun-ca "citrouille"-noun-fr
"carbassa"-noun-ca "citrouille"-noun-fr
"Siena"-noun-fr "Siena"-properNoun-ca
"Siena"-properNoun-ca "Siena"-noun-fr
"moniato"-noun-ca "patate"-noun-fr
"patate"-noun-fr "moniato"-noun-ca
"raire"-verb-fr "bramar"-verb-ca
"bramar"-verb-ca "raire"-verb-fr
"bramar"-verb-ca "brailler"-verb-fr
"bramar"-verb-ca "vrombir"-verb-fr
"bramar"-verb-ca "ronfler"-verb-fr
"brailler"-verb-fr "bramar"-verb-ca
"vrombir"-verb-fr "bramar"-verb-ca
"ronfler"-verb-fr "bramar"-verb-ca
"ronfler"-verb-fr "roncar"-verb-ca
"adorar"-verb-ca "idolâtrer"-verb-fr
"idolâtrer"-verb-fr "adorar"-verb-ca
"rituellement"-adverb-fr "ritualment"-adverb-ca
"ritualment"-adverb-ca "rituellement"-adverb-fr
"barcassa"-noun-ca "barcasse"-noun-fr
"barcassa"-noun-ca "barquette"-noun-fr
"barcasse"-noun-fr "barcassa"-noun-ca
"barquette"-noun-fr "barcassa"-noun-ca
"algun"-pronoun-ca "quelques uns"-pronoun-fr
"quelques uns"-pronoun-fr "algun"-pronoun-ca
"quelques uns"-pronoun-fr "uns quants"-pronoun-ca
"director"-noun-ca "metteur en scène"-noun-fr
"metteur en scène"-noun-fr "director"-noun-ca
"metteur en scène"-noun-fr "realitzador"-noun-ca
"Mont-ras"-properNoun-fr "Mont-ras"-properNoun-ca
"Mont-ras"-properNoun-ca "Mont-ras"-properNoun-fr
"Llavorsí"-properNoun-fr "Llavorsí"-properNoun-ca
"Llavorsí"-properNoun-ca "Llavorsí"-properNoun-fr
"molt de temps"-adverb-ca "fort longtemps"-adverb-fr
"molt de temps"-adverb-ca "très longtemps"-adverb-fr
"fort longtemps"-adverb-fr "molt de temps"-adverb-ca
"très longtemps"-adverb-fr "molt de temps"-adverb-ca
"Castellfollit de la Roca"-properNoun-fr "Castellfollit de la Roca"-properNoun-ca
"Castellfollit de la Roca"-properNoun-ca "Castellfollit de la Roca"-properNoun-fr
"Gandesa"-properNoun-fr "Gandesa"-properNoun-ca
"Gandesa"-properNoun-ca "Gandesa"-properNoun-fr
"pescar"-verb-ca "dégoter"-verb-fr
"pescar"-verb-ca "dégotter"-verb-fr
"dégoter"-verb-fr "pescar"-verb-ca
"dégotter"-verb-fr "pescar"-verb-ca
"latex"-noun-fr "làtex"-noun-ca
"làtex"-noun-ca "latex"-noun-fr
"bar"-noun-ca "rade"-noun-fr
"rade"-noun-fr "bar"-noun-ca
"rade"-noun-fr "rada"-noun-ca
"Almussafes"-properNoun-fr "Almussafes"-properNoun-ca
"Almussafes"-properNoun-ca "Almussafes"-properNoun-fr
"mantenir"-verb-ca "être entretenus"-verb-fr
"mantenir"-verb-ca "être entretenu"-verb-fr
"mantenir"-verb-ca "être entretenue"-verb-fr
"mantenir"-verb-ca "être entretenues"-verb-fr
"cathéter"-noun-fr "catèter"-noun-ca
"catèter"-noun-ca "cathéter"-noun-fr
"Moià"-properNoun-fr "Moià"-properNoun-ca
"Moià"-properNoun-ca "Moià"-properNoun-fr
"a més de"-preposition-ca "outre de"-preposition-fr
"outre de"-preposition-fr "a més de"-preposition-ca
"a banda de"-preposition-ca "mis à part"-preposition-fr
"mis à part"-preposition-fr "a banda de"-preposition-ca
"Facheca"-properNoun-fr "Facheca"-properNoun-ca
"Facheca"-properNoun-ca "Facheca"-properNoun-fr
"Frioul-Vénétie Julienne"-properNoun-fr "Friül-Venècia Júlia"-properNoun-ca
"Friül-Venècia Júlia"-properNoun-ca "Frioul-Vénétie Julienne"-properNoun-fr
"Ingham"-properNoun-fr "Ingham"-properNoun-ca
"Ingham"-properNoun-ca "Ingham"-properNoun-fr
"enrouler"-verb-fr "enrotllar"-verb-ca
"enrouler"-verb-fr "embolicar"-verb-ca
"enrouler"-verb-fr "cargolar"-verb-ca
"enrotllar"-verb-ca "enrouler"-verb-fr
"embolicar"-verb-ca "enrouler"-verb-fr
"embolicar"-verb-ca "empêtrer"-verb-fr
"cargolar"-verb-ca "enrouler"-verb-fr
"cargolar"-verb-ca "visser"-verb-fr
"empêtrer"-verb-fr "embolicar"-verb-ca
"visser"-verb-fr "cargolar"-verb-ca
"daltabaix"-noun-ca "bouleversement"-noun-fr
"bouleversement"-noun-fr "daltabaix"-noun-ca
"Vilanova de Prades"-properNoun-fr "Vilanova de Prades"-properNoun-ca
"Vilanova de Prades"-properNoun-ca "Vilanova de Prades"-properNoun-fr
"dispendieux"-adjective-fr "dispendiós"-adjective-ca
"dispendiós"-adjective-ca "dispendieux"-adjective-fr
"denegació"-noun-ca "déni"-noun-fr
"déni"-noun-fr "denegació"-noun-ca
"desregularitzar"-verb-ca "déréglementer"-verb-fr
"anticonformisme"-noun-fr "inconformisme"-noun-ca
"inconformisme"-noun-ca "anticonformisme"-noun-fr
"inconformisme"-noun-ca "inconformisme"-noun-fr
"inconformisme"-noun-ca "non-conformisme"-noun-fr
"inconformisme"-noun-ca "anti-conformisme"-noun-fr
"inconformisme"-noun-fr "inconformisme"-noun-ca
"non-conformisme"-noun-fr "inconformisme"-noun-ca
"anti-conformisme"-noun-fr "inconformisme"-noun-ca
"chicaneur"-noun-fr "trapella"-noun-ca
"trapella"-noun-ca "chicaneur"-noun-fr
"Hanae"-properNoun-fr "Hanae"-properNoun-ca
"Hanae"-properNoun-ca "Hanae"-properNoun-fr
"acéphalie"-noun-fr "acefàlia"-noun-ca
"acefàlia"-noun-ca "acéphalie"-noun-fr
"ancien ministre"-noun-fr "exconseller"-noun-ca
"ancien ministre"-noun-fr "exministre"-noun-ca
"exconseller"-noun-ca "ancien ministre"-noun-fr
"exministre"-noun-ca "ancien ministre"-noun-fr
"exministre"-noun-ca "ex-ministre"-noun-fr
"ex-ministre"-noun-fr "exministre"-noun-ca
"bohémien"-noun-fr "bohemi"-noun-ca
"bohemi"-noun-ca "bohémien"-noun-fr
"bohemi"-noun-ca "Bohème"-noun-fr
"Bohème"-noun-fr "bohemi"-noun-ca
"Vistule"-properNoun-fr "Vístula"-properNoun-ca
"Vístula"-properNoun-ca "Vistule"-properNoun-fr
"sí"-adverb-ca "ouais"-adverb-fr
"ouais"-adverb-fr "sí"-adverb-ca
"photosynthétiquement"-adverb-fr "fotosintèticament"-adverb-ca
"fotosintèticament"-adverb-ca "photosynthétiquement"-adverb-fr
"Bigues i Riells"-properNoun-fr "Bigues i Riells"-properNoun-ca
"Bigues i Riells"-properNoun-ca "Bigues i Riells"-properNoun-fr
"prédictif"-adjective-fr "predictiu"-adjective-ca
"predictiu"-adjective-ca "prédictif"-adjective-fr
"Perafort"-properNoun-fr "Perafort"-properNoun-ca
"Perafort"-properNoun-ca "Perafort"-properNoun-fr
"ultralibéralisme"-noun-fr "ultraliberalisme"-noun-ca
"ultraliberalisme"-noun-ca "ultralibéralisme"-noun-fr
"ultraliberalisme"-noun-ca "ultra-libéralisme"-noun-fr
"ultra-libéralisme"-noun-fr "ultraliberalisme"-noun-ca
"Montitxelvo"-properNoun-fr "Montitxelvo"-properNoun-ca
"Montitxelvo"-properNoun-ca "Montitxelvo"-properNoun-fr
"Cosmocaixa"-properNoun-fr "Cosmocaixa"-properNoun-ca
"Cosmocaixa"-properNoun-ca "Cosmocaixa"-properNoun-fr
"asynchrone"-adjective-fr "asíncron"-adjective-ca
"asíncron"-adjective-ca "asynchrone"-adjective-fr
"catalanophone"-noun-fr "catalanoparlant"-noun-ca
"catalanoparlant"-noun-ca "catalanophone"-noun-fr
"colombià"-noun-ca "colombien"-noun-fr
"colombien"-noun-fr "colombià"-noun-ca
"volupté"-noun-fr "voluptat"-noun-ca
"voluptat"-noun-ca "volupté"-noun-fr
"pute"-noun-fr "puta"-noun-ca
"puta"-noun-ca "pute"-noun-fr
"congénial"-adjective-fr "congènit"-adjective-ca
"congènit"-adjective-ca "congénial"-adjective-fr
"panicule"-noun-fr "panícula"-noun-ca
"panícula"-noun-ca "panicule"-noun-fr
"Mollet de Peralada"-properNoun-fr "Mollet de Peralada"-properNoun-ca
"Mollet de Peralada"-properNoun-ca "Mollet de Peralada"-properNoun-fr
"homérique"-adjective-fr "homèric"-adjective-ca
"homèric"-adjective-ca "homérique"-adjective-fr
"sustentació"-noun-ca "portance"-noun-fr
"portance"-noun-fr "sustentació"-noun-ca
"Sant Adrià de Besòs"-properNoun-fr "Sant Adrià de Besòs"-properNoun-ca
"Sant Adrià de Besòs"-properNoun-ca "Sant Adrià de Besòs"-properNoun-fr
"septique"-adjective-fr "sèptic"-adjective-ca
"sèptic"-adjective-ca "septique"-adjective-fr
"Manlleu"-properNoun-fr "Manlleu"-properNoun-ca
"Manlleu"-properNoun-ca "Manlleu"-properNoun-fr
"ordinador"-noun-ca "ordi"-noun-fr
"ordi"-noun-fr "ordinador"-noun-ca
"Emperador"-properNoun-fr "Emperador"-properNoun-ca
"Emperador"-properNoun-ca "Emperador"-properNoun-fr
"Eugènia"-properNoun-fr "Eugènia"-properNoun-ca
"Eugènia"-properNoun-ca "Eugènia"-properNoun-fr
"Eugènia"-properNoun-ca "Eugénie"-properNoun-fr
"Eugénie"-properNoun-fr "Eugènia"-properNoun-ca
"paletot"-noun-fr "abric"-noun-ca
"abric"-noun-ca "paletot"-noun-fr
"étalon-or"-noun-fr "patró or"-noun-ca
"patró or"-noun-ca "étalon-or"-noun-fr
"burla"-noun-ca "goguenardise"-noun-fr
"burla"-noun-ca "gouaillerie"-noun-fr
"goguenardise"-noun-fr "burla"-noun-ca
"gouaillerie"-noun-fr "burla"-noun-ca
"horrifier"-verb-fr "horroritzar"-verb-ca
"horroritzar"-verb-ca "horrifier"-verb-fr
"Cornudella de Montsant"-properNoun-fr "Cornudella de Montsant"-properNoun-ca
"Cornudella de Montsant"-properNoun-ca "Cornudella de Montsant"-properNoun-fr
"désincarcérer"-verb-fr "excarcerar"-verb-ca
"excarcerar"-verb-ca "désincarcérer"-verb-fr
"Gorga"-noun-fr "Gorga"-properNoun-ca
"Gorga"-properNoun-ca "Gorga"-noun-fr
"Gorga"-properNoun-ca "Gorga"-properNoun-fr
"Gorga"-properNoun-fr "Gorga"-properNoun-ca
"Campllong"-properNoun-fr "Campllong"-properNoun-ca
"Campllong"-properNoun-ca "Campllong"-properNoun-fr
"Xènia"-properNoun-fr "Xènia"-properNoun-ca
"Xènia"-properNoun-ca "Xènia"-properNoun-fr
"irréflexion"-noun-fr "irreflexió"-noun-ca
"irreflexió"-noun-ca "irréflexion"-noun-fr
"rarissime"-adjective-fr "escàs"-adjective-ca
"escàs"-adjective-ca "rarissime"-adjective-fr
"original"-noun-ca "inédit"-noun-fr
"inédit"-noun-fr "original"-noun-ca
"antillais"-noun-fr "antillà"-noun-ca
"antillà"-noun-ca "antillais"-noun-fr
"Osor"-properNoun-fr "Osor"-properNoun-ca
"Osor"-properNoun-ca "Osor"-properNoun-fr
"entuber"-verb-fr "entubar"-verb-ca
"entubar"-verb-ca "entuber"-verb-fr
"bouée de sauvetage"-noun-fr "salvavides"-noun-ca
"salvavides"-noun-ca "bouée de sauvetage"-noun-fr
"salvavides"-noun-ca "ceinture de sauvetage"-noun-fr
"ceinture de sauvetage"-noun-fr "salvavides"-noun-ca
"The New York Times"-properNoun-fr "The New York Times"-properNoun-ca
"The New York Times"-properNoun-ca "The New York Times"-properNoun-fr
"faire crédit"-verb-fr "fiar"-verb-ca
"fiar"-verb-ca "faire crédit"-verb-fr
"rouget"-noun-fr "moll"-noun-ca
"moll"-noun-ca "rouget"-noun-fr
"frivolité"-noun-fr "frivolitat"-noun-ca
"frivolitat"-noun-ca "frivolité"-noun-fr
"Bòsnia i Hercegovina"-properNoun-ca "Bosnie-et-Herzégovine"-properNoun-fr
"Bosnie-et-Herzégovine"-properNoun-fr "Bòsnia i Hercegovina"-properNoun-ca
"Ibtissam"-properNoun-fr "Ibtissam"-properNoun-ca
"Ibtissam"-properNoun-ca "Ibtissam"-properNoun-fr
"insouciance"-noun-fr "despreocupació"-noun-ca
"despreocupació"-noun-ca "insouciance"-noun-fr
"éthylisme"-noun-fr "etilisme"-noun-ca
"etilisme"-noun-ca "éthylisme"-noun-fr
"Indianapolis"-properNoun-fr "Indianapolis"-properNoun-ca
"Indianapolis"-properNoun-ca "Indianapolis"-properNoun-fr
"cartró"-noun-ca "cartonnage"-noun-fr
"cartonnage"-noun-fr "cartró"-noun-ca
"airer"-verb-fr "niar"-verb-ca
"niar"-verb-ca "airer"-verb-fr
"Elynor"-properNoun-fr "Elynor"-properNoun-ca
"Elynor"-properNoun-ca "Elynor"-properNoun-fr
"probatoire"-adjective-fr "probatori"-adjective-ca
"probatori"-adjective-ca "probatoire"-adjective-fr
"pléonastique"-adjective-fr "pleonàstic"-adjective-ca
"pleonàstic"-adjective-ca "pléonastique"-adjective-fr
"Kènia"-properNoun-fr "Kènia"-properNoun-ca
"Kènia"-properNoun-ca "Kènia"-properNoun-fr
"Sant Pere de Ribes"-properNoun-fr "Sant Pere de Ribes"-properNoun-ca
"Sant Pere de Ribes"-properNoun-ca "Sant Pere de Ribes"-properNoun-fr
"Nules"-properNoun-fr "Nules"-properNoun-ca
"Nules"-properNoun-ca "Nules"-properNoun-fr
"Viladecavalls"-properNoun-fr "Viladecavalls"-properNoun-ca
"Viladecavalls"-properNoun-ca "Viladecavalls"-properNoun-fr
"déficient"-noun-fr "deficient"-noun-ca
"deficient"-noun-ca "déficient"-noun-fr
"deficient"-noun-ca "arriéré"-noun-fr
"arriéré"-noun-fr "deficient"-noun-ca
"on"-adverb-ca "où est-ce que"-adverb-fr
"où est-ce que"-adverb-fr "on"-adverb-ca
"Castellterçol"-properNoun-fr "Castellterçol"-properNoun-ca
"Castellterçol"-properNoun-ca "Castellterçol"-properNoun-fr
"désobliger"-verb-fr "contrariar"-verb-ca
"contrariar"-verb-ca "désobliger"-verb-fr
"Campelles"-properNoun-fr "Campelles"-properNoun-ca
"Campelles"-properNoun-ca "Campelles"-properNoun-fr
"Xàbia"-properNoun-ca "Xàbia"-properNoun-fr
"Xàbia"-properNoun-fr "Xàbia"-properNoun-ca
"Cloe"-properNoun-fr "Cloe"-properNoun-ca
"Cloe"-properNoun-ca "Cloe"-properNoun-fr
"contusion"-noun-fr "contusió"-noun-ca
"contusió"-noun-ca "contusion"-noun-fr
"socialiser"-verb-fr "socialitzar"-verb-ca
"socialitzar"-verb-ca "socialiser"-verb-fr
"Cortes de Arenoso"-properNoun-fr "Cortes de Arenoso"-properNoun-ca
"Cortes de Arenoso"-properNoun-ca "Cortes de Arenoso"-properNoun-fr
"chiite"-noun-fr "xiïta"-noun-ca
"xiïta"-noun-ca "chiite"-noun-fr
"Bellpuig"-properNoun-fr "Bellpuig"-properNoun-ca
"Bellpuig"-properNoun-ca "Bellpuig"-properNoun-fr
"Zeinab"-properNoun-fr "Zeinab"-properNoun-ca
"Zeinab"-properNoun-ca "Zeinab"-properNoun-fr
"Tortellà"-properNoun-fr "Tortellà"-properNoun-ca
"Tortellà"-properNoun-ca "Tortellà"-properNoun-fr
"Cuixà"-properNoun-fr "Cuixà"-properNoun-ca
"Cuixà"-properNoun-ca "Cuixà"-properNoun-fr
"allégrement"-adverb-fr "alegrement"-adverb-ca
"alegrement"-adverb-ca "allégrement"-adverb-fr
"insigne"-adjective-fr "insigne"-adjective-ca
"insigne"-adjective-ca "insigne"-adjective-fr
"Benimantell"-properNoun-fr "Benimantell"-properNoun-ca
"Benimantell"-properNoun-ca "Benimantell"-properNoun-fr
"Solivella"-properNoun-fr "Solivella"-properNoun-ca
"Solivella"-properNoun-ca "Solivella"-properNoun-fr
"mutiner"-verb-fr "amotinar"-verb-ca
"amotinar"-verb-ca "mutiner"-verb-fr
"Ruben"-noun-fr "Ruben"-properNoun-ca
"Ruben"-properNoun-ca "Ruben"-noun-fr
"touche finale"-noun-fr "acabat"-noun-ca
"acabat"-noun-ca "touche finale"-noun-fr
"rechargement"-noun-fr "recàrrega"-noun-ca
"recàrrega"-noun-ca "rechargement"-noun-fr
"Maià de Montcal"-properNoun-fr "Maià de Montcal"-properNoun-ca
"Maià de Montcal"-properNoun-ca "Maià de Montcal"-properNoun-fr
"Banyeres de Mariola"-properNoun-fr "Banyeres de Mariola"-properNoun-ca
"Banyeres de Mariola"-properNoun-ca "Banyeres de Mariola"-properNoun-fr
"grenadin"-adjective-fr "granadí"-adjective-ca
"granadí"-adjective-ca "grenadin"-adjective-fr
"Naima"-properNoun-fr "Naima"-properNoun-ca
"Naima"-properNoun-ca "Naima"-properNoun-fr
"intermittemment"-adverb-fr "intermitentment"-adverb-ca
"intermitentment"-adverb-ca "intermittemment"-adverb-fr
"vérin"-noun-fr "cric"-noun-ca
"cric"-noun-ca "vérin"-noun-fr
"Bejís"-properNoun-fr "Bejís"-properNoun-ca
"Bejís"-properNoun-ca "Bejís"-properNoun-fr
"causerie"-noun-fr "xerrada"-noun-ca
"xerrada"-noun-ca "causerie"-noun-fr
"conventionnellement"-adverb-fr "convencionalment"-adverb-ca
"convencionalment"-adverb-ca "conventionnellement"-adverb-fr
"contrespionnage"-noun-fr "contraespionatge"-noun-ca
"contraespionatge"-noun-ca "contrespionnage"-noun-fr
"Sant Quirze del Vallès"-properNoun-fr "Sant Quirze del Vallès"-properNoun-ca
"Sant Quirze del Vallès"-properNoun-ca "Sant Quirze del Vallès"-properNoun-fr
"Cerdanya"-properNoun-fr "Cerdanya"-properNoun-ca
"Cerdanya"-properNoun-ca "Cerdanya"-properNoun-fr
"computer"-verb-fr "computar"-verb-ca
"computar"-verb-ca "computer"-verb-fr
"vessar"-verb-ca "déverser"-verb-fr
"Alfarrasí"-properNoun-fr "Alfarrasí"-properNoun-ca
"Alfarrasí"-properNoun-ca "Alfarrasí"-properNoun-fr
"puceau"-adjective-fr "verge"-adjective-ca
"verge"-adjective-ca "puceau"-adjective-fr
"Noddy"-properNoun-fr "Noddy"-properNoun-ca
"Noddy"-properNoun-ca "Noddy"-properNoun-fr
"Alghero"-properNoun-fr "l'Alguer"-properNoun-ca
"l'Alguer"-properNoun-ca "Alghero"-properNoun-fr
"La Vanguardia"-properNoun-fr "La Vanguardia"-properNoun-ca
"La Vanguardia"-properNoun-ca "La Vanguardia"-properNoun-fr
"Cànoves i Samalús"-properNoun-fr "Cànoves i Samalús"-properNoun-ca
"Cànoves i Samalús"-properNoun-ca "Cànoves i Samalús"-properNoun-fr
"holistique"-adjective-fr "holístic"-adjective-ca
"holístic"-adjective-ca "holistique"-adjective-fr
"Àngel"-properNoun-fr "Àngel"-properNoun-ca
"Àngel"-properNoun-ca "Àngel"-properNoun-fr
"Maria"-noun-fr "Maria"-properNoun-ca
"Maria"-properNoun-ca "Maria"-noun-fr
"extenseur"-noun-fr "extensor"-noun-ca
"extensor"-noun-ca "extenseur"-noun-fr
"dystrophique"-adjective-fr "distròfic"-adjective-ca
"distròfic"-adjective-ca "dystrophique"-adjective-fr
"sas"-noun-fr "sedàs"-noun-ca
"sedàs"-noun-ca "sas"-noun-fr
"sedàs"-noun-ca "blutoir"-noun-fr
"blutoir"-noun-fr "sedàs"-noun-ca
"Quatretonda"-properNoun-fr "Quatretonda"-properNoun-ca
"Quatretonda"-properNoun-ca "Quatretonda"-properNoun-fr
"embouteiller"-verb-fr "embotellar"-verb-ca
"embotellar"-verb-ca "embouteiller"-verb-fr
"XIXe"-adjective-fr "XIX"-adjective-ca
"XIX"-adjective-ca "XIXe"-adjective-fr
"fortuït"-adjective-ca "fortuit"-adjective-fr
"rendre furieux"-verb-fr "enfurismar"-verb-ca
"enfurismar"-verb-ca "rendre furieux"-verb-fr
"Beniflá"-properNoun-fr "Beniflá"-properNoun-ca
"Beniflá"-properNoun-ca "Beniflá"-properNoun-fr
"Fecsa"-properNoun-fr "Fecsa"-properNoun-ca
"Fecsa"-properNoun-ca "Fecsa"-properNoun-fr
"xandall"-noun-ca "chandail"-noun-fr
"chandail"-noun-fr "xandall"-noun-ca
"Vilassar de Dalt"-properNoun-fr "Vilassar de Dalt"-properNoun-ca
"Vilassar de Dalt"-properNoun-ca "Vilassar de Dalt"-properNoun-fr
"Jacarilla"-properNoun-fr "Jacarilla"-properNoun-ca
"Jacarilla"-properNoun-ca "Jacarilla"-properNoun-fr
"Barcino"-properNoun-fr "Barcino"-properNoun-ca
"Barcino"-properNoun-ca "Barcino"-properNoun-fr
"Benafigos"-properNoun-fr "Benafigos"-properNoun-ca
"Benafigos"-properNoun-ca "Benafigos"-properNoun-fr
"Malgrat de Mar"-properNoun-fr "Malgrat de Mar"-properNoun-ca
"Malgrat de Mar"-properNoun-ca "Malgrat de Mar"-properNoun-fr
"reporteur"-noun-fr "periodista"-noun-ca
"periodista"-noun-ca "reporteur"-noun-fr
"balkaniser"-verb-fr "balcanitzar"-verb-ca
"balcanitzar"-verb-ca "balkaniser"-verb-fr
"inappréciable"-adjective-fr "inapreciable"-adjective-ca
"inapreciable"-adjective-ca "inappréciable"-adjective-fr
"trait d'union"-noun-fr "guionet"-noun-ca
"guionet"-noun-ca "trait d'union"-noun-fr
"Domeño"-properNoun-fr "Domeño"-properNoun-ca
"Domeño"-properNoun-ca "Domeño"-properNoun-fr
"Naia"-properNoun-fr "Naia"-properNoun-ca
"Naia"-properNoun-ca "Naia"-properNoun-fr
"Darnius"-properNoun-fr "Darnius"-properNoun-ca
"Darnius"-properNoun-ca "Darnius"-properNoun-fr
"autotrophe"-adjective-fr "autòtrof"-adjective-ca
"autòtrof"-adjective-ca "autotrophe"-adjective-fr
"Torre-serona"-properNoun-fr "Torre-serona"-properNoun-ca
"Torre-serona"-properNoun-ca "Torre-serona"-properNoun-fr
"Wenefride"-properNoun-fr "Wenefride"-properNoun-ca
"Wenefride"-properNoun-ca "Wenefride"-properNoun-fr
"Olius"-properNoun-fr "Olius"-properNoun-ca
"Olius"-properNoun-ca "Olius"-properNoun-fr
"Xesca"-properNoun-fr "Xesca"-properNoun-ca
"Xesca"-properNoun-ca "Xesca"-properNoun-fr
"décompiler"-verb-fr "descompilar"-verb-ca
"descompilar"-verb-ca "décompiler"-verb-fr
"Sexta"-properNoun-fr "Sexta"-properNoun-ca
"Sexta"-properNoun-ca "Sexta"-properNoun-fr
"déplacé"-noun-fr "desplaçat"-noun-ca
"desplaçat"-noun-ca "déplacé"-noun-fr
"Teià"-properNoun-fr "Teià"-properNoun-ca
"Teià"-properNoun-ca "Teià"-properNoun-fr
"cridaner"-adjective-ca "criard"-adjective-fr
"criard"-adjective-fr "cridaner"-adjective-ca
"Montana"-noun-fr "Montana"-properNoun-ca
"Montana"-properNoun-ca "Montana"-noun-fr
"narcotrafiquant"-noun-fr "narcotraficant"-noun-ca
