"the"-determiner-en "lo"-determiner-es
"fair"-adjective-en "justo"-adjective-es
"justo"-adjective-es "fair"-adjective-en
"justo"-adjective-es "just"-adjective-en
"just"-adjective-en "justo"-adjective-es
"itinerant"-adjective-en "itinerante"-adjective-es
"itinerante"-adjective-es "itinerant"-adjective-en
"final"-adjective-en "final"-adjective-es
"final"-adjective-es "final"-adjective-en
"final"-adjective-es "trailing"-adjective-en
"trailing"-adjective-en "final"-adjective-es
"textual"-adjective-en "textual"-adjective-es
"textual"-adjective-es "textual"-adjective-en
"terapéutico"-adjective-es "remedial"-adjective-en
"remedial"-adjective-en "terapéutico"-adjective-es
"thermodynamic"-adjective-en "termodinámico"-adjective-es
"termodinámico"-adjective-es "thermodynamic"-adjective-en
"traditional"-adjective-en "tradicional"-adjective-es
"tradicional"-adjective-es "traditional"-adjective-en
"striking"-adjective-en "llamativo"-adjective-es
"llamativo"-adjective-es "striking"-adjective-en
"procedural"-adjective-en "procesal"-adjective-es
"procesal"-adjective-es "procedural"-adjective-en
"three-dimensional"-adjective-en "tridimensional"-adjective-es
"tridimensional"-adjective-es "three-dimensional"-adjective-en
"triangular"-adjective-en "triangular"-adjective-es
"triangular"-adjective-es "triangular"-adjective-en
"triple"-adjective-en "triple"-adjective-es
"triple"-adjective-es "triple"-adjective-en
"triple"-adjective-es "treble"-adjective-en
"treble"-adjective-en "triple"-adjective-es
"sad"-adjective-en "triste"-adjective-es
"triste"-adjective-es "sad"-adjective-en
"triste"-adjective-es "sorry"-adjective-en
"sorry"-adjective-en "triste"-adjective-es
"criminal"-adjective-en "criminal"-adjective-es
"criminal"-adjective-es "criminal"-adjective-en
"thick"-adjective-en "grueso"-adjective-es
"grueso"-adjective-es "thick"-adjective-en
"disastrous"-adjective-en "desastroso"-adjective-es
"desastroso"-adjective-es "disastrous"-adjective-en
"eléctrico"-adjective-es "electric"-adjective-en
"electric"-adjective-en "eléctrico"-adjective-es
"transparent"-adjective-en "transparente"-adjective-es
"transparente"-adjective-es "transparent"-adjective-en
"neat"-adjective-en "ordenado"-adjective-es
"ordenado"-adjective-es "neat"-adjective-en
"ordenado"-adjective-es "tidy"-adjective-en
"ordenado"-adjective-es "orderly"-adjective-en
"tidy"-adjective-en "ordenado"-adjective-es
"orderly"-adjective-en "ordenado"-adjective-es
"deceitful"-adjective-en "engañoso"-adjective-es
"engañoso"-adjective-es "deceitful"-adjective-en
"unitary"-adjective-en "unitario"-adjective-es
"unitario"-adjective-es "unitary"-adjective-en
"unanimous"-adjective-en "unánime"-adjective-es
"unánime"-adjective-es "unanimous"-adjective-en
"uniform"-adjective-en "uniforme"-adjective-es
"uniforme"-adjective-es "uniform"-adjective-en
"lonely"-adjective-en "solitario"-adjective-es
"solitario"-adjective-es "lonely"-adjective-en
"solitario"-adjective-es "lone"-adjective-en
"lone"-adjective-en "solitario"-adjective-es
"only"-adjective-en "único"-adjective-es
"único"-adjective-es "only"-adjective-en
"individual"-adjective-en "individual"-adjective-es
"individual"-adjective-es "individual"-adjective-en
"singular"-adjective-en "singular"-adjective-es
"singular"-adjective-es "singular"-adjective-en
"orthodox"-adjective-en "ortodoxo"-adjective-es
"ortodoxo"-adjective-es "orthodox"-adjective-en
"superior"-adjective-en "superior"-adjective-es
"superior"-adjective-es "superior"-adjective-en
"superior"-adjective-es "top"-adjective-en
"superior"-adjective-es "upper"-adjective-en
"top"-adjective-en "superior"-adjective-es
"top"-adjective-en "top"-adjective-es
"upper"-adjective-en "superior"-adjective-es
"weekly"-adjective-en "semanal"-adjective-es
"semanal"-adjective-es "weekly"-adjective-en
"deceased"-adjective-en "difunto"-adjective-es
"difunto"-adjective-es "deceased"-adjective-en
"difunto"-adjective-es "defunct"-adjective-en
"defunct"-adjective-en "difunto"-adjective-es
"practical"-adjective-en "práctico"-adjective-es
"práctico"-adjective-es "practical"-adjective-en
"apparent"-adjective-en "aparente"-adjective-es
"aparente"-adjective-es "apparent"-adjective-en
"implicit"-adjective-en "implícito"-adjective-es
"implícito"-adjective-es "implicit"-adjective-en
"conscious"-adjective-en "consciente"-adjective-es
"consciente"-adjective-es "conscious"-adjective-en
"consciente"-adjective-es "aware"-adjective-en
"aware"-adjective-en "consciente"-adjective-es
"intermittent"-adjective-en "intermitente"-adjective-es
"intermitente"-adjective-es "intermittent"-adjective-en
"spiritual"-adjective-en "espiritual"-adjective-es
"espiritual"-adjective-es "spiritual"-adjective-en
"statistical"-adjective-en "estadístico"-adjective-es
"estadístico"-adjective-es "statistical"-adjective-en
"close"-adjective-en "cercano"-adjective-es
"cercano"-adjective-es "close"-adjective-en
"cercano"-adjective-es "near"-adjective-en
"cercano"-adjective-es "nearby"-adjective-en
"near"-adjective-en "cercano"-adjective-es
"nearby"-adjective-en "cercano"-adjective-es
"purple"-adjective-en "morado"-adjective-es
"morado"-adjective-es "purple"-adjective-en
"obvious"-adjective-en "obvio"-adjective-es
"obvio"-adjective-es "obvious"-adjective-en
"difficult"-adjective-en "difícil"-adjective-es
"difícil"-adjective-es "difficult"-adjective-en
"slow"-adjective-en "lento"-adjective-es
"lento"-adjective-es "slow"-adjective-en
"shallow"-adjective-en "superficial"-adjective-es
"superficial"-adjective-es "shallow"-adjective-en
"superficial"-adjective-es "superficial"-adjective-en
"superficial"-adjective-en "superficial"-adjective-es
"narrow"-adjective-en "angosto"-adjective-es
"narrow"-adjective-en "estrecho"-adjective-es
"angosto"-adjective-es "narrow"-adjective-en
"estrecho"-adjective-es "narrow"-adjective-en
"fast"-adjective-en "rápido"-adjective-es
"rápido"-adjective-es "fast"-adjective-en
"rápido"-adjective-es "quick"-adjective-en
"quick"-adjective-en "rápido"-adjective-es
"early"-adjective-en "temprano"-adjective-es
"temprano"-adjective-es "early"-adjective-en
"good"-adjective-en "mejor"-adjective-es
"mejor"-adjective-es "good"-adjective-en
"recent"-adjective-en "reciente"-adjective-es
"reciente"-adjective-es "recent"-adjective-en
"extensive"-adjective-en "extenso"-adjective-es
"extenso"-adjective-es "extensive"-adjective-en
"empty"-adjective-en "desierto"-adjective-es
"desierto"-adjective-es "empty"-adjective-en
"vacío"-adjective-es "hollow"-adjective-en
"hollow"-adjective-en "vacío"-adjective-es
"hollow"-adjective-en "hueco"-adjective-es
"old"-adjective-en "viejo"-adjective-es
"viejo"-adjective-es "old"-adjective-en
"long"-adjective-en "largo"-adjective-es
"largo"-adjective-es "long"-adjective-en
"late"-adjective-en "tardío"-adjective-es
"tardío"-adjective-es "late"-adjective-en
"tardío"-adjective-es "belated"-adjective-en
"belated"-adjective-en "tardío"-adjective-es
"federal"-adjective-en "federal"-adjective-es
"federal"-adjective-es "federal"-adjective-en
"healthy"-adjective-en "sano"-adjective-es
"healthy"-adjective-en "saludable"-adjective-es
"sano"-adjective-es "healthy"-adjective-en
"saludable"-adjective-es "healthy"-adjective-en
"menor"-adjective-es "low"-adjective-en
"menor"-adjective-es "lesser"-adjective-en
"menor"-adjective-es "minor"-adjective-en
"lesser"-adjective-en "menor"-adjective-es
"minor"-adjective-en "menor"-adjective-es
"full"-adjective-en "lleno"-adjective-es
"full"-adjective-en "pleno"-adjective-es
"full"-adjective-en "repleto"-adjective-es
"lleno"-adjective-es "full"-adjective-en
"pleno"-adjective-es "full"-adjective-en
"repleto"-adjective-es "full"-adjective-en
"wide"-adjective-en "amplio"-adjective-es
"wide"-adjective-en "ancho"-adjective-es
"amplio"-adjective-es "wide"-adjective-en
"ancho"-adjective-es "wide"-adjective-en
"ancho"-adjective-es "broad"-adjective-en
"broad"-adjective-en "ancho"-adjective-es
"gran"-adjective-es "big"-adjective-en
"cold"-adjective-en "frío"-adjective-es
"frío"-adjective-es "cold"-adjective-en
"important"-adjective-en "importante"-adjective-es
"importante"-adjective-es "important"-adjective-en
"importante"-adjective-es "major"-adjective-en
"importante"-adjective-es "of note"-adjective-en
"major"-adjective-en "importante"-adjective-es
"of note"-adjective-en "importante"-adjective-es
"cheap"-adjective-en "barato"-adjective-es
"barato"-adjective-es "cheap"-adjective-en
"simple"-adjective-es "facile"-adjective-en
"facile"-adjective-en "simple"-adjective-es
"tall"-adjective-en "alto"-adjective-es
"alto"-adjective-es "tall"-adjective-en
"alto"-adjective-es "high"-adjective-en
"high"-adjective-en "alto"-adjective-es
"high"-adjective-en "elevado"-adjective-es
"poor"-adjective-en "pobre"-adjective-es
"pobre"-adjective-es "poor"-adjective-en
"heavy"-adjective-en "pesado"-adjective-es
"pesado"-adjective-es "heavy"-adjective-en
"pesado"-adjective-es "cumbersome"-adjective-en
"pesado"-adjective-es "ponderous"-adjective-en
"cumbersome"-adjective-en "pesado"-adjective-es
"ponderous"-adjective-en "pesado"-adjective-es
"dark"-adjective-en "tenebroso"-adjective-es
"dark"-adjective-en "moreno"-adjective-es
"tenebroso"-adjective-es "dark"-adjective-en
"moreno"-adjective-es "dark"-adjective-en
"moreno"-adjective-es "dark-haired"-adjective-en
"oscuro"-adjective-es "obscure"-adjective-en
"obscure"-adjective-en "oscuro"-adjective-es
"dark-haired"-adjective-en "moreno"-adjective-es
"elevado"-adjective-es "high"-adjective-en
"elevado"-adjective-es "overhead"-adjective-en
"elevado"-adjective-es "lofty"-adjective-en
"overhead"-adjective-en "elevado"-adjective-es
"lofty"-adjective-en "elevado"-adjective-es
"do"-verb-en "hacer"-verb-es
"hacer"-verb-es "do"-verb-en
"hacer"-verb-es "take"-verb-en
"hacer"-verb-es "make"-verb-en
"take"-verb-en "hacer"-verb-es
"take"-verb-en "coger"-verb-es
"take"-verb-en "llevar"-verb-es
"take"-verb-en "asir"-verb-es
"take"-verb-en "tomar"-verb-es
"take"-verb-en "tardar"-verb-es
"make"-verb-en "hacer"-verb-es
"make"-verb-en "realizar"-verb-es
"make"-verb-en "confeccionar"-verb-es
"bend"-verb-en "agachar"-verb-es
"bend"-verb-en "doblar"-verb-es
"bend"-verb-en "inclinar"-verb-es
"agachar"-verb-es "bend"-verb-en
"doblar"-verb-es "bend"-verb-en
"inclinar"-verb-es "bend"-verb-en
"inclinar"-verb-es "incline"-verb-en
"inclinar"-verb-es "bow"-verb-en
"incline"-verb-en "inclinar"-verb-es
"bow"-verb-en "inclinar"-verb-es
"broaden"-verb-en "ampliar"-verb-es
"ampliar"-verb-es "broaden"-verb-en
"ampliar"-verb-es "enlarge"-verb-en
"ampliar"-verb-es "expand"-verb-en
"enlarge"-verb-en "ampliar"-verb-es
"expand"-verb-en "ampliar"-verb-es
"expand"-verb-en "expandir"-verb-es
"empower"-verb-en "facultar"-verb-es
"facultar"-verb-es "empower"-verb-en
"force"-verb-en "forzar"-verb-es
"force"-verb-en "obligar"-verb-es
"forzar"-verb-es "force"-verb-en
"obligar"-verb-es "force"-verb-en
"obligar"-verb-es "bind"-verb-en
"obligar"-verb-es "compel"-verb-en
"obligar"-verb-es "oblige"-verb-en
"bind"-verb-en "obligar"-verb-es
"bind"-verb-en "atar"-verb-es
"compel"-verb-en "obligar"-verb-es
"oblige"-verb-en "obligar"-verb-es
"live"-verb-en "vivir"-verb-es
"vivir"-verb-es "live"-verb-en
"be born"-verb-en "nacer"-verb-es
"nacer"-verb-es "be born"-verb-en
"have"-verb-en "ostentar"-verb-es
"have"-verb-en "tener"-verb-es
"have"-verb-en "disponer"-verb-es
"have"-verb-en "haber"-verb-es
"ostentar"-verb-es "have"-verb-en
"tener"-verb-es "have"-verb-en
"tener"-verb-es "have got"-verb-en
"disponer"-verb-es "have"-verb-en
"haber"-verb-es "have"-verb-en
"have got"-verb-en "tener"-verb-es
"use"-verb-en "usar"-verb-es
"use"-verb-en "utilizar"-verb-es
"usar"-verb-es "use"-verb-en
"utilizar"-verb-es "use"-verb-en
"utilizar"-verb-es "utilise"-verb-en
"utilise"-verb-en "utilizar"-verb-es
"sacrifice"-verb-en "sacrificar"-verb-es
"sacrificar"-verb-es "sacrifice"-verb-en
"accentuate"-verb-en "acentuar"-verb-es
"acentuar"-verb-es "accentuate"-verb-en
"acentuar"-verb-es "stress"-verb-en
"stress"-verb-en "acentuar"-verb-es
"succour"-verb-en "socorrer"-verb-es
"socorrer"-verb-es "succour"-verb-en
"socorrer"-verb-es "help"-verb-en
"help"-verb-en "socorrer"-verb-es
"help"-verb-en "ayudar"-verb-es
"help"-verb-en "auxiliar"-verb-es
"cause"-verb-en "causar"-verb-es
"cause"-verb-en "provocar"-verb-es
"causar"-verb-es "cause"-verb-en
"causar"-verb-es "inflict"-verb-en
"provocar"-verb-es "cause"-verb-en
"provocar"-verb-es "trigger"-verb-en
"inflict"-verb-en "causar"-verb-es
"trigger"-verb-en "provocar"-verb-es
"save"-verb-en "ahorrar"-verb-es
"save"-verb-en "guardar"-verb-es
"save"-verb-en "salvar"-verb-es
"ahorrar"-verb-es "save"-verb-en
"ahorrar"-verb-es "spare"-verb-en
"guardar"-verb-es "save"-verb-en
"salvar"-verb-es "save"-verb-en
"spare"-verb-en "ahorrar"-verb-es
"complain"-verb-en "renegar"-verb-es
"renegar"-verb-es "complain"-verb-en
"act"-verb-en "actuar"-verb-es
"act"-verb-en "obrar"-verb-es
"actuar"-verb-es "act"-verb-en
"actuar"-verb-es "perform"-verb-en
"obrar"-verb-es "act"-verb-en
"obrar"-verb-es "work"-verb-en
"perform"-verb-en "actuar"-verb-es
"work"-verb-en "obrar"-verb-es
"work"-verb-en "explotar"-verb-es
"work"-verb-en "funcionar"-verb-es
"work"-verb-en "trabajar"-verb-es
"retrieve"-verb-en "recuperar"-verb-es
"recuperar"-verb-es "retrieve"-verb-en
"recuperar"-verb-es "recuperate"-verb-en
"recuperar"-verb-es "regain"-verb-en
"recuperate"-verb-en "recuperar"-verb-es
"regain"-verb-en "recuperar"-verb-es
"rearm"-verb-en "rearmar"-verb-es
"rearmar"-verb-es "rearm"-verb-en
"adapt"-verb-en "amoldar"-verb-es
"adapt"-verb-en "adecuar"-verb-es
"amoldar"-verb-es "adapt"-verb-en
"adecuar"-verb-es "adapt"-verb-en
"adaptar"-verb-es "suit"-verb-en
"suit"-verb-en "adaptar"-verb-es
"suit"-verb-en "convenir"-verb-es
"admit"-verb-en "admitir"-verb-es
"admitir"-verb-es "admit"-verb-en
"admitir"-verb-es "concede"-verb-en
"concede"-verb-en "admitir"-verb-es
"reorganise"-verb-en "reorganizar"-verb-es
"reorganizar"-verb-es "reorganise"-verb-en
"vow"-verb-en "jurar"-verb-es
"jurar"-verb-es "vow"-verb-en
"jurar"-verb-es "swear"-verb-en
"swear"-verb-en "jurar"-verb-es
"decorate"-verb-en "decorar"-verb-es
"decorar"-verb-es "decorate"-verb-en
"educate"-verb-en "educar"-verb-es
"educar"-verb-es "educate"-verb-en
"build"-verb-en "construir"-verb-es
"construir"-verb-es "build"-verb-en
"construir"-verb-es "construct"-verb-en
"construct"-verb-en "construir"-verb-es
"reanimate"-verb-en "reanimar"-verb-es
"reanimar"-verb-es "reanimate"-verb-en
"reanimar"-verb-es "revive"-verb-en
"revive"-verb-en "reanimar"-verb-es
"revive"-verb-en "revivir"-verb-es
"add"-verb-en "añadir"-verb-es
"add"-verb-en "agregar"-verb-es
"añadir"-verb-es "add"-verb-en
"agregar"-verb-es "add"-verb-en
"agregar"-verb-es "aggregate"-verb-en
"aggregate"-verb-en "agregar"-verb-es
"reflect"-verb-en "plasmar"-verb-es
"plasmar"-verb-es "reflect"-verb-en
"know"-verb-en "conocer"-verb-es
"know"-verb-en "saber"-verb-es
"conocer"-verb-es "know"-verb-en
"conocer"-verb-es "meet"-verb-en
"conocer"-verb-es "ken"-verb-en
"saber"-verb-es "know"-verb-en
"meet"-verb-en "conocer"-verb-es
"meet"-verb-en "cumplir"-verb-es
"ken"-verb-en "conocer"-verb-es
"renew"-verb-en "renovar"-verb-es
"renovar"-verb-es "renew"-verb-en
"renovar"-verb-es "revamp"-verb-en
"renovar"-verb-es "renovate"-verb-en
"revamp"-verb-en "renovar"-verb-es
"renovate"-verb-en "renovar"-verb-es
"review"-verb-en "reseñar"-verb-es
"reseñar"-verb-es "review"-verb-en
"recite"-verb-en "recitar"-verb-es
"recitar"-verb-es "recite"-verb-en
"reunite"-verb-en "reunir"-verb-es
"reunir"-verb-es "reunite"-verb-en
"reunir"-verb-es "gather"-verb-en
"reunir"-verb-es "assemble"-verb-en
"reunir"-verb-es "bring together"-verb-en
"gather"-verb-en "reunir"-verb-es
"gather"-verb-en "acopiar"-verb-es
"gather"-verb-en "allegar"-verb-es
"gather"-verb-en "congregar"-verb-es
"assemble"-verb-en "reunir"-verb-es
"bring together"-verb-en "reunir"-verb-es
"react"-verb-en "reaccionar"-verb-es
"reaccionar"-verb-es "react"-verb-en
"enrol"-verb-en "matricular"-verb-es
"matricular"-verb-es "enrol"-verb-en
"affect"-verb-en "afectar"-verb-es
"afectar"-verb-es "affect"-verb-en
"disturb"-verb-en "perturbar"-verb-es
"disturb"-verb-en "trastornar"-verb-es
"perturbar"-verb-es "disturb"-verb-en
"perturbar"-verb-es "perturb"-verb-en
"trastornar"-verb-es "disturb"-verb-en
"trastornar"-verb-es "upset"-verb-en
