"l"-noun-oc "l"-noun-fr
"refortiment"-noun-oc "renforcement"-noun-fr
"refugi"-noun-oc "refuge"-noun-fr
"refuge"-noun-fr "refugi"-noun-oc
"registre"-noun-oc "registre"-noun-fr
"registre"-noun-fr "registre"-noun-oc
"règne"-noun-oc "règne"-noun-fr
"règne"-noun-fr "règne"-noun-oc
"regroupement"-noun-fr "reagropament"-noun-oc
"reagropament"-noun-oc "regroupement"-noun-fr
"remèdi"-noun-oc "médicament"-noun-fr
"médicament"-noun-fr "remèdi"-noun-oc
"médicament"-noun-fr "medecina"-noun-oc
"medecina"-noun-oc "médicament"-noun-fr
"rendement"-noun-fr "rendiment"-noun-oc
"rendiment"-noun-oc "rendement"-noun-fr
"repartiment"-noun-oc "répartition"-noun-fr
"répartition"-noun-fr "repartiment"-noun-oc
"répartition"-noun-fr "reparticion"-noun-oc
"reparticion"-noun-oc "répartition"-noun-fr
"repetidor"-noun-oc "répéteur"-noun-fr
"repetidor"-noun-oc "répétiteur"-noun-fr
"répéteur"-noun-fr "repetidor"-noun-oc
"répétiteur"-noun-fr "repetidor"-noun-oc
"rescat"-noun-oc "rançon"-noun-fr
"rescat"-noun-oc "rachat"-noun-fr
"rançon"-noun-fr "rescat"-noun-oc
"rachat"-noun-fr "rescat"-noun-oc
"residu"-noun-oc "résidu"-noun-fr
"résidu"-noun-fr "residu"-noun-oc
"restaurant"-noun-oc "restaurant"-noun-fr
"restaurant"-noun-fr "restaurant"-noun-oc
"resultat"-noun-oc "résultat"-noun-fr
"resultat"-noun-oc "score"-noun-fr
"resultat"-noun-oc "solde"-noun-fr
"résultat"-noun-fr "resultat"-noun-oc
"score"-noun-fr "resultat"-noun-oc
"solde"-noun-fr "resultat"-noun-oc
"retable"-noun-fr "retaule"-noun-oc
"risc"-noun-oc "risque"-noun-fr
"risque"-noun-fr "risc"-noun-oc
"ritme"-noun-oc "rythme"-noun-fr
"rythme"-noun-fr "ritme"-noun-oc
"roc"-noun-fr "ròca"-noun-oc
"ròca"-noun-oc "roc"-noun-fr
"ròca"-noun-oc "rocher"-noun-fr
"rocher"-noun-fr "ròca"-noun-oc
"roman"-noun-oc "Romain"-noun-fr
"Romain"-noun-fr "roman"-noun-oc
"Romain"-noun-fr "Romain"-properNoun-oc
"Romain"-noun-fr "Romain"-noun-oc
"Romain"-properNoun-oc "Romain"-noun-fr
"Romain"-properNoun-oc "Romain"-properNoun-fr
"Romain"-noun-oc "Romain"-noun-fr
"Romain"-noun-oc "Romain"-properNoun-fr
"sac"-noun-oc "sac"-noun-fr
"sac"-noun-fr "sac"-noun-oc
"santuari"-noun-oc "sanctuaire"-noun-fr
"sanctuaire"-noun-fr "santuari"-noun-oc
"saut"-noun-oc "chute"-noun-fr
"chute"-noun-fr "saut"-noun-oc
"scène"-noun-fr "scenari"-noun-oc
"sector"-noun-oc "secteur"-noun-fr
"secteur"-noun-fr "sector"-noun-oc
"segal"-noun-oc "seigle"-noun-fr
"seigle"-noun-fr "segal"-noun-oc
"seigle"-noun-fr "segle"-noun-oc
"segle"-noun-oc "seigle"-noun-fr
"seminari"-noun-oc "séminaire"-noun-fr
"séminaire"-noun-fr "seminari"-noun-oc
"senat"-noun-oc "sénat"-noun-fr
"sénat"-noun-fr "senat"-noun-oc
"senhor"-noun-oc "sire"-noun-fr
"sire"-noun-fr "senhor"-noun-oc
"signe"-noun-oc "signe"-noun-fr
"signe"-noun-fr "signe"-noun-oc
"silenci"-noun-oc "silence"-noun-fr
"silence"-noun-fr "silenci"-noun-oc
"sindicat"-noun-oc "syndicat"-noun-fr
"syndicat"-noun-fr "sindicat"-noun-oc
"site"-noun-fr "site"-noun-oc
"site"-noun-fr "siti"-noun-oc
"site"-noun-oc "site"-noun-fr
"siti"-noun-oc "site"-noun-fr
"sol"-noun-fr "sòu"-noun-oc
"sòu"-noun-oc "sol"-noun-fr
"sòu"-noun-oc "sou"-noun-fr
"somari"-noun-oc "sommaire"-noun-fr
"sommaire"-noun-fr "somari"-noun-oc
"sosterranh"-noun-oc "souterrain"-noun-fr
"souterrain"-noun-fr "sosterranh"-noun-oc
"sou"-noun-fr "sòu"-noun-oc
"sucre"-noun-oc "sucre"-noun-fr
"sucre"-noun-fr "sucre"-noun-oc
"seuil"-noun-fr "pas"-noun-oc
"seuil"-noun-fr "corredor"-noun-oc
"corredor"-noun-oc "seuil"-noun-fr
"corredor"-noun-oc "coureur"-noun-fr
"corredor"-noun-oc "corridor"-noun-fr
"talent"-noun-oc "faim"-noun-fr
"faim"-noun-fr "talent"-noun-oc
"talh"-noun-oc "tranchant"-noun-fr
"talh"-noun-oc "entaille"-noun-fr
"talh"-noun-oc "coupure"-noun-fr
"tranchant"-noun-fr "talh"-noun-oc
"entaille"-noun-fr "talh"-noun-oc
"coupure"-noun-fr "talh"-noun-oc
"taxi"-noun-oc "taxi"-noun-fr
"taxi"-noun-fr "taxi"-noun-oc
"teatre"-noun-oc "théâtre"-noun-fr
"théâtre"-noun-fr "teatre"-noun-oc
"temple"-noun-oc "temple"-noun-fr
"temple"-noun-fr "temple"-noun-oc
"temps"-noun-oc "heure"-noun-fr
"heure"-noun-fr "temps"-noun-oc
"tipe"-noun-oc "mec"-noun-fr
"mec"-noun-fr "tipe"-noun-oc
"tiran"-noun-oc "tyran"-noun-fr
"tyran"-noun-fr "tiran"-noun-oc
"títol"-noun-oc "titre"-noun-fr
"titre"-noun-fr "títol"-noun-oc
"travail"-noun-fr "òbra"-noun-oc
"òbra"-noun-oc "travail"-noun-fr
"òbra"-noun-oc "œuvre"-noun-fr
"òbra"-noun-oc "ouvrage"-noun-fr
"tractor"-noun-oc "tracteur"-noun-fr
"tracteur"-noun-fr "tractor"-noun-oc
"tribut"-noun-oc "tribut"-noun-fr
"tribut"-noun-fr "tribut"-noun-oc
"tronc"-noun-oc "tronc"-noun-fr
"tronc"-noun-fr "tronc"-noun-oc
"truc"-noun-oc "colline"-noun-fr
"colline"-noun-fr "truc"-noun-oc
"uèlh"-noun-oc "œil"-noun-fr
"œil"-noun-fr "uèlh"-noun-oc
"uòu"-noun-oc "œuf"-noun-fr
"œuf"-noun-fr "uòu"-noun-oc
"ventre"-noun-oc "ventre"-noun-fr
"ventre"-noun-fr "ventre"-noun-oc
"vestigi"-noun-oc "vestige"-noun-fr
"vestige"-noun-fr "vestigi"-noun-oc
"videoclip"-noun-oc "vidéoclip"-noun-fr
"vidéoclip"-noun-fr "videoclip"-noun-oc
"vidèo"-noun-oc "vidéo"-noun-fr
"vidéo"-noun-fr "vidèo"-noun-oc
"vinagre"-noun-oc "vinaigre"-noun-fr
"vinaigre"-noun-fr "vinagre"-noun-oc
"virament"-noun-oc "virement"-noun-fr
"virement"-noun-fr "virament"-noun-oc
"vocabulari"-noun-oc "vocabulaire"-noun-fr
"vocabulaire"-noun-fr "vocabulari"-noun-oc
"volum"-noun-oc "volume"-noun-fr
"volume"-noun-fr "volum"-noun-oc
"vœu"-noun-fr "vòt"-noun-oc
"allicient"-noun-oc "attrait"-noun-fr
"attrait"-noun-fr "allicient"-noun-oc
"forfet"-noun-oc "payement"-noun-fr
"payement"-noun-fr "forfet"-noun-oc
"chiendent"-noun-fr "gram"-noun-oc
"increment"-noun-oc "accroissement"-noun-fr
"increment"-noun-oc "augmentation"-noun-fr
"accroissement"-noun-fr "increment"-noun-oc
"accroissement"-noun-fr "creissement"-noun-oc
"augmentation"-noun-fr "increment"-noun-oc
"creissement"-noun-oc "accroissement"-noun-fr
"informe"-noun-oc "rapport"-noun-fr
"rapport"-noun-fr "informe"-noun-oc
"rapport"-noun-fr "rapòrt"-noun-oc
"rapòrt"-noun-oc "rapport"-noun-fr
"patrocini"-noun-oc "patronage"-noun-fr
"patronage"-noun-fr "patrocini"-noun-oc
"propòsit"-noun-oc "dessein"-noun-fr
"dessein"-noun-fr "propòsit"-noun-oc
"solèr"-noun-oc "étage"-noun-fr
"solèr"-noun-oc "niveau"-noun-fr
"étage"-noun-fr "solèr"-noun-oc
"niveau"-noun-fr "solèr"-noun-oc
"tram"-noun-oc "tronçon"-noun-fr
"tram"-noun-oc "tramway"-noun-fr
"tronçon"-noun-fr "tram"-noun-oc
"tramway"-noun-fr "tram"-noun-oc
"sabor"-noun-oc "saveur"-noun-fr
"saveur"-noun-fr "sabor"-noun-oc
"subsòu"-noun-oc "sous-sol"-noun-fr
"sous-sol"-noun-fr "subsòu"-noun-oc
"tedi"-noun-oc "ennui"-noun-fr
"ennui"-noun-fr "tedi"-noun-oc
"sòn"-noun-oc "sommeil"-noun-fr
"sommeil"-noun-fr "sòn"-noun-oc
"aprendissatge"-noun-oc "apprentissage"-noun-fr
"apprentissage"-noun-fr "aprendissatge"-noun-oc
"apprentissage"-noun-fr "aprenedissatge"-noun-oc
"apprentissage"-noun-fr "aprenentatge"-noun-oc
"apprentissage"-noun-fr "aprentissatge"-noun-oc
"aprenedissatge"-noun-oc "apprentissage"-noun-fr
"aprenentatge"-noun-oc "apprentissage"-noun-fr
"aprentissatge"-noun-oc "apprentissage"-noun-fr
"âge"-noun-fr "edat"-noun-oc
"edat"-noun-oc "âge"-noun-fr
"filmage"-noun-fr "filmacion"-noun-oc
"filmacion"-noun-oc "filmage"-noun-fr
"longmetratge"-noun-oc "long-métrage"-noun-fr
"long-métrage"-noun-fr "longmetratge"-noun-oc
"otratge"-noun-oc "outrage"-noun-fr
"outrage"-noun-fr "otratge"-noun-oc
"passage"-noun-fr "pas"-noun-oc
"pelegrinatge"-noun-oc "pèlerinage"-noun-fr
"pèlerinage"-noun-fr "pelegrinatge"-noun-oc
"percentatge"-noun-oc "pourcentage"-noun-fr
"pourcentage"-noun-fr "percentatge"-noun-oc
"personatge"-noun-oc "personnage"-noun-fr
"personnage"-noun-fr "personatge"-noun-oc
"reciclatge"-noun-oc "recyclage"-noun-fr
"recyclage"-noun-fr "reciclatge"-noun-oc
"reglament"-noun-oc "règlement"-noun-fr
"règlement"-noun-fr "reglament"-noun-oc
"rodatge"-noun-oc "tournage"-noun-fr
"tournage"-noun-fr "rodatge"-noun-oc
"viatge"-noun-oc "voyage"-noun-fr
"voyage"-noun-fr "viatge"-noun-oc
"irangièr"-noun-oc "oranger"-noun-fr
"oranger"-noun-fr "irangièr"-noun-oc
"activisme"-noun-oc "activisme"-noun-fr
"activisme"-noun-fr "activisme"-noun-oc
"analfabetisme"-noun-oc "analphabétisme"-noun-fr
"analphabétisme"-noun-fr "analfabetisme"-noun-oc
"associacionisme"-noun-oc "associationnisme"-noun-fr
"associationnisme"-noun-fr "associacionisme"-noun-oc
"cataclisme"-noun-oc "cataclisme"-noun-fr
"cataclisme"-noun-fr "cataclisme"-noun-oc
"anticatalanisme"-noun-oc "anticatalanisme"-noun-fr
"anticatalanisme"-noun-fr "anticatalanisme"-noun-oc
"cinisme"-noun-oc "cynisme"-noun-fr
"cynisme"-noun-fr "cinisme"-noun-oc
"civisme"-noun-oc "civisme"-noun-fr
"civisme"-noun-fr "civisme"-noun-oc
"incivisme"-noun-oc "incivisme"-noun-fr
"incivisme"-noun-fr "incivisme"-noun-oc
"creacionisme"-noun-oc "créationnisme"-noun-fr
"créationnisme"-noun-fr "creacionisme"-noun-oc
"europeisme"-noun-oc "européisme"-noun-fr
"européisme"-noun-fr "europeisme"-noun-oc
"fascisme"-noun-fr "fascisme"-noun-oc
"fascisme"-noun-oc "fascisme"-noun-fr
"fatalisme"-noun-oc "fatalisme"-noun-fr
"fatalisme"-noun-fr "fatalisme"-noun-oc
"franquisme"-noun-oc "franquisme"-noun-fr
"franquisme"-noun-fr "franquisme"-noun-oc
"individualisme"-noun-oc "individualisme"-noun-fr
"individualisme"-noun-fr "individualisme"-noun-oc
"leninisme"-noun-oc "léninisme"-noun-fr
"léninisme"-noun-fr "leninisme"-noun-oc
"magnetisme"-noun-oc "magnétisme"-noun-fr
"magnétisme"-noun-fr "magnetisme"-noun-oc
"mecanisme"-noun-oc "mécanisme"-noun-fr
"mécanisme"-noun-fr "mecanisme"-noun-oc
"multilingüisme"-noun-oc "multilinguisme"-noun-fr
"multilinguisme"-noun-fr "multilingüisme"-noun-oc
"organisme"-noun-oc "organisme"-noun-fr
"organisme"-noun-fr "organisme"-noun-oc
"pragmatisme"-noun-oc "pragmatisme"-noun-fr
"pragmatisme"-noun-fr "pragmatisme"-noun-oc
"proselitisme"-noun-oc "prosélytisme"-noun-fr
"prosélytisme"-noun-fr "proselitisme"-noun-oc
"protagonisme"-noun-oc "protagonisme"-noun-fr
"protagonisme"-noun-fr "protagonisme"-noun-oc
"scepticisme"-noun-oc "scepticisme"-noun-fr
"scepticisme"-noun-fr "scepticisme"-noun-oc
"terrorisme"-noun-oc "terrorisme"-noun-fr
"terrorisme"-noun-fr "terrorisme"-noun-oc
"totalitarisme"-noun-oc "totalitarisme"-noun-fr
"totalitarisme"-noun-fr "totalitarisme"-noun-oc
"termalisme"-noun-oc "thermalisme"-noun-fr
"thermalisme"-noun-fr "termalisme"-noun-oc
"urbanisme"-noun-oc "urbanisme"-noun-fr
"urbanisme"-noun-fr "urbanisme"-noun-oc
"particularisme"-noun-oc "particularisme"-noun-fr
"particularisme"-noun-fr "particularisme"-noun-oc
"populisme"-noun-oc "populisme"-noun-fr
"populisme"-noun-fr "populisme"-noun-oc
"argument"-noun-oc "argument"-noun-fr
"argument"-noun-fr "argument"-noun-oc
"comportament"-noun-oc "comportement"-noun-fr
"comportement"-noun-fr "comportament"-noun-oc
"consentiment"-noun-oc "consentement"-noun-fr
"consentement"-noun-fr "consentiment"-noun-oc
"emplaçament"-noun-oc "emplacement"-noun-fr
"emplacement"-noun-fr "emplaçament"-noun-oc
"finançament"-noun-oc "financement"-noun-fr
"financement"-noun-fr "finançament"-noun-oc
"fondament"-noun-oc "base"-noun-fr
"base"-noun-fr "fondament"-noun-oc
"monument"-noun-oc "monument"-noun-fr
"monument"-noun-fr "monument"-noun-oc
"pagament"-noun-oc "paiement"-noun-fr
"paiement"-noun-fr "pagament"-noun-oc
"parlament"-noun-oc "parlement"-noun-fr
"parlement"-noun-fr "parlament"-noun-oc
"posicionament"-noun-oc "positionnement"-noun-fr
"positionnement"-noun-fr "posicionament"-noun-oc
"replegament"-noun-oc "repli"-noun-fr
"repli"-noun-fr "replegament"-noun-oc
"seguiment"-noun-oc "suivi"-noun-fr
"suivi"-noun-fr "seguiment"-noun-oc
"sentiment"-noun-oc "sentiment"-noun-fr
"sentiment"-noun-fr "sentiment"-noun-oc
"suplement"-noun-oc "supplément"-noun-fr
"supplément"-noun-fr "suplement"-noun-oc
"fonèma"-noun-oc "phonème"-noun-fr
"phonème"-noun-fr "fonèma"-noun-oc
"activista"-noun-oc "activiste"-noun-fr
"activiste"-noun-fr "activista"-noun-oc
"alpinista"-noun-oc "alpiniste"-noun-fr
"alpiniste"-noun-fr "alpinista"-noun-oc
"dentista"-noun-oc "dentiste"-noun-fr
"dentiste"-noun-fr "dentista"-noun-oc
"especialista"-noun-oc "spécialiste"-noun-fr
"spécialiste"-noun-fr "especialista"-noun-oc
"excursionista"-noun-oc "excursionniste"-noun-fr
"excursionniste"-noun-fr "excursionista"-noun-oc
"sindicalista"-noun-oc "syndicaliste"-noun-fr
"syndicaliste"-noun-fr "sindicalista"-noun-oc
"chasse"-noun-fr "caça"-noun-oc
"caça"-noun-oc "chasse"-noun-fr
"tatà"-noun-oc "tata"-noun-fr
"tata"-noun-fr "tatà"-noun-oc
"vèrge"-noun-oc "vierge"-noun-fr
"vierge"-noun-fr "vèrge"-noun-oc
"blancor"-noun-oc "blancheur"-noun-fr
"blancheur"-noun-fr "blancor"-noun-oc
"calor"-noun-oc "chaleur"-noun-fr
"chaleur"-noun-fr "calor"-noun-oc
"chaleur"-noun-fr "gèst"-noun-oc
"gèst"-noun-oc "chaleur"-noun-fr
"claror"-noun-oc "clarté"-noun-fr
"clarté"-noun-fr "claror"-noun-oc
"favor"-noun-oc "faveur"-noun-fr
"faveur"-noun-fr "favor"-noun-oc
"faveur"-noun-fr "gràcia"-noun-oc
"gràcia"-noun-oc "faveur"-noun-fr
"gràcia"-noun-oc "grâce"-noun-fr
"flor"-noun-oc "fleur"-noun-fr
"fleur"-noun-fr "flor"-noun-oc
"odeur"-noun-fr "flaira"-noun-oc
"odeur"-noun-fr "sentor"-noun-oc
"flaira"-noun-oc "odeur"-noun-fr
"sentor"-noun-oc "odeur"-noun-fr
"pudor"-noun-oc "puanteur"-noun-fr
"pudor"-noun-oc "pudeur"-noun-fr
"puanteur"-noun-fr "pudor"-noun-oc
"pudeur"-noun-fr "pudor"-noun-oc
"vigor"-noun-oc "vigueur"-noun-fr
"vigueur"-noun-fr "vigor"-noun-oc
"crisi"-noun-oc "crise"-noun-fr
"crise"-noun-fr "crisi"-noun-oc
"sintaxi"-noun-oc "syntaxe"-noun-fr
"syntaxe"-noun-fr "sintaxi"-noun-oc
"television"-noun-oc "télé"-noun-fr
"télé"-noun-fr "television"-noun-oc
"ablacion"-noun-oc "ablation"-noun-fr
"ablation"-noun-fr "ablacion"-noun-oc
"abreviacion"-noun-oc "abréviation"-noun-fr
"abréviation"-noun-fr "abreviacion"-noun-oc
"accentuacion"-noun-oc "accentuation"-noun-fr
"accentuation"-noun-fr "accentuacion"-noun-oc
"acreditacion"-noun-oc "accréditation"-noun-fr
"accréditation"-noun-fr "acreditacion"-noun-oc
"actualisacion"-noun-oc "actualisation"-noun-fr
"actualisation"-noun-fr "actualisacion"-noun-oc
"actualisation"-noun-fr "actualizacion"-noun-oc
"actualizacion"-noun-oc "actualisation"-noun-fr
"addition"-noun-fr "soma"-noun-oc
"soma"-noun-oc "addition"-noun-fr
"adequacion"-noun-oc "adéquation"-noun-fr
"adéquation"-noun-fr "adequacion"-noun-oc
"admonestacion"-noun-oc "admonestation"-noun-fr
"admonestation"-noun-fr "admonestacion"-noun-oc
"adulteracion"-noun-oc "adultération"-noun-fr
"adultération"-noun-fr "adulteracion"-noun-oc
"afeccion"-noun-oc "affection"-noun-fr
"affection"-noun-fr "afeccion"-noun-oc
"afiliacion"-noun-oc "affiliation"-noun-fr
"afiliacion"-noun-oc "filiation"-noun-fr
"affiliation"-noun-fr "afiliacion"-noun-oc
"filiation"-noun-fr "afiliacion"-noun-oc
"filiation"-noun-fr "filiacion"-noun-oc
"filiacion"-noun-oc "filiation"-noun-fr
"alfabetizacion"-noun-oc "alphabétisation"-noun-fr
"alphabétisation"-noun-fr "alfabetizacion"-noun-oc
"allegacion"-noun-oc "allégation"-noun-fr
"allégation"-noun-fr "allegacion"-noun-oc
"alteracion"-noun-oc "altération"-noun-fr
"altération"-noun-fr "alteracion"-noun-oc
"annulation"-noun-fr "cancellacion"-noun-oc
"cancellacion"-noun-oc "annulation"-noun-fr
"apellacion"-noun-oc "appellation"-noun-fr
"appellation"-noun-fr "apellacion"-noun-oc
"aprovacion"-noun-oc "approbation"-noun-fr
"approbation"-noun-fr "aprovacion"-noun-oc
"apropriacion"-noun-oc "appropriation"-noun-fr
"appropriation"-noun-fr "apropriacion"-noun-oc
"aproximacion"-noun-oc "approximation"-noun-fr
"approximation"-noun-fr "aproximacion"-noun-oc
"armonizacion"-noun-oc "harmonisation"-noun-fr
"harmonisation"-noun-fr "armonizacion"-noun-oc
"aspiracion"-noun-oc "aspiration"-noun-fr
"aspiration"-noun-fr "aspiracion"-noun-oc
"assignacion"-noun-oc "assignation"-noun-fr
"assignation"-noun-fr "assignacion"-noun-oc
"attribution"-noun-fr "atribucion"-noun-oc
"atribucion"-noun-oc "attribution"-noun-fr
"assompcion"-noun-oc "assomption"-noun-fr
"assomption"-noun-fr "assompcion"-noun-oc
"assomption"-noun-fr "assumpcion"-noun-oc
"assumpcion"-noun-oc "assomption"-noun-fr
"automedicacion"-noun-oc "automédication"-noun-fr
"automédication"-noun-fr "automedicacion"-noun-oc
"aversion"-noun-oc "animosité"-noun-fr
"animosité"-noun-fr "aversion"-noun-oc
"canalizacion"-noun-oc "canalisation"-noun-fr
"canalisation"-noun-fr "canalizacion"-noun-oc
"catacion"-noun-oc "excavation"-noun-fr
"excavation"-noun-fr "catacion"-noun-oc
"circonscripcion"-noun-oc "circonscription"-noun-fr
"circonscription"-noun-fr "circonscripcion"-noun-oc
"comparucion"-noun-oc "comparution"-noun-fr
"comparution"-noun-fr "comparucion"-noun-oc
"comprobacion"-noun-oc "vérification"-noun-fr
"vérification"-noun-fr "comprobacion"-noun-oc
"vérification"-noun-fr "verificacion"-noun-oc
"verificacion"-noun-oc "vérification"-noun-fr
"communauté"-noun-fr "comunitat"-noun-oc
"comunitat"-noun-oc "communauté"-noun-fr
"concertacion"-noun-oc "concertation"-noun-fr
"concertation"-noun-fr "concertacion"-noun-oc
"conciliacion"-noun-oc "conciliation"-noun-fr
"conciliation"-noun-fr "conciliacion"-noun-oc
"concrecion"-noun-oc "concrétion"-noun-fr
"concrétion"-noun-fr "concrecion"-noun-oc
"conductivitat"-noun-oc "conductivité"-noun-fr
"conductivité"-noun-fr "conductivitat"-noun-oc
"conformitat"-noun-oc "conformité"-noun-fr
"conformité"-noun-fr "conformitat"-noun-oc
"congelacion"-noun-oc "congélation"-noun-fr
"congélation"-noun-fr "congelacion"-noun-oc
"connotacion"-noun-oc "connotation"-noun-fr
"connotation"-noun-fr "connotacion"-noun-oc
"consideracion"-noun-oc "considération"-noun-fr
"considération"-noun-fr "consideracion"-noun-oc
"conspiracion"-noun-oc "conspiration"-noun-fr
"conspiration"-noun-fr "conspiracion"-noun-oc
"contencion"-noun-oc "contention"-noun-fr
"contention"-noun-fr "contencion"-noun-oc
"suite"-noun-fr "seguida"-noun-oc
"seguida"-noun-oc "suite"-noun-fr
"contractacion"-noun-oc "embauche"-noun-fr
"embauche"-noun-fr "contractacion"-noun-oc
"embauche"-noun-fr "contratacion"-noun-oc
"contratacion"-noun-oc "embauche"-noun-fr
"convocacion"-noun-oc "convocation"-noun-fr
"convocation"-noun-fr "convocacion"-noun-oc
"convocation"-noun-fr "convocatòria"-noun-oc
"convocatòria"-noun-oc "convocation"-noun-fr
"cort"-noun-oc "cour"-noun-fr
"cort"-noun-oc "court"-noun-fr
"cour"-noun-fr "cort"-noun-oc
"cour"-noun-fr "pati"-noun-oc
"court"-noun-fr "cort"-noun-oc
"pati"-noun-oc "cour"-noun-fr
"criminalizacion"-noun-oc "criminalisation"-noun-fr
"criminalisation"-noun-fr "criminalizacion"-noun-oc
"crispacion"-noun-oc "crispation"-noun-fr
"crispation"-noun-fr "crispacion"-noun-oc
"datacion"-noun-oc "datation"-noun-fr
"datation"-noun-fr "datacion"-noun-oc
"degustacion"-noun-oc "dégustation"-noun-fr
"dégustation"-noun-fr "degustacion"-noun-oc
"deliberacion"-noun-oc "délibération"-noun-fr
"délibération"-noun-fr "deliberacion"-noun-oc
"delimitacion"-noun-oc "délimitation"-noun-fr
"délimitation"-noun-fr "delimitacion"-noun-oc
"demarcacion"-noun-oc "démarcation"-noun-fr
"démarcation"-noun-fr "demarcacion"-noun-oc
"demolicion"-noun-oc "démolition"-noun-fr
"démolition"-noun-fr "demolicion"-noun-oc
"denegacion"-noun-oc "dénégation"-noun-fr
"dénégation"-noun-fr "denegacion"-noun-oc
"deportacion"-noun-oc "déportation"-noun-fr
"déportation"-noun-fr "deportacion"-noun-oc
"depuracion"-noun-oc "dépuration"-noun-fr
"depuracion"-noun-oc "épuration"-noun-fr
"dépuration"-noun-fr "depuracion"-noun-oc
"épuration"-noun-fr "depuracion"-noun-oc
"deputacion"-noun-oc "députation"-noun-fr
"députation"-noun-fr "deputacion"-noun-oc
"designacion"-noun-oc "désignation"-noun-fr
"désignation"-noun-fr "designacion"-noun-oc
"deslocalizacion"-noun-oc "délocalisation"-noun-fr
"délocalisation"-noun-fr "deslocalizacion"-noun-oc
"desolacion"-noun-oc "désolation"-noun-fr
"désolation"-noun-fr "desolacion"-noun-oc
"desqualificacion"-noun-oc "disqualification"-noun-fr
"disqualification"-noun-fr "desqualificacion"-noun-oc
"deteccion"-noun-oc "détection"-noun-fr
"détection"-noun-fr "deteccion"-noun-oc
"dinamizacion"-noun-oc "dynamisation"-noun-fr
"dynamisation"-noun-fr "dinamizacion"-noun-oc
"diminution"-noun-fr "diminucion"-noun-oc
"diminucion"-noun-oc "diminution"-noun-fr
"dispersion"-noun-fr "esparjuda"-noun-oc
"esparjuda"-noun-oc "dispersion"-noun-fr
"distraccion"-noun-oc "étourderie"-noun-fr
"étourderie"-noun-fr "distraccion"-noun-oc
"divulgacion"-noun-oc "divulgation"-noun-fr
"divulgation"-noun-fr "divulgacion"-noun-oc
"domiciliacion"-noun-oc "domiciliation"-noun-fr
"domiciliation"-noun-fr "domiciliacion"-noun-oc
"dominacion"-noun-oc "domination"-noun-fr
"domination"-noun-fr "dominacion"-noun-oc
"dotacion"-noun-oc "dotation"-noun-fr
"dotation"-noun-fr "dotacion"-noun-oc
"elaboracion"-noun-oc "élaboration"-noun-fr
"élaboration"-noun-fr "elaboracion"-noun-oc
"escolarizacion"-noun-oc "scolarisation"-noun-fr
"scolarisation"-noun-fr "escolarizacion"-noun-oc
"estimulacion"-noun-oc "stimulation"-noun-fr
"stimulation"-noun-fr "estimulacion"-noun-oc
"structuration"-noun-fr "vertebracion"-noun-oc
"vertebracion"-noun-oc "structuration"-noun-fr
"exaltacion"-noun-oc "exaltation"-noun-fr
"exaltation"-noun-fr "exaltacion"-noun-oc
"expedicion"-noun-oc "expedition"-noun-fr
"expedition"-noun-fr "expedicion"-noun-oc
"experimentacion"-noun-oc "expérimentation"-noun-fr
"experimentacion"-noun-oc "expérience"-noun-fr
"expérimentation"-noun-fr "experimentacion"-noun-oc
"expérience"-noun-fr "experimentacion"-noun-oc
"expropiacion"-noun-oc "expropriation"-noun-fr
"expropriation"-noun-fr "expropiacion"-noun-oc
"expropriation"-noun-fr "expropriacion"-noun-oc
"expropriacion"-noun-oc "expropriation"-noun-fr
"étendue"-noun-fr "airal"-noun-oc
"airal"-noun-oc "étendue"-noun-fr
"facilitacion"-noun-oc "facilitation"-noun-fr
"facilitation"-noun-fr "facilitacion"-noun-oc
"facturacion"-noun-oc "facturation"-noun-fr
"facturation"-noun-fr "facturacion"-noun-oc
"feminizacion"-noun-oc "féminisation"-noun-fr
"féminisation"-noun-fr "feminizacion"-noun-oc
"finalitat"-noun-oc "finalité"-noun-fr
"finalité"-noun-fr "finalitat"-noun-oc
"fixacion"-noun-oc "fixation"-noun-fr
"fixation"-noun-fr "fixacion"-noun-oc
"formulacion"-noun-oc "formulation"-noun-fr
"formulation"-noun-fr "formulacion"-noun-oc
"énergie"-noun-fr "energia"-noun-oc
"energia"-noun-oc "énergie"-noun-fr
"fragmentacion"-noun-oc "fragmentation"-noun-fr
"fragmentation"-noun-fr "fragmentacion"-noun-oc
"frustracion"-noun-oc "frustration"-noun-fr
"frustration"-noun-fr "frustracion"-noun-oc
"globalizacion"-noun-oc "globalisation"-noun-fr
"globalisation"-noun-fr "globalizacion"-noun-oc
"inalacion"-noun-oc "inhalation"-noun-fr
"inhalation"-noun-fr "inalacion"-noun-oc
"incomunicacion"-noun-oc "incommunicabilité"-noun-fr
"incommunicabilité"-noun-fr "incomunicacion"-noun-oc
"incorporacion"-noun-oc "incorporation"-noun-fr
"incorporation"-noun-fr "incorporacion"-noun-oc
