"Irène"-properNoun-fr "Irène"-properNoun-ca
"lictor"-noun-ca "licteur"-noun-fr
"Clouette"-noun-fr "Clouette"-noun-ca
"Clouette"-noun-ca "Clouette"-noun-fr
"Clouette"-noun-ca "Clouette"-properNoun-fr
"Clouette"-properNoun-fr "Clouette"-noun-ca
"Mocholí"-noun-fr "Mocholí"-noun-ca
"Mocholí"-noun-fr "Mocholí"-properNoun-ca
"Mocholí"-noun-ca "Mocholí"-noun-fr
"Mocholí"-noun-ca "Mocholí"-properNoun-fr
"Mocholí"-properNoun-ca "Mocholí"-noun-fr
"Mocholí"-properNoun-ca "Mocholí"-properNoun-fr
"Mocholí"-properNoun-fr "Mocholí"-noun-ca
"Mocholí"-properNoun-fr "Mocholí"-properNoun-ca
"Harvie"-noun-fr "Harvie"-noun-ca
"Harvie"-noun-ca "Harvie"-noun-fr
"Harvie"-noun-ca "Harvie"-properNoun-fr
"Harvie"-properNoun-fr "Harvie"-noun-ca
"darwiniste"-noun-fr "darwinista"-noun-ca
"darwinista"-noun-ca "darwiniste"-noun-fr
"anti-inflammatoire"-noun-fr "antiinflamatori"-noun-ca
"antiinflamatori"-noun-ca "anti-inflammatoire"-noun-fr
"serrurier"-noun-fr "manyà"-noun-ca
"serrurier"-noun-fr "serraller"-noun-ca
"manyà"-noun-ca "serrurier"-noun-fr
"serraller"-noun-ca "serrurier"-noun-fr
"Minguillon"-noun-fr "Minguillon"-noun-ca
"Minguillon"-noun-ca "Minguillon"-noun-fr
"Minguillon"-noun-ca "Minguillon"-properNoun-fr
"Minguillon"-properNoun-fr "Minguillon"-noun-ca
"von Pufendorf"-noun-fr "von Pufendorf"-noun-ca
"von Pufendorf"-noun-fr "von Pufendorf"-properNoun-ca
"von Pufendorf"-noun-ca "von Pufendorf"-noun-fr
"von Pufendorf"-noun-ca "von Pufendorf"-properNoun-fr
"von Pufendorf"-properNoun-ca "von Pufendorf"-noun-fr
"von Pufendorf"-properNoun-ca "von Pufendorf"-properNoun-fr
"von Pufendorf"-properNoun-fr "von Pufendorf"-noun-ca
"von Pufendorf"-properNoun-fr "von Pufendorf"-properNoun-ca
"Rahal"-noun-fr "Rahal"-noun-ca
"Rahal"-noun-ca "Rahal"-noun-fr
"Rahal"-noun-ca "Rahal"-properNoun-fr
"Rahal"-properNoun-fr "Rahal"-noun-ca
"loir"-noun-fr "liró"-noun-ca
"liró"-noun-ca "loir"-noun-fr
"Migneault"-noun-fr "Migneault"-noun-ca
"Migneault"-noun-ca "Migneault"-noun-fr
"Migneault"-noun-ca "Migneault"-properNoun-fr
"Migneault"-properNoun-fr "Migneault"-noun-ca
"abondant"-adjective-fr "quantiós"-adjective-ca
"abondant"-adjective-fr "profús"-adjective-ca
"quantiós"-adjective-ca "abondant"-adjective-fr
"profús"-adjective-ca "abondant"-adjective-fr
"Mas i Cantí"-noun-fr "Mas i Cantí"-noun-ca
"Mas i Cantí"-noun-fr "Mas i Cantí"-properNoun-ca
"Mas i Cantí"-noun-ca "Mas i Cantí"-noun-fr
"Mas i Cantí"-noun-ca "Mas i Cantí"-properNoun-fr
"Mas i Cantí"-properNoun-ca "Mas i Cantí"-noun-fr
"Mas i Cantí"-properNoun-ca "Mas i Cantí"-properNoun-fr
"Mas i Cantí"-properNoun-fr "Mas i Cantí"-noun-ca
"Mas i Cantí"-properNoun-fr "Mas i Cantí"-properNoun-ca
"Maguire"-noun-fr "Maguire"-noun-ca
"Maguire"-noun-ca "Maguire"-noun-fr
"Maguire"-noun-ca "Maguire"-properNoun-fr
"Maguire"-properNoun-fr "Maguire"-noun-ca
"brut"-noun-fr "cru"-noun-ca
"cru"-noun-ca "brut"-noun-fr
"cru"-noun-ca "cru"-noun-fr
"cru"-noun-fr "cru"-noun-ca
"Venegas"-noun-fr "Venegas"-noun-ca
"Venegas"-noun-ca "Venegas"-noun-fr
"Venegas"-noun-ca "Venegas"-properNoun-fr
"Venegas"-properNoun-fr "Venegas"-noun-ca
"Villacampa"-noun-fr "Villacampa"-noun-ca
"Villacampa"-noun-ca "Villacampa"-noun-fr
"Villacampa"-noun-ca "Villacampa"-properNoun-fr
"Villacampa"-properNoun-fr "Villacampa"-noun-ca
"enlever"-verb-fr "remoure"-verb-ca
"enlever"-verb-fr "traure"-verb-ca
"remoure"-verb-ca "enlever"-verb-fr
"remoure"-verb-ca "brasser"-verb-fr
"traure"-verb-ca "enlever"-verb-fr
"brasser"-verb-fr "remoure"-verb-ca
"émigrant"-adjective-fr "emigrant"-adjective-ca
"emigrant"-adjective-ca "émigrant"-adjective-fr
"bimestriel"-adjective-fr "bimestral"-adjective-ca
"bimestral"-adjective-ca "bimestriel"-adjective-fr
"Matisse"-noun-fr "Matisse"-noun-ca
"Matisse"-noun-fr "Matisse"-properNoun-ca
"Matisse"-noun-ca "Matisse"-noun-fr
"Matisse"-noun-ca "Matisse"-properNoun-fr
"Matisse"-properNoun-ca "Matisse"-noun-fr
"Matisse"-properNoun-ca "Matisse"-properNoun-fr
"Matisse"-properNoun-fr "Matisse"-noun-ca
"Matisse"-properNoun-fr "Matisse"-properNoun-ca
"Janis"-properNoun-fr "Janis"-properNoun-ca
"Janis"-properNoun-ca "Janis"-properNoun-fr
"Chandrasekhar"-noun-fr "Chandrasekhar"-noun-ca
"Chandrasekhar"-noun-fr "Chandrasekhar"-properNoun-ca
"Chandrasekhar"-noun-ca "Chandrasekhar"-noun-fr
"Chandrasekhar"-noun-ca "Chandrasekhar"-properNoun-fr
"Chandrasekhar"-properNoun-ca "Chandrasekhar"-noun-fr
"Chandrasekhar"-properNoun-ca "Chandrasekhar"-properNoun-fr
"Chandrasekhar"-properNoun-fr "Chandrasekhar"-noun-ca
"Chandrasekhar"-properNoun-fr "Chandrasekhar"-properNoun-ca
"sonat"-adjective-ca "retentissant"-adjective-fr
"retentissant"-adjective-fr "sonat"-adjective-ca
"retentissant"-adjective-fr "ressonant"-adjective-ca
"ouléma"-noun-fr "ulema"-noun-ca
"ulema"-noun-ca "ouléma"-noun-fr
"Panetta"-noun-fr "Panetta"-noun-ca
"Panetta"-noun-ca "Panetta"-noun-fr
"Panetta"-noun-ca "Panetta"-properNoun-fr
"Panetta"-properNoun-fr "Panetta"-noun-ca
"Anje"-properNoun-fr "Anje"-properNoun-ca
"Anje"-properNoun-ca "Anje"-properNoun-fr
"Arasa"-noun-fr "Arasa"-noun-ca
"Arasa"-noun-ca "Arasa"-noun-fr
"Arasa"-noun-ca "Arasa"-properNoun-fr
"Arasa"-properNoun-fr "Arasa"-noun-ca
"Resina"-noun-fr "Resina"-noun-ca
"Resina"-noun-ca "Resina"-noun-fr
"Resina"-noun-ca "Resina"-properNoun-fr
"Resina"-properNoun-fr "Resina"-noun-ca
"Bernois"-noun-fr "Bernois"-noun-ca
"Bernois"-noun-ca "Bernois"-noun-fr
"Bernois"-noun-ca "Bernois"-properNoun-fr
"Bernois"-properNoun-fr "Bernois"-noun-ca
"Villagrasa"-noun-fr "Villagrasa"-noun-ca
"Villagrasa"-noun-ca "Villagrasa"-noun-fr
"Villagrasa"-noun-ca "Villagrasa"-properNoun-fr
"Villagrasa"-properNoun-fr "Villagrasa"-noun-ca
"Crous"-noun-fr "Crous"-noun-ca
"Crous"-noun-ca "Crous"-noun-fr
"Crous"-noun-ca "Crous"-properNoun-fr
"Crous"-properNoun-fr "Crous"-noun-ca
"Petersen"-noun-fr "Petersen"-noun-ca
"Petersen"-noun-ca "Petersen"-noun-fr
"Petersen"-noun-ca "Petersen"-properNoun-fr
"Petersen"-properNoun-fr "Petersen"-noun-ca
"antireligieux"-adjective-fr "antireligiós"-adjective-ca
"antireligiós"-adjective-ca "antireligieux"-adjective-fr
"déclenchement"-noun-fr "desencadenament"-noun-ca
"desencadenament"-noun-ca "déclenchement"-noun-fr
"Decelles"-noun-fr "Decelles"-noun-ca
"Decelles"-noun-ca "Decelles"-noun-fr
"Decelles"-noun-ca "Decelles"-properNoun-fr
"Decelles"-properNoun-fr "Decelles"-noun-ca
"Alòs"-noun-fr "Alòs"-noun-ca
"Alòs"-noun-ca "Alòs"-noun-fr
"Alòs"-noun-ca "Alòs"-properNoun-fr
"Alòs"-properNoun-fr "Alòs"-noun-ca
"immobilité"-noun-fr "immobilitat"-noun-ca
"immobilitat"-noun-ca "immobilité"-noun-fr
"astucieusement"-adverb-fr "astuciosament"-adverb-ca
"astuciosament"-adverb-ca "astucieusement"-adverb-fr
"Peeters"-noun-fr "Peeters"-noun-ca
"Peeters"-noun-ca "Peeters"-noun-fr
"Peeters"-noun-ca "Peeters"-properNoun-fr
"Peeters"-properNoun-fr "Peeters"-noun-ca
"quantificateur"-noun-fr "quantificador"-noun-ca
"quantificador"-noun-ca "quantificateur"-noun-fr
"von Saalfeld"-noun-fr "von Saalfeld"-noun-ca
"von Saalfeld"-noun-fr "von Saalfeld"-properNoun-ca
"von Saalfeld"-noun-ca "von Saalfeld"-noun-fr
"von Saalfeld"-noun-ca "von Saalfeld"-properNoun-fr
"von Saalfeld"-properNoun-ca "von Saalfeld"-noun-fr
"von Saalfeld"-properNoun-ca "von Saalfeld"-properNoun-fr
"von Saalfeld"-properNoun-fr "von Saalfeld"-noun-ca
"von Saalfeld"-properNoun-fr "von Saalfeld"-properNoun-ca
"Amengual"-noun-fr "Amengual"-noun-ca
"Amengual"-noun-fr "Amengual"-properNoun-ca
"Amengual"-noun-ca "Amengual"-noun-fr
"Amengual"-noun-ca "Amengual"-properNoun-fr
"Amengual"-properNoun-ca "Amengual"-noun-fr
"Amengual"-properNoun-ca "Amengual"-properNoun-fr
"Amengual"-properNoun-fr "Amengual"-noun-ca
"Amengual"-properNoun-fr "Amengual"-properNoun-ca
"Verge"-noun-fr "Verge"-noun-ca
"Verge"-noun-ca "Verge"-noun-fr
"Verge"-noun-ca "Verge"-properNoun-fr
"Verge"-properNoun-fr "Verge"-noun-ca
"fertilisation"-noun-fr "fertilització"-noun-ca
"fertilització"-noun-ca "fertilisation"-noun-fr
"Urraca"-properNoun-fr "Urraca"-properNoun-ca
"Urraca"-properNoun-ca "Urraca"-properNoun-fr
"Chianetta"-noun-fr "Chianetta"-noun-ca
"Chianetta"-noun-fr "Chianetta"-properNoun-ca
"Chianetta"-noun-ca "Chianetta"-noun-fr
"Chianetta"-noun-ca "Chianetta"-properNoun-fr
"Chianetta"-properNoun-ca "Chianetta"-noun-fr
"Chianetta"-properNoun-ca "Chianetta"-properNoun-fr
"Chianetta"-properNoun-fr "Chianetta"-noun-ca
"Chianetta"-properNoun-fr "Chianetta"-properNoun-ca
"F"-noun-fr "F"-noun-ca
"F"-noun-ca "F"-noun-fr
"Guillamón"-noun-fr "Guillamón"-noun-ca
"Guillamón"-noun-ca "Guillamón"-noun-fr
"Guillamón"-noun-ca "Guillamón"-properNoun-fr
"Guillamón"-properNoun-fr "Guillamón"-noun-ca
"Ané"-noun-fr "Ané"-noun-ca
"Ané"-noun-ca "Ané"-noun-fr
"Ané"-noun-ca "Ané"-properNoun-fr
"Ané"-properNoun-fr "Ané"-noun-ca
"Petitclerc"-noun-fr "Petitclerc"-noun-ca
"Petitclerc"-noun-ca "Petitclerc"-noun-fr
"Petitclerc"-noun-ca "Petitclerc"-properNoun-fr
"Petitclerc"-properNoun-fr "Petitclerc"-noun-ca
"Cardenas"-noun-fr "Cardenas"-noun-ca
"Cardenas"-noun-ca "Cardenas"-noun-fr
"Cardenas"-noun-ca "Cardenas"-properNoun-fr
"Cardenas"-properNoun-fr "Cardenas"-noun-ca
"rentabiliser"-verb-fr "rendibilitzar"-verb-ca
"rendibilitzar"-verb-ca "rentabiliser"-verb-fr
"Fafard"-noun-fr "Fafard"-noun-ca
"Fafard"-noun-ca "Fafard"-noun-fr
"Fafard"-noun-ca "Fafard"-properNoun-fr
"Fafard"-properNoun-fr "Fafard"-noun-ca
"amaigrir"-verb-fr "amagrir"-verb-ca
"amaigrir"-verb-fr "aflaquir"-verb-ca
"amaigrir"-verb-fr "aprimar"-pronoun-ca
"amagrir"-verb-ca "amaigrir"-verb-fr
"aflaquir"-verb-ca "amaigrir"-verb-fr
"aprimar"-pronoun-ca "amaigrir"-verb-fr
"aprimar"-pronoun-ca "maigrir"-verb-fr
"maigrir"-verb-fr "aprimar"-pronoun-ca
"désorganisation"-noun-fr "desorganització"-noun-ca
"desorganització"-noun-ca "désorganisation"-noun-fr
"Saussure"-noun-fr "Saussure"-noun-ca
"Saussure"-noun-fr "Saussure"-properNoun-ca
"Saussure"-noun-ca "Saussure"-noun-fr
"Saussure"-noun-ca "Saussure"-properNoun-fr
"Saussure"-properNoun-ca "Saussure"-noun-fr
"Saussure"-properNoun-ca "Saussure"-properNoun-fr
"Saussure"-properNoun-fr "Saussure"-noun-ca
"Saussure"-properNoun-fr "Saussure"-properNoun-ca
"Donovan"-noun-fr "Donovan"-noun-ca
"Donovan"-noun-ca "Donovan"-noun-fr
"Donovan"-noun-ca "Donovan"-properNoun-fr
"Donovan"-properNoun-fr "Donovan"-noun-ca
"Llinas"-noun-fr "Llinas"-noun-ca
"Llinas"-noun-ca "Llinas"-noun-fr
"Llinas"-noun-ca "Llinas"-properNoun-fr
"Llinas"-properNoun-fr "Llinas"-noun-ca
"Tisseur"-noun-fr "Tisseur"-noun-ca
"Tisseur"-noun-ca "Tisseur"-noun-fr
"Tisseur"-noun-ca "Tisseur"-properNoun-fr
"Tisseur"-properNoun-fr "Tisseur"-noun-ca
"crochet"-noun-fr "penjador"-noun-ca
"penjador"-noun-ca "crochet"-noun-fr
"Britney Spears"-properNoun-fr "Britney Spears"-properNoun-ca
"Britney Spears"-properNoun-ca "Britney Spears"-properNoun-fr
"Poyatos"-noun-fr "Poyatos"-noun-ca
"Poyatos"-noun-ca "Poyatos"-noun-fr
"Poyatos"-noun-ca "Poyatos"-properNoun-fr
"Poyatos"-properNoun-fr "Poyatos"-noun-ca
"Atutxa"-noun-fr "Atutxa"-noun-ca
"Atutxa"-noun-fr "Atutxa"-properNoun-ca
"Atutxa"-noun-ca "Atutxa"-noun-fr
"Atutxa"-noun-ca "Atutxa"-properNoun-fr
"Atutxa"-properNoun-ca "Atutxa"-noun-fr
"Atutxa"-properNoun-ca "Atutxa"-properNoun-fr
"Atutxa"-properNoun-fr "Atutxa"-noun-ca
"Atutxa"-properNoun-fr "Atutxa"-properNoun-ca
"Ledesma"-noun-fr "Ledesma"-noun-ca
"Ledesma"-noun-ca "Ledesma"-noun-fr
"Ledesma"-noun-ca "Ledesma"-properNoun-fr
"Ledesma"-properNoun-fr "Ledesma"-noun-ca
"Chiavari"-noun-fr "Chiavari"-noun-ca
"Chiavari"-noun-fr "Chiavari"-properNoun-ca
"Chiavari"-noun-ca "Chiavari"-noun-fr
"Chiavari"-noun-ca "Chiavari"-properNoun-fr
"Chiavari"-properNoun-ca "Chiavari"-noun-fr
"Chiavari"-properNoun-ca "Chiavari"-properNoun-fr
"Chiavari"-properNoun-fr "Chiavari"-noun-ca
"Chiavari"-properNoun-fr "Chiavari"-properNoun-ca
"moustache"-noun-fr "bigot"-noun-ca
"bigot"-noun-ca "moustache"-noun-fr
"mise en examen"-noun-fr "imputació"-noun-ca
"imputació"-noun-ca "mise en examen"-noun-fr
"imputació"-noun-ca "imputation"-noun-fr
"imputation"-noun-fr "imputació"-noun-ca
"Lida"-properNoun-fr "Lida"-properNoun-ca
"Lida"-properNoun-ca "Lida"-properNoun-fr
"Alvaro"-noun-fr "Alvaro"-noun-ca
"Alvaro"-noun-fr "Alvaro"-properNoun-ca
"Alvaro"-noun-ca "Alvaro"-noun-fr
"Alvaro"-noun-ca "Alvaro"-properNoun-fr
"Alvaro"-properNoun-ca "Alvaro"-noun-fr
"Alvaro"-properNoun-ca "Alvaro"-properNoun-fr
"Alvaro"-properNoun-fr "Alvaro"-noun-ca
"Alvaro"-properNoun-fr "Alvaro"-properNoun-ca
"Albertine"-properNoun-fr "Albertine"-properNoun-ca
"Albertine"-properNoun-ca "Albertine"-properNoun-fr
"Médine"-properNoun-fr "Medina"-noun-ca
"Medina"-noun-ca "Médine"-properNoun-fr
"Medina"-noun-ca "Medina"-noun-fr
"Medina"-noun-ca "Medina"-properNoun-fr
"Medina"-noun-fr "Medina"-noun-ca
"Medina"-properNoun-fr "Medina"-noun-ca
"Sosa"-noun-fr "Sosa"-noun-ca
"Sosa"-noun-ca "Sosa"-noun-fr
"Sosa"-noun-ca "Sosa"-properNoun-fr
"Sosa"-properNoun-fr "Sosa"-noun-ca
"Maréchal"-noun-fr "Maréchal"-noun-ca
"Maréchal"-noun-ca "Maréchal"-noun-fr
"Maréchal"-noun-ca "Maréchal"-properNoun-fr
"Maréchal"-properNoun-fr "Maréchal"-noun-ca
"atelier"-noun-fr "obrador"-noun-ca
"obrador"-noun-ca "atelier"-noun-fr
"Abécassis"-noun-fr "Abécassis"-noun-ca
"Abécassis"-noun-fr "Abécassis"-properNoun-ca
"Abécassis"-noun-ca "Abécassis"-noun-fr
"Abécassis"-noun-ca "Abécassis"-properNoun-fr
"Abécassis"-properNoun-ca "Abécassis"-noun-fr
"Abécassis"-properNoun-ca "Abécassis"-properNoun-fr
"Abécassis"-properNoun-fr "Abécassis"-noun-ca
"Abécassis"-properNoun-fr "Abécassis"-properNoun-ca
"Mattawashish"-noun-fr "Mattawashish"-noun-ca
"Mattawashish"-noun-ca "Mattawashish"-noun-fr
"Mattawashish"-noun-ca "Mattawashish"-properNoun-fr
"Mattawashish"-properNoun-fr "Mattawashish"-noun-ca
"tangiblement"-adverb-fr "tangiblement"-adverb-ca
"tangiblement"-adverb-ca "tangiblement"-adverb-fr
"Araya"-noun-fr "Araya"-noun-ca
"Araya"-noun-ca "Araya"-noun-fr
"Araya"-noun-ca "Araya"-properNoun-fr
"Araya"-properNoun-fr "Araya"-noun-ca
"Dipietro"-noun-fr "Dipietro"-noun-ca
"Dipietro"-noun-ca "Dipietro"-noun-fr
"Dipietro"-noun-ca "Dipietro"-properNoun-fr
"Dipietro"-properNoun-fr "Dipietro"-noun-ca
"Chacartegui"-noun-fr "Chacartegui"-noun-ca
"Chacartegui"-noun-fr "Chacartegui"-properNoun-ca
"Chacartegui"-noun-ca "Chacartegui"-noun-fr
"Chacartegui"-noun-ca "Chacartegui"-properNoun-fr
"Chacartegui"-properNoun-ca "Chacartegui"-noun-fr
"Chacartegui"-properNoun-ca "Chacartegui"-properNoun-fr
"Chacartegui"-properNoun-fr "Chacartegui"-noun-ca
"Chacartegui"-properNoun-fr "Chacartegui"-properNoun-ca
"Otal"-noun-fr "Otal"-noun-ca
"Otal"-noun-ca "Otal"-noun-fr
"Otal"-noun-ca "Otal"-properNoun-fr
"Otal"-properNoun-fr "Otal"-noun-ca
"Argiñano"-noun-fr "Argiñano"-noun-ca
"Argiñano"-noun-fr "Argiñano"-properNoun-ca
"Argiñano"-noun-ca "Argiñano"-noun-fr
"Argiñano"-noun-ca "Argiñano"-properNoun-fr
"Argiñano"-properNoun-ca "Argiñano"-noun-fr
"Argiñano"-properNoun-ca "Argiñano"-properNoun-fr
"Argiñano"-properNoun-fr "Argiñano"-noun-ca
"Argiñano"-properNoun-fr "Argiñano"-properNoun-ca
"panier"-noun-fr "canastra"-noun-ca
"canastra"-noun-ca "panier"-noun-fr
"Cortijo"-noun-fr "Cortijo"-noun-ca
"Cortijo"-noun-ca "Cortijo"-noun-fr
"Cortijo"-noun-ca "Cortijo"-properNoun-fr
"Cortijo"-properNoun-fr "Cortijo"-noun-ca
"Taló"-noun-fr "Taló"-noun-ca
"Taló"-noun-fr "Taló"-properNoun-ca
"Taló"-noun-ca "Taló"-noun-fr
"Taló"-noun-ca "Taló"-properNoun-fr
"Taló"-properNoun-ca "Taló"-noun-fr
"Taló"-properNoun-ca "Taló"-properNoun-fr
"Taló"-properNoun-fr "Taló"-noun-ca
"Taló"-properNoun-fr "Taló"-properNoun-ca
"Goya"-noun-fr "Goya"-noun-ca
"Goya"-noun-fr "Goya"-properNoun-ca
"Goya"-noun-ca "Goya"-noun-fr
"Goya"-noun-ca "Goya"-properNoun-fr
"Goya"-properNoun-ca "Goya"-noun-fr
"Goya"-properNoun-ca "Goya"-properNoun-fr
"Goya"-properNoun-fr "Goya"-noun-ca
"Goya"-properNoun-fr "Goya"-properNoun-ca
"fellation"-noun-fr "fel·lació"-noun-ca
"fel·lació"-noun-ca "fellation"-noun-fr
"x"-noun-fr "x"-noun-ca
"x"-noun-ca "x"-noun-fr
"coagulation"-noun-fr "coagulació"-noun-ca
"coagulació"-noun-ca "coagulation"-noun-fr
"incrimination"-noun-fr "incriminació"-noun-ca
"incriminació"-noun-ca "incrimination"-noun-fr
"Beras"-noun-fr "Beras"-noun-ca
"Beras"-noun-fr "Beras"-properNoun-ca
"Beras"-noun-ca "Beras"-noun-fr
"Beras"-noun-ca "Beras"-properNoun-fr
"Beras"-properNoun-ca "Beras"-noun-fr
"Beras"-properNoun-ca "Beras"-properNoun-fr
"Beras"-properNoun-fr "Beras"-noun-ca
"Beras"-properNoun-fr "Beras"-properNoun-ca
"Terre-Neuve"-properNoun-fr "Terranova"-noun-ca
"Terranova"-noun-ca "Terre-Neuve"-properNoun-fr
"Laguna"-noun-fr "Laguna"-noun-ca
"Laguna"-noun-ca "Laguna"-noun-fr
"Laguna"-noun-ca "Laguna"-properNoun-fr
"Laguna"-properNoun-fr "Laguna"-noun-ca
"Maymó"-noun-fr "Maymó"-noun-ca
"Maymó"-noun-ca "Maymó"-noun-fr
"Maymó"-noun-ca "Maymó"-properNoun-fr
"Maymó"-properNoun-fr "Maymó"-noun-ca
"besogner"-verb-fr "atrafegar"-verb-ca
"atrafegar"-verb-ca "besogner"-verb-fr
"gag"-noun-fr "gag"-noun-ca
"gag"-noun-ca "gag"-noun-fr
"Marés"-noun-fr "Marés"-noun-ca
"Marés"-noun-ca "Marés"-noun-fr
"Marés"-noun-ca "Marés"-properNoun-fr
"Marés"-properNoun-fr "Marés"-noun-ca
"Vilamajó"-noun-fr "Vilamajó"-noun-ca
"Vilamajó"-noun-ca "Vilamajó"-noun-fr
"Vilamajó"-noun-ca "Vilamajó"-properNoun-fr
"Vilamajó"-properNoun-fr "Vilamajó"-noun-ca
"aphte"-noun-fr "afta"-noun-ca
"afta"-noun-ca "aphte"-noun-fr
"Bégin"-noun-fr "Bégin"-noun-ca
"Bégin"-noun-ca "Bégin"-noun-fr
"Bégin"-noun-ca "Bégin"-properNoun-fr
"Bégin"-properNoun-fr "Bégin"-noun-ca
"manquement"-noun-fr "mancament"-noun-ca
"mancament"-noun-ca "manquement"-noun-fr
"Tuttolomondo"-noun-fr "Tuttolomondo"-noun-ca
"Tuttolomondo"-noun-fr "Tuttolomondo"-properNoun-ca
"Tuttolomondo"-noun-ca "Tuttolomondo"-noun-fr
"Tuttolomondo"-noun-ca "Tuttolomondo"-properNoun-fr
"Tuttolomondo"-properNoun-ca "Tuttolomondo"-noun-fr
"Tuttolomondo"-properNoun-ca "Tuttolomondo"-properNoun-fr
"Tuttolomondo"-properNoun-fr "Tuttolomondo"-noun-ca
"Tuttolomondo"-properNoun-fr "Tuttolomondo"-properNoun-ca
"baser sur"-verb-fr "basar en"-verb-ca
"basar en"-verb-ca "baser sur"-verb-fr
"Oswald"-noun-fr "Oswald"-noun-ca
"Oswald"-noun-ca "Oswald"-noun-fr
"Oswald"-noun-ca "Oswald"-properNoun-fr
"Oswald"-properNoun-fr "Oswald"-noun-ca
"Giner"-noun-fr "Giner"-noun-ca
"Giner"-noun-ca "Giner"-noun-fr
"Giner"-noun-ca "Giner"-properNoun-fr
"Giner"-properNoun-fr "Giner"-noun-ca
"Antelo"-noun-fr "Antelo"-noun-ca
"Antelo"-noun-ca "Antelo"-noun-fr
"Antelo"-noun-ca "Antelo"-properNoun-fr
"Antelo"-properNoun-fr "Antelo"-noun-ca
"Aldana"-noun-fr "Aldana"-noun-ca
"Aldana"-noun-ca "Aldana"-noun-fr
"Aldana"-noun-ca "Aldana"-properNoun-fr
"Aldana"-properNoun-fr "Aldana"-noun-ca
"Alcock"-noun-fr "Alcock"-noun-ca
"Alcock"-noun-fr "Alcock"-properNoun-ca
"Alcock"-noun-ca "Alcock"-noun-fr
"Alcock"-noun-ca "Alcock"-properNoun-fr
"Alcock"-properNoun-ca "Alcock"-noun-fr
"Alcock"-properNoun-ca "Alcock"-properNoun-fr
"Alcock"-properNoun-fr "Alcock"-noun-ca
"Alcock"-properNoun-fr "Alcock"-properNoun-ca
"Burgoyne"-noun-fr "Burgoyne"-noun-ca
"Burgoyne"-noun-ca "Burgoyne"-noun-fr
"Burgoyne"-noun-ca "Burgoyne"-properNoun-fr
"Burgoyne"-properNoun-fr "Burgoyne"-noun-ca
"Poole"-noun-fr "Poole"-noun-ca
"Poole"-noun-ca "Poole"-noun-fr
"Poole"-noun-ca "Poole"-properNoun-fr
"Poole"-properNoun-fr "Poole"-noun-ca
"Monturiol"-noun-fr "Monturiol"-noun-ca
"Monturiol"-noun-ca "Monturiol"-noun-fr
"Monturiol"-noun-ca "Monturiol"-properNoun-fr
"Monturiol"-properNoun-fr "Monturiol"-noun-ca
"Anquetil"-noun-fr "Anquetil"-noun-ca
"Anquetil"-noun-fr "Anquetil"-properNoun-ca
"Anquetil"-noun-ca "Anquetil"-noun-fr
"Anquetil"-noun-ca "Anquetil"-properNoun-fr
"Anquetil"-properNoun-ca "Anquetil"-noun-fr
"Anquetil"-properNoun-ca "Anquetil"-properNoun-fr
"Anquetil"-properNoun-fr "Anquetil"-noun-ca
"Anquetil"-properNoun-fr "Anquetil"-properNoun-ca
"Achille"-noun-fr "Achille"-noun-ca
"Achille"-noun-fr "Aquil·les"-properNoun-ca
"Achille"-noun-ca "Achille"-noun-fr
"Achille"-noun-ca "Achille"-properNoun-fr
"Aquil·les"-properNoun-ca "Achille"-noun-fr
"Aquil·les"-properNoun-ca "Achille"-properNoun-fr
"Achille"-properNoun-fr "Achille"-noun-ca
"Achille"-properNoun-fr "Aquil·les"-properNoun-ca
"classificatoire"-adjective-fr "classificatori"-adjective-ca
"classificatori"-adjective-ca "classificatoire"-adjective-fr
"Fulbright"-noun-fr "Fulbright"-noun-ca
"Fulbright"-noun-fr "Fulbright"-properNoun-ca
"Fulbright"-noun-ca "Fulbright"-noun-fr
"Fulbright"-noun-ca "Fulbright"-properNoun-fr
"Fulbright"-properNoun-ca "Fulbright"-noun-fr
"Fulbright"-properNoun-ca "Fulbright"-properNoun-fr
"Fulbright"-properNoun-fr "Fulbright"-noun-ca
"Fulbright"-properNoun-fr "Fulbright"-properNoun-ca
"salon de coiffure"-noun-fr "perruqueria"-noun-ca
"perruqueria"-noun-ca "salon de coiffure"-noun-fr
"différentiable"-adjective-fr "diferenciable"-adjective-ca
"diferenciable"-adjective-ca "différentiable"-adjective-fr
"néofasciste"-adjective-fr "neofeixista"-adjective-ca
"neofeixista"-adjective-ca "néofasciste"-adjective-fr
"gardien"-noun-fr "guardià"-noun-ca
"guardià"-noun-ca "gardien"-noun-fr
"Jordà"-noun-fr "Jordà"-noun-ca
"Jordà"-noun-ca "Jordà"-noun-fr
"Jordà"-noun-ca "Jordà"-properNoun-fr
"Jordà"-properNoun-fr "Jordà"-noun-ca
"Gardien"-noun-fr "Gardien"-noun-ca
"Gardien"-noun-fr "Gardien"-properNoun-ca
"Gardien"-noun-ca "Gardien"-noun-fr
"Gardien"-noun-ca "Gardien"-properNoun-fr
"Gardien"-properNoun-ca "Gardien"-noun-fr
"Gardien"-properNoun-ca "Gardien"-properNoun-fr
"Gardien"-properNoun-fr "Gardien"-noun-ca
"Gardien"-properNoun-fr "Gardien"-properNoun-ca
"islamophobie"-noun-fr "islamofòbia"-noun-ca
"islamofòbia"-noun-ca "islamophobie"-noun-fr
"libido"-noun-fr "libido"-noun-ca
