"França"-properNoun-ca "France"-properNoun-fr
"Baño"-properNoun-ca "Baño"-properNoun-fr
"Baño"-properNoun-fr "Baño"-properNoun-ca
"interrogatoire"-noun-fr "interrogatori"-noun-ca
"interrogatori"-noun-ca "interrogatoire"-noun-fr
"poulailler"-noun-fr "galliner"-noun-ca
"galliner"-noun-ca "poulailler"-noun-fr
"Greenwood"-noun-fr "Greenwood"-properNoun-ca
"Greenwood"-properNoun-ca "Greenwood"-noun-fr
"Greenwood"-properNoun-ca "Greenwood"-properNoun-fr
"Greenwood"-properNoun-fr "Greenwood"-properNoun-ca
"supplice"-noun-fr "suplici"-noun-ca
"suplici"-noun-ca "supplice"-noun-fr
"ducat"-noun-fr "ducat"-noun-ca
"ducat"-noun-ca "ducat"-noun-fr
"ducat"-noun-ca "duché"-noun-fr
"duché"-noun-fr "ducat"-noun-ca
"empoisonner"-verb-fr "enverinar"-verb-ca
"enverinar"-verb-ca "empoisonner"-verb-fr
"enverinar"-verb-ca "envenimer"-verb-fr
"envenimer"-verb-fr "enverinar"-verb-ca
"exploser"-verb-fr "esclatar"-verb-ca
"esclatar"-verb-ca "exploser"-verb-fr
"Monfette"-noun-fr "Monfette"-properNoun-ca
"Monfette"-properNoun-ca "Monfette"-noun-fr
"Monfette"-properNoun-ca "Monfette"-properNoun-fr
"Monfette"-properNoun-fr "Monfette"-properNoun-ca
"caucàsic"-adjective-ca "caucasien"-adjective-fr
"caucasien"-adjective-fr "caucàsic"-adjective-ca
"Mor"-noun-fr "Mor"-properNoun-ca
"Mor"-properNoun-ca "Mor"-noun-fr
"Mor"-properNoun-ca "Mor"-properNoun-fr
"Mor"-properNoun-fr "Mor"-properNoun-ca
"incivisme"-noun-fr "incivisme"-noun-ca
"incivisme"-noun-ca "incivisme"-noun-fr
"néolibéral"-adjective-fr "neoliberal"-adjective-ca
"neoliberal"-adjective-ca "néolibéral"-adjective-fr
"différemment"-adverb-fr "diferentment"-adverb-ca
"diferentment"-adverb-ca "différemment"-adverb-fr
"diferentment"-adverb-ca "distinctement"-adverb-fr
"distinctement"-adverb-fr "diferentment"-adverb-ca
"avortement"-noun-fr "avortament"-noun-ca
"avortament"-noun-ca "avortement"-noun-fr
"Benwell"-noun-fr "Benwell"-properNoun-ca
"Benwell"-properNoun-ca "Benwell"-noun-fr
"Benwell"-properNoun-ca "Benwell"-properNoun-fr
"Benwell"-properNoun-fr "Benwell"-properNoun-ca
"seulement"-adverb-fr "tan sols"-adverb-ca
"tan sols"-adverb-ca "seulement"-adverb-fr
"Lecouteur"-noun-fr "Lecouteur"-properNoun-ca
"Lecouteur"-properNoun-ca "Lecouteur"-noun-fr
"Lecouteur"-properNoun-ca "Lecouteur"-properNoun-fr
"Lecouteur"-properNoun-fr "Lecouteur"-properNoun-ca
"Axel"-properNoun-fr "Axel"-properNoun-ca
"Axel"-properNoun-ca "Axel"-properNoun-fr
"pasteuriser"-verb-fr "pasteuritzar"-verb-ca
"pasteuritzar"-verb-ca "pasteuriser"-verb-fr
"pianiste"-noun-fr "pianista"-noun-ca
"pianista"-noun-ca "pianiste"-noun-fr
"Thomassin"-noun-fr "Thomassin"-properNoun-ca
"Thomassin"-properNoun-ca "Thomassin"-noun-fr
"Thomassin"-properNoun-ca "Thomassin"-properNoun-fr
"Thomassin"-properNoun-fr "Thomassin"-properNoun-ca
"susciter"-verb-fr "suscitar"-verb-ca
"suscitar"-verb-ca "susciter"-verb-fr
"mendicité"-noun-fr "mendicitat"-noun-ca
"mendicitat"-noun-ca "mendicité"-noun-fr
"Dandrea"-noun-fr "Dandrea"-properNoun-ca
"Dandrea"-properNoun-ca "Dandrea"-noun-fr
"Dandrea"-properNoun-ca "Dandrea"-properNoun-fr
"Dandrea"-properNoun-fr "Dandrea"-properNoun-ca
"Ryan"-properNoun-ca "Ryan"-properNoun-fr
"Ryan"-properNoun-fr "Ryan"-properNoun-ca
"Bourdua"-noun-fr "Bourdua"-properNoun-ca
"Bourdua"-properNoun-ca "Bourdua"-noun-fr
"Bourdua"-properNoun-ca "Bourdua"-properNoun-fr
"Bourdua"-properNoun-fr "Bourdua"-properNoun-ca
"Brunei"-properNoun-fr "Brunei"-properNoun-ca
"Brunei"-properNoun-ca "Brunei"-properNoun-fr
"patient"-noun-fr "pacient"-noun-ca
"pacient"-noun-ca "patient"-noun-fr
"enceinte"-adjective-fr "prenyat"-adjective-ca
"enceinte"-adjective-fr "embarassat"-adjective-ca
"prenyat"-adjective-ca "enceinte"-adjective-fr
"embarassat"-adjective-ca "enceinte"-adjective-fr
"Beaudet"-noun-fr "Beaudet"-properNoun-ca
"Beaudet"-properNoun-ca "Beaudet"-noun-fr
"Beaudet"-properNoun-ca "Beaudet"-properNoun-fr
"Beaudet"-properNoun-fr "Beaudet"-properNoun-ca
"germanophile"-adjective-fr "germanòfil"-adjective-ca
"germanòfil"-adjective-ca "germanophile"-adjective-fr
"Arbic"-noun-fr "Arbic"-properNoun-ca
"Arbic"-properNoun-ca "Arbic"-noun-fr
"Arbic"-properNoun-ca "Arbic"-properNoun-fr
"Arbic"-properNoun-fr "Arbic"-properNoun-ca
"Lizartza"-noun-fr "Lizartza"-properNoun-ca
"Lizartza"-properNoun-ca "Lizartza"-noun-fr
"Lizartza"-properNoun-ca "Lizartza"-properNoun-fr
"Lizartza"-properNoun-fr "Lizartza"-properNoun-ca
"beaucoup"-adverb-fr "gaire"-adverb-ca
"beaucoup"-adverb-fr "moltíssim"-adverb-ca
"gaire"-adverb-ca "beaucoup"-adverb-fr
"gaire"-adverb-ca "pas beaucoup"-adverb-fr
"moltíssim"-adverb-ca "beaucoup"-adverb-fr
"pas beaucoup"-adverb-fr "gaire"-adverb-ca
"molt"-adverb-ca "très"-adverb-fr
"molt"-adverb-ca "grandement"-adverb-fr
"très"-adverb-fr "molt"-adverb-ca
"grandement"-adverb-fr "molt"-adverb-ca
"Bonin"-noun-fr "Bonin"-properNoun-ca
"Bonin"-properNoun-ca "Bonin"-noun-fr
"Bonin"-properNoun-ca "Bonin"-properNoun-fr
"Bonin"-properNoun-fr "Bonin"-properNoun-ca
"Jimmy"-properNoun-fr "Jimmy"-properNoun-ca
"Jimmy"-properNoun-ca "Jimmy"-properNoun-fr
"atone"-adjective-fr "àton"-adjective-ca
"àton"-adjective-ca "atone"-adjective-fr
"Vidal"-noun-fr "Vidal"-properNoun-ca
"Vidal"-properNoun-ca "Vidal"-noun-fr
"Vidal"-properNoun-ca "Vidal"-properNoun-fr
"Vidal"-properNoun-fr "Vidal"-properNoun-ca
"partout"-adverb-fr "pertot arreu"-adverb-ca
"partout"-adverb-fr "arreu"-adverb-ca
"pertot arreu"-adverb-ca "partout"-adverb-fr
"arreu"-adverb-ca "partout"-adverb-fr
"gravitation"-noun-fr "gravitació"-noun-ca
"gravitació"-noun-ca "gravitation"-noun-fr
"monolithique"-adjective-fr "monolític"-adjective-ca
"monolític"-adjective-ca "monolithique"-adjective-fr
"Touray"-noun-fr "Touray"-properNoun-ca
"Touray"-properNoun-ca "Touray"-noun-fr
"Touray"-properNoun-ca "Touray"-properNoun-fr
"Touray"-properNoun-fr "Touray"-properNoun-ca
"Gastón"-noun-fr "Gastón"-properNoun-ca
"Gastón"-properNoun-ca "Gastón"-noun-fr
"Gastón"-properNoun-ca "Gastón"-properNoun-fr
"Gastón"-properNoun-fr "Gastón"-properNoun-ca
"Campi"-noun-fr "Campi"-properNoun-ca
"Campi"-properNoun-ca "Campi"-noun-fr
"Campi"-properNoun-ca "Campi"-properNoun-fr
"Campi"-properNoun-fr "Campi"-properNoun-ca
"Defrancesco"-noun-fr "Defrancesco"-properNoun-ca
"Defrancesco"-properNoun-ca "Defrancesco"-noun-fr
"Defrancesco"-properNoun-ca "Defrancesco"-properNoun-fr
"Defrancesco"-properNoun-fr "Defrancesco"-properNoun-ca
"Lazore"-noun-fr "Lazore"-properNoun-ca
"Lazore"-properNoun-ca "Lazore"-noun-fr
"Lazore"-properNoun-ca "Lazore"-properNoun-fr
"Lazore"-properNoun-fr "Lazore"-properNoun-ca
"minimisation"-noun-fr "minimització"-noun-ca
"minimització"-noun-ca "minimisation"-noun-fr
"Maya"-noun-fr "maia"-noun-ca
"Maya"-noun-fr "Maya"-properNoun-ca
"maia"-noun-ca "Maya"-noun-fr
"Maya"-properNoun-ca "Maya"-noun-fr
"Maya"-properNoun-ca "Maya"-properNoun-fr
"Mendiola"-noun-fr "Mendiola"-properNoun-ca
"Mendiola"-properNoun-ca "Mendiola"-noun-fr
"Mendiola"-properNoun-ca "Mendiola"-properNoun-fr
"Mendiola"-properNoun-fr "Mendiola"-properNoun-ca
"balayer"-verb-fr "agranar"-verb-ca
"agranar"-verb-ca "balayer"-verb-fr
"Dam"-noun-fr "Dam"-properNoun-ca
"Dam"-properNoun-ca "Dam"-noun-fr
"Dam"-properNoun-ca "Dam"-properNoun-fr
"Dam"-properNoun-fr "Dam"-properNoun-ca
"Décoste"-noun-fr "Décoste"-properNoun-ca
"Décoste"-properNoun-ca "Décoste"-noun-fr
"Décoste"-properNoun-ca "Décoste"-properNoun-fr
"Décoste"-properNoun-fr "Décoste"-properNoun-ca
"soudoyer"-verb-fr "subornar"-verb-ca
"subornar"-verb-ca "soudoyer"-verb-fr
"subornar"-verb-ca "corrompre"-verb-fr
"subornar"-verb-ca "suborner"-verb-fr
"corrompre"-verb-fr "subornar"-verb-ca
"corrompre"-verb-fr "corrompre"-verb-ca
"corrompre"-verb-fr "untar"-verb-ca
"suborner"-verb-fr "subornar"-verb-ca
"debout"-adverb-fr "dempeus"-adverb-ca
"dempeus"-adverb-ca "debout"-adverb-fr
"abonyegar"-verb-ca "déformer"-verb-fr
"déformer"-verb-fr "abonyegar"-verb-ca
"déformer"-verb-fr "deformar"-verb-ca
"déformer"-verb-fr "distorsionar"-verb-ca
"Annett"-noun-fr "Annett"-properNoun-ca
"Annett"-properNoun-ca "Annett"-noun-fr
"Annett"-properNoun-ca "Annett"-properNoun-fr
"Annett"-properNoun-fr "Annett"-properNoun-ca
"constatation"-noun-fr "constatació"-noun-ca
"constatació"-noun-ca "constatation"-noun-fr
"constatació"-noun-ca "constat"-noun-fr
"constat"-noun-fr "constatació"-noun-ca
"Fallon"-noun-fr "Fallon"-properNoun-ca
"Fallon"-properNoun-ca "Fallon"-noun-fr
"Fallon"-properNoun-ca "Fallon"-properNoun-fr
"Fallon"-properNoun-fr "Fallon"-properNoun-ca
"Novau"-noun-fr "Novau"-properNoun-ca
"Novau"-properNoun-ca "Novau"-noun-fr
"Novau"-properNoun-ca "Novau"-properNoun-fr
"Novau"-properNoun-fr "Novau"-properNoun-ca
"porter"-noun-ca "portier"-noun-fr
"portier"-noun-fr "porter"-noun-ca
"accidenté"-adjective-fr "desigual"-adjective-ca
"desigual"-adjective-ca "accidenté"-adjective-fr
"desigual"-adjective-ca "inégal"-adjective-fr
"inégal"-adjective-fr "desigual"-adjective-ca
"Sanmartí"-noun-fr "Sanmartí"-properNoun-ca
"Sanmartí"-properNoun-ca "Sanmartí"-noun-fr
"Sanmartí"-properNoun-ca "Sanmartí"-properNoun-fr
"Sanmartí"-properNoun-fr "Sanmartí"-properNoun-ca
"nébulosité"-noun-fr "nebulositat"-noun-ca
"nebulositat"-noun-ca "nébulosité"-noun-fr
"d'habitude"-adverb-fr "habitualment"-adverb-ca
"d'habitude"-adverb-fr "normalment"-adverb-ca
"habitualment"-adverb-ca "d'habitude"-adverb-fr
"habitualment"-adverb-ca "communément"-adverb-fr
"habitualment"-adverb-ca "couramment"-adverb-fr
"normalment"-adverb-ca "d'habitude"-adverb-fr
"communément"-adverb-fr "habitualment"-adverb-ca
"communément"-adverb-fr "comunament"-adverb-ca
"couramment"-adverb-fr "habitualment"-adverb-ca
"couramment"-adverb-fr "correntment"-adverb-ca
"Donaldson"-noun-fr "Donaldson"-properNoun-ca
"Donaldson"-properNoun-ca "Donaldson"-noun-fr
"Donaldson"-properNoun-ca "Donaldson"-properNoun-fr
"Donaldson"-properNoun-fr "Donaldson"-properNoun-ca
"Finn"-noun-fr "Finn"-properNoun-ca
"Finn"-properNoun-ca "Finn"-noun-fr
"Finn"-properNoun-ca "Finn"-properNoun-fr
"Finn"-properNoun-fr "Finn"-properNoun-ca
"Jésus"-properNoun-fr "Jesús"-properNoun-ca
"Jesús"-properNoun-ca "Jésus"-properNoun-fr
"Velilla"-noun-fr "Velilla"-properNoun-ca
"Velilla"-properNoun-ca "Velilla"-noun-fr
"Velilla"-properNoun-ca "Velilla"-properNoun-fr
"Velilla"-properNoun-fr "Velilla"-properNoun-ca
"Lake"-noun-fr "Lake"-properNoun-ca
"Lake"-properNoun-ca "Lake"-noun-fr
"Lake"-properNoun-ca "Lake"-properNoun-fr
"Lake"-properNoun-fr "Lake"-properNoun-ca
"insuccès"-noun-fr "fracàs"-noun-ca
"fracàs"-noun-ca "insuccès"-noun-fr
"fracàs"-noun-ca "fiasco"-noun-fr
"fiasco"-noun-fr "fracàs"-noun-ca
"Luís"-properNoun-fr "Luís"-properNoun-ca
"Luís"-properNoun-ca "Luís"-properNoun-fr
"Savignac"-noun-fr "Savignac"-properNoun-ca
"Savignac"-properNoun-ca "Savignac"-noun-fr
"Savignac"-properNoun-ca "Savignac"-properNoun-fr
"Savignac"-properNoun-fr "Savignac"-properNoun-ca
"companyia"-noun-ca "fréquentation"-noun-fr
"fréquentation"-noun-fr "companyia"-noun-ca
"sonorité"-noun-fr "sonoritat"-noun-ca
"sonoritat"-noun-ca "sonorité"-noun-fr
"Nualart"-noun-fr "Nualart"-properNoun-ca
"Nualart"-properNoun-ca "Nualart"-noun-fr
"Nualart"-properNoun-ca "Nualart"-properNoun-fr
"Nualart"-properNoun-fr "Nualart"-properNoun-ca
"Lebreton"-noun-fr "Lebreton"-properNoun-ca
"Lebreton"-properNoun-ca "Lebreton"-noun-fr
"Lebreton"-properNoun-ca "Lebreton"-properNoun-fr
"Lebreton"-properNoun-fr "Lebreton"-properNoun-ca
"Corcoy"-noun-fr "Corcoy"-properNoun-ca
"Corcoy"-properNoun-ca "Corcoy"-noun-fr
"Corcoy"-properNoun-ca "Corcoy"-properNoun-fr
"Corcoy"-properNoun-fr "Corcoy"-properNoun-ca
"Soudanais"-noun-fr "sudanès"-noun-ca
"sudanès"-noun-ca "Soudanais"-noun-fr
"Bayes"-noun-fr "Bayes"-properNoun-ca
"Bayes"-properNoun-ca "Bayes"-noun-fr
"Bayes"-properNoun-ca "Bayes"-properNoun-fr
"Bayes"-properNoun-fr "Bayes"-properNoun-ca
"malicieux"-adjective-fr "maliciós"-adjective-ca
"maliciós"-adjective-ca "malicieux"-adjective-fr
"Noble"-noun-fr "Noble"-properNoun-ca
"Noble"-properNoun-ca "Noble"-noun-fr
"Noble"-properNoun-ca "Noble"-properNoun-fr
"Noble"-properNoun-fr "Noble"-properNoun-ca
"décéder"-verb-fr "finar"-verb-ca
"décéder"-verb-fr "morir"-verb-ca
"finar"-verb-ca "décéder"-verb-fr
"finar"-verb-ca "périr"-verb-fr
"morir"-verb-ca "décéder"-verb-fr
"morir"-verb-ca "mourir"-verb-fr
"périr"-verb-fr "finar"-verb-ca
"périr"-verb-fr "perir"-verb-ca
"mourir"-verb-fr "morir"-verb-ca
"morse"-noun-fr "morsa"-noun-ca
"morsa"-noun-ca "morse"-noun-fr
"Úbeda"-noun-fr "Úbeda"-properNoun-ca
"Úbeda"-properNoun-ca "Úbeda"-noun-fr
"Úbeda"-properNoun-ca "Úbeda"-properNoun-fr
"Úbeda"-properNoun-fr "Úbeda"-properNoun-ca
"coureur"-noun-fr "corredor"-noun-ca
"corredor"-noun-ca "coureur"-noun-fr
"corredor"-noun-ca "courtier"-noun-fr
"courtier"-noun-fr "corredor"-noun-ca
"créatif"-adjective-fr "creatiu"-adjective-ca
"creatiu"-adjective-ca "créatif"-adjective-fr
"théocratiquement"-adverb-fr "teocràticament"-adverb-ca
"teocràticament"-adverb-ca "théocratiquement"-adverb-fr
"Godoy"-noun-fr "Godoy"-properNoun-ca
"Godoy"-properNoun-ca "Godoy"-noun-fr
"Godoy"-properNoun-ca "Godoy"-properNoun-fr
"Godoy"-properNoun-fr "Godoy"-properNoun-ca
"Bordeleau"-noun-fr "Bordeleau"-properNoun-ca
"Bordeleau"-properNoun-ca "Bordeleau"-noun-fr
"Bordeleau"-properNoun-ca "Bordeleau"-properNoun-fr
"Bordeleau"-properNoun-fr "Bordeleau"-properNoun-ca
"monstruosité"-noun-fr "monstruositat"-noun-ca
"monstruositat"-noun-ca "monstruosité"-noun-fr
"greffer"-verb-fr "empeltar"-verb-ca
"empeltar"-verb-ca "greffer"-verb-fr
"empeltar"-verb-ca "enter"-verb-fr
"enter"-verb-fr "empeltar"-verb-ca
"Jallow"-noun-fr "Jallow"-properNoun-ca
"Jallow"-properNoun-ca "Jallow"-noun-fr
"Jallow"-properNoun-ca "Jallow"-properNoun-fr
"Jallow"-properNoun-fr "Jallow"-properNoun-ca
"Snowball"-noun-fr "Snowball"-properNoun-ca
"Snowball"-properNoun-ca "Snowball"-noun-fr
"Snowball"-properNoun-ca "Snowball"-properNoun-fr
"Snowball"-properNoun-fr "Snowball"-properNoun-ca
"parquer"-verb-fr "aparcar"-verb-ca
"aparcar"-verb-ca "parquer"-verb-fr
"Drago"-noun-fr "Drago"-properNoun-ca
"Drago"-properNoun-ca "Drago"-noun-fr
"Drago"-properNoun-ca "Drago"-properNoun-fr
"Drago"-properNoun-fr "Drago"-properNoun-ca
"Baxter"-noun-fr "Baxter"-properNoun-ca
"Baxter"-properNoun-ca "Baxter"-noun-fr
"Baxter"-properNoun-ca "Baxter"-properNoun-fr
"Baxter"-properNoun-fr "Baxter"-properNoun-ca
"Natàlia"-properNoun-fr "Natàlia"-properNoun-ca
"Natàlia"-properNoun-ca "Natàlia"-properNoun-fr
"convenablement"-adverb-fr "convenientment"-adverb-ca
"convenientment"-adverb-ca "convenablement"-adverb-fr
"tel"-adjective-fr "tal"-adjective-ca
"tal"-adjective-ca "tel"-adjective-fr
"Calzada"-noun-fr "Calzada"-properNoun-ca
"Calzada"-properNoun-ca "Calzada"-noun-fr
"Calzada"-properNoun-ca "Calzada"-properNoun-fr
"Calzada"-properNoun-fr "Calzada"-properNoun-ca
"voltar"-verb-ca "contourner"-verb-fr
"contourner"-verb-fr "voltar"-verb-ca
"alternateur"-noun-fr "alternador"-noun-ca
"alternador"-noun-ca "alternateur"-noun-fr
"contemplation"-noun-fr "contemplació"-noun-ca
"contemplació"-noun-ca "contemplation"-noun-fr
"avertissement"-noun-fr "advertència"-noun-ca
"avertissement"-noun-fr "avís"-noun-ca
"advertència"-noun-ca "avertissement"-noun-fr
"avís"-noun-ca "avertissement"-noun-fr
"Parets"-noun-fr "Parets"-properNoun-ca
"Parets"-properNoun-ca "Parets"-noun-fr
"Parets"-properNoun-ca "Parets"-properNoun-fr
"Parets"-properNoun-fr "Parets"-properNoun-ca
"Moñino"-noun-fr "Moñino"-properNoun-ca
"Moñino"-properNoun-ca "Moñino"-noun-fr
"Moñino"-properNoun-ca "Moñino"-properNoun-fr
"Moñino"-properNoun-fr "Moñino"-properNoun-ca
"brittonique"-adjective-fr "britònic"-adjective-ca
"britònic"-adjective-ca "brittonique"-adjective-fr
"avancée"-noun-fr "avançada"-noun-ca
"avançada"-noun-ca "avancée"-noun-fr
"avançada"-noun-ca "avance"-noun-fr
"avance"-noun-fr "avançada"-noun-ca
"avance"-noun-fr "avantatge"-noun-ca
"avance"-noun-fr "avanç"-noun-ca
"gravure"-noun-fr "gravat"-noun-ca
"gravat"-noun-ca "gravure"-noun-fr
"explicitement"-adverb-fr "explícitament"-adverb-ca
"explícitament"-adverb-ca "explicitement"-adverb-fr
"taliban"-noun-fr "talibà"-noun-ca
"talibà"-noun-ca "taliban"-noun-fr
"Audy"-noun-fr "Audy"-properNoun-ca
"Audy"-properNoun-ca "Audy"-noun-fr
"Audy"-properNoun-ca "Audy"-properNoun-fr
"Audy"-properNoun-fr "Audy"-properNoun-ca
"ardemment"-adverb-fr "ardentment"-adverb-ca
"ardentment"-adverb-ca "ardemment"-adverb-fr
"doctorat"-noun-fr "doctorat"-noun-ca
"doctorat"-noun-ca "doctorat"-noun-fr
"prolixe"-adjective-fr "prolix"-adjective-ca
"prolix"-adjective-ca "prolixe"-adjective-fr
"conter"-verb-fr "contar"-verb-ca
"contar"-verb-ca "conter"-verb-fr
"Barros"-noun-fr "Barros"-properNoun-ca
"Barros"-properNoun-ca "Barros"-noun-fr
"Barros"-properNoun-ca "Barros"-properNoun-fr
"Barros"-properNoun-fr "Barros"-properNoun-ca
"vaincu"-noun-fr "vençut"-noun-ca
"vençut"-noun-ca "vaincu"-noun-fr
"Goupil"-noun-fr "Goupil"-properNoun-ca
"Goupil"-properNoun-ca "Goupil"-noun-fr
"Goupil"-properNoun-ca "Goupil"-properNoun-fr
"Goupil"-properNoun-fr "Goupil"-properNoun-ca
"Vicario"-noun-fr "Vicario"-properNoun-ca
"Vicario"-properNoun-ca "Vicario"-noun-fr
"Vicario"-properNoun-ca "Vicario"-properNoun-fr
"Vicario"-properNoun-fr "Vicario"-properNoun-ca
"portion"-noun-fr "porció"-noun-ca
"porció"-noun-ca "portion"-noun-fr
"exactitude"-noun-fr "exactitud"-noun-ca
"exactitud"-noun-ca "exactitude"-noun-fr
"exactitud"-noun-ca "justesse"-noun-fr
"justesse"-noun-fr "exactitud"-noun-ca
"Bichkek"-properNoun-fr "Bixkek"-properNoun-ca
"Bixkek"-properNoun-ca "Bichkek"-properNoun-fr
"à l'envers"-adverb-fr "al revés"-adverb-ca
"à l'envers"-adverb-fr "a l'inrevés"-adverb-ca
"al revés"-adverb-ca "à l'envers"-adverb-fr
"a l'inrevés"-adverb-ca "à l'envers"-adverb-fr
"physicien"-noun-fr "físic"-noun-ca
"físic"-noun-ca "physicien"-noun-fr
"físic"-noun-ca "physique"-noun-fr
"physique"-noun-fr "físic"-noun-ca
"physique"-noun-fr "física"-noun-ca
"granite"-noun-fr "granit"-noun-ca
"granit"-noun-ca "granite"-noun-fr
"granit"-noun-ca "granit"-noun-fr
"granit"-noun-fr "granit"-noun-ca
"Batman"-properNoun-fr "Batman"-properNoun-ca
"Batman"-properNoun-ca "Batman"-properNoun-fr
"imprimeur"-noun-fr "impressor"-noun-ca
"impressor"-noun-ca "imprimeur"-noun-fr
"manœuvre"-noun-fr "maniobra"-noun-ca
"maniobra"-noun-ca "manœuvre"-noun-fr
"numèric"-adjective-ca "numérique"-adjective-fr
"Kaltush"-noun-fr "Kaltush"-properNoun-ca
"Kaltush"-properNoun-ca "Kaltush"-noun-fr
"Kaltush"-properNoun-ca "Kaltush"-properNoun-fr
"Kaltush"-properNoun-fr "Kaltush"-properNoun-ca
"Monje"-noun-fr "Monje"-properNoun-ca
"Monje"-properNoun-ca "Monje"-noun-fr
"Monje"-properNoun-ca "Monje"-properNoun-fr
"Monje"-properNoun-fr "Monje"-properNoun-ca
"délocalisation"-noun-fr "deslocalització"-noun-ca
"deslocalització"-noun-ca "délocalisation"-noun-fr
"Quimper"-noun-fr "Quimper"-properNoun-ca
"Quimper"-properNoun-ca "Quimper"-noun-fr
"Cartwright"-noun-fr "Cartwright"-properNoun-ca
"Cartwright"-properNoun-ca "Cartwright"-noun-fr
"Cartwright"-properNoun-ca "Cartwright"-properNoun-fr
"Cartwright"-properNoun-fr "Cartwright"-properNoun-ca
"Cho"-noun-fr "Cho"-properNoun-ca
"Cho"-properNoun-ca "Cho"-noun-fr
"Cho"-properNoun-ca "Cho"-properNoun-fr
"Cho"-properNoun-fr "Cho"-properNoun-ca
"Karachi"-properNoun-fr "Karachi"-properNoun-ca
"Karachi"-properNoun-ca "Karachi"-properNoun-fr
"esbroncar"-verb-ca "houspiller"-verb-fr
"esbroncar"-verb-ca "huer"-verb-fr
"houspiller"-verb-fr "esbroncar"-verb-ca
"huer"-verb-fr "esbroncar"-verb-ca
"puny"-noun-ca "manchette"-noun-fr
"manchette"-noun-fr "puny"-noun-ca
"Morejón"-noun-fr "Morejón"-properNoun-ca
"Morejón"-properNoun-ca "Morejón"-noun-fr
"Morejón"-properNoun-ca "Morejón"-properNoun-fr
"Morejón"-properNoun-fr "Morejón"-properNoun-ca
"repère"-noun-fr "senyal"-noun-ca
"senyal"-noun-ca "repère"-noun-fr
"espérantiste"-noun-fr "esperantista"-noun-ca
"esperantista"-noun-ca "espérantiste"-noun-fr
"Île-du-Prince-Édouard"-properNoun-fr "illa del Príncep Eduard"-properNoun-ca
"illa del Príncep Eduard"-properNoun-ca "Île-du-Prince-Édouard"-properNoun-fr
"contraction"-noun-fr "contracció"-noun-ca
"contracció"-noun-ca "contraction"-noun-fr
"congruent"-adjective-fr "congruent"-adjective-ca
"congruent"-adjective-ca "congruent"-adjective-fr
"explicatif"-adjective-fr "aclaridor"-adjective-ca
"aclaridor"-adjective-ca "explicatif"-adjective-fr
"Mercuri"-noun-fr "Mercuri"-properNoun-ca
"Mercuri"-properNoun-ca "Mercuri"-noun-fr
"Mercuri"-properNoun-ca "Mercuri"-properNoun-fr
"Mercuri"-properNoun-ca "Mercure"-noun-fr
"Mercuri"-properNoun-ca "Mercure"-properNoun-fr
"Mercuri"-properNoun-fr "Mercuri"-properNoun-ca
"Mercure"-noun-fr "Mercuri"-properNoun-ca
"Mercure"-noun-fr "Mercure"-properNoun-ca
"Mercure"-properNoun-fr "Mercuri"-properNoun-ca
"Mercure"-properNoun-fr "Mercure"-properNoun-ca
"Valladolid"-properNoun-fr "Valladolid"-properNoun-ca
"Valladolid"-properNoun-ca "Valladolid"-properNoun-fr
"Porro"-noun-fr "Porro"-properNoun-ca
"Porro"-properNoun-ca "Porro"-noun-fr
"Porro"-properNoun-ca "Porro"-properNoun-fr
"Porro"-properNoun-fr "Porro"-properNoun-ca
"Bahi"-noun-fr "Bahi"-properNoun-ca
"Bahi"-properNoun-ca "Bahi"-noun-fr
"Bahi"-properNoun-ca "Bahi"-properNoun-fr
"Bahi"-properNoun-fr "Bahi"-properNoun-ca
"égorger"-verb-fr "degollar"-verb-ca
"degollar"-verb-ca "égorger"-verb-fr
"écorce"-noun-fr "escorça"-noun-ca
"escorça"-noun-ca "écorce"-noun-fr
"Cuadros"-noun-fr "Cuadros"-properNoun-ca
"Cuadros"-properNoun-ca "Cuadros"-noun-fr
"Cuadros"-properNoun-ca "Cuadros"-properNoun-fr
"Cuadros"-properNoun-fr "Cuadros"-properNoun-ca
"Guinois"-noun-fr "Guinois"-properNoun-ca
"Guinois"-properNoun-ca "Guinois"-noun-fr
"Guinois"-properNoun-ca "Guinois"-properNoun-fr
"Guinois"-properNoun-fr "Guinois"-properNoun-ca
"roureda"-noun-ca "chênaie"-noun-fr
"chênaie"-noun-fr "roureda"-noun-ca
"Tenas"-noun-fr "Tenas"-properNoun-ca
"Tenas"-properNoun-ca "Tenas"-noun-fr
"Tenas"-properNoun-ca "Tenas"-properNoun-fr
"Tenas"-properNoun-fr "Tenas"-properNoun-ca
"anxieusement"-adverb-fr "ansiosament"-adverb-ca
"ansiosament"-adverb-ca "anxieusement"-adverb-fr
"deliri"-noun-ca "délire"-noun-fr
"délire"-noun-fr "deliri"-noun-ca
"Touzel"-noun-fr "Touzel"-properNoun-ca
"Touzel"-properNoun-ca "Touzel"-noun-fr
"Touzel"-properNoun-ca "Touzel"-properNoun-fr
"Touzel"-properNoun-fr "Touzel"-properNoun-ca
"volcan"-noun-fr "volcà"-noun-ca
"volcà"-noun-ca "volcan"-noun-fr
"Pia"-properNoun-fr "Pia"-properNoun-ca
"Pia"-properNoun-ca "Pia"-properNoun-fr
