"tanmateix"-adverb-ca "pasmens"-adverb-oc
"Girona"-noun-oc "Girona"-noun-ca
"Girona"-properNoun-oc "Girona"-properNoun-ca
"Girona"-properNoun-oc "Girona"-noun-ca
"Girona"-noun-ca "Girona"-noun-oc
"Girona"-noun-ca "Girona"-properNoun-oc
"Eivissa"-properNoun-ca "Eivissa"-properNoun-oc
"Eivissa"-properNoun-oc "Eivissa"-properNoun-ca
"Melilla"-properNoun-oc "Melilla"-properNoun-ca
"Melilla"-properNoun-ca "Melilla"-properNoun-oc
"Montevideo"-properNoun-oc "Montevideo"-properNoun-ca
"Montevideo"-properNoun-ca "Montevideo"-properNoun-oc
"Montserrat"-noun-oc "Montserrat"-properNoun-ca
"Montserrat"-noun-oc "Montserrat"-noun-ca
"Montserrat"-properNoun-ca "Montserrat"-noun-oc
"Montserrat"-properNoun-ca "Montserrat"-properNoun-oc
"Montserrat"-noun-ca "Montserrat"-noun-oc
"Montserrat"-noun-ca "Montserrat"-properNoun-oc
"Montserrat"-properNoun-oc "Montserrat"-properNoun-ca
"Montserrat"-properNoun-oc "Montserrat"-noun-ca
"Murcia"-noun-oc "Murcia"-properNoun-ca
"Murcia"-noun-oc "Murcia"-noun-ca
"Murcia"-properNoun-ca "Murcia"-noun-oc
"Murcia"-properNoun-ca "Murcia"-properNoun-oc
"Murcia"-noun-ca "Murcia"-noun-oc
"Murcia"-noun-ca "Murcia"-properNoun-oc
"Murcia"-properNoun-oc "Murcia"-properNoun-ca
"Murcia"-properNoun-oc "Murcia"-noun-ca
"Paco"-noun-oc "Paco"-properNoun-ca
"Paco"-noun-oc "Paco"-noun-ca
"Paco"-properNoun-ca "Paco"-noun-oc
"Paco"-properNoun-ca "Paco"-properNoun-oc
"Paco"-noun-ca "Paco"-noun-oc
"Paco"-noun-ca "Paco"-properNoun-oc
"Paco"-properNoun-oc "Paco"-properNoun-ca
"Paco"-properNoun-oc "Paco"-noun-ca
"París"-properNoun-ca "París"-properNoun-oc
"París"-properNoun-ca "Paris"-noun-oc
"París"-properNoun-ca "Paris"-properNoun-oc
"París"-properNoun-oc "París"-properNoun-ca
"París"-properNoun-oc "Paris"-properNoun-ca
"París"-properNoun-oc "Paris"-noun-ca
"París"-properNoun-oc "París"-noun-ca
"Paris"-noun-oc "París"-properNoun-ca
"Paris"-noun-oc "Paris"-properNoun-ca
"Paris"-noun-oc "Paris"-noun-ca
"Paris"-noun-oc "París"-noun-ca
"Paris"-properNoun-oc "París"-properNoun-ca
"Paris"-properNoun-oc "Paris"-properNoun-ca
"Paris"-properNoun-oc "Paris"-noun-ca
"Paris"-properNoun-oc "París"-noun-ca
"Paris"-properNoun-ca "París"-properNoun-oc
"Paris"-properNoun-ca "Paris"-noun-oc
"Paris"-properNoun-ca "Paris"-properNoun-oc
"Paris"-noun-ca "París"-properNoun-oc
"Paris"-noun-ca "Paris"-noun-oc
"Paris"-noun-ca "Paris"-properNoun-oc
"París"-noun-ca "París"-properNoun-oc
"París"-noun-ca "Paris"-noun-oc
"París"-noun-ca "Paris"-properNoun-oc
"Pasqual"-properNoun-ca "Pasqual"-noun-oc
"Pasqual"-properNoun-ca "Pasqual"-properNoun-oc
"Pasqual"-noun-oc "Pasqual"-properNoun-ca
"Pasqual"-noun-oc "Pasqual"-noun-ca
"Pasqual"-properNoun-oc "Pasqual"-properNoun-ca
"Pasqual"-properNoun-oc "Pasqual"-noun-ca
"Pasqual"-noun-ca "Pasqual"-noun-oc
"Pasqual"-noun-ca "Pasqual"-properNoun-oc
"Sabadell"-noun-oc "Sabadell"-properNoun-ca
"Sabadell"-noun-oc "Sabadell"-noun-ca
"Sabadell"-properNoun-ca "Sabadell"-noun-oc
"Sabadell"-properNoun-ca "Sabadell"-properNoun-oc
"Sabadell"-noun-ca "Sabadell"-noun-oc
"Sabadell"-noun-ca "Sabadell"-properNoun-oc
"Sabadell"-properNoun-oc "Sabadell"-properNoun-ca
"Sabadell"-properNoun-oc "Sabadell"-noun-ca
"Tarragona"-properNoun-ca "Tarragona"-noun-oc
"Tarragona"-properNoun-ca "Tarragona"-properNoun-oc
"Tarragona"-noun-oc "Tarragona"-properNoun-ca
"Tarragona"-noun-oc "Tarragona"-noun-ca
"Tarragona"-properNoun-oc "Tarragona"-properNoun-ca
"Tarragona"-properNoun-oc "Tarragona"-noun-ca
"Tarragona"-noun-ca "Tarragona"-noun-oc
"Tarragona"-noun-ca "Tarragona"-properNoun-oc
"asiatic"-noun-oc "asiàtic"-noun-ca
"asiàtic"-noun-ca "asiatic"-noun-oc
"abat"-noun-oc "abat"-noun-ca
"abat"-noun-ca "abat"-noun-oc
"paviment"-noun-oc "paviment"-noun-ca
"paviment"-noun-ca "paviment"-noun-oc
"barba"-noun-oc "barba"-noun-ca
"barba"-noun-ca "barba"-noun-oc
"circ"-noun-oc "circ"-noun-ca
"circ"-noun-ca "circ"-noun-oc
"merluça"-noun-oc "bacallà"-noun-ca
"bacallà"-noun-ca "merluça"-noun-oc
"debat"-noun-oc "debat"-noun-ca
"debat"-noun-ca "debat"-noun-oc
"demografia"-noun-oc "demografia"-noun-ca
"demografia"-noun-ca "demografia"-noun-oc
"fauna"-noun-oc "fauna"-noun-ca
"fauna"-noun-ca "fauna"-noun-oc
"viabilitat"-noun-ca "viabilitat"-noun-oc
"viabilitat"-noun-oc "viabilitat"-noun-ca
"mosca"-noun-oc "mosca"-noun-ca
"mosca"-noun-ca "mosca"-noun-oc
"ideologia"-noun-oc "ideologia"-noun-ca
"ideologia"-noun-ca "ideologia"-noun-oc
"infart"-noun-oc "infart"-noun-ca
"infart"-noun-ca "infart"-noun-oc
"latitud"-noun-oc "latitud"-noun-ca
"latitud"-noun-ca "latitud"-noun-oc
"monarquia"-noun-oc "monarquia"-noun-ca
"monarquia"-noun-ca "monarquia"-noun-oc
"oliva"-noun-oc "oliva"-noun-ca
"oliva"-noun-ca "oliva"-noun-oc
"pesseta"-noun-oc "pesseta"-noun-ca
"pesseta"-noun-ca "pesseta"-noun-oc
"prestigi"-noun-oc "prestigi"-noun-ca
"prestigi"-noun-ca "prestigi"-noun-oc
"província"-noun-oc "província"-noun-ca
"província"-noun-ca "província"-noun-oc
"restaurant"-noun-oc "restaurant"-noun-ca
"restaurant"-noun-ca "restaurant"-noun-oc
"senat"-noun-oc "senat"-noun-ca
"senat"-noun-ca "senat"-noun-oc
"solidaritat"-noun-oc "solidaritat"-noun-ca
"solidaritat"-noun-ca "solidaritat"-noun-oc
"tractor"-noun-oc "tractor"-noun-ca
"tractor"-noun-ca "tractor"-noun-oc
"vinagre"-noun-oc "vinagre"-noun-ca
"vinagre"-noun-ca "vinagre"-noun-oc
"balena"-noun-oc "balena"-noun-ca
"balena"-noun-ca "balena"-noun-oc
"canadian"-noun-oc "canadenc"-noun-ca
"canadenc"-noun-ca "canadian"-noun-oc
"canadenc"-noun-ca "canadenc"-noun-oc
"canadenc"-noun-oc "canadenc"-noun-ca
"universitari"-adjective-oc "universitari"-adjective-ca
"universitari"-adjective-ca "universitari"-adjective-oc
"digestiu"-adjective-oc "digestiu"-adjective-ca
"digestiu"-adjective-ca "digestiu"-adjective-oc
"minoritari"-adjective-oc "minoritari"-adjective-ca
"minoritari"-adjective-ca "minoritari"-adjective-oc
"verinós"-adjective-oc "verinós"-adjective-ca
"verinós"-adjective-ca "verinós"-adjective-oc
"rotatiu"-adjective-oc "rotatori"-adjective-ca
"rotatiu"-adjective-oc "rotatiu"-adjective-ca
"rotatori"-adjective-ca "rotatiu"-adjective-oc
"rotatiu"-adjective-ca "rotatiu"-adjective-oc
"esportiu"-adjective-oc "esportiu"-adjective-ca
"esportiu"-adjective-ca "esportiu"-adjective-oc
"subjectiu"-adjective-oc "subjectiu"-adjective-ca
"subjectiu"-adjective-ca "subjectiu"-adjective-oc
"aplaudir"-verb-oc "aplaudir"-verb-ca
"aplaudir"-verb-ca "aplaudir"-verb-oc
"coordinar"-verb-oc "coordinar"-verb-ca
"coordinar"-verb-ca "coordinar"-verb-oc
"delegar"-verb-oc "delegar"-verb-ca
"delegar"-verb-ca "delegar"-verb-oc
"evolucionar"-verb-oc "evolucionar"-verb-ca
"evolucionar"-verb-ca "evolucionar"-verb-oc
"modificar"-verb-oc "modificar"-verb-ca
"modificar"-verb-ca "modificar"-verb-oc
"Sevilla"-noun-oc "Sevilla"-noun-ca
"Sevilla"-noun-ca "Sevilla"-noun-oc
"Sevilla"-noun-ca "Sevilla"-properNoun-oc
"Sevilla"-properNoun-oc "Sevilla"-noun-ca
"Montpellier"-noun-oc "Montpellier"-properNoun-ca
"Montpellier"-properNoun-ca "Montpellier"-noun-oc
"Montpellier"-properNoun-ca "Montpellier"-properNoun-oc
"Montpellier"-properNoun-oc "Montpellier"-properNoun-ca
"Normandia"-properNoun-oc "Normandia"-properNoun-ca
"Normandia"-properNoun-ca "Normandia"-properNoun-oc
"basc"-adjective-oc "basc"-adjective-ca
"basc"-adjective-ca "basc"-adjective-oc
"ustra"-noun-oc "ostra"-noun-ca
"ostra"-noun-ca "ustra"-noun-oc
"pescador"-noun-oc "pescador"-noun-ca
"pescador"-noun-ca "pescador"-noun-oc
"marieta"-noun-oc "marieta"-noun-ca
"marieta"-noun-ca "marieta"-noun-oc
"cera"-noun-oc "cera"-noun-ca
"cera"-noun-ca "cera"-noun-oc
"commemoratiu"-adjective-oc "commemoratiu"-adjective-ca
"commemoratiu"-adjective-ca "commemoratiu"-adjective-oc
"m"-noun-ca "m"-noun-oc
"m"-noun-oc "m"-noun-ca
"Abascal"-noun-oc "Abascal"-properNoun-ca
"Abascal"-noun-oc "Abascal"-noun-ca
"Abascal"-properNoun-ca "Abascal"-noun-oc
"Abascal"-properNoun-ca "Abascal"-properNoun-oc
"Abascal"-noun-ca "Abascal"-noun-oc
"Abascal"-noun-ca "Abascal"-properNoun-oc
"Abascal"-properNoun-oc "Abascal"-properNoun-ca
"Abascal"-properNoun-oc "Abascal"-noun-ca
"Almunia"-properNoun-ca "Almunia"-noun-oc
"Almunia"-properNoun-ca "Almunia"-properNoun-oc
"Almunia"-noun-oc "Almunia"-properNoun-ca
"Almunia"-noun-oc "Almunia"-noun-ca
"Almunia"-properNoun-oc "Almunia"-properNoun-ca
"Almunia"-properNoun-oc "Almunia"-noun-ca
"Almunia"-noun-ca "Almunia"-noun-oc
"Almunia"-noun-ca "Almunia"-properNoun-oc
"Abellán"-noun-oc "Abellán"-properNoun-ca
"Abellán"-noun-oc "Abellán"-noun-ca
"Abellán"-properNoun-ca "Abellán"-noun-oc
"Abellán"-properNoun-ca "Abellán"-properNoun-oc
"Abellán"-noun-ca "Abellán"-noun-oc
"Abellán"-noun-ca "Abellán"-properNoun-oc
"Abellán"-properNoun-oc "Abellán"-properNoun-ca
"Abellán"-properNoun-oc "Abellán"-noun-ca
"Acebes"-properNoun-ca "Acebes"-noun-oc
"Acebes"-properNoun-ca "Acebes"-properNoun-oc
"Acebes"-noun-oc "Acebes"-properNoun-ca
"Acebes"-noun-oc "Acebes"-noun-ca
"Acebes"-properNoun-oc "Acebes"-properNoun-ca
"Acebes"-properNoun-oc "Acebes"-noun-ca
"Acebes"-noun-ca "Acebes"-noun-oc
"Acebes"-noun-ca "Acebes"-properNoun-oc
"Acebo"-noun-oc "Acebo"-properNoun-ca
"Acebo"-noun-oc "Acebo"-noun-ca
"Acebo"-properNoun-ca "Acebo"-noun-oc
"Acebo"-properNoun-ca "Acebo"-properNoun-oc
"Acebo"-noun-ca "Acebo"-noun-oc
"Acebo"-noun-ca "Acebo"-properNoun-oc
"Acebo"-properNoun-oc "Acebo"-properNoun-ca
"Acebo"-properNoun-oc "Acebo"-noun-ca
"Alcaraz"-noun-oc "Alcaraz"-properNoun-ca
"Alcaraz"-noun-oc "Alcaraz"-noun-ca
"Alcaraz"-properNoun-ca "Alcaraz"-noun-oc
"Alcaraz"-properNoun-ca "Alcaraz"-properNoun-oc
"Alcaraz"-noun-ca "Alcaraz"-noun-oc
"Alcaraz"-noun-ca "Alcaraz"-properNoun-oc
"Alcaraz"-properNoun-oc "Alcaraz"-properNoun-ca
"Alcaraz"-properNoun-oc "Alcaraz"-noun-ca
"Acosta"-noun-oc "Acosta"-properNoun-ca
"Acosta"-noun-oc "Acosta"-noun-ca
"Acosta"-properNoun-ca "Acosta"-noun-oc
"Acosta"-properNoun-ca "Acosta"-properNoun-oc
"Acosta"-noun-ca "Acosta"-noun-oc
"Acosta"-noun-ca "Acosta"-properNoun-oc
"Acosta"-properNoun-oc "Acosta"-properNoun-ca
"Acosta"-properNoun-oc "Acosta"-noun-ca
"Aguirre"-noun-oc "Aguirre"-properNoun-ca
"Aguirre"-noun-oc "Aguirre"-noun-ca
"Aguirre"-properNoun-ca "Aguirre"-noun-oc
"Aguirre"-properNoun-ca "Aguirre"-properNoun-oc
"Aguirre"-noun-ca "Aguirre"-noun-oc
"Aguirre"-noun-ca "Aguirre"-properNoun-oc
"Aguirre"-properNoun-oc "Aguirre"-properNoun-ca
"Aguirre"-properNoun-oc "Aguirre"-noun-ca
"Aguado"-noun-oc "Aguado"-properNoun-ca
"Aguado"-noun-oc "Aguado"-noun-ca
"Aguado"-properNoun-ca "Aguado"-noun-oc
"Aguado"-properNoun-ca "Aguado"-properNoun-oc
"Aguado"-noun-ca "Aguado"-noun-oc
"Aguado"-noun-ca "Aguado"-properNoun-oc
"Aguado"-properNoun-oc "Aguado"-properNoun-ca
"Aguado"-properNoun-oc "Aguado"-noun-ca
"Agulló"-noun-oc "Agulló"-properNoun-ca
"Agulló"-noun-oc "Agulló"-noun-ca
"Agulló"-properNoun-ca "Agulló"-noun-oc
"Agulló"-properNoun-ca "Agulló"-properNoun-oc
"Agulló"-noun-ca "Agulló"-noun-oc
"Agulló"-noun-ca "Agulló"-properNoun-oc
"Agulló"-properNoun-oc "Agulló"-properNoun-ca
"Agulló"-properNoun-oc "Agulló"-noun-ca
"Alarcón"-noun-oc "Alarcón"-properNoun-ca
"Alarcón"-noun-oc "Alarcón"-noun-ca
"Alarcón"-properNoun-ca "Alarcón"-noun-oc
"Alarcón"-properNoun-ca "Alarcón"-properNoun-oc
"Alarcón"-noun-ca "Alarcón"-noun-oc
"Alarcón"-noun-ca "Alarcón"-properNoun-oc
"Alarcón"-properNoun-oc "Alarcón"-properNoun-ca
"Alarcón"-properNoun-oc "Alarcón"-noun-ca
"Albelda"-noun-oc "Albelda"-properNoun-ca
"Albelda"-noun-oc "Albelda"-noun-ca
"Albelda"-properNoun-ca "Albelda"-noun-oc
"Albelda"-properNoun-ca "Albelda"-properNoun-oc
"Albelda"-noun-ca "Albelda"-noun-oc
"Albelda"-noun-ca "Albelda"-properNoun-oc
"Albelda"-properNoun-oc "Albelda"-properNoun-ca
"Albelda"-properNoun-oc "Albelda"-noun-ca
"Aleixandre"-properNoun-ca "Aleixandre"-noun-oc
"Aleixandre"-properNoun-ca "Aleixandre"-properNoun-oc
"Aleixandre"-noun-oc "Aleixandre"-properNoun-ca
"Aleixandre"-noun-oc "Aleixandre"-noun-ca
"Aleixandre"-properNoun-oc "Aleixandre"-properNoun-ca
"Aleixandre"-properNoun-oc "Aleixandre"-noun-ca
"Aleixandre"-noun-ca "Aleixandre"-noun-oc
"Aleixandre"-noun-ca "Aleixandre"-properNoun-oc
"Albero"-noun-oc "Albero"-properNoun-ca
"Albero"-noun-oc "Albero"-noun-ca
"Albero"-properNoun-ca "Albero"-noun-oc
"Albero"-properNoun-ca "Albero"-properNoun-oc
"Albero"-noun-ca "Albero"-noun-oc
"Albero"-noun-ca "Albero"-properNoun-oc
"Albero"-properNoun-oc "Albero"-properNoun-ca
"Albero"-properNoun-oc "Albero"-noun-ca
"Alcántara"-noun-oc "Alcántara"-properNoun-ca
"Alcántara"-noun-oc "Alcántara"-noun-ca
"Alcántara"-properNoun-ca "Alcántara"-noun-oc
"Alcántara"-properNoun-ca "Alcántara"-properNoun-oc
"Alcántara"-noun-ca "Alcántara"-noun-oc
"Alcántara"-noun-ca "Alcántara"-properNoun-oc
"Alcántara"-properNoun-oc "Alcántara"-properNoun-ca
"Alcántara"-properNoun-oc "Alcántara"-noun-ca
"Albiol"-noun-oc "Albiol"-properNoun-ca
"Albiol"-noun-oc "Albiol"-noun-ca
"Albiol"-properNoun-ca "Albiol"-noun-oc
"Albiol"-properNoun-ca "Albiol"-properNoun-oc
"Albiol"-noun-ca "Albiol"-noun-oc
"Albiol"-noun-ca "Albiol"-properNoun-oc
"Albiol"-properNoun-oc "Albiol"-properNoun-ca
"Albiol"-properNoun-oc "Albiol"-noun-ca
"Alfaro"-noun-oc "Alfaro"-properNoun-ca
"Alfaro"-noun-oc "Alfaro"-noun-ca
"Alfaro"-properNoun-ca "Alfaro"-noun-oc
"Alfaro"-properNoun-ca "Alfaro"-properNoun-oc
"Alfaro"-noun-ca "Alfaro"-noun-oc
"Alfaro"-noun-ca "Alfaro"-properNoun-oc
"Alfaro"-properNoun-oc "Alfaro"-properNoun-ca
"Alfaro"-properNoun-oc "Alfaro"-noun-ca
"Algarra"-noun-oc "Algarra"-properNoun-ca
"Algarra"-noun-oc "Algarra"-noun-ca
"Algarra"-properNoun-ca "Algarra"-noun-oc
"Algarra"-properNoun-ca "Algarra"-properNoun-oc
"Algarra"-noun-ca "Algarra"-noun-oc
"Algarra"-noun-ca "Algarra"-properNoun-oc
"Algarra"-properNoun-oc "Algarra"-properNoun-ca
"Algarra"-properNoun-oc "Algarra"-noun-ca
"Almodóvar"-noun-oc "Almodóvar"-properNoun-ca
"Almodóvar"-noun-oc "Almodóvar"-noun-ca
"Almodóvar"-properNoun-ca "Almodóvar"-noun-oc
"Almodóvar"-properNoun-ca "Almodóvar"-properNoun-oc
"Almodóvar"-noun-ca "Almodóvar"-noun-oc
"Almodóvar"-noun-ca "Almodóvar"-properNoun-oc
"Almodóvar"-properNoun-oc "Almodóvar"-properNoun-ca
"Almodóvar"-properNoun-oc "Almodóvar"-noun-ca
"Cruise"-properNoun-ca "Cruise"-noun-oc
"Cruise"-properNoun-ca "Cruise"-properNoun-oc
"Cruise"-noun-oc "Cruise"-properNoun-ca
"Cruise"-noun-oc "Cruise"-noun-ca
"Cruise"-properNoun-oc "Cruise"-properNoun-ca
"Cruise"-properNoun-oc "Cruise"-noun-ca
"Cruise"-noun-ca "Cruise"-noun-oc
"Cruise"-noun-ca "Cruise"-properNoun-oc
"Lenin"-properNoun-ca "Lenin"-noun-oc
"Lenin"-properNoun-ca "Lenin"-properNoun-oc
"Lenin"-noun-oc "Lenin"-properNoun-ca
"Lenin"-noun-oc "Lenin"-noun-ca
"Lenin"-properNoun-oc "Lenin"-properNoun-ca
"Lenin"-properNoun-oc "Lenin"-noun-ca
"Lenin"-noun-ca "Lenin"-noun-oc
"Lenin"-noun-ca "Lenin"-properNoun-oc
"Stalin"-properNoun-ca "Stalin"-noun-oc
"Stalin"-properNoun-ca "Stalin"-properNoun-oc
"Stalin"-noun-oc "Stalin"-properNoun-ca
"Stalin"-noun-oc "Stalin"-noun-ca
"Stalin"-properNoun-oc "Stalin"-properNoun-ca
"Stalin"-properNoun-oc "Stalin"-noun-ca
"Stalin"-noun-ca "Stalin"-noun-oc
"Stalin"-noun-ca "Stalin"-properNoun-oc
"Aguilera"-noun-oc "Aguilera"-properNoun-ca
"Aguilera"-noun-oc "Aguilera"-noun-ca
"Aguilera"-properNoun-ca "Aguilera"-noun-oc
"Aguilera"-properNoun-ca "Aguilera"-properNoun-oc
"Aguilera"-noun-ca "Aguilera"-noun-oc
"Aguilera"-noun-ca "Aguilera"-properNoun-oc
"Aguilera"-properNoun-oc "Aguilera"-properNoun-ca
"Aguilera"-properNoun-oc "Aguilera"-noun-ca
"Abbott"-noun-oc "Abbott"-properNoun-ca
"Abbott"-properNoun-ca "Abbott"-noun-oc
"Abbott"-properNoun-ca "Abbott"-properNoun-oc
"Abbott"-properNoun-oc "Abbott"-properNoun-ca
"Arafat"-noun-oc "Arafat"-properNoun-ca
"Arafat"-noun-oc "Arafat"-noun-ca
"Arafat"-properNoun-ca "Arafat"-noun-oc
"Arafat"-properNoun-ca "Arafat"-properNoun-oc
"Arafat"-noun-ca "Arafat"-noun-oc
"Arafat"-noun-ca "Arafat"-properNoun-oc
"Arafat"-properNoun-oc "Arafat"-properNoun-ca
"Arafat"-properNoun-oc "Arafat"-noun-ca
"Kidman"-properNoun-ca "Kidman"-noun-oc
"Kidman"-properNoun-ca "Kidman"-properNoun-oc
"Kidman"-noun-oc "Kidman"-properNoun-ca
"Kidman"-noun-oc "Kidman"-noun-ca
"Kidman"-properNoun-oc "Kidman"-properNoun-ca
"Kidman"-properNoun-oc "Kidman"-noun-ca
"Kidman"-noun-ca "Kidman"-noun-oc
"Kidman"-noun-ca "Kidman"-properNoun-oc
"Marchena"-noun-oc "Marchena"-properNoun-ca
"Marchena"-noun-oc "Marchena"-noun-ca
"Marchena"-properNoun-ca "Marchena"-noun-oc
"Marchena"-properNoun-ca "Marchena"-properNoun-oc
"Marchena"-noun-ca "Marchena"-noun-oc
"Marchena"-noun-ca "Marchena"-properNoun-oc
"Marchena"-properNoun-oc "Marchena"-properNoun-ca
"Marchena"-properNoun-oc "Marchena"-noun-ca
"Aznar"-noun-oc "Aznar"-properNoun-ca
"Aznar"-noun-oc "Aznar"-noun-ca
"Aznar"-properNoun-ca "Aznar"-noun-oc
"Aznar"-properNoun-ca "Aznar"-properNoun-oc
"Aznar"-noun-ca "Aznar"-noun-oc
"Aznar"-noun-ca "Aznar"-properNoun-oc
"Aznar"-properNoun-oc "Aznar"-properNoun-ca
"Aznar"-properNoun-oc "Aznar"-noun-ca
"Ianoukovytch"-noun-oc "Ianukòvitx"-noun-ca
"Ianoukovytch"-noun-oc "Ianukòvitx"-properNoun-ca
"Ianukòvitx"-noun-ca "Ianoukovytch"-noun-oc
"Ianukòvitx"-noun-ca "Ianoukovytch"-properNoun-oc
"Ianukòvitx"-noun-ca "Ianoukovitch"-noun-oc
"Ianukòvitx"-noun-ca "Ianoukovitch"-properNoun-oc
"Ianukòvitx"-noun-ca "Yanukovych"-noun-oc
"Ianukòvitx"-noun-ca "Yanukovych"-properNoun-oc
"Ianukòvitx"-properNoun-ca "Ianoukovytch"-noun-oc
"Ianukòvitx"-properNoun-ca "Ianoukovytch"-properNoun-oc
"Ianukòvitx"-properNoun-ca "Ianoukovitch"-noun-oc
"Ianukòvitx"-properNoun-ca "Ianoukovitch"-properNoun-oc
"Ianukòvitx"-properNoun-ca "Yanukovych"-noun-oc
"Ianukòvitx"-properNoun-ca "Yanukovych"-properNoun-oc
"Ianoukovytch"-properNoun-oc "Ianukòvitx"-noun-ca
"Ianoukovytch"-properNoun-oc "Ianukòvitx"-properNoun-ca
"Ianoukovitch"-noun-oc "Ianukòvitx"-noun-ca
"Ianoukovitch"-noun-oc "Ianukòvitx"-properNoun-ca
"Ianoukovitch"-properNoun-oc "Ianukòvitx"-noun-ca
"Ianoukovitch"-properNoun-oc "Ianukòvitx"-properNoun-ca
"Yanukovych"-noun-oc "Ianukòvitx"-noun-ca
"Yanukovych"-noun-oc "Ianukòvitx"-properNoun-ca
"Yanukovych"-properNoun-oc "Ianukòvitx"-noun-ca
"Yanukovych"-properNoun-oc "Ianukòvitx"-properNoun-ca
"Tymochenko"-noun-oc "Timoshenko"-noun-ca
"Tymochenko"-noun-oc "Timoshenko"-properNoun-ca
"Timoshenko"-noun-ca "Tymochenko"-noun-oc
"Timoshenko"-noun-ca "Tymochenko"-properNoun-oc
"Timoshenko"-noun-ca "Timoshenko"-noun-oc
"Timoshenko"-noun-ca "Timoshenko"-properNoun-oc
"Timoshenko"-properNoun-ca "Tymochenko"-noun-oc
"Timoshenko"-properNoun-ca "Tymochenko"-properNoun-oc
"Timoshenko"-properNoun-ca "Timoshenko"-noun-oc
"Timoshenko"-properNoun-ca "Timoshenko"-properNoun-oc
"Tymochenko"-properNoun-oc "Timoshenko"-noun-ca
"Tymochenko"-properNoun-oc "Timoshenko"-properNoun-ca
"Timoshenko"-noun-oc "Timoshenko"-noun-ca
"Timoshenko"-noun-oc "Timoshenko"-properNoun-ca
"Timoshenko"-properNoun-oc "Timoshenko"-noun-ca
"Timoshenko"-properNoun-oc "Timoshenko"-properNoun-ca
"Atutxa"-properNoun-ca "Atutxa"-noun-oc
"Atutxa"-properNoun-ca "Atutxa"-properNoun-oc
"Atutxa"-noun-oc "Atutxa"-properNoun-ca
"Atutxa"-noun-oc "Atutxa"-noun-ca
"Atutxa"-properNoun-oc "Atutxa"-properNoun-ca
"Atutxa"-properNoun-oc "Atutxa"-noun-ca
"Atutxa"-noun-ca "Atutxa"-noun-oc
"Atutxa"-noun-ca "Atutxa"-properNoun-oc
"Bilbao"-noun-oc "Bilbao"-properNoun-ca
"Bilbao"-noun-oc "Bilbao"-noun-ca
"Bilbao"-properNoun-ca "Bilbao"-noun-oc
"Bilbao"-properNoun-ca "Bilbao"-properNoun-oc
"Bilbao"-noun-ca "Bilbao"-noun-oc
"Bilbao"-noun-ca "Bilbao"-properNoun-oc
"Bilbao"-properNoun-oc "Bilbao"-properNoun-ca
"Bilbao"-properNoun-oc "Bilbao"-noun-ca
"Castro"-noun-oc "Castro"-properNoun-ca
"Castro"-noun-oc "Castro"-noun-ca
"Castro"-properNoun-ca "Castro"-noun-oc
"Castro"-properNoun-ca "Castro"-properNoun-oc
"Castro"-noun-ca "Castro"-noun-oc
"Castro"-noun-ca "Castro"-properNoun-oc
"Castro"-properNoun-oc "Castro"-properNoun-ca
"Castro"-properNoun-oc "Castro"-noun-ca
"Ibarretxe"-properNoun-ca "Ibarretxe"-noun-oc
"Ibarretxe"-properNoun-ca "Ibarretxe"-properNoun-oc
"Ibarretxe"-noun-oc "Ibarretxe"-properNoun-ca
"Ibarretxe"-noun-oc "Ibarretxe"-noun-ca
"Ibarretxe"-properNoun-oc "Ibarretxe"-properNoun-ca
"Ibarretxe"-properNoun-oc "Ibarretxe"-noun-ca
"Ibarretxe"-noun-ca "Ibarretxe"-noun-oc
"Ibarretxe"-noun-ca "Ibarretxe"-properNoun-oc
"Martinez"-noun-oc "Martinez"-properNoun-ca
"Martinez"-noun-oc "Martinez"-noun-ca
"Martinez"-properNoun-ca "Martinez"-noun-oc
"Martinez"-properNoun-ca "Martinez"-properNoun-oc
"Martinez"-noun-ca "Martinez"-noun-oc
"Martinez"-noun-ca "Martinez"-properNoun-oc
"Martinez"-properNoun-oc "Martinez"-properNoun-ca
"Martinez"-properNoun-oc "Martinez"-noun-ca
"Sáez"-noun-oc "Sáez"-properNoun-ca
"Sáez"-noun-oc "Sáez"-noun-ca
"Sáez"-properNoun-ca "Sáez"-noun-oc
"Sáez"-properNoun-ca "Sáez"-properNoun-oc
"Sáez"-noun-ca "Sáez"-noun-oc
"Sáez"-noun-ca "Sáez"-properNoun-oc
"Sáez"-properNoun-oc "Sáez"-properNoun-ca
"Sáez"-properNoun-oc "Sáez"-noun-ca
"Bush"-noun-oc "Bush"-properNoun-ca
"Bush"-noun-oc "Bush"-noun-ca
"Bush"-properNoun-ca "Bush"-noun-oc
"Bush"-properNoun-ca "Bush"-properNoun-oc
"Bush"-noun-ca "Bush"-noun-oc
"Bush"-noun-ca "Bush"-properNoun-oc
"Bush"-properNoun-oc "Bush"-properNoun-ca
"Bush"-properNoun-oc "Bush"-noun-ca
"Michel"-noun-oc "Michel"-properNoun-ca
"Michel"-noun-oc "Michel"-noun-ca
"Michel"-properNoun-ca "Michel"-noun-oc
"Michel"-properNoun-ca "Michel"-properNoun-oc
"Michel"-noun-ca "Michel"-noun-oc
"Michel"-noun-ca "Michel"-properNoun-oc
"Michel"-properNoun-oc "Michel"-properNoun-ca
"Michel"-properNoun-oc "Michel"-noun-ca
