"alta"-noun-ca "malalitigo"-noun-eo
"emparrar"-verb-ca "spaliri"-verb-eo
"honti"-verb-eo "empegueir-se"-verb-ca
"empegueir-se"-verb-ca "honti"-verb-eo
"ŝudorso"-noun-eo "empenya"-noun-ca
"empenya"-noun-ca "ŝudorso"-noun-eo
"perli"-verb-eo "emperlar-se"-verb-ca
"emperlar-se"-verb-ca "perli"-verb-eo
"paneli"-verb-eo "emplafonar"-verb-ca
"emplafonar"-verb-ca "paneli"-verb-eo
"plumi"-verb-eo "emplomallar"-verb-ca
"emplomallar"-verb-ca "plumi"-verb-eo
"purpurigi"-verb-eo "emporprar"-verb-ca
"emporprar"-verb-ca "purpurigi"-verb-eo
"kunlabore kun"-preposition-eo "en col·laboració amb"-preposition-ca
"en col·laboració amb"-preposition-ca "kunlabore kun"-preposition-eo
"trope"-adverb-eo "en grup de tres"-adverb-ca
"en grup de tres"-adverb-ca "trope"-adverb-eo
"en ordo"-adverb-eo "en ordre"-adverb-ca
"en ordre"-adverb-ca "en ordo"-adverb-eo
"kontumace"-adverb-eo "en rebel·lia"-adverb-ca
"en rebel·lia"-adverb-ca "kontumace"-adverb-eo
"en la somala lingvo"-adverb-eo "en somali"-adverb-ca
"en somali"-adverb-ca "en la somala lingvo"-adverb-eo
"en somali"-adverb-ca "en la somala"-adverb-eo
"en somali"-adverb-ca "somale"-adverb-eo
"en somali"-adverb-ca "en la somalia lingvo"-adverb-eo
"en somali"-adverb-ca "en la somalia"-adverb-eo
"en somali"-adverb-ca "somalie"-adverb-eo
"en la somala"-adverb-eo "en somali"-adverb-ca
"somale"-adverb-eo "en somali"-adverb-ca
"en la somalia lingvo"-adverb-eo "en somali"-adverb-ca
"en la somalia"-adverb-eo "en somali"-adverb-ca
"somalie"-adverb-eo "en somali"-adverb-ca
"en la ĉuvaŝa lingvo"-adverb-eo "en txuvaix"-adverb-ca
"en txuvaix"-adverb-ca "en la ĉuvaŝa lingvo"-adverb-eo
"en txuvaix"-adverb-ca "en la ĉuvaŝa"-adverb-eo
"en txuvaix"-adverb-ca "ĉuvaŝe"-adverb-eo
"en la ĉuvaŝa"-adverb-eo "en txuvaix"-adverb-ca
"ĉuvaŝe"-adverb-eo "en txuvaix"-adverb-ca
"en la tatara lingvo"-adverb-eo "en tàtar"-adverb-ca
"en tàtar"-adverb-ca "en la tatara lingvo"-adverb-eo
"en tàtar"-adverb-ca "en la tatara"-adverb-eo
"en tàtar"-adverb-ca "tatare"-adverb-eo
"en la tatara"-adverb-eo "en tàtar"-adverb-ca
"tatare"-adverb-eo "en tàtar"-adverb-ca
"no"-noun-eo "ena"-noun-ca
"ena"-noun-ca "no"-noun-eo
"enamiĝi"-verb-eo "enamorar-se"-verb-ca
"enamorar-se"-verb-ca "enamiĝi"-verb-eo
"grizĝi"-verb-eo "encanudir"-verb-ca
"encanudir"-verb-ca "grizĝi"-verb-eo
"enskatoligi"-verb-eo "encapsar"-verb-ca
"encapsar"-verb-ca "enskatoligi"-verb-eo
"kolombumi"-verb-eo "encaramel·lar-se"-verb-ca
"encaramel·lar-se"-verb-ca "kolombumi"-verb-eo
"kartoni"-verb-eo "encartonar"-verb-ca
"encartonar"-verb-ca "kartoni"-verb-eo
"enfakigi"-verb-eo "encasellar"-verb-ca
"encasellar"-verb-ca "enfakigi"-verb-eo
"senkrestigi"-verb-eo "encrestar"-verb-ca
"encrestar"-verb-ca "senkrestigi"-verb-eo
"sekva tago"-noun-eo "endemà"-noun-ca
"endemà"-noun-ca "sekva tago"-noun-eo
"Enderbury"-properNoun-eo "Enderbury"-properNoun-ca
"Enderbury"-properNoun-ca "Enderbury"-properNoun-eo
"enkotiĝi"-verb-eo "enfangar-se"-verb-ca
"enfangar-se"-verb-ca "enkotiĝi"-verb-eo
"lardi"-verb-eo "enfarfegar"-verb-ca
"lardi"-verb-eo "enllardar"-verb-ca
"enfarfegar"-verb-ca "lardi"-verb-eo
"enllardar"-verb-ca "lardi"-verb-eo
"feŭdi"-verb-eo "enfeudar"-verb-ca
"enfeudar"-verb-ca "feŭdi"-verb-eo
"girlandi"-verb-eo "engarlandir"-verb-ca
"engarlandir"-verb-ca "girlandi"-verb-eo
"ĵaluzi"-verb-eo "engelosir-se"-verb-ca
"engelosir-se"-verb-ca "ĵaluzi"-verb-eo
"blindiga"-adverb-eo "enlluernador"-adverb-ca
"enlluernador"-adverb-ca "blindiga"-adverb-eo
"blindumo"-noun-eo "enlluernament"-noun-ca
"enlluernament"-noun-ca "blindumo"-noun-eo
"kradi"-verb-eo "enreixar"-verb-ca
"enreixar"-verb-ca "kradi"-verb-eo
"ringiĝi"-verb-eo "enrinxolar-se"-verb-ca
"enrinxolar-se"-verb-ca "ringiĝi"-verb-eo
"radumi"-verb-eo "enrodar"-verb-ca
"enrodar"-verb-ca "radumi"-verb-eo
"sapi"-verb-eo "ensabonar"-verb-ca
"ensabonar"-verb-ca "sapi"-verb-eo
"safrani"-verb-eo "ensafranar"-verb-ca
"ensafranar"-verb-ca "safrani"-verb-eo
"elementa instruado"-noun-eo "ensenyament primari"-noun-ca
"ensenyament primari"-noun-ca "elementa instruado"-noun-eo
"ensenyament primari"-noun-ca "elementlerneja instruado"-noun-eo
"ensenyament primari"-noun-ca "bazlerneja instruado"-noun-eo
"elementlerneja instruado"-noun-eo "ensenyament primari"-noun-ca
"bazlerneja instruado"-noun-eo "ensenyament primari"-noun-ca
"mezlerneja instruado"-noun-eo "ensenyament secundari"-noun-ca
"ensenyament secundari"-noun-ca "mezlerneja instruado"-noun-eo
"universitata instruado"-noun-eo "ensenyament universitari"-noun-ca
"ensenyament universitari"-noun-ca "universitata instruado"-noun-eo
"sebi"-verb-eo "enseuar"-verb-ca
"enseuar"-verb-ca "sebi"-verb-eo
"ensiligi"-verb-eo "ensitjar"-verb-ca
"ensitjar"-verb-ca "ensiligi"-verb-eo
"sulfuri"-verb-eo "ensofrar"-verb-ca
"ensofrar"-verb-ca "sulfuri"-verb-eo
"tegmenti"-verb-eo "ensostrar"-verb-ca
"tegmenti"-verb-eo "sostrar"-verb-ca
"ensostrar"-verb-ca "tegmenti"-verb-eo
"sostrar"-verb-ca "tegmenti"-verb-eo
"krepuskiĝi"-verb-eo "enterbolir-se"-verb-ca
"krepuskiĝi"-verb-eo "llostrejar"-verb-ca
"krepuskiĝi"-verb-eo "vesprejar"-verb-ca
"enterbolir-se"-verb-ca "krepuskiĝi"-verb-eo
"llostrejar"-verb-ca "krepuskiĝi"-verb-eo
"vesprejar"-verb-ca "krepuskiĝi"-verb-eo
"inki"-verb-eo "entintar"-verb-ca
"entintar"-verb-ca "inki"-verb-eo
"ĉirkaŭtordi"-verb-eo "entortolligar"-verb-ca
"entortolligar"-verb-ca "ĉirkaŭtordi"-verb-eo
"biforkiĝo"-noun-eo "entreforc"-noun-ca
"entreforc"-noun-ca "biforkiĝo"-noun-eo
"entuziasmema"-adjective-eo "entusiàstic"-adjective-ca
"entusiàstic"-adjective-ca "entuziasmema"-adjective-eo
"entuziasmema"-adverb-eo "entusiàsticament"-adverb-ca
"entusiàsticament"-adverb-ca "entuziasmema"-adverb-eo
"vantiĝi"-verb-eo "envanir-se"-verb-ca
"envanir-se"-verb-ca "vantiĝi"-verb-eo
"veluriĝi"-verb-eo "envellutar"-verb-ca
"envellutar"-verb-ca "veluriĝi"-verb-eo
"verdiĝi"-verb-eo "enverdir-se"-verb-ca
"verdiĝi"-verb-eo "verdejar"-verb-ca
"enverdir-se"-verb-ca "verdiĝi"-verb-eo
"verdejar"-verb-ca "verdiĝi"-verb-eo
"vidviĝi"-verb-eo "enviduar"-verb-ca
"vidviĝi"-verb-eo "enviudar"-verb-ca
"enviduar"-verb-ca "vidviĝi"-verb-eo
"enviudar"-verb-ca "vidviĝi"-verb-eo
"Epifania"-properNoun-eo "Epifania"-properNoun-ca
"Epifania"-properNoun-ca "Epifania"-properNoun-eo
"ekvatora"-adverb-eo "equatorial"-adverb-ca
"equatorial"-adverb-ca "ekvatora"-adverb-eo
"justa"-adverb-eo "equitable"-adverb-ca
"justa"-adverb-eo "equànime"-adverb-ca
"equitable"-adverb-ca "justa"-adverb-eo
"equànime"-adverb-ca "justa"-adverb-eo
"ŝtata trezorejo"-noun-eo "erari públic"-noun-ca
"erari públic"-noun-ca "ŝtata trezorejo"-noun-eo
"eremito"-noun-eo "eremita"-noun-ca
"eremita"-noun-ca "eremito"-noun-eo
"senkulturita grundo"-noun-eo "ermot"-noun-ca
"ermot"-noun-ca "senkulturita grundo"-noun-eo
"proceduro de postenreguligo"-noun-eo "ERO"-noun-ca
"proceduro de postenreguligo"-noun-eo "expedient de regulació d'ocupació"-noun-ca
"ERO"-noun-ca "proceduro de postenreguligo"-noun-eo
"expedient de regulació d'ocupació"-noun-ca "proceduro de postenreguligo"-noun-eo
"migra"-adverb-eo "errant"-adverb-ca
"migra"-adverb-eo "itinerant"-adverb-ca
"errant"-adverb-ca "migra"-adverb-eo
"itinerant"-adverb-ca "migra"-adverb-eo
"senveprigi"-verb-eo "esbardissar"-verb-ca
"senveprigi"-verb-eo "esbrollar"-verb-ca
"esbardissar"-verb-ca "senveprigi"-verb-eo
"esbrollar"-verb-ca "senveprigi"-verb-eo
"inkmakulo"-noun-eo "esborrall"-noun-ca
"esborrall"-noun-ca "inkmakulo"-noun-eo
"sentripigi"-verb-eo "esbudellar"-verb-ca
"esbudellar"-verb-ca "sentripigi"-verb-eo
"spirego"-noun-eo "esbufec"-noun-ca
"esbufec"-noun-ca "spirego"-noun-eo
"marini"-verb-eo "escabetxar"-verb-ca
"escabetxar"-verb-ca "marini"-verb-eo
"troa"-adverb-eo "escadusser"-adverb-ca
"escadusser"-adverb-ca "troa"-adverb-eo
"skafandrismo"-noun-eo "escafandrisme"-noun-ca
"escafandrisme"-noun-ca "skafandrismo"-noun-eo
"konveno"-noun-eo "escaiença"-noun-ca
"escaiença"-noun-ca "konveno"-noun-eo
"senkrudigo"-noun-eo "escalaborn"-noun-ca
"escalaborn"-noun-ca "senkrudigo"-noun-eo
"varmumi"-verb-eo "escaldar-se"-verb-ca
"escaldar-se"-verb-ca "varmumi"-verb-eo
"suspektigi"-verb-eo "escamnar"-verb-ca
"escamnar"-verb-ca "suspektigi"-verb-eo
"forjongli"-verb-eo "escamotejar"-verb-ca
"escamotejar"-verb-ca "forjongli"-verb-eo
"rampaĵo"-noun-eo "escantell"-noun-ca
"escantell"-noun-ca "rampaĵo"-noun-eo
"elŝteliĝi"-verb-eo "escapolir-se"-verb-ca
"elŝteliĝi"-verb-eo "esquitllar-se"-verb-ca
"escapolir-se"-verb-ca "elŝteliĝi"-verb-eo
"esquitllar-se"-verb-ca "elŝteliĝi"-verb-eo
"ŝakludanto"-noun-eo "escaquista"-noun-ca
"escaquista"-noun-ca "ŝakludanto"-noun-eo
"sekigita"-adjective-eo "escardalenc"-adjective-ca
"escardalenc"-adjective-ca "sekigita"-adjective-eo
"klukado"-noun-eo "escataineig"-noun-ca
"escataineig"-noun-ca "klukado"-noun-eo
"akolitaro"-noun-eo "escolania"-noun-ca
"escolania"-noun-ca "akolitaro"-noun-eo
"skolopendro"-noun-eo "escolopendra"-noun-ca
"escolopendra"-noun-ca "skolopendro"-noun-eo
"sputujo"-noun-eo "escopidora"-noun-ca
"escopidora"-noun-ca "sputujo"-noun-eo
"ferdekaperturo"-noun-eo "escotilla"-noun-ca
"escotilla"-noun-ca "ferdekaperturo"-noun-eo
"balaileto por ĉasfusilo"-noun-eo "escovilló"-noun-ca
"escovilló"-noun-ca "balaileto por ĉasfusilo"-noun-eo
"skriboficistejo"-noun-eo "escrivania"-noun-ca
"escrivania"-noun-ca "skriboficistejo"-noun-eo
"senkrostigi"-verb-eo "escrostonar"-verb-ca
"escrostonar"-verb-ca "senkrostigi"-verb-eo
"ondorompilo"-noun-eo "escullera"-noun-ca
"escullera"-noun-ca "ondorompilo"-noun-eo
"skulptinda"-adjective-eo "escultural"-adjective-ca
"escultural"-adjective-ca "skulptinda"-adjective-eo
"senŝaŭmigilo"-noun-eo "escumadora"-noun-ca
"escumadora"-noun-ca "senŝaŭmigilo"-noun-eo
"eskapita"-adjective-eo "escàpol"-adjective-ca
"escàpol"-adjective-ca "eskapita"-adjective-eo
"skeptika"-adverb-eo "escèpticament"-adverb-ca
"escèpticament"-adverb-ca "skeptika"-adverb-eo
"skorpeno"-noun-eo "escórpora"-noun-ca
"escórpora"-noun-ca "skorpeno"-noun-eo
"Eŭropa Socia Forumo"-noun-eo "ESF"-noun-ca
"Eŭropa Socia Forumo"-noun-eo "Fòrum Social Europeu"-noun-ca
"ESF"-noun-ca "Eŭropa Socia Forumo"-noun-eo
"Fòrum Social Europeu"-noun-ca "Eŭropa Socia Forumo"-noun-eo
"Fòrum Social Europeu"-noun-ca "Eŭropa Sociala Forumo"-noun-eo
"Eŭropa Sociala Forumo"-noun-eo "Fòrum Social Europeu"-noun-ca
"akra krio"-noun-eo "esgarip"-noun-ca
"esgarip"-noun-ca "akra krio"-noun-eo
"tremigi"-verb-eo "esgarrifar"-verb-ca
"esgarrifar"-verb-ca "tremigi"-verb-eo
"disgrajnigi"-verb-eo "esgranar"-verb-ca
"esgranar"-verb-ca "disgrajnigi"-verb-eo
"flaviĝi"-verb-eo "esgrogueir-se"-verb-ca
"esgrogueir-se"-verb-ca "flaviĝi"-verb-eo
"defaligo"-noun-eo "esllavissada"-noun-ca
"esllavissada"-noun-ca "defaligo"-noun-eo
"akrigisto"-noun-eo "esmolet"-noun-ca
"esmolet"-noun-ca "akrigisto"-noun-eo
"tifaĵo"-noun-eo "espadanya"-noun-ca
"espadanya"-noun-ca "tifaĵo"-noun-eo
"junulejo"-noun-eo "espai jove"-noun-ca
"espai jove"-noun-ca "junulejo"-noun-eo
"hispaniganto"-noun-eo "espanyolista"-noun-ca
"espanyolista"-noun-ca "hispaniganto"-noun-eo
"hispaneco"-noun-eo "espanyolitat"-noun-ca
"espanyolitat"-noun-ca "hispaneco"-noun-eo
"timigulo"-noun-eo "esparverador"-noun-ca
"esparverador"-noun-ca "timigulo"-noun-eo
"spasma"-adverb-eo "espàsticament"-adverb-ca
"espàsticament"-adverb-ca "spasma"-adverb-eo
"spato"-noun-eo "espat"-noun-ca
"espat"-noun-ca "spato"-noun-eo
"specimenaĵo"-noun-eo "específic"-noun-ca
"específic"-noun-ca "specimenaĵo"-noun-eo
"pecigi"-verb-eo "espedaçar"-verb-ca
"espedaçar"-verb-ca "pecigi"-verb-eo
"senfeligi"-verb-eo "espellar"-verb-ca
"espellar"-verb-ca "senfeligi"-verb-eo
"rulfaligi"-verb-eo "espenyar"-verb-ca
"rulfaligi"-verb-eo "estimbar"-verb-ca
"espenyar"-verb-ca "rulfaligi"-verb-eo
"estimbar"-verb-ca "rulfaligi"-verb-eo
"Esperaunce"-properNoun-eo "Esperaunce"-properNoun-ca
"Esperaunce"-properNoun-ca "Esperaunce"-properNoun-eo
"vazistaso"-noun-eo "espiell"-noun-ca
"espiell"-noun-ca "vazistaso"-noun-eo
"misbato"-noun-eo "espifiada"-noun-ca
"espifiada"-noun-ca "misbato"-noun-eo
"spikiĝi"-verb-eo "espigar"-verb-ca
"espigar"-verb-ca "spikiĝi"-verb-eo
"ia dornohava arbusto"-noun-eo "espinavessa"-noun-ca
"espinavessa"-noun-ca "ia dornohava arbusto"-noun-eo
"aertruo"-noun-eo "espirall"-noun-ca
"espirall"-noun-ca "aertruo"-noun-eo
"splenda"-adverb-eo "esplèndid"-adverb-ca
"splenda"-adverb-eo "estupend"-adverb-ca
"splenda"-adverb-eo "resplendent"-adverb-ca
"esplèndid"-adverb-ca "splenda"-adverb-eo
"estupend"-adverb-ca "splenda"-adverb-eo
"resplendent"-adverb-ca "splenda"-adverb-eo
"senpedikigi"-verb-eo "espollar"-verb-ca
"espollar"-verb-ca "senpedikigi"-verb-eo
"ĉiu flanko de la lito"-noun-eo "espona"-noun-ca
"espona"-noun-ca "ĉiu flanko de la lito"-noun-eo
"elpremilo"-noun-eo "espremedora"-noun-ca
"espremedora"-noun-ca "elpremilo"-noun-eo
"sputaĵo"-noun-eo "esput"-noun-ca
"esput"-noun-ca "sputaĵo"-noun-eo
"mortoeskadro"-noun-eo "esquadró de la mort"-noun-ca
"esquadró de la mort"-noun-ca "mortoeskadro"-noun-eo
"malafabla"-adverb-eo "esquerp"-adverb-ca
"malafabla"-adverb-eo "incivil"-adverb-ca
"esquerp"-adverb-ca "malafabla"-adverb-eo
"incivil"-adverb-ca "malafabla"-adverb-eo
"inuita"-adverb-eo "esquimal"-adverb-ca
"esquimal"-adverb-ca "inuita"-adverb-eo
"streĉvundo"-noun-eo "esquinç"-noun-ca
"esquinç"-noun-ca "streĉvundo"-noun-eo
"so"-noun-eo "essa"-noun-ca
"essa"-noun-ca "so"-noun-eo
"stabila"-adverb-eo "estable"-adverb-ca
"estable"-adverb-ca "stabila"-adverb-eo
"estable"-adverb-ca "starema"-adverb-eo
"starema"-adverb-eo "estable"-adverb-ca
"kapturni"-verb-eo "estamordir"-verb-ca
"estamordir"-verb-ca "kapturni"-verb-eo
"ekstaziĝito"-noun-eo "estaquirot"-noun-ca
"estaquirot"-noun-ca "ekstaziĝito"-noun-eo
"juroŝtato"-noun-eo "estat de dret"-noun-ca
"estat de dret"-noun-ca "juroŝtato"-noun-eo
"ŝtata"-adverb-eo "estatal"-adverb-ca
"estatal"-adverb-ca "ŝtata"-adverb-eo
"sendependisma flago"-noun-eo "estelada"-noun-ca
"estelada"-noun-ca "sendependisma flago"-noun-eo
"stenotipio"-noun-eo "estenotípia"-noun-ca
"estenotípia"-noun-ca "stenotipio"-noun-eo
"stentora"-adjective-eo "estentori"-adjective-ca
"estentori"-adjective-ca "stentora"-adjective-eo
"stepa"-adjective-eo "estepari"-adjective-ca
"estepari"-adjective-ca "stepa"-adjective-eo
"batmortigi"-verb-eo "esterrecar"-verb-ca
"batmortigi"-verb-eo "estossinar"-verb-ca
"esterrecar"-verb-ca "batmortigi"-verb-eo
"estossinar"-verb-ca "batmortigi"-verb-eo
"estetikismo"-noun-eo "esteticisme"-noun-ca
"esteticisme"-noun-ca "estetikismo"-noun-eo
"stakisto"-noun-eo "estibador"-noun-ca
"estibador"-noun-ca "stakisto"-noun-eo
"somerumi"-verb-eo "estiuar"-verb-ca
"estiuar"-verb-ca "somerumi"-verb-eo
"stokasta"-adverb-eo "estocàsticament"-adverb-ca
"estocàsticament"-adverb-ca "stokasta"-adverb-eo
"stoika"-adverb-eo "estoicament"-adverb-ca
"estoicament"-adverb-ca "stoika"-adverb-eo
"stolono"-noun-eo "estoló"-noun-ca
"estoló"-noun-ca "stolono"-noun-eo
"stupo"-noun-eo "estopa"-noun-ca
"estopa"-noun-ca "stupo"-noun-eo
"fremda"-adverb-eo "estranger"-adverb-ca
"fremda"-adverb-eo "foraster"-adverb-ca
"estranger"-adverb-ca "fremda"-adverb-eo
"foraster"-adverb-ca "fremda"-adverb-eo
"eksterlandaneco"-noun-eo "estrangeria"-noun-ca
"estrangeria"-noun-ca "eksterlandaneco"-noun-eo
"fremdiĝi"-verb-eo "estrangeritzar-se"-verb-ca
"estrangeritzar-se"-verb-ca "fremdiĝi"-verb-eo
"krudŝtofo"-noun-eo "estrassa"-noun-ca
"estrassa"-noun-ca "krudŝtofo"-noun-eo
"stratuso"-noun-eo "estratocúmul"-noun-ca
"estratocúmul"-noun-ca "stratuso"-noun-eo
"subittiro"-noun-eo "estrebada"-noun-ca
"estrebada"-noun-ca "subittiro"-noun-eo
"subittiri"-verb-eo "estrebar"-verb-ca
"estrebar"-verb-ca "subittiri"-verb-eo
"strida"-adverb-eo "estrident"-adverb-ca
"estrident"-adverb-ca "strida"-adverb-eo
"akrasono"-noun-eo "estridor"-noun-ca
"estridor"-noun-ca "akrasono"-noun-eo
"akra sono"-noun-eo "estridència"-noun-ca
"estridència"-noun-ca "akra sono"-noun-eo
"straba"-adverb-eo "estràbicament"-adverb-ca
"estràbicament"-adverb-ca "straba"-adverb-eo
"stuki"-verb-eo "estucar"-verb-ca
"estucar"-verb-ca "stuki"-verb-eo
"mirkonsternita"-adjective-eo "estupefacte"-adjective-ca
"estupefacte"-adjective-ca "mirkonsternita"-adjective-eo
"startigilo"-noun-eo "estàrter"-noun-ca
"estàrter"-noun-ca "startigilo"-noun-eo
"infèrtil"-adverb-ca "malfekunda"-adverb-eo
"svelteco"-noun-eo "esveltesa"-noun-ca
"esveltesa"-noun-ca "svelteco"-noun-eo
"flugilmovi"-verb-eo "esvoletegar"-verb-ca
"esvoletegar"-verb-ca "flugilmovi"-verb-eo
"eŭkaristia"-adjective-eo "eurarístic"-adjective-ca
"eurarístic"-adjective-ca "eŭkaristia"-adjective-eo
"eŭritmo"-noun-eo "eurítmia"-noun-ca
"eurítmia"-noun-ca "eŭritmo"-noun-eo
"evangelio"-properNoun-eo "Evangeli"-properNoun-ca
"Evangeli"-properNoun-ca "evangelio"-properNoun-eo
"Ekscelenco"-properNoun-eo "Excel·lència"-properNoun-ca
"Ekscelenco"-properNoun-eo "Honorable"-properNoun-ca
"Ekscelenco"-properNoun-eo "Il·lustríssim"-properNoun-ca
"Excel·lència"-properNoun-ca "Ekscelenco"-properNoun-eo
"Honorable"-properNoun-ca "Ekscelenco"-properNoun-eo
"Il·lustríssim"-properNoun-ca "Ekscelenco"-properNoun-eo
"nervoza"-adverb-eo "excitable"-adverb-ca
"excitable"-adverb-ca "nervoza"-adverb-eo
"ekkria"-adjective-eo "exclamatíu"-adjective-ca
"exclamatíu"-adjective-ca "ekkria"-adjective-eo
"sociala ekskludado"-noun-eo "exclusió social"-noun-ca
"exclusió social"-noun-ca "sociala ekskludado"-noun-eo
"eskursema"-adjective-eo "excursionista"-adjective-ca
"excursionista"-adjective-ca "eskursema"-adjective-eo
"praktiki kiel"-verb-eo "exercir com a"-verb-ca
"praktiki kiel"-verb-eo "exercir de"-verb-ca
"exercir com a"-verb-ca "praktiki kiel"-verb-eo
"exercir de"-verb-ca "praktiki kiel"-verb-eo
"ekskuza"-adjective-eo "eximent"-adjective-ca
"eximent"-adjective-ca "ekskuza"-adjective-eo
"ekzistanta"-adverb-eo "existent"-adverb-ca
"existent"-adverb-ca "ekzistanta"-adverb-eo
"eksperimenta"-adverb-eo "experimental"-adverb-ca
"experimental"-adverb-ca "eksperimenta"-adverb-eo
"sperta"-adverb-eo "expert"-adverb-ca
"expert"-adverb-ca "sperta"-adverb-eo
"sperteco"-noun-eo "expertesa"-noun-ca
"expertesa"-noun-ca "sperteco"-noun-eo
"forlasito"-noun-eo "expòsit"-noun-ca
"expòsit"-noun-ca "forlasito"-noun-eo
"delikataĵo"-noun-eo "exquisidesa"-noun-ca
"exquisidesa"-noun-ca "delikataĵo"-noun-eo
"eskvizita"-adverb-eo "exquisit"-adverb-ca
"exquisit"-adverb-ca "eskvizita"-adverb-eo
"exquisit"-adverb-ca "delikata"-adverb-eo
"delikata"-adverb-eo "exquisit"-adverb-ca
"delikata"-adverb-eo "fràgil"-adverb-ca
"fràgil"-adverb-ca "delikata"-adverb-eo
"fràgil"-adverb-ca "fragila"-adverb-eo
"fragila"-adverb-eo "fràgil"-adverb-ca
"ekstaziĝi"-verb-eo "extasiar-se"-verb-ca
"extasiar-se"-verb-ca "ekstaziĝi"-verb-eo
"ekstera"-adverb-eo "exterior"-adverb-ca
"exterior"-adverb-ca "ekstera"-adverb-eo
"eksterma"-adjective-eo "exterminador"-adjective-ca
"exterminador"-adjective-ca "eksterma"-adjective-eo
"ekstermanto"-noun-eo "exterminador"-noun-ca
"exterminador"-noun-ca "ekstermanto"-noun-eo
"fajroestingilo"-noun-eo "extintor"-noun-ca
"extintor"-noun-ca "fajroestingilo"-noun-eo
"bizara"-adverb-eo "extravagant"-adverb-ca
"bizara"-adverb-eo "insòlit"-adverb-ca
"extravagant"-adverb-ca "bizara"-adverb-eo
"insòlit"-adverb-ca "bizara"-adverb-eo
"insòlit"-adverb-ca "nekutima"-adverb-eo
"insòlit"-adverb-ca "rara"-adverb-eo
"insòlit"-adverb-ca "stranga"-adverb-eo
"nekutima"-adverb-eo "insòlit"-adverb-ca
"nekutima"-adverb-eo "inhabitual"-adverb-ca
"rara"-adverb-eo "insòlit"-adverb-ca
"stranga"-adverb-eo "insòlit"-adverb-ca
"ekstrema"-adverb-eo "extrem"-adverb-ca
"extrem"-adverb-ca "ekstrema"-adverb-eo
"elŝviti"-verb-eo "exudar"-verb-ca
"exudar"-verb-ca "elŝviti"-verb-eo
"FAI"-noun-eo "FAI"-noun-ca
"FAI"-noun-ca "FAI"-noun-eo
"lampiono"-noun-eo "fanalet"-noun-ca
"fanalet"-noun-ca "lampiono"-noun-eo
"pavi"-verb-eo "fanfaronejar"-verb-ca
"fanfaronejar"-verb-ca "pavi"-verb-eo
"ŝpati"-verb-eo "fangar"-verb-ca
"fangar"-verb-ca "ŝpati"-verb-eo
"Nutraĵa kaj Agrokultura Organizaĵo de UN"-noun-eo "FAO"-noun-ca
"FAO"-noun-ca "Nutraĵa kaj Agrokultura Organizaĵo de UN"-noun-eo
"forĝejo"-noun-eo "farga"-noun-ca
"forĝejo"-noun-eo "forja"-noun-ca
"farga"-noun-ca "forĝejo"-noun-eo
"forja"-noun-ca "forĝejo"-noun-eo
"furaĝi"-verb-eo "farratjar"-verb-ca
"farratjar"-verb-ca "furaĝi"-verb-eo
"fatala"-adverb-eo "fatal"-adverb-ca
"fatal"-adverb-ca "fatala"-adverb-eo
"Faŭno"-properNoun-eo "Faune"-properNoun-ca
"Faune"-properNoun-ca "Faŭno"-properNoun-eo
"favora"-adverb-eo "favorable"-adverb-ca
"favorable"-adverb-ca "favora"-adverb-eo
"malforta"-adverb-eo "feble"-adverb-ca
"feble"-adverb-ca "malforta"-adverb-eo
"feble"-adverb-ca "febla"-adverb-eo
"feble"-adverb-ca "malfirma"-adverb-eo
"feble"-adverb-ca "senforta"-adverb-eo
"febla"-adverb-eo "feble"-adverb-ca
"malfirma"-adverb-eo "feble"-adverb-ca
"malfirma"-adverb-eo "inestable"-adverb-ca
"malfirma"-adverb-eo "variable"-adverb-ca
"senforta"-adverb-eo "feble"-adverb-ca
"inestable"-adverb-ca "malfirma"-adverb-eo
"inestable"-adverb-ca "malstabila"-adverb-eo
"variable"-adverb-ca "malfirma"-adverb-eo
"variable"-adverb-ca "nekonstanta"-adverb-eo
"variable"-adverb-ca "varia"-adverb-eo
"malstabila"-adverb-eo "inestable"-adverb-ca
"nekonstanta"-adverb-eo "variable"-adverb-ca
"nekonstanta"-adverb-eo "inconstant"-adverb-ca
"nekonstanta"-adverb-eo "voluble"-adverb-ca
"varia"-adverb-eo "variable"-adverb-ca
"fekunda"-adverb-eo "fecund"-adverb-ca
"fekunda"-adverb-eo "fèrtil"-adverb-ca
"fecund"-adverb-ca "fekunda"-adverb-eo
"fecund"-adverb-ca "grasa"-adverb-eo
"fèrtil"-adverb-ca "fekunda"-adverb-eo
"fèrtil"-adverb-ca "grasa"-adverb-eo
"grasa"-adverb-eo "fecund"-adverb-ca
"grasa"-adverb-eo "fèrtil"-adverb-ca
"federala"-adverb-eo "federal"-adverb-ca
"federal"-adverb-ca "federala"-adverb-eo
"inseksa"-adverb-eo "femellenc"-adverb-ca
"femellenc"-adverb-ca "inseksa"-adverb-eo
"fenomena"-adverb-eo "fenomenal"-adverb-ca
"fenomenal"-adverb-ca "fenomena"-adverb-eo
"petveturi"-verb-eo "fer autostop"-verb-ca
"fer autostop"-verb-ca "petveturi"-verb-eo
"esti bela vetero"-verb-eo "fer bo"-verb-ca
"fer bo"-verb-ca "esti bela vetero"-verb-eo
"bone konduti"-verb-eo "fer bondat"-verb-ca
"fer bondat"-verb-ca "bone konduti"-verb-eo
