"desagradable"-adjective-ca "neagrabla"-adjective-eo
"confeccionar"-verb-ca "konfekcii"-verb-eo
"konfesanto"-noun-eo "confessor"-noun-ca
"confessor"-noun-ca "konfesanto"-noun-eo
"konfitejo"-noun-eo "confiteria"-noun-ca
"confiteria"-noun-ca "konfitejo"-noun-eo
"kunflagrado"-noun-eo "conflagració"-noun-ca
"conflagració"-noun-ca "kunflagrado"-noun-eo
"Conflent"-properNoun-eo "Conflent"-properNoun-ca
"Conflent"-properNoun-ca "Conflent"-properNoun-eo
"laŭigi"-verb-eo "conformar"-verb-ca
"conformar"-verb-ca "laŭigi"-verb-eo
"konformulo"-noun-eo "conformista"-noun-ca
"conformista"-noun-ca "konformulo"-noun-eo
"confusio"-noun-eo "confusionisme"-noun-ca
"confusionisme"-noun-ca "confusio"-noun-eo
"confusió"-noun-ca "mikskonfuzo"-noun-eo
"glaciigo"-noun-eo "congelació"-noun-ca
"congelació"-noun-ca "glaciigo"-noun-eo
"boraskejo"-noun-eo "congesta"-noun-ca
"congesta"-noun-ca "boraskejo"-noun-eo
"kogesto"-noun-eo "congestió"-noun-ca
"congestió"-noun-ca "kogesto"-noun-eo
"konjugacii"-verb-eo "conjugar"-verb-ca
"conjugar"-verb-ca "konjugacii"-verb-eo
"sekreta interkonsento"-noun-eo "connivència"-noun-ca
"connivència"-noun-ca "sekreta interkonsento"-noun-eo
"konkeranta"-adjective-eo "conqueridor"-adjective-ca
"konkeranta"-adjective-eo "conquistador"-adjective-ca
"conqueridor"-adjective-ca "konkeranta"-adjective-eo
"conquistador"-adjective-ca "konkeranta"-adjective-eo
"konsistenca"-adjective-eo "consistent"-adjective-ca
"consistent"-adjective-ca "konsistenca"-adjective-eo
"konsistorejo"-noun-eo "consistori"-noun-ca
"consistori"-noun-ca "konsistorejo"-noun-eo
"Constance"-properNoun-eo "Constance"-properNoun-ca
"Constance"-properNoun-ca "Constance"-properNoun-eo
"konstipo"-noun-eo "restrenyiment"-noun-ca
"restrenyiment"-noun-ca "konstipo"-noun-eo
"elfino"-noun-eo "consumació"-noun-ca
"consumació"-noun-ca "elfino"-noun-eo
"kontempla"-adjective-eo "contemplatiu"-adjective-ca
"contemplatiu"-adjective-ca "kontempla"-adjective-eo
"spirita streĉeco"-noun-eo "contenció"-noun-ca
"contenció"-noun-ca "spirita streĉeco"-noun-eo
"kontingenca"-adjective-eo "contingent"-adjective-ca
"contingent"-adjective-ca "kontingenca"-adjective-eo
"kontingenco"-noun-eo "contingència"-noun-ca
"contingència"-noun-ca "kontingenco"-noun-eo
"fabela verkisto"-noun-eo "contista"-noun-ca
"contista"-noun-ca "fabela verkisto"-noun-eo
"tordiĝisto"-noun-eo "contorsionista"-noun-ca
"contorsionista"-noun-ca "tordiĝisto"-noun-eo
"kalkanpeco"-noun-eo "contrafort"-noun-ca
"contrafort"-noun-ca "kalkanpeco"-noun-eo
"kontraŭparto"-noun-eo "contrapartida"-noun-ca
"contrapartida"-noun-ca "kontraŭparto"-noun-eo
"kontraŭopozicio"-noun-eo "contraposició"-noun-ca
"contraposició"-noun-ca "kontraŭopozicio"-noun-eo
"kontraŭetika"-adjective-eo "contraproduent"-adjective-ca
"contraproduent"-adjective-ca "kontraŭetika"-adjective-eo
"maldilati"-verb-eo "contreure"-verb-ca
"contreure"-verb-ca "maldilati"-verb-eo
"konvencie"-adverb-eo "convencionalment"-adverb-ca
"convencionalment"-adverb-ca "konvencie"-adverb-eo
"konvinkita"-adjective-eo "convicte"-adjective-ca
"convicte"-adjective-ca "konvinkita"-adjective-eo
"kooperado"-noun-eo "cooperació"-noun-ca
"cooperació"-noun-ca "kooperado"-noun-eo
"kopiisto"-noun-eo "copista"-noun-ca
"copista"-noun-ca "kopiisto"-noun-eo
"kopulaca"-adjective-eo "copulatiu"-adjective-ca
"copulatiu"-adjective-ca "kopulaca"-adjective-eo
"petoli"-verb-eo "coquetejar"-verb-ca
"petoli"-verb-eo "entremaliejar"-verb-ca
"coquetejar"-verb-ca "petoli"-verb-eo
"entremaliejar"-verb-ca "petoli"-verb-eo
"koregrafo"-noun-eo "coreògraf"-noun-ca
"coreògraf"-noun-ca "koregrafo"-noun-eo
"Korfuo"-properNoun-eo "Corfú"-properNoun-ca
"Corfú"-properNoun-ca "Korfuo"-properNoun-eo
"korado"-noun-eo "corrosió"-noun-ca
"corrosió"-noun-ca "korado"-noun-eo
"kosmopolita"-adjective-eo "cosmopolita"-adjective-ca
"cosmopolita"-adjective-ca "kosmopolita"-adjective-eo
"papageto"-noun-eo "cotorra"-noun-ca
"cotorra"-noun-ca "papageto"-noun-eo
"koagulaĵo"-noun-eo "coàgul"-noun-ca
"coàgul"-noun-ca "koagulaĵo"-noun-eo
"kreativeco"-noun-eo "creativitat"-noun-ca
"creativitat"-noun-ca "kreativeco"-noun-eo
"dikredanta"-adjective-eo "creient"-adjective-ca
"creient"-adjective-ca "dikredanta"-adjective-eo
"kremaciejo"-noun-eo "crematori"-noun-ca
"crematori"-noun-ca "kremaciejo"-noun-eo
"Crestian"-properNoun-eo "Crestian"-properNoun-ca
"Crestian"-properNoun-ca "Crestian"-properNoun-eo
"encreuar"-verb-ca "kruci"-verb-eo
"krozisto"-noun-eo "creuer"-noun-ca
"creuer"-noun-ca "krozisto"-noun-eo
"mamnutro"-noun-eo "criança"-noun-ca
"criança"-noun-ca "mamnutro"-noun-eo
"infanaĵo"-noun-eo "puerilitat"-noun-ca
"puerilitat"-noun-ca "infanaĵo"-noun-eo
"kriminaligi"-verb-eo "criminalitzar"-verb-ca
"criminalitzar"-verb-ca "kriminaligi"-verb-eo
"vitraĵaro"-noun-eo "cristalleria"-noun-ca
"cristalleria"-noun-ca "vitraĵaro"-noun-eo
"Cristian"-properNoun-eo "Cristian"-properNoun-ca
"Cristian"-properNoun-ca "Cristian"-properNoun-eo
"kristanigi"-verb-eo "cristianitzar"-verb-ca
"cristianitzar"-verb-ca "kristanigi"-verb-eo
"kristandemokratia"-adjective-eo "cristianodemòcrata"-adjective-ca
"kristandemokratia"-adjective-eo "democratacristià"-adjective-ca
"cristianodemòcrata"-adjective-ca "kristandemokratia"-adjective-eo
"democratacristià"-adjective-ca "kristandemokratia"-adjective-eo
"kruca militiro"-noun-eo "croada"-noun-ca
"croada"-noun-ca "kruca militiro"-noun-eo
"kronologa"-adjective-eo "cronològic"-adjective-ca
"cronològic"-adjective-ca "kronologa"-adjective-eo
"krucoforma"-adjective-eo "crucial"-adjective-ca
"crucial"-adjective-ca "krucoforma"-adjective-eo
"kripta"-adjective-eo "críptic"-adjective-ca
"kripta"-adjective-eo "secret"-adjective-ca
"críptic"-adjective-ca "kripta"-adjective-eo
"secret"-adjective-ca "kripta"-adjective-eo
"kripta"-adverb-eo "crípticament"-adverb-ca
"crípticament"-adverb-ca "kripta"-adverb-eo
"kritika"-adverb-eo "críticament"-adverb-ca
"críticament"-adverb-ca "kritika"-adverb-eo
"kronika"-adverb-eo "crònicament"-adverb-ca
"crònicament"-adverb-ca "kronika"-adverb-eo
"docte"-adjective-ca "instruita"-adjective-eo
"vinberpremejo"-noun-eo "cup"-noun-ca
"cup"-noun-ca "vinberpremejo"-noun-eo
"nelonga kurso"-noun-eo "curset"-noun-ca
"curset"-noun-ca "nelonga kurso"-noun-eo
"kurveco"-noun-eo "curvatura"-noun-ca
"curvatura"-noun-ca "kurveco"-noun-eo
"Cyriac"-properNoun-eo "Cyriac"-properNoun-ca
"Cyriac"-properNoun-ca "Cyriac"-properNoun-eo
"kaŭstika"-adverb-eo "càusticament"-adverb-ca
"càusticament"-adverb-ca "kaŭstika"-adverb-eo
"paperfolio"-noun-eo "cèdula"-noun-ca
"cèdula"-noun-ca "paperfolio"-noun-eo
"cinika"-adverb-eo "cínicament"-adverb-ca
"cínicament"-adverb-ca "cinika"-adverb-eo
"komika"-adverb-eo "còmicament"-adverb-ca
"còmicament"-adverb-ca "komika"-adverb-eo
"komputo"-noun-eo "còmput"-noun-ca
"còmput"-noun-ca "komputo"-noun-eo
"de tio"-adverb-eo "d'això"-adverb-ca
"d'això"-adverb-ca "de tio"-adverb-eo
"de tiu tago"-adverb-eo "d'aquell dia ençà"-adverb-ca
"d'aquell dia ençà"-adverb-ca "de tiu tago"-adverb-eo
"de tiu momento"-adverb-eo "d'aquell moment ençà"-adverb-ca
"d'aquell moment ençà"-adverb-ca "de tiu momento"-adverb-eo
"grava"-adverb-eo "greument"-adverb-ca
"greument"-adverb-ca "grava"-adverb-eo
"de trans la maro"-adverb-eo "d'ultramar"-adverb-ca
"d'ultramar"-adverb-ca "de trans la maro"-adverb-eo
"iamaniere"-adverb-eo "d'una manera o altra"-adverb-ca
"iamaniere"-adverb-eo "d'una manera o una altra"-adverb-ca
"d'una manera o altra"-adverb-ca "iamaniere"-adverb-eo
"d'una manera o una altra"-adverb-ca "iamaniere"-adverb-eo
"ordinara"-adverb-eo "d'ús corrent"-adverb-ca
"d'ús corrent"-adverb-ca "ordinara"-adverb-eo
"ĝenerala"-adverb-eo "d'ús general"-adverb-ca
"d'ús general"-adverb-ca "ĝenerala"-adverb-eo
"Tatario"-properNoun-eo "Tatarstan"-properNoun-ca
"Tatarstan"-properNoun-ca "Tatario"-properNoun-eo
"Baŝkirio"-properNoun-eo "Baixkortostan"-properNoun-ca
"Baixkortostan"-properNoun-ca "Baŝkirio"-properNoun-eo
"de la komenco"-adverb-eo "de bon començament"-adverb-ca
"de la komenco"-adverb-eo "de bon principi"-adverb-ca
"de bon començament"-adverb-ca "de la komenco"-adverb-eo
"de bon principi"-adverb-ca "de la komenco"-adverb-eo
"neniel"-adverb-eo "de cap manera"-adverb-ca
"de cap manera"-adverb-ca "neniel"-adverb-eo
"vole aŭ ne vole"-adverb-eo "de grat o per força"-adverb-ca
"vole aŭ ne vole"-adverb-eo "per força"-adverb-ca
"vole aŭ ne vole"-adverb-eo "tant sí com no"-adverb-ca
"de grat o per força"-adverb-ca "vole aŭ ne vole"-adverb-eo
"per força"-adverb-ca "vole aŭ ne vole"-adverb-eo
"tant sí com no"-adverb-ca "vole aŭ ne vole"-adverb-eo
"de A ĝis B"-adverb-eo "de la A a la B"-adverb-ca
"de la A a la B"-adverb-ca "de A ĝis B"-adverb-eo
"de A ĝis Z"-adverb-eo "de la A a la Z"-adverb-ca
"de la A a la Z"-adverb-ca "de A ĝis Z"-adverb-eo
"por luo"-adverb-eo "de lloguer"-adverb-ca
"de lloguer"-adverb-ca "por luo"-adverb-eo
"de for"-adverb-eo "de lluny"-adverb-ca
"de lluny"-adverb-ca "de for"-adverb-eo
"ne volonte"-adverb-eo "de mala gana"-adverb-ca
"de mala gana"-adverb-ca "ne volonte"-adverb-eo
"malfortune"-adverb-eo "de mala sort"-adverb-ca
"de mala sort"-adverb-ca "malfortune"-adverb-eo
"lertmaniere"-adverb-eo "de manera àgil"-adverb-ca
"de manera àgil"-adverb-ca "lertmaniere"-adverb-eo
"ĉe la tagiĝo"-adverb-eo "de matinada"-adverb-ca
"de matinada"-adverb-ca "ĉe la tagiĝo"-adverb-eo
"grade"-adverb-eo "de mica en mica"-adverb-ca
"grade"-adverb-eo "gradualment"-adverb-ca
"de mica en mica"-adverb-ca "grade"-adverb-eo
"gradualment"-adverb-ca "grade"-adverb-eo
"de tre malproksime"-adverb-eo "de molt lluny"-adverb-ca
"de molt lluny"-adverb-ca "de tre malproksime"-adverb-eo
"ne tre grava"-adverb-eo "de poca importància"-adverb-ca
"de poca importància"-adverb-ca "ne tre grava"-adverb-eo
"piedpinte"-adverb-eo "de puntetes"-adverb-ca
"de puntetes"-adverb-ca "piedpinte"-adverb-eo
"de nulo"-adverb-eo "de zero"-adverb-ca
"de nulo"-adverb-eo "des de zero"-adverb-ca
"de zero"-adverb-ca "de nulo"-adverb-eo
"des de zero"-adverb-ca "de nulo"-adverb-eo
"maltegi"-verb-eo "denudar"-verb-ca
"denudar"-verb-ca "maltegi"-verb-eo
"dekreto-leĝo"-noun-eo "decret llei"-noun-ca
"decret llei"-noun-ca "dekreto-leĝo"-noun-eo
"degutadi"-verb-eo "degotar"-verb-ca
"degotar"-verb-ca "degutadi"-verb-eo
"el la nenio"-adverb-eo "del no-res"-adverb-ca
"del no-res"-adverb-ca "el la nenio"-adverb-eo
"delekti"-verb-eo "delectar"-verb-ca
"delectar"-verb-ca "delekti"-verb-eo
"morgaŭ je tioma horo"-adverb-eo "demà a aquesta hora"-adverb-ca
"demà a aquesta hora"-adverb-ca "morgaŭ je tioma horo"-adverb-eo
"morgaŭ tagmeze"-adverb-eo "demà al migdia"-adverb-ca
"demà al migdia"-adverb-ca "morgaŭ tagmeze"-adverb-eo
"Denys"-properNoun-eo "Denys"-properNoun-ca
"Denys"-properNoun-ca "Denys"-properNoun-eo
"senmoraligi"-verb-eo "depravar"-verb-ca
"depravar"-verb-ca "senmoraligi"-verb-eo
"de ĉi tie"-adverb-eo "des d'aquí"-adverb-ca
"des d'aquí"-adverb-ca "de ĉi tie"-adverb-eo
"malkonsili"-verb-eo "desaconsellar"-verb-ca
"desaconsellar"-verb-ca "malkonsili"-verb-eo
"senaktivigi"-verb-eo "desactivar"-verb-ca
"desactivar"-verb-ca "senaktivigi"-verb-eo
"vakigo"-noun-eo "desallotjament"-noun-ca
"desallotjament"-noun-ca "vakigo"-noun-eo
"elartikigi"-verb-eo "desarticular"-verb-ca
"elartikigi"-verb-eo "dislocar"-verb-ca
"desarticular"-verb-ca "elartikigi"-verb-eo
"dislocar"-verb-ca "elartikigi"-verb-eo
"malatenti"-verb-eo "desatendre"-verb-ca
"desatendre"-verb-ca "malatenti"-verb-eo
"disbutoni"-verb-eo "descordar"-verb-ca
"descordar"-verb-ca "disbutoni"-verb-eo
"senŝuigi"-verb-eo "descalçar"-verb-ca
"descalçar"-verb-ca "senŝuigi"-verb-eo
"senkapuĉigebla"-adjective-eo "descapotable"-adjective-ca
"descapotable"-adjective-ca "senkapuĉigebla"-adjective-eo
"malkovranto"-noun-eo "descobridor"-noun-ca
"descobridor"-noun-ca "malkovranto"-noun-eo
"descobridor"-noun-ca "malkovrinto"-noun-eo
"malkovrinto"-noun-eo "descobridor"-noun-ca
"alkodi"-verb-eo "descodificar"-verb-ca
"descodificar"-verb-ca "alkodi"-verb-eo
"senkonsola"-adjective-eo "desconsolat"-adjective-ca
"senkonsola"-adjective-eo "desolat"-adjective-ca
"desconsolat"-adjective-ca "senkonsola"-adjective-eo
"desolat"-adjective-ca "senkonsola"-adjective-eo
"ne scii"-verb-eo "desconèixer"-verb-ca
"desconèixer"-verb-ca "ne scii"-verb-eo
"diskredito"-noun-eo "descrèdit"-noun-ca
"descrèdit"-noun-ca "diskredito"-noun-eo
"malzorgi"-verb-eo "descurar"-verb-ca
"descurar"-verb-ca "malzorgi"-verb-eo
"elpaki"-verb-eo "desembalar"-verb-ca
"elpaki"-verb-eo "desempaquetar"-verb-ca
"desembalar"-verb-ca "elpaki"-verb-eo
"desempaquetar"-verb-ca "elpaki"-verb-eo
"desembocadura"-noun-ca "enmariĝo"-noun-eo
"diboĉe"-adverb-eo "desenfrenadament"-adverb-ca
"desenfrenadament"-adverb-ca "diboĉe"-adverb-eo
"malekvilibrigi"-verb-eo "desequilibrar"-verb-ca
"desequilibrar"-verb-ca "malekvilibrigi"-verb-eo
"deflori"-verb-eo "desflorar"-verb-ca
"desflorar"-verb-ca "deflori"-verb-eo
"malplezuro"-noun-eo "desgrat"-noun-ca
"malplezuro"-noun-eo "disgust"-noun-ca
"desgrat"-noun-ca "malplezuro"-noun-eo
"disgust"-noun-ca "malplezuro"-noun-eo
"senhomigi"-verb-eo "deshabitar"-verb-ca
"senhomigi"-verb-eo "despoblar"-verb-ca
"deshabitar"-verb-ca "senhomigi"-verb-eo
"despoblar"-verb-ca "senhomigi"-verb-eo
"neegale"-adverb-eo "desigualment"-adverb-ca
"desigualment"-adverb-ca "neegale"-adverb-eo
"dismembrigi"-verb-eo "desmembrar"-verb-ca
"desmembrar"-verb-ca "dismembrigi"-verb-eo
"malmilitarizi"-verb-eo "desmilitaritzar"-verb-ca
"desmilitaritzar"-verb-ca "malmilitarizi"-verb-eo
"senmitigi"-verb-eo "desmitificar"-verb-ca
"desmitificar"-verb-ca "senmitigi"-verb-eo
"elhejmigi"-verb-eo "desnonar"-verb-ca
"desnonar"-verb-ca "elhejmigi"-verb-eo
"legalització"-noun-ca "legalizado"-noun-eo
"legalizado"-noun-eo "legalització"-noun-ca
"vigla"-adverb-eo "enèrgicament"-adverb-ca
"enèrgicament"-adverb-ca "vigla"-adverb-eo
"enèrgicament"-adverb-ca "energia"-adverb-eo
"energia"-adverb-eo "enèrgicament"-adverb-ca
"senhomiĝo"-noun-eo "despoblació"-noun-ca
"despoblació"-noun-ca "senhomiĝo"-noun-eo
"despoblació"-noun-ca "senhomigo"-noun-eo
"senhomigo"-noun-eo "despoblació"-noun-ca
"malprestiĝigi"-verb-eo "desprestigiar"-verb-ca
"desprestigiar"-verb-ca "malprestiĝigi"-verb-eo
"senantaŭzorga"-adjective-eo "desprevingut"-adjective-ca
"desprevingut"-adjective-ca "senantaŭzorga"-adjective-eo
"malprovizi"-verb-eo "desproveir"-verb-ca
"desproveir"-verb-ca "malprovizi"-verb-eo
"post tio"-adverb-eo "després d'allò"-adverb-ca
"després d'allò"-adverb-ca "post tio"-adverb-eo
"post ol konsideri tion"-adverb-eo "després de considerar-ho"-adverb-ca
"després de considerar-ho"-adverb-ca "post ol konsideri tion"-adverb-eo
"senreguligi"-verb-eo "desregular"-verb-ca
"senreguligi"-verb-eo "desregularitzar"-verb-ca
"desregular"-verb-ca "senreguligi"-verb-eo
"desregularitzar"-verb-ca "senreguligi"-verb-eo
"desregularització"-noun-ca "sennormigo"-noun-eo
"sennormigo"-noun-eo "desregularització"-noun-ca
"malsobreco"-noun-eo "intemperància"-noun-ca
"intemperància"-noun-ca "malsobreco"-noun-eo
"malhardi"-verb-eo "efeminar"-verb-ca
"efeminar"-verb-ca "malhardi"-verb-eo
"dispecigo"-noun-eo "destrossa"-noun-ca
"destrossa"-noun-ca "dispecigo"-noun-eo
"detruema"-adjective-eo "destructiu"-adjective-ca
"destructiu"-adjective-ca "detruema"-adjective-eo
"priŝteli"-verb-eo "desvalisar"-verb-ca
"desvalisar"-verb-ca "priŝteli"-verb-eo
"malĉiamigi"-verb-eo "desvincular"-verb-ca
"desvincular"-verb-ca "malĉiamigi"-verb-eo
"detergento"-noun-eo "detergent"-noun-ca
"detergent"-noun-ca "detergento"-noun-eo
"malfamiganto"-noun-eo "detractor"-noun-ca
"detractor"-noun-ca "malfamiganto"-noun-eo
"runigi"-verb-eo "devastar"-verb-ca
"devastar"-verb-ca "runigi"-verb-eo
"tagon post tago"-adverb-eo "dia rera dia"-adverb-ca
"dia rera dia"-adverb-ca "tagon post tago"-adverb-eo
"diabla"-adverb-eo "diabòlicament"-adverb-ca
"diabòlicament"-adverb-ca "diabla"-adverb-eo
"diametre"-adverb-eo "diametralment"-adverb-ca
"diametralment"-adverb-ca "diametre"-adverb-eo
"kritikego"-noun-eo "diatriba"-noun-ca
"diatriba"-noun-ca "kritikego"-noun-eo
"juĝraporti"-verb-eo "dictaminar"-verb-ca
"dictaminar"-verb-ca "juĝraporti"-verb-eo
"didaktika"-adverb-eo "didàcticament"-adverb-ca
"didàcticament"-adverb-ca "didaktika"-adverb-eo
"didàcticament"-adverb-ca "pedagogia"-adverb-eo
"pedagogia"-adverb-eo "didàcticament"-adverb-ca
"notkajero"-noun-eo "dietari"-noun-ca
"dietari"-noun-ca "notkajero"-noun-eo
"disvastigilo"-noun-eo "difusor"-noun-ca
"difusor"-noun-ca "disvastigilo"-noun-eo
"digestebla"-adjective-eo "digestible"-adjective-ca
"digestible"-adjective-ca "digestebla"-adjective-eo
"indigi"-verb-eo "dignificar"-verb-ca
"dignificar"-verb-ca "indigi"-verb-eo
"malŝparego"-noun-eo "dilapidació"-noun-ca
"dilapidació"-noun-ca "malŝparego"-noun-eo
"prokrasta"-adjective-eo "dilatori"-adjective-ca
"dilatori"-adjective-ca "prokrasta"-adjective-eo
"honestamo"-noun-eo "dilecció"-noun-ca
"dilecció"-noun-ca "honestamo"-noun-eo
"Dionisia"-properNoun-eo "Dionisia"-properNoun-ca
"Dionisia"-properNoun-ca "Dionisia"-properNoun-eo
"dioramo"-noun-eo "diorama"-noun-ca
"diorama"-noun-ca "dioramo"-noun-eo
"rekte orienten"-adverb-eo "directament a l'est"-adverb-ca
"directament a l'est"-adverb-ca "rekte orienten"-adverb-eo
"rekte okcidenten"-adverb-eo "directament a l'oest"-adverb-ca
"directament a l'oest"-adverb-ca "rekte okcidenten"-adverb-eo
"rekte norden"-adverb-eo "directament al nord"-adverb-ca
"directament al nord"-adverb-ca "rekte norden"-adverb-eo
"rekte suden"-adverb-eo "directament al sud"-adverb-ca
"directament al sud"-adverb-ca "rekte suden"-adverb-eo
"estrarano"-noun-eo "directiu"-noun-ca
"directiu"-noun-ca "estrarano"-noun-eo
"estrara"-adjective-eo "directiu"-adjective-ca
"directiu"-adjective-ca "estrara"-adjective-eo
"diskografiko"-noun-eo "discografia"-noun-ca
"discografia"-noun-ca "diskografiko"-noun-eo
"diskografika"-adjective-eo "discogràfic"-adjective-ca
"discogràfic"-adjective-ca "diskografika"-adjective-eo
"diskteko"-noun-eo "discoteca"-noun-ca
"discoteca"-noun-ca "diskteko"-noun-eo
"diferenciga"-adjective-eo "discriminatori"-adjective-ca
"discriminatori"-adjective-ca "diferenciga"-adjective-eo
"diskursiva"-adjective-eo "discursiu"-adjective-ca
"discursiu"-adjective-ca "diskursiva"-adjective-eo
"multelspeziga"-adjective-eo "dispendiós"-adjective-ca
"dispendiós"-adjective-ca "multelspeziga"-adjective-eo
"dispona"-adjective-eo "dispositiu"-adjective-ca
"dispositiu"-adjective-ca "dispona"-adjective-eo
"dissekci"-verb-eo "dissecar"-verb-ca
"dissecar"-verb-ca "dissekci"-verb-eo
"lertekaŝi"-verb-eo "dissimular"-verb-ca
"dissimular"-verb-ca "lertekaŝi"-verb-eo
"disolviĝo"-noun-eo "dissolució"-noun-ca
"dissolució"-noun-ca "disolviĝo"-noun-eo
"malbelsona"-adjective-eo "dissonant"-adjective-ca
"dissonant"-adjective-ca "malbelsona"-adjective-eo
"kontraŭkonvinka"-adjective-eo "dissuasiu"-adjective-ca
"dissuasiu"-adjective-ca "kontraŭkonvinka"-adjective-eo
"disstreĉo"-noun-eo "distensió"-noun-ca
"distensió"-noun-ca "disstreĉo"-noun-eo
"primadono"-noun-eo "diva"-noun-ca
"diva"-noun-ca "primadono"-noun-eo
"vago"-noun-eo "divagació"-noun-ca
"divagació"-noun-ca "vago"-noun-eo
"divida"-adjective-eo "divisori"-adjective-ca
"divisori"-adjective-ca "divida"-adjective-eo
"Ĝakarto"-properNoun-eo "Djakarta"-properNoun-ca
"Djakarta"-properNoun-ca "Ĝakarto"-properNoun-eo
"dogmumi"-verb-eo "dogmatitzar"-verb-ca
"dogmatitzar"-verb-ca "dogmumi"-verb-eo
"defluo"-noun-eo "doll"-noun-ca
"doll"-noun-ca "defluo"-noun-eo
"hejmigo"-noun-eo "domiciliació"-noun-ca
"domiciliació"-noun-ca "hejmigo"-noun-eo
"superreganto"-noun-eo "dominador"-noun-ca
"dominador"-noun-ca "superreganto"-noun-eo
"donaĵo"-noun-eo "donació"-noun-ca
"donació"-noun-ca "donaĵo"-noun-eo
"do"-adverb-eo "doncs"-adverb-ca
"doncs"-adverb-ca "do"-adverb-eo
"dormemulo"-noun-eo "dormilega"-noun-ca
"dormilega"-noun-ca "dormemulo"-noun-eo
"Dorothy"-properNoun-eo "Dorothy"-properNoun-ca
"Dorothy"-properNoun-ca "Dorothy"-properNoun-eo
"dozado"-noun-eo "dosificació"-noun-ca
"dosificació"-noun-ca "dozado"-noun-eo
"dotado"-noun-eo "dotació"-noun-ca
"dotació"-noun-ca "dotado"-noun-eo
"Douce"-properNoun-eo "Douce"-properNoun-ca
"Douce"-properNoun-ca "Douce"-properNoun-eo
"dragilo"-noun-eo "draga"-noun-ca
"draga"-noun-ca "dragilo"-noun-eo
"dramaŭtoro"-noun-eo "dramaturg"-noun-ca
"dramaturg"-noun-ca "dramaŭtoro"-noun-eo
"trarektirejo"-noun-eo "drecera"-noun-ca
"drecera"-noun-ca "trarektirejo"-noun-eo
"toksikomanio"-noun-eo "toxicomania"-noun-ca
"toxicomania"-noun-ca "toksikomanio"-noun-eo
"nenifaranto"-noun-eo "gandul"-noun-ca
"gandul"-noun-ca "nenifaranto"-noun-eo
"Dubajo"-properNoun-eo "Dubai"-properNoun-ca
"Dubai"-properNoun-ca "Dubajo"-properNoun-eo
"etendebleco"-noun-eo "ductilitat"-noun-ca
"ductilitat"-noun-ca "etendebleco"-noun-eo
"duet"-noun-ca "duo"-noun-eo
"duobleco"-noun-eo "duplicitat"-noun-ca
"duplicitat"-noun-ca "duobleco"-noun-eo
"dum iom da tempo"-adverb-eo "durant una estona"-adverb-ca
"durant una estona"-adverb-ca "dum iom da tempo"-adverb-eo
"diĝito"-noun-eo "dígit"-noun-ca
"dígit"-noun-ca "diĝito"-noun-eo
"eklektika"-adverb-eo "eclècticament"-adverb-ca
"eclècticament"-adverb-ca "eklektika"-adverb-eo
"ekosocialismo"-noun-eo "ecosocialisme"-noun-ca
"ecosocialisme"-noun-ca "ekosocialismo"-noun-eo
"ekosocialista"-adjective-eo "ecosocialista"-adjective-ca
"ecosocialista"-adjective-ca "ekosocialista"-adjective-eo
"ecosocialista"-adjective-ca "ekosocialisma"-adjective-eo
"ekosocialisma"-adjective-eo "ecosocialista"-adjective-ca
"ekosocialisto"-noun-eo "ecosocialista"-noun-ca
"ecosocialista"-noun-ca "ekosocialisto"-noun-eo
"ekuo"-noun-eo "ecu"-noun-ca
"ecu"-noun-ca "ekuo"-noun-eo
"Edmund"-properNoun-eo "Edmund"-properNoun-ca
"Edmund"-properNoun-ca "Edmund"-properNoun-eo
"ĉevalino"-noun-eo "egua"-noun-ca
"ĉevalino"-noun-eo "euga"-noun-ca
"egua"-noun-ca "ĉevalino"-noun-eo
"euga"-noun-ca "ĉevalino"-noun-eo
"ejvisano"-noun-eo "eivissenc"-noun-ca
"eivissenc"-noun-ca "ejvisano"-noun-eo
"fus"-noun-ca "spindelo"-noun-eo
"fus"-noun-ca "ŝpinilo"-noun-eo
"ŝpinilo"-noun-eo "fus"-noun-ca
"Eixample"-properNoun-eo "Eixample"-properNoun-ca
"Eixample"-properNoun-ca "Eixample"-properNoun-eo
"spermelĵeti"-verb-eo "ejacular"-verb-ca
"ejacular"-verb-ca "spermelĵeti"-verb-eo
"venontdecembre"-adverb-eo "el desembre vinent"-adverb-ca
"el desembre vinent"-adverb-ca "venontdecembre"-adverb-eo
