"10a"-adjective-eo "Xème"-adjective-fr
"ekscentra"-adjective-eo "excentrique"-adjective-fr
"ekstravaganca"-adjective-eo "excentrique"-adjective-fr
"ekstravaganca"-adjective-eo "déraisonnable"-adjective-fr
"ekstravaganca"-adjective-eo "extravagant"-adjective-fr
"ekstravaganca"-adjective-eo "rocambolesque"-adjective-fr
"originala"-adjective-eo "excentrique"-adjective-fr
"originala"-adjective-eo "singulier"-adjective-fr
"excentriquement"-adverb-fr "ekscentre"-adverb-eo
"excentriquement"-adverb-fr "ekstravagance"-adverb-eo
"excentriquement"-adverb-fr "originale"-adverb-eo
"ekscentre"-adverb-eo "excentriquement"-adverb-fr
"ekstravagance"-adverb-eo "excentriquement"-adverb-fr
"originale"-adverb-eo "excentriquement"-adverb-fr
"originale"-adverb-eo "originalement"-adverb-fr
"excentricité"-noun-fr "ekstravaganco"-noun-eo
"ekstravaganco"-noun-eo "excentricité"-noun-fr
"ekstravaganco"-noun-eo "extravagance"-noun-fr
"disciplina"-adjective-eo "disciplinaire"-adjective-fr
"disciplinaire"-adjective-fr "disciplina"-adjective-eo
"disciplini"-verb-eo "discipliner"-verb-fr
"discipliner"-verb-fr "disciplini"-verb-eo
"discipline"-noun-fr "fako"-noun-eo
"fako"-noun-eo "discipline"-noun-fr
"fako"-noun-eo "case"-noun-fr
"fako"-noun-eo "compartiment"-noun-fr
"fako"-noun-eo "domaine"-noun-fr
"fako"-noun-eo "spécialité"-noun-fr
"disĉiplo"-noun-eo "disciple"-noun-fr
"disciple"-noun-fr "disĉiplo"-noun-eo
"disdegni"-verb-eo "dédaigner"-verb-fr
"disdegni"-verb-eo "mésestimer"-verb-fr
"dédaigner"-verb-fr "disdegni"-verb-eo
"mésestimer"-verb-fr "disdegni"-verb-eo
"disdegno"-noun-eo "dédain"-noun-fr
"dédain"-noun-fr "disdegno"-noun-eo
"disdonado"-noun-eo "répartition"-noun-fr
"répartition"-noun-fr "disdonado"-noun-eo
"répartition"-noun-fr "disdono"-noun-eo
"répartition"-noun-fr "distribuado"-noun-eo
"répartition"-noun-fr "distribuo"-noun-eo
"disdono"-noun-eo "répartition"-noun-fr
"distribuado"-noun-eo "répartition"-noun-fr
"distribuado"-noun-eo "distribution"-noun-fr
"distribuo"-noun-eo "répartition"-noun-fr
"distribuo"-noun-eo "distribution"-noun-fr
"diseco"-noun-eo "dispersion"-noun-fr
"diseco"-noun-eo "division"-noun-fr
"dispersion"-noun-fr "diseco"-noun-eo
"division"-noun-fr "diseco"-noun-eo
"disenterio"-noun-eo "dysenterie"-noun-fr
"dysenterie"-noun-fr "disenterio"-noun-eo
"diserigo"-noun-eo "désagrégation"-noun-fr
"diserigo"-noun-eo "dissociation"-noun-fr
"désagrégation"-noun-fr "diserigo"-noun-eo
"désagrégation"-noun-fr "diseriĝo"-noun-eo
"dissociation"-noun-fr "diserigo"-noun-eo
"dissociation"-noun-fr "diseriĝo"-noun-eo
"dissociation"-noun-fr "disociiĝo"-noun-eo
"dissociation"-noun-fr "disocio"-noun-eo
"dissociation"-noun-fr "malkombino"-noun-eo
"dissociation"-noun-fr "malkunigo"-noun-eo
"dissociation"-noun-fr "malkuniĝo"-noun-eo
"diseriĝo"-noun-eo "désagrégation"-noun-fr
"diseriĝo"-noun-eo "dissociation"-noun-fr
"disociiĝo"-noun-eo "dissociation"-noun-fr
"disocio"-noun-eo "dissociation"-noun-fr
"malkombino"-noun-eo "dissociation"-noun-fr
"malkunigo"-noun-eo "dissociation"-noun-fr
"malkuniĝo"-noun-eo "dissociation"-noun-fr
"disertacio"-noun-eo "dissertation"-noun-fr
"dissertation"-noun-fr "disertacio"-noun-eo
"dissertation"-noun-fr "disertaĵo"-noun-eo
"dissertation"-noun-fr "tezo"-noun-eo
"disertaĵo"-noun-eo "dissertation"-noun-fr
"tezo"-noun-eo "dissertation"-noun-fr
"disserter"-verb-fr "prelegi"-verb-eo
"prelegi"-verb-eo "disserter"-verb-fr
"diservo"-noun-eo "culte"-noun-fr
"culte"-noun-fr "diservo"-noun-eo
"culte"-noun-fr "konfesio"-noun-eo
"konfesio"-noun-eo "culte"-noun-fr
"konfesio"-noun-eo "église"-noun-fr
"konfesio"-noun-eo "foi"-noun-fr
"konfesio"-noun-eo "croyance"-noun-fr
"konfesio"-noun-eo "confession"-noun-fr
"konfesio"-noun-eo "religion"-noun-fr
"floraison"-noun-fr "florado"-noun-eo
"florado"-noun-eo "floraison"-noun-fr
"florado"-noun-eo "épanouissement"-noun-fr
"florado"-noun-eo "fleurissement"-noun-fr
"florissant"-adjective-fr "floranta"-adjective-eo
"floranta"-adjective-eo "florissant"-adjective-fr
"disidentaro"-noun-eo "dissidence"-noun-fr
"dissidence"-noun-fr "disidentaro"-noun-eo
"disidento"-noun-eo "dissident"-noun-fr
"dissident"-noun-fr "disidento"-noun-eo
"rayonnement"-noun-fr "disradiado"-noun-eo
"rayonnement"-noun-fr "radiado"-noun-eo
"disradiado"-noun-eo "rayonnement"-noun-fr
"radiado"-noun-eo "rayonnement"-noun-fr
"injection"-noun-fr "injektaĵo"-noun-eo
"injektaĵo"-noun-eo "injection"-noun-fr
"disquette"-noun-fr "disketo"-noun-eo
"disketo"-noun-eo "disquette"-noun-fr
"diskonto"-noun-eo "escompte"-noun-fr
"escompte"-noun-fr "diskonto"-noun-eo
"boîte"-noun-fr "diskoteko"-noun-eo
"sobre"-adjective-fr "diskreta"-adjective-eo
"sobre"-adjective-fr "konciza"-adjective-eo
"sobre"-adjective-fr "sobra"-adjective-eo
"discret"-adjective-fr "numerebla"-adjective-eo
"discret"-adjective-fr "silentema"-adjective-eo
"discret"-adjective-fr "sindetenema"-adjective-eo
"numerebla"-adjective-eo "discret"-adjective-fr
"silentema"-adjective-eo "discret"-adjective-fr
"sindetenema"-adjective-eo "discret"-adjective-fr
"sindetenema"-adjective-eo "réticent"-adjective-fr
"sindetenema"-adjective-eo "prudent"-adjective-fr
"konciza"-adjective-eo "sobre"-adjective-fr
"konciza"-adjective-eo "concis"-adjective-fr
"konciza"-adjective-eo "bref"-adjective-fr
"sobra"-adjective-eo "sobre"-adjective-fr
"diskrimina"-adjective-eo "discriminant"-adjective-fr
"discriminant"-adjective-fr "diskrimina"-adjective-eo
"discriminant"-adjective-fr "diskriminacia"-adjective-eo
"diskriminacia"-adjective-eo "discriminant"-adjective-fr
"diskturnilo"-noun-eo "lecteur"-noun-fr
"lecteur"-noun-fr "diskturnilo"-noun-eo
"lecteur"-noun-fr "lektoro"-noun-eo
"lektoro"-noun-eo "lecteur"-noun-fr
"diskurso"-noun-eo "allocution"-noun-fr
"allocution"-noun-fr "diskurso"-noun-eo
"diskutado"-noun-eo "controverse"-noun-fr
"controverse"-noun-fr "diskutado"-noun-eo
"diskutebla"-adjective-eo "contestable"-adjective-fr
"diskutebla"-adjective-eo "controversé"-adjective-fr
"contestable"-adjective-fr "diskutebla"-adjective-eo
"contestable"-adjective-fr "kontraŭdiskutebla"-adjective-eo
"controversé"-adjective-fr "diskutebla"-adjective-eo
"controversé"-adjective-fr "kontraŭdiskutebla"-adjective-eo
"kontraŭdiskutebla"-adjective-eo "contestable"-adjective-fr
"kontraŭdiskutebla"-adjective-eo "controversé"-adjective-fr
"kontraŭdiskutebla"-adjective-eo "discutable"-adjective-fr
"discutable"-adjective-fr "kontraŭdiskutebla"-adjective-eo
"diskuti"-verb-eo "discuter"-verb-fr
"diskuti"-verb-eo "disputer"-verb-fr
"discuter"-verb-fr "diskuti"-verb-eo
"disputer"-verb-fr "diskuti"-verb-eo
"disputer"-verb-fr "kvereli"-verb-eo
"disputer"-verb-fr "skoldi"-verb-eo
"kvereli"-verb-eo "disputer"-verb-fr
"kvereli"-verb-eo "quereller"-verb-fr
"kvereli"-verb-eo "matcher"-verb-fr
"skoldi"-verb-eo "disputer"-verb-fr
"skoldi"-verb-eo "gronder"-verb-fr
"skoldi"-verb-eo "blâmer"-verb-fr
"skoldi"-verb-eo "réprimander"-verb-fr
"disleksio"-noun-eo "dyslexie"-noun-fr
"dyslexie"-noun-fr "disleksio"-noun-eo
"disocii"-verb-eo "dissocier"-verb-fr
"dissocier"-verb-fr "disocii"-verb-eo
"dissonant"-adjective-fr "malharmonia"-adjective-eo
"malharmonia"-adjective-eo "dissonant"-adjective-fr
"malharmonia"-adjective-eo "inharmonieux"-adjective-fr
"dissonance"-noun-fr "malharmonio"-noun-eo
"malharmonio"-noun-eo "dissonance"-noun-fr
"malharmonio"-noun-eo "disparité"-noun-fr
"sillage"-noun-fr "poststrio"-noun-eo
"sillage"-noun-fr "vosto"-noun-eo
"poststrio"-noun-eo "sillage"-noun-fr
"vosto"-noun-eo "sillage"-noun-fr
"dispartigo"-noun-eo "fractionnement"-noun-fr
"dispartigo"-noun-eo "partition"-noun-fr
"dispartigo"-noun-eo "lotissement"-noun-fr
"fractionnement"-noun-fr "dispartigo"-noun-eo
"partition"-noun-fr "dispartigo"-noun-eo
"lotissement"-noun-fr "dispartigo"-noun-eo
"lotissement"-noun-fr "dispartiĝo"-noun-eo
"lotissement"-noun-fr "partigo"-noun-eo
"dispartiĝo"-noun-eo "lotissement"-noun-fr
"partigo"-noun-eo "lotissement"-noun-fr
"dispepsio"-noun-eo "dyspepsie"-noun-fr
"dyspepsie"-noun-fr "dispepsio"-noun-eo
"dispersi"-verb-eo "disperser"-verb-fr
"disperser"-verb-fr "dispersi"-verb-eo
"unité"-noun-fr "trup-unuo"-noun-eo
"trup-unuo"-noun-eo "unité"-noun-fr
"trésorerie"-noun-fr "trezorejo"-noun-eo
"trezorejo"-noun-eo "trésorerie"-noun-fr
"disponebleco"-noun-eo "disponibilité"-noun-fr
"disponibilité"-noun-fr "disponebleco"-noun-eo
"disponibilité"-noun-fr "disponeblo"-noun-eo
"disponeblo"-noun-eo "disponibilité"-noun-fr
"aménagement"-noun-fr "instalado"-noun-eo
"instalado"-noun-eo "aménagement"-noun-fr
"instalado"-noun-eo "agencement"-noun-fr
"instalado"-noun-eo "investiture"-noun-fr
"écrasement"-noun-fr "frakaso"-noun-eo
"frakaso"-noun-eo "écrasement"-noun-fr
"disprozio"-noun-eo "dysprosium"-noun-fr
"dysprosium"-noun-fr "disprozio"-noun-eo
"disputo"-noun-eo "dispute"-noun-fr
"dispute"-noun-fr "konflikto"-noun-eo
"dispute"-noun-fr "disputo"-noun-eo
"disreviĝo"-noun-eo "déception"-noun-fr
"disreviĝo"-noun-eo "désillusion"-noun-fr
"déception"-noun-fr "disreviĝo"-noun-eo
"déception"-noun-fr "elreviĝo"-noun-eo
"déception"-noun-fr "seniluziiĝo"-noun-eo
"désillusion"-noun-fr "disreviĝo"-noun-eo
"elreviĝo"-noun-eo "déception"-noun-fr
"seniluziiĝo"-noun-eo "déception"-noun-fr
"seniluziiĝo"-noun-eo "désappointement"-noun-fr
"dissekcado"-noun-eo "dissection"-noun-fr
"dissection"-noun-fr "dissekcado"-noun-eo
"dissendo"-noun-eo "distribution"-noun-fr
"distribution"-noun-fr "distribuado"-noun-eo
"distribution"-noun-fr "distribuo"-noun-eo
"distribution"-noun-fr "dissendo"-noun-eo
"distribution"-noun-fr "personaro"-noun-eo
"personaro"-noun-eo "distribution"-noun-fr
"personaro"-noun-eo "effectif"-noun-fr
"distanciĝo"-noun-eo "désaffection"-noun-fr
"désaffection"-noun-fr "distanciĝo"-noun-eo
"distance"-noun-fr "metriko"-noun-eo
"metriko"-noun-eo "distance"-noun-fr
"metriko"-noun-eo "métrique"-noun-fr
"distiko"-noun-eo "distique"-noun-fr
"distique"-noun-fr "distiko"-noun-eo
"distilado"-noun-eo "distillation"-noun-fr
"distillation"-noun-fr "distilado"-noun-eo
"distilejo"-noun-eo "distillerie"-noun-fr
"distillerie"-noun-fr "distilejo"-noun-eo
"distinga"-adjective-eo "distingué"-adjective-fr
"distingué"-adjective-fr "distinginda"-adjective-eo
"distingué"-adjective-fr "distinga"-adjective-eo
"distinctif"-adjective-fr "distingiĝa"-adjective-eo
"distinctif"-adjective-fr "karaktera"-adjective-eo
"distingiĝa"-adjective-eo "distinctif"-adjective-fr
"karaktera"-adjective-eo "distinctif"-adjective-fr
"karaktera"-adjective-eo "caractéristique"-adjective-fr
"karaktera"-adjective-eo "typique"-adjective-fr
"distingilo"-noun-eo "caractéristique"-noun-fr
"distingilo"-noun-eo "signe"-noun-fr
"caractéristique"-noun-fr "distingilo"-noun-eo
"signe"-noun-fr "distingilo"-noun-eo
"signe"-noun-fr "indiko"-noun-eo
"indiko"-noun-eo "signe"-noun-fr
"indiko"-noun-eo "indice"-noun-fr
"indiko"-noun-eo "indication"-noun-fr
"indiko"-noun-eo "conseil"-noun-fr
"indiko"-noun-eo "désignation"-noun-fr
"distordo"-noun-eo "distorsion"-noun-fr
"distorsion"-noun-fr "distordo"-noun-eo
"distribua"-adjective-eo "distributeur"-adjective-fr
"distribua"-adjective-eo "distributif"-adjective-fr
"distributeur"-adjective-fr "distribua"-adjective-eo
"distributif"-adjective-fr "distribua"-adjective-eo
"distribuanto"-noun-eo "distributeur"-noun-fr
"distributeur"-noun-fr "distribuanto"-noun-eo
"distributeur"-noun-fr "kasisto"-noun-eo
"kasisto"-noun-eo "distributeur"-noun-fr
"kasisto"-noun-eo "caissier"-noun-fr
"kasisto"-noun-eo "trésorier"-noun-fr
"distribui"-verb-eo "répartir"-verb-fr
"répartir"-verb-fr "distribui"-verb-eo
"étourdi"-adjective-fr "fola"-adjective-eo
"distrikto"-noun-eo "circonscription"-noun-fr
"circonscription"-noun-fr "distrikto"-noun-eo
"distrita"-adjective-eo "inaperçu"-adjective-fr
"inaperçu"-adjective-fr "distrita"-adjective-eo
"disvastigo"-noun-eo "propagation"-noun-fr
"propagation"-noun-fr "disvastigo"-noun-eo
"bifurcation"-noun-fr "vojforko"-noun-eo
"disvolviĝo"-noun-eo "déroulement"-noun-fr
"déroulement"-noun-fr "disvolviĝo"-noun-eo
"divano"-noun-eo "divan"-noun-fr
"divan"-noun-fr "divano"-noun-eo
"diverĝa"-adjective-eo "divergent"-adjective-fr
"divergent"-adjective-fr "malakorda"-adjective-eo
"divergent"-adjective-fr "diverĝa"-adjective-eo
"divergent"-adjective-fr "konflikta"-adjective-eo
"divergent"-adjective-fr "malkonverĝa"-adjective-eo
"konflikta"-adjective-eo "divergent"-adjective-fr
"konflikta"-adjective-eo "contraire"-adjective-fr
"konflikta"-adjective-eo "opposé"-adjective-fr
"konflikta"-adjective-eo "conflictuel"-adjective-fr
"konflikta"-adjective-eo "contradictoire"-adjective-fr
"malkonverĝa"-adjective-eo "divergent"-adjective-fr
"diverĝenco"-noun-eo "divergence"-noun-fr
"divergence"-noun-fr "diverĝenco"-noun-eo
"divergence"-noun-fr "diverĝo"-noun-eo
"divergence"-noun-fr "malkonverĝo"-noun-eo
"diverĝo"-noun-eo "divergence"-noun-fr
"malkonverĝo"-noun-eo "divergence"-noun-fr
"diverĝi"-verb-eo "diverger"-verb-fr
"diverger"-verb-fr "diverĝi"-verb-eo
"diverger"-verb-fr "malkonverĝi"-verb-eo
"malkonverĝi"-verb-eo "diverger"-verb-fr
"divers"-adjective-fr "malsama"-adjective-eo
"malsama"-adjective-eo "divers"-adjective-fr
"diverse"-adverb-eo "diversement"-adverb-fr
"diversement"-adverb-fr "diverse"-adverb-eo
"diversification"-noun-fr "diversiĝo"-noun-eo
"diversiĝo"-noun-eo "diversification"-noun-fr
"multicolore"-adjective-fr "multkolora"-adjective-eo
"multkolora"-adjective-eo "multicolore"-adjective-fr
"dividaĵo"-noun-eo "fraction"-noun-fr
"dividaĵo"-noun-eo "part"-noun-fr
"fraction"-noun-fr "dividaĵo"-noun-eo
"part"-noun-fr "flanko"-noun-eo
"part"-noun-fr "dividaĵo"-noun-eo
"dividanto"-noun-eo "diviseur"-noun-fr
"diviseur"-noun-fr "dividanto"-noun-eo
"diviseur"-noun-fr "divizoro"-noun-eo
"divizoro"-noun-eo "diviseur"-noun-fr
"dividato"-noun-eo "dividende"-noun-fr
"dividende"-noun-fr "dividato"-noun-eo
"dividebla"-adjective-eo "divisible"-adjective-fr
"divisible"-adjective-fr "dividebla"-adjective-eo
"divido"-noun-eo "délimitation"-noun-fr
"divido"-noun-eo "partage"-noun-fr
"divido"-noun-eo "scission"-noun-fr
"divido"-noun-eo "séparation"-noun-fr
"délimitation"-noun-fr "divido"-noun-eo
"partage"-noun-fr "divido"-noun-eo
"partage"-noun-fr "komuneco"-noun-eo
"scission"-noun-fr "divido"-noun-eo
"séparation"-noun-fr "septo"-noun-eo
"séparation"-noun-fr "divido"-noun-eo
"komuneco"-noun-eo "partage"-noun-fr
"komuneco"-noun-eo "communauté"-noun-fr
"composé"-adjective-fr "kompleksa"-adjective-eo
"kompleksa"-adjective-eo "composé"-adjective-fr
"divorci"-verb-eo "divorcer"-verb-fr
"divorcer"-verb-fr "divorci"-verb-eo
"divorce"-noun-fr "eksedziĝo"-noun-eo
"eksedziĝo"-noun-eo "divorce"-noun-fr
"dizelo"-noun-eo "diesel"-noun-fr
"diesel"-noun-fr "dizelo"-noun-eo
"dizertado"-noun-eo "désertion"-noun-fr
"désertion"-noun-fr "dizertado"-noun-eo
"dl"-noun-eo "dl"-noun-fr
"dl"-noun-fr "dl"-noun-eo
"DNA"-noun-eo "ADN"-noun-fr
"ADN"-noun-fr "DNA"-noun-eo
"doganisto"-noun-eo "douanier"-noun-fr
"douanier"-noun-fr "doganisto"-noun-eo
"dogma"-adjective-eo "dogmatique"-adjective-fr
"dogmatique"-adjective-fr "dogma"-adjective-eo
"dock"-noun-fr "doko"-noun-eo
"doktoreco"-noun-eo "doctorat"-noun-fr
"doctorat"-noun-fr "doktoreco"-noun-eo
"doctorat"-noun-fr "doktoriĝo"-noun-eo
"doktoriĝo"-noun-eo "doctorat"-noun-fr
"docteur"-noun-fr "kuracisto"-noun-eo
"kuracisto"-noun-eo "docteur"-noun-fr
"doktrina"-adjective-eo "doctrinal"-adjective-fr
"doctrinal"-adjective-fr "doktrina"-adjective-eo
"dokumenta filmo"-noun-eo "documentaire"-noun-fr
"documentaire"-noun-fr "dokumenta filmo"-noun-eo
"documentaire"-noun-fr "dokumentario"-noun-eo
"dokumentario"-noun-eo "documentaire"-noun-fr
"doux"-adjective-fr "pacema"-adjective-eo
"pacema"-adjective-eo "doux"-adjective-fr
"pacema"-adjective-eo "pacifique"-adjective-fr
"gourmandise"-noun-fr "frandaĵo"-noun-eo
"frandaĵo"-noun-eo "gourmandise"-noun-fr
"frandaĵo"-noun-eo "sucrerie"-noun-fr
"dolĉamara"-adjective-eo "aigre-doux"-adjective-fr
"aigre-doux"-adjective-fr "dolĉamara"-adjective-eo
"dolmeno"-noun-eo "dolmen"-noun-fr
"dolmen"-noun-fr "dolmeno"-noun-eo
"hameau"-noun-fr "vilaĝeto"-noun-eo
"vilaĝeto"-noun-eo "hameau"-noun-fr
"domeno"-noun-eo "domino"-noun-fr
"domino"-noun-fr "domeno"-noun-eo
"dometo"-noun-eo "maisonnette"-noun-fr
"maisonnette"-noun-fr "dometo"-noun-eo
"domicilo"-noun-eo "domicile"-noun-fr
"domicile"-noun-fr "hejmo"-noun-eo
"domicile"-noun-fr "domicilo"-noun-eo
"domicile"-noun-fr "domo"-noun-eo
"domicile"-noun-fr "sidejo"-noun-eo
"domo"-noun-eo "domicile"-noun-fr
"domo"-noun-eo "bâtiment"-noun-fr
"domo"-noun-eo "lignée"-noun-fr
"sidejo"-noun-eo "domicile"-noun-fr
"dominado"-noun-eo "domination"-noun-fr
"domination"-noun-fr "dominado"-noun-eo
"domination"-noun-fr "hegemonio"-noun-eo
"domination"-noun-fr "potenco"-noun-eo
"hegemonio"-noun-eo "domination"-noun-fr
"hegemonio"-noun-eo "dominance"-noun-fr
"potenco"-noun-eo "domination"-noun-fr
"potenco"-noun-eo "maîtrise"-noun-fr
"dominance"-noun-fr "hegemonio"-noun-eo
"Domingo"-properNoun-eo "République Dominicaine"-properNoun-fr
"République Dominicaine"-properNoun-fr "Domingo"-properNoun-eo
"Dominiko"-properNoun-eo "Dominique"-properNoun-fr
"Dominique"-properNoun-fr "Dominiko"-properNoun-eo
"bâtiment"-noun-fr "domo"-noun-eo
"bâtiment"-noun-fr "konstruo"-noun-eo
"lignée"-noun-fr "domo"-noun-eo
"lignée"-noun-fr "familia nomo"-noun-eo
"lignée"-noun-fr "familinomo"-noun-eo
"lignée"-noun-fr "gento"-noun-eo
"konstruo"-noun-eo "bâtiment"-noun-fr
"konstruo"-noun-eo "édification"-noun-fr
"konstruo"-noun-eo "structure"-noun-fr
"familia nomo"-noun-eo "lignée"-noun-fr
"familia nomo"-noun-eo "nom de famille"-noun-fr
"familinomo"-noun-eo "lignée"-noun-fr
"familinomo"-noun-eo "nom de famille"-noun-fr
"gento"-noun-eo "lignée"-noun-fr
"gento"-noun-eo "race"-noun-fr
"domokupanto"-noun-eo "squatter"-noun-fr
"squatter"-noun-fr "domokupanto"-noun-eo
"cambrioleur"-noun-fr "ŝtelisto"-noun-eo
"ŝtelisto"-noun-eo "cambrioleur"-noun-fr
"cambriolage"-noun-fr "ŝtelo"-noun-eo
"ŝtelo"-noun-eo "cambriolage"-noun-fr
"ŝtelo"-noun-eo "vol"-noun-fr
"donacanto"-noun-eo "donateur"-noun-fr
"donateur"-noun-fr "donacanto"-noun-eo
"donateur"-noun-fr "donanto"-noun-eo
"donanto"-noun-eo "donateur"-noun-fr
"donanto"-noun-eo "donneur"-noun-fr
"donacema"-adjective-eo "généreux"-adjective-fr
"généreux"-adjective-fr "donacema"-adjective-eo
"donaceme"-adverb-eo "généreusement"-adverb-fr
"généreusement"-adverb-fr "donaceme"-adverb-eo
"généreusement"-adverb-fr "malavare"-adverb-eo
"généreusement"-adverb-fr "sindone"-adverb-eo
"malavare"-adverb-eo "généreusement"-adverb-fr
"sindone"-adverb-eo "généreusement"-adverb-fr
"donation"-noun-fr "donaco"-noun-eo
"donation"-noun-fr "dono"-noun-eo
"donaco"-noun-eo "donation"-noun-fr
"dono"-noun-eo "donation"-noun-fr
"dono"-noun-eo "monsieur"-noun-fr
"don"-noun-fr "mondonaco"-noun-eo
"mondonaco"-noun-eo "don"-noun-fr
"présent"-noun-fr "estanteco"-noun-eo
"présent"-noun-fr "nuntempo"-noun-eo
"estanteco"-noun-eo "présent"-noun-fr
"nuntempo"-noun-eo "présent"-noun-fr
"donneur"-noun-fr "donanto"-noun-eo
"monsieur"-noun-fr "dono"-noun-eo
"dormejo"-noun-eo "dortoir"-noun-fr
"dortoir"-noun-fr "dormejo"-noun-eo
"dormeto"-noun-eo "sieste"-noun-fr
"sieste"-noun-fr "dormeto"-noun-eo
"dormigilo"-noun-eo "somnifère"-noun-fr
"somnifère"-noun-fr "dormigilo"-noun-eo
"dormo"-noun-eo "sommeil"-noun-fr
"dormo"-noun-eo "rêve"-noun-fr
"sommeil"-noun-fr "dormo"-noun-eo
"rêve"-noun-fr "dormo"-noun-eo
"loir"-noun-fr "gliro"-noun-eo
"gliro"-noun-eo "loir"-noun-fr
"épineux"-adjective-fr "dorna"-adjective-eo
"épineux"-adjective-fr "kaprompa"-adjective-eo
"dorno"-noun-eo "pique"-noun-fr
"dorno"-noun-eo "aiguillon"-noun-fr
"dorno"-noun-eo "cactus"-noun-fr
"dorno"-noun-eo "écueil"-noun-fr
"dorno"-noun-eo "os"-noun-fr
"dorno"-noun-eo "pointe"-noun-fr
"pique"-noun-fr "pikilo"-noun-eo
"pique"-noun-fr "dorno"-noun-eo
"pique"-noun-fr "incito"-noun-eo
"pique"-noun-fr "piko"-noun-eo
"pique"-noun-fr "pinto"-noun-eo
"aiguillon"-noun-fr "instigilo"-noun-eo
"aiguillon"-noun-fr "dorno"-noun-eo
"aiguillon"-noun-fr "sprono"-noun-eo
"cactus"-noun-fr "dorno"-noun-eo
"cactus"-noun-fr "kakto"-noun-eo
"écueil"-noun-fr "falilo"-noun-eo
"écueil"-noun-fr "dorno"-noun-eo
"écueil"-noun-fr "rifo"-noun-eo
"os"-noun-fr "dorno"-noun-eo
"pointe"-noun-fr "dorno"-noun-eo
"incito"-noun-eo "pique"-noun-fr
"incito"-noun-eo "excitation"-noun-fr
"incito"-noun-eo "agacement"-noun-fr
"incito"-noun-eo "animosité"-noun-fr
"incito"-noun-eo "irritation"-noun-fr
"incito"-noun-eo "raillerie"-noun-fr
"incito"-noun-eo "provocation"-noun-fr
"piko"-noun-eo "pique"-noun-fr
"piko"-noun-eo "piqûre"-noun-fr
"pinto"-noun-eo "pique"-noun-fr
"pinto"-noun-eo "bout"-noun-fr
"sprono"-noun-eo "aiguillon"-noun-fr
"sprono"-noun-eo "stimulant"-noun-fr
"sprono"-noun-eo "éperon"-noun-fr
"kakto"-noun-eo "cactus"-noun-fr
"rifo"-noun-eo "écueil"-noun-fr
"dorsdirekte"-adverb-eo "en arrière"-adverb-fr
"en arrière"-adverb-fr "dorsdirekte"-adverb-eo
"derrière"-preposition-fr "post"-preposition-eo
"post"-preposition-eo "derrière"-preposition-fr
"post"-preposition-eo "au bout de"-preposition-fr
"dorso"-noun-eo "longe"-noun-fr
"dorso"-noun-eo "revers"-noun-fr
"longe"-noun-fr "dorso"-noun-eo
"revers"-noun-fr "dorso"-noun-eo
"dorsosako"-noun-eo "sac à dos"-noun-fr
"sac à dos"-noun-fr "dorsosako"-noun-eo
"dosiero"-noun-eo "casier"-noun-fr
"casier"-noun-fr "dosiero"-noun-eo
"casier"-noun-fr "fakaro"-noun-eo
"fichier"-noun-fr "sliparo"-noun-eo
"sliparo"-noun-eo "fichier"-noun-fr
"fakaro"-noun-eo "casier"-noun-fr
"dosierujo"-noun-eo "portfolio"-noun-fr
"dosierujo"-noun-eo "répertoire"-noun-fr
"portfolio"-noun-fr "dosierujo"-noun-eo
"répertoire"-noun-fr "dosierujo"-noun-eo
"répertoire"-noun-fr "katalogo"-noun-eo
"katalogo"-noun-eo "répertoire"-noun-fr
"katalogo"-noun-eo "inventaire"-noun-fr
"Dostojevskij"-properNoun-eo "Dostoïevski"-properNoun-fr
"Dostoïevski"-properNoun-fr "Dostojevskij"-properNoun-eo
"dozi"-verb-eo "doser"-verb-fr
"doser"-verb-fr "dozi"-verb-eo
"dose"-noun-fr "mezuro"-noun-eo
"mezuro"-noun-eo "dose"-noun-fr
"dragi"-verb-eo "draguer"-verb-fr
