"2a"-adjective-eo "IInd"-adjective-fr
"désirablement"-adverb-fr "dezirinde"-adverb-eo
"dg"-noun-eo "dg"-noun-fr
"dg"-noun-fr "dg"-noun-eo
"diabla"-adjective-eo "démoniaque"-adjective-fr
"démoniaque"-adjective-fr "diabla"-adjective-eo
"diable"-adverb-eo "diablement"-adverb-fr
"diablement"-adverb-fr "diable"-adverb-eo
"diabolo"-noun-eo "diabolo"-noun-fr
"diabolo"-noun-fr "diabolo"-noun-eo
"diakilo"-noun-eo "diachylon"-noun-fr
"diakilo"-noun-eo "diachylum"-noun-fr
"diachylon"-noun-fr "diakilo"-noun-eo
"diachylon"-noun-fr "plastro"-noun-eo
"diachylum"-noun-fr "diakilo"-noun-eo
"plastro"-noun-eo "diachylon"-noun-fr
"plastro"-noun-eo "emplâtre"-noun-fr
"diakritaĵo"-noun-eo "lettre accentuée"-noun-fr
"diakritaĵo"-noun-eo "lettre à diacritique"-noun-fr
"lettre accentuée"-noun-fr "diakritaĵo"-noun-eo
"lettre à diacritique"-noun-fr "diakritaĵo"-noun-eo
"diakritilo"-noun-eo "diacritique"-noun-fr
"diakritilo"-noun-eo "signe diacritique"-noun-fr
"diacritique"-noun-fr "diakritilo"-noun-eo
"signe diacritique"-noun-fr "diakritilo"-noun-eo
"dialogujo"-noun-eo "boite de dialogue"-noun-fr
"dialogujo"-noun-eo "boîte de dialogue"-noun-fr
"boite de dialogue"-noun-fr "dialogujo"-noun-eo
"boîte de dialogue"-noun-fr "dialogujo"-noun-eo
"diastazo"-noun-eo "diastase"-noun-fr
"diastase"-noun-fr "diastazo"-noun-eo
"diatezo"-noun-eo "diathèse"-noun-fr
"diathèse"-noun-fr "diatezo"-noun-eo
"diboĉa"-adjective-eo "débauché"-adjective-fr
"diboĉa"-adjective-eo "de débauche"-adjective-fr
"diboĉa"-adjective-eo "dépravé"-adjective-fr
"diboĉa"-adjective-eo "dissipé"-adjective-fr
"diboĉa"-adjective-eo "dissolu"-adjective-fr
"débauché"-adjective-fr "diboĉa"-adjective-eo
"débauché"-adjective-fr "malĉasta"-adjective-eo
"de débauche"-adjective-fr "diboĉa"-adjective-eo
"dépravé"-adjective-fr "diboĉa"-adjective-eo
"dépravé"-adjective-fr "perversa"-adjective-eo
"dissipé"-adjective-fr "diboĉa"-adjective-eo
"dissolu"-adjective-fr "diboĉa"-adjective-eo
"dissolu"-adjective-fr "malĉasta"-adjective-eo
"malĉasta"-adjective-eo "débauché"-adjective-fr
"malĉasta"-adjective-eo "dissolu"-adjective-fr
"malĉasta"-adjective-eo "libertin"-adjective-fr
"perversa"-adjective-eo "dépravé"-adjective-fr
"diboĉema"-adjective-eo "noceur"-adjective-fr
"noceur"-adjective-fr "diboĉema"-adjective-eo
"diboĉemulo"-noun-eo "noceur"-noun-fr
"noceur"-noun-fr "diboĉemulo"-noun-eo
"noceur"-noun-fr "diboĉulo"-noun-eo
"diboĉulo"-noun-eo "noceur"-noun-fr
"diboĉulo"-noun-eo "débauché"-noun-fr
"diboĉulo"-noun-eo "viveur"-noun-fr
"diboĉo"-noun-eo "débauche"-noun-fr
"débauche"-noun-fr "diboĉo"-noun-eo
"débauche"-noun-fr "malĉasteco"-noun-eo
"malĉasteco"-noun-eo "débauche"-noun-fr
"malĉasteco"-noun-eo "impudicité"-noun-fr
"débauché"-noun-fr "diboĉulo"-noun-eo
"viveur"-noun-fr "diboĉulo"-noun-eo
"diferencialo"-noun-eo "différentielle"-noun-fr
"différentielle"-noun-fr "diferencialo"-noun-eo
"difina artikolo"-noun-eo "article défini"-noun-fr
"article défini"-noun-fr "difina artikolo"-noun-eo
"difterio"-noun-eo "diphtérie"-noun-fr
"diphtérie"-noun-fr "difterio"-noun-eo
"épitomé"-noun-fr "kompendio"-noun-eo
"kompendio"-noun-eo "épitomé"-noun-fr
"kompendio"-noun-eo "aide-mémoire"-noun-fr
"kompendio"-noun-eo "vade-mecum"-noun-fr
"dikeco"-noun-eo "embonpoint"-noun-fr
"embonpoint"-noun-fr "dikeco"-noun-eo
"diklina"-adjective-eo "dicline"-adjective-fr
"dicline"-adjective-fr "diklina"-adjective-eo
"diktaĵo"-noun-eo "diktat"-noun-fr
"diktaĵo"-noun-eo "dictat"-noun-fr
"diktat"-noun-fr "diktaĵo"-noun-eo
"dictat"-noun-fr "diktaĵo"-noun-eo
"diligenta"-adjective-eo "empressé"-adjective-fr
"empressé"-adjective-fr "diligenta"-adjective-eo
"empressé"-adjective-fr "galanta"-adjective-eo
"galanta"-adjective-eo "empressé"-adjective-fr
"diligenteco"-noun-eo "empressement"-noun-fr
"empressement"-noun-fr "diligenteco"-noun-eo
"dilui"-verb-eo "délayer"-verb-fr
"délayer"-verb-fr "dilui"-verb-eo
"délayer"-verb-fr "malkoncentri"-verb-eo
"malkoncentri"-verb-eo "délayer"-verb-fr
"diminutivo"-noun-eo "diminutif"-noun-fr
"diminutif"-noun-fr "diminutivo"-noun-eo
"dinamitisto"-noun-eo "dynamiteur"-noun-fr
"dynamiteur"-noun-fr "dinamitisto"-noun-eo
"dinamo"-noun-eo "dynamo"-noun-fr
"dynamo"-noun-fr "dinamo"-noun-eo
"dinaro"-noun-eo "dinar"-noun-fr
"dinar"-noun-fr "dinaro"-noun-eo
"dinastie"-adverb-eo "dynastiquement"-adverb-fr
"dynastiquement"-adverb-fr "dinastie"-adverb-eo
"diplodoko"-noun-eo "diplodocus"-noun-fr
"diplodocus"-noun-fr "diplodoko"-noun-eo
"diraka kombilo"-noun-eo "peigne de Dirac"-noun-fr
"peigne de Dirac"-noun-fr "diraka kombilo"-noun-eo
"DIRECTV"-properNoun-eo "DIRECTV"-properNoun-fr
"DIRECTV"-properNoun-fr "DIRECTV"-properNoun-eo
"direktanto"-noun-eo "directrice"-noun-fr
"directrice"-noun-fr "direktanto"-noun-eo
"dirmaniero"-noun-eo "façon de parler"-noun-fr
"façon de parler"-noun-fr "dirmaniero"-noun-eo
"disa"-adjective-eo "disjoint"-adjective-fr
"disa"-adjective-eo "éparpillé"-adjective-fr
"disjoint"-adjective-fr "disa"-adjective-eo
"éparpillé"-adjective-fr "disa"-adjective-eo
"disdegno"-noun-eo "mésestime"-noun-fr
"mésestime"-noun-fr "disdegno"-noun-eo
"diseco"-noun-eo "éparpillement"-noun-fr
"éparpillement"-noun-fr "diseco"-noun-eo
"diservo"-noun-eo "office religieux"-noun-fr
"office religieux"-noun-fr "diservo"-noun-eo
"disjunkcio"-noun-eo "disjonction"-noun-fr
"disjunkcio"-noun-eo "somme logique"-noun-fr
"disjonction"-noun-fr "disjunkcio"-noun-eo
"somme logique"-noun-fr "disjunkcio"-noun-eo
"diskaparato"-noun-eo "disque dur"-noun-fr
"disque dur"-noun-fr "diskaparato"-noun-eo
"diskingo"-noun-eo "lecteur de disque"-noun-fr
"lecteur de disque"-noun-fr "diskingo"-noun-eo
"diskoniga"-adjective-eo "divulgateur"-adjective-fr
"divulgateur"-adjective-fr "diskoniga"-adjective-eo
"diskreta"-adjective-eo "dénombrable"-adjective-fr
"dénombrable"-adjective-fr "diskreta"-adjective-eo
"dénombrable"-adjective-fr "numerebla"-adjective-eo
"numerebla"-adjective-eo "dénombrable"-adjective-fr
"numerebla"-adjective-eo "numérotable"-adjective-fr
"diskriminanto"-noun-eo "discriminant"-noun-fr
"discriminant"-noun-fr "diskriminanto"-noun-eo
"diskuteble"-adverb-eo "contestablement"-adverb-fr
"diskuteble"-adverb-eo "discutablement"-adverb-fr
"contestablement"-adverb-fr "diskuteble"-adverb-eo
"discutablement"-adverb-fr "diskuteble"-adverb-eo
"diskutinda"-adjective-eo "à approfondir"-adjective-fr
"diskutinda"-adjective-eo "à discuter"-adjective-fr
"à approfondir"-adjective-fr "diskutinda"-adjective-eo
"à discuter"-adjective-fr "diskutinda"-adjective-eo
"dispartigo"-noun-eo "morcellement"-noun-fr
"morcellement"-noun-fr "dispartigo"-noun-eo
"dispneo"-noun-eo "dyspnée"-noun-fr
"dyspnée"-noun-fr "dispneo"-noun-eo
"dissendolisto"-noun-eo "liste de diffusion"-noun-fr
"liste de diffusion"-noun-fr "dissendolisto"-noun-eo
"loin de"-preposition-fr "malproksime de"-preposition-eo
"malproksime de"-preposition-eo "loin de"-preposition-fr
"disurio"-noun-eo "dysurie"-noun-fr
"dysurie"-noun-fr "disurio"-noun-eo
"ditirambo"-noun-eo "dithyrambe"-noun-fr
"dithyrambe"-noun-fr "ditirambo"-noun-eo
"au hasard"-adverb-fr "hazarde"-adverb-eo
"hazarde"-adverb-eo "au hasard"-adverb-fr
"docento"-noun-eo "chargé de cours"-noun-fr
"docento"-noun-eo "maitre de conférence"-noun-fr
"docento"-noun-eo "maître de conférence"-noun-fr
"chargé de cours"-noun-fr "docento"-noun-eo
"maitre de conférence"-noun-fr "docento"-noun-eo
"maître de conférence"-noun-fr "docento"-noun-eo
"droit de douane"-noun-fr "dogano"-noun-eo
"dogano"-noun-eo "droit de douane"-noun-fr
"dogo"-noun-eo "dogue"-noun-fr
"dogue"-noun-fr "dogo"-noun-eo
"doĝo"-noun-eo "doge"-noun-fr
"doge"-noun-fr "doĝo"-noun-eo
"domanaro"-noun-eo "maisonnée"-noun-fr
"maisonnée"-noun-fr "domanaro"-noun-eo
"domego"-noun-eo "batisse"-noun-fr
"batisse"-noun-fr "domego"-noun-eo
"dometo"-noun-eo "bungalow"-noun-fr
"bungalow"-noun-fr "dometo"-noun-eo
"dominikano"-noun-eo "Dominicain"-noun-fr
"Dominicain"-noun-fr "dominikano"-noun-eo
"dominio"-noun-eo "dominion"-noun-fr
"dominion"-noun-fr "dominio"-noun-eo
"peintre en bâtiment"-noun-fr "farbisto"-noun-eo
"farbisto"-noun-eo "peintre en bâtiment"-noun-fr
"domokupado"-noun-eo "squat"-noun-fr
"squat"-noun-fr "domokupado"-noun-eo
"Dongfeng Motor"-properNoun-eo "Dongfeng Motor"-properNoun-fr
"Dongfeng Motor"-properNoun-fr "Dongfeng Motor"-properNoun-eo
"donkiĥoto"-noun-eo "don Quichotte"-noun-fr
"don Quichotte"-noun-fr "donkiĥoto"-noun-eo
"dormĉambrego"-noun-eo "chambre à coucher"-noun-fr
"chambre à coucher"-noun-fr "dormĉambrego"-noun-eo
"chambre à coucher"-noun-fr "dormoĉambro"-noun-eo
"dormoĉambro"-noun-eo "chambre à coucher"-noun-fr
"dormema"-adjective-eo "ensommeillé"-adjective-fr
"ensommeillé"-adjective-fr "dormema"-adjective-eo
"dormosako"-noun-eo "sac de couchage"-noun-fr
"sac de couchage"-noun-fr "dormosako"-noun-eo
"dorna"-adjective-eo "embarrassant"-adjective-fr
"embarrassant"-adjective-fr "dorna"-adjective-eo
"embarrassant"-adjective-fr "embarasa"-adjective-eo
"embarrassant"-adjective-fr "ĝena"-adjective-eo
"embarasa"-adjective-eo "embarrassant"-adjective-fr
"embarasa"-adjective-eo "encombrant"-adjective-fr
"embarasa"-adjective-eo "embarrassé"-adjective-fr
"embarasa"-adjective-eo "gêné"-adjective-fr
"ĝena"-adjective-eo "embarrassant"-adjective-fr
"ĝena"-adjective-eo "incommodant"-adjective-fr
"dorne"-adverb-eo "épineusement"-adverb-fr
"épineusement"-adverb-fr "dorne"-adverb-eo
"dorno"-noun-eo "piquant"-noun-fr
"piquant"-noun-fr "dorno"-noun-eo
"DOS"-noun-eo "DOS"-noun-fr
"DOS"-noun-fr "DOS"-noun-eo
"dosierujo"-noun-eo "classeur"-noun-fr
"classeur"-noun-fr "dosierujo"-noun-eo
"Dow Chemical"-properNoun-eo "Dow Chemical"-properNoun-fr
"Dow Chemical"-properNoun-fr "Dow Chemical"-properNoun-eo
"drakarbo"-noun-eo "dragonnier"-noun-fr
"dragonnier"-noun-fr "drakarbo"-noun-eo
"drakona"-adjective-eo "draconien"-adjective-fr
"draconien"-adjective-fr "drakona"-adjective-eo
"draconien"-adjective-fr "drasta"-adjective-eo
"drasta"-adjective-eo "draconien"-adjective-fr
"art dramatique"-noun-fr "teatro"-noun-eo
"teatro"-noun-eo "art dramatique"-noun-fr
"dramserio"-noun-eo "téléroman"-noun-fr
"téléroman"-noun-fr "dramserio"-noun-eo
"draŝejo"-noun-eo "aire de battage"-noun-fr
"aire de battage"-noun-fr "draŝejo"-noun-eo
"draŝmaŝino"-noun-eo "batteuse"-noun-fr
"batteuse"-noun-fr "draŝmaŝino"-noun-eo
"drenilo"-noun-eo "drain"-noun-fr
"drain"-noun-fr "drenilo"-noun-eo
"dresisto"-noun-eo "dresseur"-noun-fr
"dresseur"-noun-fr "dresisto"-noun-eo
"driado"-noun-eo "dryade"-noun-fr
"dryade"-noun-fr "driado"-noun-eo
"drinkaĵo"-noun-eo "boisson alcoolisée"-noun-fr
"boisson alcoolisée"-noun-fr "drinkaĵo"-noun-eo
"boisson alcoolisée"-noun-fr "ebriigaĵo"-noun-eo
"ebriigaĵo"-noun-eo "boisson alcoolisée"-noun-fr
"drinkejo"-noun-eo "débit de boissons"-noun-fr
"débit de boissons"-noun-fr "drinkejo"-noun-eo
"drinkemulo"-noun-eo "buveur"-noun-fr
"buveur"-noun-fr "drinkemulo"-noun-eo
"drivi"-verb-eo "aller à la dérive"-verb-fr
"drivi"-verb-eo "être à la dérive"-verb-fr
"aller à la dérive"-verb-fr "drivi"-verb-eo
"être à la dérive"-verb-fr "drivi"-verb-eo
"d-ro"-noun-eo "dr"-noun-fr
"dr"-noun-fr "d-ro"-noun-eo
"soldat de deuxième classe"-noun-fr "soldato"-noun-eo
"soldato"-noun-eo "soldat de deuxième classe"-noun-fr
"soldato"-noun-eo "simple soldat"-noun-fr
"simple soldat"-noun-fr "soldato"-noun-eo
"dualo"-noun-eo "dual"-noun-fr
"dual"-noun-fr "dualo"-noun-eo
"secondairement"-adverb-fr "sekundare"-adverb-eo
"sekundare"-adverb-eo "secondairement"-adverb-fr
"dublisto"-noun-eo "doubleur"-noun-fr
"doubleur"-noun-fr "dublisto"-noun-eo
"dublono"-noun-eo "doublon"-noun-fr
"doublon"-noun-fr "dublono"-noun-eo
"ducentjara"-adjective-eo "bicentenaire"-adjective-fr
"bicentenaire"-adjective-fr "ducentjara"-adjective-eo
"ducentjariĝo"-noun-eo "bicentenaire"-noun-fr
"bicentenaire"-noun-fr "ducentjariĝo"-noun-eo
"dudieso"-noun-eo "double dièse"-noun-fr
"double dièse"-noun-fr "dudieso"-noun-eo
"dueli"-verb-eo "battre en duel"-verb-fr
"battre en duel"-verb-fr "dueli"-verb-eo
"duloka"-adjective-eo "à deux arguments"-adjective-fr
"à deux arguments"-adjective-fr "duloka"-adjective-eo
"dum"-preposition-eo "pendant des"-preposition-fr
"pendant des"-preposition-fr "dum"-preposition-eo
"dume"-adverb-eo "entre temps"-adverb-fr
"dume"-adverb-eo "pendant"-adverb-fr
"dume"-adverb-eo "pendant ce temps"-adverb-fr
"entre temps"-adverb-fr "dume"-adverb-eo
"pendant"-adverb-fr "dume"-adverb-eo
"pendant ce temps"-adverb-fr "dume"-adverb-eo
"pendant ce temps"-adverb-fr "intertempe"-adverb-eo
"intertempe"-adverb-eo "pendant ce temps"-adverb-fr
"intertempe"-adverb-eo "entretemps"-adverb-fr
"dumonate"-adverb-eo "bimestriellement"-adverb-fr
"bimestriellement"-adverb-fr "dumonate"-adverb-eo
"dumonato"-noun-eo "bimestre"-noun-fr
"bimestre"-noun-fr "dumonato"-noun-eo
"dumpingo"-noun-eo "vente à perte"-noun-fr
"vente à perte"-noun-fr "dumpingo"-noun-eo
"dunaskito"-noun-eo "quintuplé"-noun-fr
"dunaskito"-noun-eo "sextuplé"-noun-fr
"dunaskito"-noun-eo "besson"-noun-fr
"quintuplé"-noun-fr "dunaskito"-noun-eo
"sextuplé"-noun-fr "dunaskito"-noun-eo
"besson"-noun-fr "dunaskito"-noun-eo
"besson"-noun-fr "ĝemelo"-noun-eo
"ĝemelo"-noun-eo "besson"-noun-fr
"dungito"-noun-eo "embauché"-noun-fr
"dungito"-noun-eo "membre du personnel"-noun-fr
"embauché"-noun-fr "dungito"-noun-eo
"membre du personnel"-noun-fr "dungito"-noun-eo
"duonganto"-noun-eo "mitaine"-noun-fr
"mitaine"-noun-fr "duonganto"-noun-eo
"duono"-noun-eo "demie"-noun-fr
"demie"-noun-fr "duono"-noun-eo
"duonsfero"-noun-eo "demi-sphère"-noun-fr
"demi-sphère"-noun-fr "duonsfero"-noun-eo
"duopolo"-noun-eo "duopole"-noun-fr
"duopole"-noun-fr "duopolo"-noun-eo
"dupieda"-adjective-eo "bipède"-adjective-fr
"bipède"-adjective-fr "dupieda"-adjective-eo
"dupleksa"-adjective-eo "duplex"-adjective-fr
"duplex"-adjective-fr "dupleksa"-adjective-eo
"DuPont"-properNoun-eo "DuPont"-properNoun-fr
"DuPont"-properNoun-fr "DuPont"-properNoun-eo
"dupunkto"-noun-eo "deux-points"-noun-fr
"deux-points"-noun-fr "dupunkto"-noun-eo
"duro"-noun-eo "douro"-noun-fr
"douro"-noun-fr "duro"-noun-eo
"dusako"-noun-eo "besace"-noun-fr
"dusako"-noun-eo "bissac"-noun-fr
"besace"-noun-fr "dusako"-noun-eo
"bissac"-noun-fr "dusako"-noun-eo
"DZ"-properNoun-eo "DZ"-properNoun-fr
"DZ"-properNoun-fr "DZ"-properNoun-eo
"DZ Bank"-properNoun-eo "DZ Bank"-properNoun-fr
"DZ Bank"-properNoun-fr "DZ Bank"-properNoun-eo
"EADS"-properNoun-eo "EADS"-properNoun-fr
"EADS"-properNoun-fr "EADS"-properNoun-eo
"East Japan Railway"-properNoun-eo "East Japan Railway"-properNoun-fr
"East Japan Railway"-properNoun-fr "East Japan Railway"-properNoun-eo
"ebria"-adjective-eo "saoul"-adjective-fr
"saoul"-adjective-fr "ebria"-adjective-eo
"ebriiga"-adjective-eo "enivrant"-adjective-fr
"enivrant"-adjective-fr "ebriiga"-adjective-eo
"ebura"-adjective-eo "en ivoire"-adjective-fr
"ebura"-adjective-eo "ivoirin"-adjective-fr
"en ivoire"-adjective-fr "ebura"-adjective-eo
"ivoirin"-adjective-fr "ebura"-adjective-eo
"Edeka"-properNoun-eo "Edeka"-properNoun-fr
"Edeka"-properNoun-fr "Edeka"-properNoun-eo
"Edeka Zentrale"-properNoun-eo "Edeka Zentrale"-properNoun-fr
"Edeka Zentrale"-properNoun-fr "Edeka Zentrale"-properNoun-eo
"edelweiss"-noun-fr "neĝfloro"-noun-eo
"edelweiss"-noun-fr "neĝofloro"-noun-eo
"neĝfloro"-noun-eo "edelweiss"-noun-fr
"neĝofloro"-noun-eo "edelweiss"-noun-fr
"Eden"-properNoun-eo "paradis terrestre"-properNoun-fr
"paradis terrestre"-properNoun-fr "Eden"-properNoun-eo
"paradis terrestre"-properNoun-fr "Edeno"-properNoun-eo
"Edeno"-properNoun-eo "paradis terrestre"-properNoun-fr
"edeno"-noun-eo "éden"-noun-fr
"éden"-noun-fr "edeno"-noun-eo
"eduka"-adjective-eo "éducateur"-adjective-fr
"éducateur"-adjective-fr "eduka"-adjective-eo
"efemerido"-noun-eo "éphémérides"-noun-fr
"éphémérides"-noun-fr "efemerido"-noun-eo
"egalanima"-adjective-eo "d'humeur égale"-adjective-fr
"d'humeur égale"-adjective-fr "egalanima"-adjective-eo
"egalanimeco"-noun-eo "égalité de caractère"-noun-fr
"égalité de caractère"-noun-fr "egalanimeco"-noun-eo
"egaleco"-noun-eo "ex-aequo"-noun-fr
"ex-aequo"-noun-fr "egaleco"-noun-eo
"eglefino"-noun-eo "aiglefin"-noun-fr
"aiglefin"-noun-fr "eglefino"-noun-eo
"egoismulo"-noun-eo "égoïste"-noun-fr
"égoïste"-noun-fr "egoismulo"-noun-eo
"égoïste"-noun-fr "egoisto"-noun-eo
"egoisto"-noun-eo "égoïste"-noun-fr
"eĥino"-noun-eo "oursin"-noun-fr
"oursin"-noun-fr "eĥino"-noun-eo
"oursin"-noun-fr "ekino"-noun-eo
"oursin"-noun-fr "marerinaco"-noun-eo
"oursin"-noun-fr "markaŝtano"-noun-eo
"ekino"-noun-eo "oursin"-noun-fr
"marerinaco"-noun-eo "oursin"-noun-fr
"markaŝtano"-noun-eo "oursin"-noun-fr
"Eiffage"-properNoun-eo "Eiffage"-properNoun-fr
"Eiffage"-properNoun-fr "Eiffage"-properNoun-eo
"ekde"-preposition-eo "sitôt"-preposition-fr
"sitôt"-preposition-fr "ekde"-preposition-eo
"ekflugo"-noun-eo "envolée"-noun-fr
"envolée"-noun-fr "ekflugo"-noun-eo
"ekfunkciigo"-noun-eo "mise en service"-noun-fr
"mise en service"-noun-fr "ekfunkciigo"-noun-eo
"ekimozo"-noun-eo "ecchymose"-noun-fr
"ecchymose"-noun-fr "ekimozo"-noun-eo
"ekkonteorio"-noun-eo "epistémologie"-noun-fr
"epistémologie"-noun-fr "ekkonteorio"-noun-eo
"eklampsio"-noun-eo "éclampsie"-noun-fr
"éclampsie"-noun-fr "eklampsio"-noun-eo
"eklezio"-noun-eo "Église"-noun-fr
"Église"-noun-fr "eklezio"-noun-eo
"ekonomo"-noun-eo "économe"-noun-fr
"économe"-noun-fr "ekonomo"-noun-eo
"économe"-noun-fr "intendanto"-noun-eo
"intendanto"-noun-eo "économe"-noun-fr
"eksa"-adjective-eo "à la retraite"-adjective-fr
"à la retraite"-adjective-fr "eksa"-adjective-eo
"excentrique"-noun-fr "strangulo"-noun-eo
"strangulo"-noun-eo "excentrique"-noun-fr
"ekskluzive"-adverb-eo "exclu"-adverb-fr
"ekskluzive"-adverb-eo "non compris"-adverb-fr
"exclu"-adverb-fr "ekskluzive"-adverb-eo
"non compris"-adverb-fr "ekskluzive"-adverb-eo
"ekslibriso"-noun-eo "ex-libris"-noun-fr
"ex-libris"-noun-fr "ekslibriso"-noun-eo
"ekspekto"-noun-eo "espérance mathématique"-noun-fr
"espérance mathématique"-noun-fr "ekspekto"-noun-eo
"ekspertizi"-verb-eo "expertiser"-verb-fr
"expertiser"-verb-fr "ekspertizi"-verb-eo
"ekspluatanto"-noun-eo "exploitant"-noun-fr
"exploitant"-noun-fr "ekspluatanto"-noun-eo
"ekspluatisto"-noun-eo "exploiteur"-noun-fr
"exploiteur"-noun-fr "ekspluatisto"-noun-eo
"eksponencialo"-noun-eo "exponentielle"-noun-fr
"exponentielle"-noun-fr "eksponencialo"-noun-eo
"ekspreso"-noun-eo "express"-noun-fr
"ekspreso"-noun-eo "porteur spécial"-noun-fr
"express"-noun-fr "ekspreso"-noun-eo
"porteur spécial"-noun-fr "ekspreso"-noun-eo
"ekstera"-adjective-eo "à ciel ouvert"-adjective-fr
"à ciel ouvert"-adjective-fr "ekstera"-adjective-eo
"ekster"-preposition-eo "au dehors de"-preposition-fr
"ekster"-preposition-eo "au-dehors de"-preposition-fr
"ekster"-preposition-eo "en-dehors de"-preposition-fr
"au dehors de"-preposition-fr "ekster"-preposition-eo
"au-dehors de"-preposition-fr "ekster"-preposition-eo
"en-dehors de"-preposition-fr "ekster"-preposition-eo
"eksteraĵo"-noun-eo "dehors"-noun-fr
"dehors"-noun-fr "eksteraĵo"-noun-eo
"dehors"-noun-fr "ekstero"-noun-eo
"ekstero"-noun-eo "dehors"-noun-fr
"eksterdanĝera"-adjective-eo "hors de danger"-adjective-fr
"hors de danger"-adjective-fr "eksterdanĝera"-adjective-eo
"eksterduba"-adjective-eo "hors de doute"-adjective-fr
"hors de doute"-adjective-fr "eksterduba"-adjective-eo
"ekstere"-adverb-eo "à l'extérieur"-adverb-fr
"ekstere"-adverb-eo "au dehors"-adverb-fr
"à l'extérieur"-adverb-fr "ekstere"-adverb-eo
"au dehors"-adverb-fr "ekstere"-adverb-eo
"contre nature"-adjective-fr "kontraŭnatura"-adjective-eo
"kontraŭnatura"-adjective-eo "contre nature"-adjective-fr
"eksterulo"-noun-eo "externe"-noun-fr
"externe"-noun-fr "eksterulo"-noun-eo
"ekstra"-adjective-eo "en plus"-adjective-fr
"en plus"-adjective-fr "ekstra"-adjective-eo
"en plus"-adjective-fr "kroma"-adjective-eo
"en plus"-adjective-fr "plia"-adjective-eo
"kroma"-adjective-eo "en plus"-adjective-fr
"plia"-adjective-eo "en plus"-adjective-fr
"plia"-adjective-eo "de plus"-adjective-fr
"ekstravagance"-adverb-eo "déraisonnablement"-adverb-fr
"déraisonnablement"-adverb-fr "ekstravagance"-adverb-eo
"déraisonnablement"-adverb-fr "freneze"-adverb-eo
"freneze"-adverb-eo "déraisonnablement"-adverb-fr
"ekstravaganco"-noun-eo "déraison"-noun-fr
"déraison"-noun-fr "ekstravaganco"-noun-eo
"ekstrema"-adjective-eo "extrème"-adjective-fr
"extrème"-adjective-fr "ekstrema"-adjective-eo
"ekstrema dekstro"-noun-eo "extrème-droite"-noun-fr
"extrème-droite"-noun-fr "ekstrema dekstro"-noun-eo
"ekstrema maldekstro"-noun-eo "extrème-gauche"-noun-fr
"extrème-gauche"-noun-fr "ekstrema maldekstro"-noun-eo
"ekstremo"-noun-eo "extrème"-noun-fr
"ekstremo"-noun-eo "extrêmité"-noun-fr
"extrème"-noun-fr "ekstremo"-noun-eo
"extrêmité"-noun-fr "ekstremo"-noun-eo
"eksudi"-verb-eo "exsuder"-verb-fr
"exsuder"-verb-fr "eksudi"-verb-eo
"ektopio"-noun-eo "ectopie"-noun-fr
"ectopie"-noun-fr "ektopio"-noun-eo
"ektropio"-noun-eo "ectropion"-noun-fr
"ectropion"-noun-fr "ektropio"-noun-eo
"ekumena koncilio"-noun-eo "concile général"-noun-fr
"ekumena koncilio"-noun-eo "concile œcuménique"-noun-fr
"concile général"-noun-fr "ekumena koncilio"-noun-eo
"concile œcuménique"-noun-fr "ekumena koncilio"-noun-eo
"ekvaciaro"-noun-eo "système d'équations"-noun-fr
"système d'équations"-noun-fr "ekvaciaro"-noun-eo
