"quelque"-determiner-fr "qualque"-determiner-oc
"tèrra"-noun-oc "terre"-noun-fr
"terre"-noun-fr "tèrra"-noun-oc
"sol"-noun-fr "solèr"-noun-oc
"sol"-noun-fr "sòl"-noun-oc
"solèr"-noun-oc "sol"-noun-fr
"sòl"-noun-oc "sol"-noun-fr
"vol"-noun-fr "vòl"-noun-oc
"vol"-noun-fr "panatòri"-noun-oc
"vòl"-noun-oc "vol"-noun-fr
"panatòri"-noun-oc "vol"-noun-fr
"fuite"-noun-fr "fugida"-noun-oc
"fuite"-noun-fr "escampeta"-noun-oc
"fugida"-noun-oc "fuite"-noun-fr
"escampeta"-noun-oc "fuite"-noun-fr
"but"-noun-fr "but"-noun-oc
"but"-noun-oc "but"-noun-fr
"fin"-noun-oc "fin"-noun-fr
"fin"-noun-fr "fin"-noun-oc
"fin"-noun-fr "darreria"-noun-oc
"darreria"-noun-oc "fin"-noun-fr
"objet"-noun-fr "objècte"-noun-oc
"objècte"-noun-oc "objet"-noun-fr
"neuritud"-noun-oc "nourriture"-noun-fr
"nourriture"-noun-fr "neuritud"-noun-oc
"morceau"-noun-fr "tròç"-noun-oc
"tròç"-noun-oc "morceau"-noun-fr
"tròç"-noun-oc "tronçon"-noun-fr
"tronçon"-noun-fr "tròç"-noun-oc
"istòria"-noun-oc "histoire"-noun-fr
"histoire"-noun-fr "istòria"-noun-oc
"conte"-noun-fr "conte"-noun-oc
"conte"-noun-fr "raconde"-noun-oc
"conte"-noun-oc "conte"-noun-fr
"raconde"-noun-oc "conte"-noun-fr
"nouvelle"-noun-fr "nòva"-noun-oc
"nòva"-noun-oc "nouvelle"-noun-fr
"nòva"-noun-oc "dépêche"-noun-fr
"dépêche"-noun-fr "nòva"-noun-oc
"comonicacion"-noun-oc "communication"-noun-fr
"communication"-noun-fr "comonicacion"-noun-oc
"communication"-noun-fr "comunicacion"-noun-oc
"comunicacion"-noun-oc "communication"-noun-fr
"lien"-noun-fr "ligam"-noun-oc
"ligam"-noun-oc "lien"-noun-fr
"obligation"-noun-fr "obligacion"-noun-oc
"obligacion"-noun-oc "obligation"-noun-fr
"devoir"-noun-fr "dever"-noun-oc
"dever"-noun-oc "devoir"-noun-fr
"sanction"-noun-fr "sancion"-noun-oc
"sancion"-noun-oc "sanction"-noun-fr
"detriment"-noun-oc "détriment"-noun-fr
"détriment"-noun-fr "detriment"-noun-oc
"perte"-noun-fr "pèrta"-noun-oc
"perte"-noun-fr "pèrdia"-noun-oc
"perte"-noun-fr "pèrda"-noun-oc
"pèrta"-noun-oc "perte"-noun-fr
"pèrdia"-noun-oc "perte"-noun-fr
"pèrda"-noun-oc "perte"-noun-fr
"poussière"-noun-fr "polsa"-noun-oc
"poussière"-noun-fr "posca"-noun-oc
"polsa"-noun-oc "poussière"-noun-fr
"posca"-noun-oc "poussière"-noun-fr
"sabla"-noun-oc "arène"-noun-fr
"sabla"-noun-oc "sable"-noun-fr
"arène"-noun-fr "sabla"-noun-oc
"arène"-noun-fr "arena"-noun-oc
"sable"-noun-fr "sabla"-noun-oc
"sable"-noun-fr "arena"-noun-oc
"sable"-noun-fr "sable"-noun-oc
"arena"-noun-oc "arène"-noun-fr
"arena"-noun-oc "sable"-noun-fr
"sable"-noun-oc "sable"-noun-fr
"estadi"-noun-oc "stade"-noun-fr
"stade"-noun-fr "estadi"-noun-oc
"étape"-noun-fr "estapa"-noun-oc
"estapa"-noun-oc "étape"-noun-fr
"lei"-noun-oc "loi"-noun-fr
"loi"-noun-fr "lei"-noun-oc
"distribucion"-noun-oc "distribution"-noun-fr
"distribution"-noun-fr "distribucion"-noun-oc
"emission"-noun-oc "émission"-noun-fr
"émission"-noun-fr "emission"-noun-oc
"appel"-noun-fr "apèl"-noun-oc
"appel"-noun-fr "crida"-noun-oc
"apèl"-noun-oc "appel"-noun-fr
"crida"-noun-oc "appel"-noun-fr
"denominacion"-noun-oc "dénomination"-noun-fr
"dénomination"-noun-fr "denominacion"-noun-oc
"glèisa"-noun-oc "église"-noun-fr
"église"-noun-fr "glèisa"-noun-oc
"foi"-noun-fr "fe"-noun-oc
"fe"-noun-oc "foi"-noun-fr
"revelacion"-noun-oc "révélation"-noun-fr
"révélation"-noun-fr "revelacion"-noun-oc
"anóncia"-noun-oc "annonce"-noun-fr
"annonce"-noun-fr "anóncia"-noun-oc
"argent"-noun-fr "argent"-noun-oc
"argent"-noun-oc "argent"-noun-fr
"supòrt"-noun-oc "support"-noun-fr
"supòrt"-noun-oc "appui"-noun-fr
"support"-noun-fr "supòrt"-noun-oc
"appui"-noun-fr "supòrt"-noun-oc
"protection"-noun-fr "proteccion"-noun-oc
"proteccion"-noun-oc "protection"-noun-fr
"note"-noun-fr "nòta"-noun-oc
"nòta"-noun-oc "note"-noun-fr
"nòta"-noun-oc "notice"-noun-fr
"notice"-noun-fr "nòta"-noun-oc
"mòda"-noun-oc "mode"-noun-fr
"mode"-noun-fr "mòda"-noun-oc
"faiçon"-noun-oc "façon"-noun-fr
"faiçon"-noun-oc "manière"-noun-fr
"façon"-noun-fr "faiçon"-noun-oc
"façon"-noun-fr "manièra"-noun-oc
"façon"-noun-fr "façon"-noun-oc
"manière"-noun-fr "faiçon"-noun-oc
"manière"-noun-fr "manièra"-noun-oc
"manière"-noun-fr "façon"-noun-oc
"manière"-noun-fr "biais"-noun-oc
"manière"-noun-fr "manièira"-noun-oc
"manièra"-noun-oc "façon"-noun-fr
"manièra"-noun-oc "manière"-noun-fr
"façon"-noun-oc "façon"-noun-fr
"façon"-noun-oc "manière"-noun-fr
"biais"-noun-oc "manière"-noun-fr
"manièira"-noun-oc "manière"-noun-fr
"aspècte"-noun-oc "aspect"-noun-fr
"aspect"-noun-fr "aspècte"-noun-oc
"regard"-noun-fr "agach"-noun-oc
"regard"-noun-fr "espiar"-noun-oc
"regard"-noun-fr "reguard"-noun-oc
"agach"-noun-oc "regard"-noun-fr
"espiar"-noun-oc "regard"-noun-fr
"reguard"-noun-oc "regard"-noun-fr
"vision"-noun-fr "vision"-noun-oc
"vision"-noun-oc "vision"-noun-fr
"imagination"-noun-fr "imaginacion"-noun-oc
"imaginacion"-noun-oc "imagination"-noun-fr
"fantaisie"-noun-fr "fantasia"-noun-oc
"fantasia"-noun-oc "fantaisie"-noun-fr
"plaser"-noun-oc "plaisir"-noun-fr
"plaisir"-noun-fr "plaser"-noun-oc
"sabor"-noun-oc "goût"-noun-fr
"goût"-noun-fr "sabor"-noun-oc
"goût"-noun-fr "gost"-noun-oc
"gost"-noun-oc "goût"-noun-fr
"gage"-noun-fr "gatge"-noun-oc
"gatge"-noun-oc "gage"-noun-fr
"peticion"-noun-oc "pétition"-noun-fr
"peticion"-noun-oc "demande"-noun-fr
"pétition"-noun-fr "peticion"-noun-oc
"demande"-noun-fr "peticion"-noun-oc
"demande"-noun-fr "demana"-noun-oc
"demana"-noun-oc "demande"-noun-fr
"sollicitud"-noun-oc "sollicitude"-noun-fr
"sollicitude"-noun-fr "sollicitud"-noun-oc
"descripcion"-noun-oc "description"-noun-fr
"description"-noun-fr "descripcion"-noun-oc
"révision"-noun-fr "revision"-noun-oc
"revision"-noun-oc "révision"-noun-fr
"amendement"-noun-fr "emendament"-noun-oc
"amendement"-noun-fr "amendament"-noun-oc
"emendament"-noun-oc "amendement"-noun-fr
"amendament"-noun-oc "amendement"-noun-fr
"famille"-noun-fr "familha"-noun-oc
"familha"-noun-oc "famille"-noun-fr
"linhatge"-noun-oc "lignée"-noun-fr
"lignée"-noun-fr "linhatge"-noun-oc
"assemblée"-noun-fr "assamblea"-noun-oc
"assemblée"-noun-fr "assemblada"-noun-oc
"assamblea"-noun-oc "assemblée"-noun-fr
"assemblada"-noun-oc "assemblée"-noun-fr
"concentracion"-noun-oc "concentration"-noun-fr
"concentration"-noun-fr "concentracion"-noun-oc
"flux"-noun-oc "flux"-noun-fr
"flux"-noun-fr "flux"-noun-oc
"armée"-noun-fr "armada"-noun-oc
"armada"-noun-oc "armée"-noun-fr
"coin"-noun-fr "cornèr"-noun-oc
"cornèr"-noun-oc "coin"-noun-fr
"réduction"-noun-fr "reduccion"-noun-oc
"reduccion"-noun-oc "réduction"-noun-fr
"referéncia"-noun-oc "référence"-noun-fr
"référence"-noun-fr "referéncia"-noun-oc
"retour"-noun-fr "retorn"-noun-oc
"retorn"-noun-oc "retour"-noun-fr
"noyau"-noun-fr "nuclèu"-noun-oc
"nuclèu"-noun-oc "noyau"-noun-fr
"còr"-noun-oc "cœur"-noun-fr
"cœur"-noun-fr "còr"-noun-oc
"malle"-noun-fr "mala"-noun-oc
"mala"-noun-oc "malle"-noun-fr
"mala"-noun-oc "valise"-noun-fr
"valise"-noun-fr "mala"-noun-oc
"valise"-noun-fr "valisa"-noun-oc
"valise"-noun-fr "maleta"-noun-oc
"valisa"-noun-oc "valise"-noun-fr
"maleta"-noun-oc "valise"-noun-fr
"modération"-noun-fr "moderacion"-noun-oc
"moderacion"-noun-oc "modération"-noun-fr
"prudéncia"-noun-oc "prudence"-noun-fr
"prudence"-noun-fr "prudéncia"-noun-oc
"implantation"-noun-fr "implantacion"-noun-oc
"implantacion"-noun-oc "implantation"-noun-fr
"antologia"-noun-oc "anthologie"-noun-fr
"anthologie"-noun-fr "antologia"-noun-oc
"audience"-noun-fr "audiéncia"-noun-oc
"audiéncia"-noun-oc "audience"-noun-fr
"proposition"-noun-fr "proposicion"-noun-oc
"proposition"-noun-fr "propòsta"-noun-oc
"proposicion"-noun-oc "proposition"-noun-fr
"propòsta"-noun-oc "proposition"-noun-fr
"frasa"-noun-oc "phrase"-noun-fr
"phrase"-noun-fr "frasa"-noun-oc
"parla"-noun-oc "langue"-noun-fr
"langue"-noun-fr "parla"-noun-oc
"langue"-noun-fr "lengua"-noun-oc
"langue"-noun-fr "lenga"-noun-oc
"lengua"-noun-oc "langue"-noun-fr
"lenga"-noun-oc "langue"-noun-fr
"idiòma"-noun-oc "idiome"-noun-fr
"idiome"-noun-fr "idiòma"-noun-oc
"dialècte"-noun-oc "dialecte"-noun-fr
"dialecte"-noun-fr "dialècte"-noun-oc
"langage"-noun-fr "lenguatge"-noun-oc
"langage"-noun-fr "lengatge"-noun-oc
"lenguatge"-noun-oc "langage"-noun-fr
"lengatge"-noun-oc "langage"-noun-fr
"fren"-noun-oc "frein"-noun-fr
"frein"-noun-fr "fren"-noun-oc
"prevencion"-noun-oc "prévention"-noun-fr
"prévention"-noun-fr "prevencion"-noun-oc
"aise"-noun-fr "comoditat"-noun-oc
"comoditat"-noun-oc "aise"-noun-fr
"comoditat"-noun-oc "commodité"-noun-fr
"commodité"-noun-fr "comoditat"-noun-oc
"chance"-noun-fr "sòrt"-noun-oc
"sòrt"-noun-oc "chance"-noun-fr
"sòrt"-noun-oc "sort"-noun-fr
"sort"-noun-fr "sòrt"-noun-oc
"ampleur"-noun-fr "amplor"-noun-oc
"amplor"-noun-oc "ampleur"-noun-fr
"grandeur"-noun-fr "grandesa"-noun-oc
"grandeur"-noun-fr "granessa"-noun-oc
"grandeur"-noun-fr "granetat"-noun-oc
"grandeur"-noun-fr "grandor"-noun-oc
"grandesa"-noun-oc "grandeur"-noun-fr
"granessa"-noun-oc "grandeur"-noun-fr
"granetat"-noun-oc "grandeur"-noun-fr
"grandor"-noun-oc "grandeur"-noun-fr
"suggestion"-noun-fr "suggestion"-noun-oc
"suggestion"-noun-oc "suggestion"-noun-fr
"influéncia"-noun-oc "influence"-noun-fr
"influence"-noun-fr "influéncia"-noun-oc
"pionnier"-noun-fr "pionèr"-noun-oc
"pionnier"-noun-fr "pionièr"-noun-oc
"pionèr"-noun-oc "pionnier"-noun-fr
"pionièr"-noun-oc "pionnier"-noun-fr
"ministère"-noun-fr "ministèri"-noun-oc
"ministèri"-noun-oc "ministère"-noun-fr
"trou"-noun-fr "horat"-noun-oc
"trou"-noun-fr "trauc"-noun-oc
"trou"-noun-fr "clòt"-noun-oc
"horat"-noun-oc "trou"-noun-fr
"trauc"-noun-oc "trou"-noun-fr
"clòt"-noun-oc "trou"-noun-fr
"piège"-noun-fr "trapèla"-noun-oc
"piège"-noun-fr "param"-noun-oc
"trapèla"-noun-oc "piège"-noun-fr
"param"-noun-oc "piège"-noun-fr
"demòni"-noun-oc "démon"-noun-fr
"démon"-noun-fr "demòni"-noun-oc
"violéncia"-noun-oc "violence"-noun-fr
"violence"-noun-fr "violéncia"-noun-oc
"colère"-noun-fr "ira"-noun-oc
"ira"-noun-oc "colère"-noun-fr
"insult"-noun-oc "insulte"-noun-fr
"insulte"-noun-fr "insult"-noun-oc
"ofensa"-noun-oc "offense"-noun-fr
"offense"-noun-fr "ofensa"-noun-oc
"irritation"-noun-fr "irritacion"-noun-oc
"irritacion"-noun-oc "irritation"-noun-fr
"émotion"-noun-fr "emocion"-noun-oc
"emocion"-noun-oc "émotion"-noun-fr
"condicion"-noun-oc "condition"-noun-fr
"condition"-noun-fr "condicion"-noun-oc
"commission"-noun-fr "comission"-noun-oc
"comission"-noun-oc "commission"-noun-fr
"comanda"-noun-oc "commande"-noun-fr
"commande"-noun-fr "comanda"-noun-oc
"signal"-noun-fr "senhal"-noun-oc
"senhal"-noun-oc "signal"-noun-fr
"borne"-noun-fr "hita"-noun-oc
"hita"-noun-oc "borne"-noun-fr
"agènda"-noun-oc "agenda"-noun-fr
"agenda"-noun-fr "agènda"-noun-oc
"agenda"-noun-fr "agendà"-noun-oc
"agenda"-noun-fr "agenda"-noun-oc
"agendà"-noun-oc "agenda"-noun-fr
"agenda"-noun-oc "agenda"-noun-fr
"jornal"-noun-oc "journal"-noun-fr
"journal"-noun-fr "jornal"-noun-oc
"salari"-noun-oc "salaire"-noun-fr
"salaire"-noun-fr "salari"-noun-oc
"salaire"-noun-fr "sòu"-noun-oc
"sòu"-noun-oc "salaire"-noun-fr
"presentacion"-noun-oc "présentation"-noun-fr
"présentation"-noun-fr "presentacion"-noun-oc
"devocion"-noun-oc "dévotion"-noun-fr
"dévotion"-noun-fr "devocion"-noun-oc
"anotacion"-noun-oc "annotation"-noun-fr
"annotation"-noun-fr "anotacion"-noun-oc
"blocage"-noun-fr "blocatge"-noun-oc
"blocatge"-noun-oc "blocage"-noun-fr
"voie"-noun-fr "via"-noun-oc
"via"-noun-oc "voie"-noun-fr
"galerie"-noun-fr "galaria"-noun-oc
"galerie"-noun-fr "galariá"-noun-oc
"galaria"-noun-oc "galerie"-noun-fr
"galariá"-noun-oc "galerie"-noun-fr
"correder"-noun-oc "couloir"-noun-fr
"couloir"-noun-fr "correder"-noun-oc
"encausa"-noun-oc "cause"-noun-fr
"cause"-noun-fr "encausa"-noun-oc
"chose"-noun-fr "causa"-noun-oc
"causa"-noun-oc "chose"-noun-fr
"végétal"-noun-fr "vegetal"-noun-oc
"vegetal"-noun-oc "végétal"-noun-fr
"vegetacion"-noun-oc "végétation"-noun-fr
"végétation"-noun-fr "vegetacion"-noun-oc
"appartement"-noun-fr "estança"-noun-oc
"estança"-noun-oc "appartement"-noun-fr
"salon"-noun-oc "salon"-noun-fr
"salon"-noun-fr "salon"-noun-oc
"portail"-noun-fr "portal"-noun-oc
"portal"-noun-oc "portail"-noun-fr
"entrée"-noun-fr "intrada"-noun-oc
"entrée"-noun-fr "entrada"-noun-oc
"intrada"-noun-oc "entrée"-noun-fr
"entrada"-noun-oc "entrée"-noun-fr
"vaisselle"-noun-fr "vaissèla"-noun-oc
"vaissèla"-noun-oc "vaisselle"-noun-fr
"cours"-noun-fr "cors"-noun-oc
"cors"-noun-oc "cours"-noun-fr
"cotizacion"-noun-oc "cotisation"-noun-fr
"cotisation"-noun-fr "cotizacion"-noun-oc
"initiative"-noun-fr "iniciatiua"-noun-oc
"initiative"-noun-fr "iniciativa"-noun-oc
"iniciatiua"-noun-oc "initiative"-noun-fr
"iniciativa"-noun-oc "initiative"-noun-fr
"entreprise"-noun-fr "enterpresa"-noun-oc
"entreprise"-noun-fr "entrepresa"-noun-oc
"entreprise"-noun-fr "empresa"-noun-oc
"enterpresa"-noun-oc "entreprise"-noun-fr
"entrepresa"-noun-oc "entreprise"-noun-fr
"empresa"-noun-oc "entreprise"-noun-fr
"être"-noun-fr "èsser"-noun-oc
"èsser"-noun-oc "être"-noun-fr
"sojorn"-noun-oc "séjour"-noun-fr
"séjour"-noun-fr "sojorn"-noun-oc
"foyer"-noun-fr "foguièr"-noun-oc
"foguièr"-noun-oc "foyer"-noun-fr
"maison"-noun-fr "ostau"-noun-oc
"maison"-noun-fr "ostal"-noun-oc
"ostau"-noun-oc "maison"-noun-fr
"ostal"-noun-oc "maison"-noun-fr
"ressorsa"-noun-oc "ressource"-noun-fr
"ressource"-noun-fr "ressorsa"-noun-oc
"ressource"-noun-fr "ressorça"-noun-oc
"recours"-noun-fr "recors"-noun-oc
"recors"-noun-oc "recours"-noun-fr
"ressorça"-noun-oc "ressource"-noun-fr
"enquèsta"-noun-oc "enquête"-noun-fr
"enquête"-noun-fr "enquèsta"-noun-oc
"question"-noun-fr "qüestion"-noun-oc
"question"-noun-fr "question"-noun-oc
"qüestion"-noun-oc "question"-noun-fr
"question"-noun-oc "question"-noun-fr
"ahèr"-noun-oc "affaire"-noun-fr
"affaire"-noun-fr "ahèr"-noun-oc
"affaire"-noun-fr "afar"-noun-oc
"affaire"-noun-fr "negòci"-noun-oc
"afar"-noun-oc "affaire"-noun-fr
"negòci"-noun-oc "affaire"-noun-fr
"negòci"-noun-oc "négoce"-noun-fr
"négoce"-noun-fr "negòci"-noun-oc
"matière"-noun-fr "matèria"-noun-oc
"matière"-noun-fr "assignatura"-noun-oc
"matèria"-noun-oc "matière"-noun-fr
"assignatura"-noun-oc "matière"-noun-fr
"commerce"-noun-fr "comèrci"-noun-oc
"comèrci"-noun-oc "commerce"-noun-fr
"magasin"-noun-fr "magazèm"-noun-oc
"magasin"-noun-fr "magasèm"-noun-oc
"magazèm"-noun-oc "magasin"-noun-fr
"magazèm"-noun-oc "entrepôt"-noun-fr
"magasèm"-noun-oc "magasin"-noun-fr
"magasèm"-noun-oc "entrepôt"-noun-fr
"entrepôt"-noun-fr "magazèm"-noun-oc
"entrepôt"-noun-fr "magasèm"-noun-oc
"pila"-noun-oc "pile"-noun-fr
"pile"-noun-fr "pila"-noun-oc
"seda"-noun-oc "soie"-noun-fr
"soie"-noun-fr "seda"-noun-oc
"vide"-noun-fr "void"-noun-oc
"void"-noun-oc "vide"-noun-fr
"deficit"-noun-oc "déficit"-noun-fr
"déficit"-noun-fr "deficit"-noun-oc
"manque"-noun-fr "manca"-noun-oc
"manque"-noun-fr "mancança"-noun-oc
"manca"-noun-oc "manque"-noun-fr
"mancança"-noun-oc "manque"-noun-fr
"fauta"-noun-oc "faute"-noun-fr
"faute"-noun-fr "fauta"-noun-oc
"faute"-noun-fr "falta"-noun-oc
"falta"-noun-oc "faute"-noun-fr
"défaut"-noun-fr "defècte"-noun-oc
"defècte"-noun-oc "défaut"-noun-fr
"avarie"-noun-fr "avaria"-noun-oc
"avaria"-noun-oc "avarie"-noun-fr
"banqueroute"-noun-fr "quincanèra"-noun-oc
"quincanèra"-noun-oc "banqueroute"-noun-fr
"tristor"-noun-oc "tristesse"-noun-fr
"tristesse"-noun-fr "tristor"-noun-oc
"tristesse"-noun-fr "tristesa"-noun-oc
"tristesa"-noun-oc "tristesse"-noun-fr
"bontat"-noun-oc "bonté"-noun-fr
"bonté"-noun-fr "bontat"-noun-oc
"expert"-noun-fr "expèrt"-noun-oc
"expèrt"-noun-oc "expert"-noun-fr
"protèsta"-noun-oc "protestation"-noun-fr
"protestation"-noun-fr "protèsta"-noun-oc
"lòt"-noun-oc "lot"-noun-fr
"lot"-noun-fr "lòt"-noun-oc
"complòt"-noun-oc "complot"-noun-fr
"complot"-noun-fr "complòt"-noun-oc
"intriga"-noun-oc "intrigue"-noun-fr
"intrigue"-noun-fr "intriga"-noun-oc
"plan"-noun-fr "plan"-noun-oc
"plan"-noun-oc "plan"-noun-fr
"avion"-noun-oc "avion"-noun-fr
"avion"-noun-fr "avion"-noun-oc
"boule"-noun-fr "bòla"-noun-oc
"boule"-noun-fr "bola"-noun-oc
"bòla"-noun-oc "boule"-noun-fr
"bola"-noun-oc "boule"-noun-fr
"mètro"-noun-oc "métro"-noun-fr
"métro"-noun-fr "mètro"-noun-oc
"mètre"-noun-oc "mètre"-noun-fr
"mètre"-noun-fr "mètre"-noun-oc
"trajècte"-noun-oc "trajet"-noun-fr
"trajet"-noun-fr "trajècte"-noun-oc
"route"-noun-fr "rota"-noun-oc
"rota"-noun-oc "route"-noun-fr
"queue"-noun-fr "coa"-noun-oc
"coa"-noun-oc "queue"-noun-fr
"remplaçament"-noun-oc "remplacement"-noun-fr
"remplacement"-noun-fr "remplaçament"-noun-oc
"substitucion"-noun-oc "substitution"-noun-fr
"substitution"-noun-fr "substitucion"-noun-oc
"réserve"-noun-fr "resèrva"-noun-oc
"resèrva"-noun-oc "réserve"-noun-fr
"tour"-noun-fr "torn"-noun-oc
"tour"-noun-fr "torre"-noun-oc
"tour"-noun-fr "tor"-noun-oc
"tour"-noun-fr "cabanon"-noun-oc
"torn"-noun-oc "tour"-noun-fr
"torre"-noun-oc "tour"-noun-fr
"tor"-noun-oc "tour"-noun-fr
"cabanon"-noun-oc "tour"-noun-fr
"mocion"-noun-oc "motion"-noun-fr
"motion"-noun-fr "mocion"-noun-oc
"cime"-noun-fr "cima"-noun-oc
"losat"-noun-oc "auvent"-noun-fr
"auvent"-noun-fr "losat"-noun-oc
"detencion"-noun-oc "détention"-noun-fr
"détention"-noun-fr "detencion"-noun-oc
"cambi"-noun-oc "changement"-noun-fr
"changement"-noun-fr "cambi"-noun-oc
"changement"-noun-fr "cambiament"-noun-oc
"cambiament"-noun-oc "changement"-noun-fr
"cambiament"-noun-oc "revirement"-noun-fr
"revirement"-noun-fr "cambiament"-noun-oc
"supervision"-noun-oc "supervision"-noun-fr
"supervision"-noun-fr "supervision"-noun-oc
"transformacion"-noun-oc "transformation"-noun-fr
"transformation"-noun-fr "transformacion"-noun-oc
"escalier"-noun-fr "escalèr"-noun-oc
"escalier"-noun-fr "escalièr"-noun-oc
"escalèr"-noun-oc "escalier"-noun-fr
"escalièr"-noun-oc "escalier"-noun-fr
"échelle"-noun-fr "escala"-noun-oc
"escala"-noun-oc "échelle"-noun-fr
"graduacion"-noun-oc "graduation"-noun-fr
"graduation"-noun-fr "graduacion"-noun-oc
"certificacion"-noun-oc "certification"-noun-fr
"certification"-noun-fr "certificacion"-noun-oc
"espectador"-noun-oc "spectateur"-noun-fr
"spectateur"-noun-fr "espectador"-noun-oc
"journaliste"-noun-fr "jornalista"-noun-oc
"jornalista"-noun-oc "journaliste"-noun-fr
"valet"-noun-fr "vailet"-noun-oc
"vailet"-noun-oc "valet"-noun-fr
"portièr"-noun-oc "gardien de but"-noun-fr
"gardien de but"-noun-fr "portièr"-noun-oc
"aide"-noun-fr "ajuda"-noun-oc
"ajuda"-noun-oc "aide"-noun-fr
"collaborateur"-noun-fr "collaborador"-noun-oc
"collaborador"-noun-oc "collaborateur"-noun-fr
"ala"-noun-oc "aile"-noun-fr
"aile"-noun-fr "ala"-noun-oc
"bras"-noun-fr "braç"-noun-oc
"braç"-noun-oc "bras"-noun-fr
"symbole"-noun-fr "simbòl"-noun-oc
"simbòl"-noun-oc "symbole"-noun-fr
"chifra"-noun-oc "chiffre"-noun-fr
"chiffre"-noun-fr "chifra"-noun-oc
"composicion"-noun-oc "composition"-noun-fr
"composition"-noun-fr "composicion"-noun-oc
"publication"-noun-fr "publicacion"-noun-oc
"publicacion"-noun-oc "publication"-noun-fr
"numéro"-noun-fr "numerò"-noun-oc
"numéro"-noun-fr "numèro"-noun-oc
"numéro"-noun-fr "numero"-noun-oc
"numerò"-noun-oc "numéro"-noun-fr
"numèro"-noun-oc "numéro"-noun-fr
"numero"-noun-oc "numéro"-noun-fr
"édition"-noun-fr "edicion"-noun-oc
"edicion"-noun-oc "édition"-noun-fr
"redaccion"-noun-oc "rédaction"-noun-fr
"rédaction"-noun-fr "redaccion"-noun-oc
"reportatge"-noun-oc "reportage"-noun-fr
"reportage"-noun-fr "reportatge"-noun-oc
"informacion"-noun-oc "information"-noun-fr
"information"-noun-fr "informacion"-noun-oc
"montatge"-noun-oc "montage"-noun-fr
"montage"-noun-fr "montatge"-noun-oc
"montanha"-noun-oc "montagne"-noun-fr
"montagne"-noun-fr "montanha"-noun-oc
"cadea"-noun-oc "chaîne"-noun-fr
"chaîne"-noun-fr "cadea"-noun-oc
"chaîne"-noun-fr "cadena"-noun-oc
"cadena"-noun-oc "chaîne"-noun-fr
"ligne"-noun-fr "linha"-noun-oc
"linha"-noun-oc "ligne"-noun-fr
"bande"-noun-fr "banda"-noun-oc
"banda"-noun-oc "bande"-noun-fr
"garçon"-noun-fr "dròlle"-noun-oc
"dròlle"-noun-oc "garçon"-noun-fr
"dròlle"-noun-oc "fille"-noun-fr
"fille"-noun-fr "dròlle"-noun-oc
"enfant"-noun-fr "enfant"-noun-oc
"enfant"-noun-oc "enfant"-noun-fr
"animal"-noun-fr "animal"-noun-oc
"animal"-noun-oc "animal"-noun-fr
"gota"-noun-oc "goutte"-noun-fr
"goutte"-noun-fr "gota"-noun-oc
"còst"-noun-oc "coût"-noun-fr
"coût"-noun-fr "còst"-noun-oc
"impòrt"-noun-oc "montant"-noun-fr
"montant"-noun-fr "impòrt"-noun-oc
"prètz"-noun-oc "prix"-noun-fr
"prix"-noun-fr "prètz"-noun-oc
"prix"-noun-fr "prèmi"-noun-oc
"prèmi"-noun-oc "prix"-noun-fr
"gain"-noun-fr "ganh"-noun-oc
"ganh"-noun-oc "gain"-noun-fr
"service"-noun-fr "servici"-noun-oc
"servici"-noun-oc "service"-noun-fr
"test"-noun-fr "tèst"-noun-oc
"tèst"-noun-oc "test"-noun-fr
"pròva"-noun-oc "preuve"-noun-fr
"pròva"-noun-oc "épreuve"-noun-fr
"preuve"-noun-fr "pròva"-noun-oc
"preuve"-noun-fr "pròba"-noun-oc
"épreuve"-noun-fr "pròva"-noun-oc
"épreuve"-noun-fr "pròba"-noun-oc
"épreuve"-noun-fr "espròva"-noun-oc
"pròba"-noun-oc "preuve"-noun-fr
"pròba"-noun-oc "épreuve"-noun-fr
"espròva"-noun-oc "épreuve"-noun-fr
"essai"-noun-fr "ensag"-noun-oc
"essai"-noun-fr "assag"-noun-oc
"ensag"-noun-oc "essai"-noun-fr
"assag"-noun-oc "essai"-noun-fr
"show"-noun-fr "espectacle"-noun-oc
"espectacle"-noun-oc "show"-noun-fr
"espectacle"-noun-oc "spectacle"-noun-fr
"spectacle"-noun-fr "espectacle"-noun-oc
"excursion"-noun-fr "excursion"-noun-oc
"excursion"-noun-oc "excursion"-noun-fr
"promenade"-noun-fr "passejada"-noun-oc
"passejada"-noun-oc "promenade"-noun-fr
"passejada"-noun-oc "balade"-noun-fr
"balade"-noun-fr "passejada"-noun-oc
"ronda"-noun-oc "ronde"-noun-fr
"ronde"-noun-fr "ronda"-noun-oc
"portée"-noun-fr "portada"-noun-oc
"portada"-noun-oc "portée"-noun-fr
"boue"-noun-fr "fanga"-noun-oc
"fanga"-noun-oc "boue"-noun-fr
"vase"-noun-fr "pichèr"-noun-oc
"pichèr"-noun-oc "vase"-noun-fr
"pichèr"-noun-oc "pichet"-noun-fr
"pichet"-noun-fr "pichèr"-noun-oc
"ola"-noun-oc "marmite"-noun-fr
"marmite"-noun-fr "ola"-noun-oc
"horn"-noun-oc "four"-noun-fr
"four"-noun-fr "horn"-noun-oc
"four"-noun-fr "forn"-noun-oc
"forn"-noun-oc "four"-noun-fr
"récipient"-noun-fr "recipient"-noun-oc
"recipient"-noun-oc "récipient"-noun-fr
