"av"-preposition-swe "af"-preposition-dan
"futurist"-noun-swe "futurist"-noun-dan
"fysiologi"-noun-swe "fysiologi"-noun-dan
"fysiolog"-noun-swe "fysiolog"-noun-dan
"färdigmat"-noun-swe "færdigmat"-noun-dan
"färing"-noun-swe "færing"-noun-dan
"födsel"-noun-swe "fødsel"-noun-dan
"fön"-noun-swe "føn"-noun-dan
"gaffel"-noun-swe "gaffel"-noun-dan
"gaffeltruck"-noun-swe "gaffeltruck"-noun-dan
"galge"-noun-swe "galge"-noun-dan
"galla"-noun-swe "galla"-noun-dan
"gallon"-noun-swe "gallon"-noun-dan
"gallup"-noun-swe "gallup"-noun-dan
"galt"-noun-swe "galt"-noun-dan
"gambit"-noun-swe "gambit"-noun-dan
"gamling"-noun-swe "gamling"-noun-dan
"gammastråle"-noun-swe "gammastråle"-noun-dan
"gammeldans"-noun-swe "gammeldans"-noun-dan
"gammelkommunist"-noun-swe "gammelkommunist"-noun-dan
"gangster"-noun-swe "gangster"-noun-dan
"garant"-noun-swe "garant"-noun-dan
"gardenia"-noun-swe "gardenia"-noun-dan
"gardist"-noun-swe "gardist"-noun-dan
"gas"-noun-swe "gas"-noun-dan
"gaspedal"-noun-swe "gaspedal"-noun-dan
"gastronomi"-noun-swe "gastronomi"-noun-dan
"geisha"-noun-swe "geisha"-noun-dan
"genealogi"-noun-swe "genealogi"-noun-dan
"generaldirektör"-noun-swe "generaldirektør"-noun-dan
"generalguvernör"-noun-swe "generalguvernør"-noun-dan
"generalkonsul"-noun-swe "generalkonsul"-noun-dan
"generallöjtnant"-noun-swe "generalløjtnant"-noun-dan
"generalmajor"-noun-swe "generalmajor"-noun-dan
"general"-noun-swe "general"-noun-dan
"generalstab"-noun-swe "generalstab"-noun-dan
"generator"-noun-swe "generator"-noun-dan
"genetik"-noun-swe "genetik"-noun-dan
"genever"-noun-swe "genever"-noun-dan
"genialitet"-noun-swe "genialitet"-noun-dan
"genitiv"-noun-swe "genitiv"-noun-dan
"genius"-noun-swe "genius"-noun-dan
"genklang"-noun-swe "genklang"-noun-dan
"genre"-noun-swe "genre"-noun-dan
"gentleman"-noun-swe "gentleman"-noun-dan
"geofysik"-noun-swe "geofysik"-noun-dan
"geopolitik"-noun-swe "geopolitik"-noun-dan
"georgette"-noun-swe "georgette"-noun-dan
"gepard"-noun-swe "gepard"-noun-dan
"geriatri"-noun-swe "geriatri"-noun-dan
"gesims"-noun-swe "gesims"-noun-dan
"giftgas"-noun-swe "giftgas"-noun-dan
"gigant"-noun-swe "gigant"-noun-dan
"gigawatt"-noun-swe "gigawatt"-noun-dan
"gigolo"-noun-swe "gigolo"-noun-dan
"gimmick"-noun-swe "gimmick"-noun-dan
"ginseng"-noun-swe "ginseng"-noun-dan
"giv"-noun-swe "giv"-noun-dan
"glaciolog"-noun-swe "glaciolog"-noun-dan
"gladiator"-noun-swe "gladiator"-noun-dan
"glamour"-noun-swe "glamour"-noun-dan
"glans"-noun-swe "glans"-noun-dan
"glasfiber"-noun-swe "glasfiber"-noun-dan
"glasnost"-noun-swe "glasnost"-noun-dan
"glima"-noun-swe "glima"-noun-dan
"glimmer"-noun-swe "glimmer"-noun-dan
"globetrotter"-noun-swe "globetrotter"-noun-dan
"glögg"-noun-swe "gløgg"-noun-dan
"gnejs"-noun-swe "gnejs"-noun-dan
"gnist"-noun-swe "gnist"-noun-dan
"gnu"-noun-swe "gnu"-noun-dan
"gode"-noun-swe "gode"-noun-dan
"godstrafik"-noun-swe "godstrafik"-noun-dan
"gom"-noun-swe "gom"-noun-dan
"gondol"-noun-swe "gondol"-noun-dan
"goodwill"-noun-swe "goodwill"-noun-dan
"gordonsetter"-noun-swe "gordonsetter"-noun-dan
"gorgonzola"-noun-swe "gorgonzola"-noun-dan
"gorilla"-noun-swe "gorilla"-noun-dan
"gospel"-noun-swe "gospel"-noun-dan
"gotik"-noun-swe "gotik"-noun-dan
"gourmand"-noun-swe "gourmand"-noun-dan
"gourmet"-noun-swe "gourmet"-noun-dan
"graffiti"-noun-swe "graffiti"-noun-dan
"grafik"-noun-swe "grafik"-noun-dan
"grammofon"-noun-swe "grammofon"-noun-dan
"grand"-noun-swe "grand"-noun-dan
"granskningskommission"-noun-swe "granskningskommission"-noun-dan
"gratin"-noun-swe "gratin"-noun-dan
"gratulant"-noun-swe "gratulant"-noun-dan
"gray"-noun-swe "gray"-noun-dan
"green"-noun-swe "green"-noun-dan
"grenadier"-noun-swe "grenadier"-noun-dan
"greyhound"-noun-swe "greyhound"-noun-dan
"grillbar"-noun-swe "grillbar"-noun-dan
"gringo"-noun-swe "gringo"-noun-dan
"grizzlybjörn"-noun-swe "grizzlybjørn"-noun-dan
"grossist"-noun-swe "grossist"-noun-dan
"grundform"-noun-swe "grundform"-noun-dan
"grundsten"-noun-swe "grundsten"-noun-dan
"grundtanke"-noun-swe "grundtanke"-noun-dan
"gråskala"-noun-swe "gråskala"-noun-dan
"gudfar"-noun-swe "gudfar"-noun-dan
"guinea"-noun-swe "guinea"-noun-dan
"guldfeber"-noun-swe "guldfeber"-noun-dan
"guldkalv"-noun-swe "guldkalv"-noun-dan
"gulsot"-noun-swe "gulsot"-noun-dan
"gummihandske"-noun-swe "gummihandske"-noun-dan
"gump"-noun-swe "gump"-noun-dan
"gunst"-noun-swe "gunst"-noun-dan
"guru"-noun-swe "guru"-noun-dan
"guvernör"-noun-swe "guvernør"-noun-dan
"gymnast"-noun-swe "gymnast"-noun-dan
"gäld"-noun-swe "gæld"-noun-dan
"gödning"-noun-swe "gødning"-noun-dan
"habilitet"-noun-swe "habilitet"-noun-dan
"habit"-noun-swe "habit"-noun-dan
"habitus"-noun-swe "habitus"-noun-dan
"hacker"-noun-swe "hacker"-noun-dan
"halling"-noun-swe "halling"-noun-dan
"hallucination"-noun-swe "hallucination"-noun-dan
"halo"-noun-swe "halo"-noun-dan
"halvbror"-noun-swe "halvbror"-noun-dan
"halvcirkel"-noun-swe "halvcirkel"-noun-dan
"halvgud"-noun-swe "halvgud"-noun-dan
"halvliter"-noun-swe "halvliter"-noun-dan
"halvmeter"-noun-swe "halvmeter"-noun-dan
"halvmåne"-noun-swe "halvmåne"-noun-dan
"hambo"-noun-swe "hambo"-noun-dan
"hammock"-noun-swe "hammock"-noun-dan
"hamster"-noun-swe "hamster"-noun-dan
"hands"-noun-swe "hands"-noun-dan
"hangar"-noun-swe "hangar"-noun-dan
"hank"-noun-swe "hank"-noun-dan
"hanrej"-noun-swe "hanrej"-noun-dan
"happening"-noun-swe "happening"-noun-dan
"harlekin"-noun-swe "harlekin"-noun-dan
"harmonika"-noun-swe "harmonika"-noun-dan
"harmonik"-noun-swe "harmonik"-noun-dan
"harpist"-noun-swe "harpist"-noun-dan
"harpun"-noun-swe "harpun"-noun-dan
"has"-noun-swe "has"-noun-dan
"hassel"-noun-swe "hassel"-noun-dan
"hausa"-noun-swe "hausa"-noun-dan
"hausse"-noun-swe "hausse"-noun-dan
"hedonist"-noun-swe "hedonist"-noun-dan
"hektoliter"-noun-swe "hektoliter"-noun-dan
"helikopter"-noun-swe "helikopter"-noun-dan
"henry"-noun-swe "henry"-noun-dan
"heraldik"-noun-swe "heraldik"-noun-dan
"hermafrodit"-noun-swe "hermafrodit"-noun-dan
"hermeneutik"-noun-swe "hermeneutik"-noun-dan
"hertz"-noun-swe "hertz"-noun-dan
"hi-fi"-noun-swe "hi-fi"-noun-dan
"hindu"-noun-swe "hindu"-noun-dan
"hippie"-noun-swe "hippie"-noun-dan
"hippodrom"-noun-swe "hippodrom"-noun-dan
"historieskrivning"-noun-swe "historieskrivning"-noun-dan
"historiker"-noun-swe "historiker"-noun-dan
"hockey"-noun-swe "hockey"-noun-dan
"homofon"-noun-swe "homofon"-noun-dan
"homogenitet"-noun-swe "homogenitet"-noun-dan
"honnör"-noun-swe "honnør"-noun-dan
"hornist"-noun-swe "hornist"-noun-dan
"horst"-noun-swe "horst"-noun-dan
"hortensia"-noun-swe "hortensia"-noun-dan
"hov"-noun-swe "hov"-noun-dan
"hudtransplantation"-noun-swe "hudtransplantation"-noun-dan
"humanist"-noun-swe "humanist"-noun-dan
"humbug"-noun-swe "humbug"-noun-dan
"hummus"-noun-swe "hummus"-noun-dan
"humorist"-noun-swe "humorist"-noun-dan
"humor"-noun-swe "humor"-noun-dan
"husarrest"-noun-swe "husarrest"-noun-dan
"husgud"-noun-swe "husgud"-noun-dan
"hyacint"-noun-swe "hyacint"-noun-dan
"hydra"-noun-swe "hydra"-noun-dan
"hydraulik"-noun-swe "hydraulik"-noun-dan
"hydrodynamik"-noun-swe "hydrodynamik"-noun-dan
"hydrofon"-noun-swe "hydrofon"-noun-dan
"hydrologi"-noun-swe "hydrologi"-noun-dan
"hydrolog"-noun-swe "hydrolog"-noun-dan
"hypnotisör"-noun-swe "hypnotisør"-noun-dan
"hypokonder"-noun-swe "hypokonder"-noun-dan
"hypokondri"-noun-swe "hypokondri"-noun-dan
"hämsko"-noun-swe "hæmsko"-noun-dan
"härskare"-noun-swe "hærskare"-noun-dan
"hävert"-noun-swe "hævert"-noun-dan
"höfeber"-noun-swe "høfeber"-noun-dan
"ibis"-noun-swe "ibis"-noun-dan
"icing"-noun-swe "icing"-noun-dan
"idealist"-noun-swe "idealist"-noun-dan
"idealitet"-noun-swe "idealitet"-noun-dan
"identifikation"-noun-swe "identifikation"-noun-dan
"identitet"-noun-swe "identitet"-noun-dan
"ideolog"-noun-swe "ideolog"-noun-dan
"idiosynkrasi"-noun-swe "idiosynkrasi"-noun-dan
"idioti"-noun-swe "idioti"-noun-dan
"iglo"-noun-swe "iglo"-noun-dan
"ignorant"-noun-swe "ignorant"-noun-dan
"ikonografi"-noun-swe "ikonografi"-noun-dan
"illusionist"-noun-swe "illusionist"-noun-dan
"illustratör"-noun-swe "illustratør"-noun-dan
"imitation"-noun-swe "imitation"-noun-dan
"immanens"-noun-swe "immanens"-noun-dan
"immigrant"-noun-swe "immigrant"-noun-dan
"immigration"-noun-swe "immigration"-noun-dan
"immunitet"-noun-swe "immunitet"-noun-dan
"immunologi"-noun-swe "immunologi"-noun-dan
"imperialist"-noun-swe "imperialist"-noun-dan
"implikation"-noun-swe "implikation"-noun-dan
"implosion"-noun-swe "implosion"-noun-dan
"importör"-noun-swe "importør"-noun-dan
"impotens"-noun-swe "impotens"-noun-dan
"improvisation"-noun-swe "improvisation"-noun-dan
"impulsivitet"-noun-swe "impulsivitet"-noun-dan
"independent"-noun-swe "independent"-noun-dan
"indignation"-noun-swe "indignation"-noun-dan
"indigo"-noun-swe "indigo"-noun-dan
"indikation"-noun-swe "indikation"-noun-dan
"individualist"-noun-swe "individualist"-noun-dan
"individualitet"-noun-swe "individualitet"-noun-dan
"indolog"-noun-swe "indolog"-noun-dan
"induktion"-noun-swe "induktion"-noun-dan
"infanterist"-noun-swe "infanterist"-noun-dan
"infiltration"-noun-swe "infiltration"-noun-dan
"infiltratör"-noun-swe "infiltratør"-noun-dan
"infinitiv"-noun-swe "infinitiv"-noun-dan
"inflammation"-noun-swe "inflammation"-noun-dan
"informant"-noun-swe "informant"-noun-dan
"informationschef"-noun-swe "informationschef"-noun-dan
"informationsteknologi"-noun-swe "informationsteknologi"-noun-dan
"informator"-noun-swe "informator"-noun-dan
"infusion"-noun-swe "infusion"-noun-dan
"ingrediens"-noun-swe "ingrediens"-noun-dan
"ingress"-noun-swe "ingress"-noun-dan
"inhalation"-noun-swe "inhalation"-noun-dan
"inhalator"-noun-swe "inhalator"-noun-dan
"initial"-noun-swe "initial"-noun-dan
"injurie"-noun-swe "injurie"-noun-dan
"inka"-noun-swe "inka"-noun-dan
"inkarnation"-noun-swe "inkarnation"-noun-dan
"inkonsekvens"-noun-swe "inkonsekvens"-noun-dan
"inkubation"-noun-swe "inkubation"-noun-dan
"inkvisition"-noun-swe "inkvisition"-noun-dan
"inkvisitor"-noun-swe "inkvisitor"-noun-dan
"innovation"-noun-swe "innovation"-noun-dan
"innovatör"-noun-swe "innovatør"-noun-dan
"inokulation"-noun-swe "inokulation"-noun-dan
"input"-noun-swe "input"-noun-dan
"insemination"-noun-swe "insemination"-noun-dan
"insinuation"-noun-swe "insinuation"-noun-dan
"inskription"-noun-swe "inskription"-noun-dan
"inspektion"-noun-swe "inspektion"-noun-dan
"inspicient"-noun-swe "inspicient"-noun-dan
"inspiration"-noun-swe "inspiration"-noun-dan
"installatör"-noun-swe "installatør"-noun-dan
"instruktion"-noun-swe "instruktion"-noun-dan
"instruktör"-noun-swe "instruktør"-noun-dan
"instrumentalist"-noun-swe "instrumentalist"-noun-dan
"instrumentalmusik"-noun-swe "instrumentalmusik"-noun-dan
"insufficiens"-noun-swe "insufficiens"-noun-dan
"integrationspolitik"-noun-swe "integrationspolitik"-noun-dan
"intelligentsia"-noun-swe "intelligentsia"-noun-dan
"intensitet"-noun-swe "intensitet"-noun-dan
"intention"-noun-swe "intention"-noun-dan
"internationalist"-noun-swe "internationalist"-noun-dan
"interpellant"-noun-swe "interpellant"-noun-dan
"interpellation"-noun-swe "interpellation"-noun-dan
"intervention"-noun-swe "intervention"-noun-dan
"intonation"-noun-swe "intonation"-noun-dan
"intrigant"-noun-swe "intrigant"-noun-dan
"inuit"-noun-swe "inuit"-noun-dan
"invaliditet"-noun-swe "invaliditet"-noun-dan
"invalid"-noun-swe "invalid"-noun-dan
"invasion"-noun-swe "invasion"-noun-dan
"investitur"-noun-swe "investitur"-noun-dan
"invitation"-noun-swe "invitation"-noun-dan
"irer"-noun-swe "irer"-noun-dan
"irrigation"-noun-swe "irrigation"-noun-dan
"irritation"-noun-swe "irritation"-noun-dan
"isfront"-noun-swe "isfront"-noun-dan
"ishockey"-noun-swe "ishockey"-noun-dan
"iskant"-noun-swe "iskant"-noun-dan
"islam"-noun-swe "islam"-noun-dan
"isolator"-noun-swe "isolator"-noun-dan
"israelit"-noun-swe "israelit"-noun-dan
"istid"-noun-swe "istid"-noun-dan
"iteration"-noun-swe "iteration"-noun-dan
"iver"-noun-swe "iver"-noun-dan
"jade"-noun-swe "jade"-noun-dan
"jaguar"-noun-swe "jaguar"-noun-dan
"jakaranda"-noun-swe "jakaranda"-noun-dan
"jan"-noun-swe "jan"-noun-dan
"jarl"-noun-swe "jarl"-noun-dan
"jazz"-noun-swe "jazz"-noun-dan
"jemenit"-noun-swe "jemenit"-noun-dan
"jenka"-noun-swe "jenka"-noun-dan
"jersey"-noun-swe "jersey"-noun-dan
"jesuit"-noun-swe "jesuit"-noun-dan
"jesuitorden"-noun-swe "jesuitorden"-noun-dan
"jet"-noun-swe "jet"-noun-dan
"jiddisch"-noun-swe "jiddisch"-noun-dan
"jig"-noun-swe "jig"-noun-dan
"bugg"-noun-swe "jitterbug"-noun-dan
"jitterbug"-noun-swe "jitterbug"-noun-dan
"jockey"-noun-swe "jockey"-noun-dan
"joggingsko"-noun-swe "joggingsko"-noun-dan
"joker"-noun-swe "joker"-noun-dan
"jonglör"-noun-swe "jonglør"-noun-dan
"jordart"-noun-swe "jordart"-noun-dan
"jordkabel"-noun-swe "jordkabel"-noun-dan
"jordrotation"-noun-swe "jordrotation"-noun-dan
"journalistik"-noun-swe "journalistik"-noun-dan
"judo"-noun-swe "judo"-noun-dan
"jugendstil"-noun-swe "jugendstil"-noun-dan
"jumbojet"-noun-swe "jumbojet"-noun-dan
"jumbo"-noun-swe "jumbo"-noun-dan
"junior"-noun-swe "junior"-noun-dan
"junta"-noun-swe "junta"-noun-dan
"jura"-noun-swe "jura"-noun-dan
"jurist"-noun-swe "jurist"-noun-dan
"jury"-noun-swe "jury"-noun-dan
"juvel"-noun-swe "juvel"-noun-dan
"kadaverdisciplin"-noun-swe "kadaverdisciplin"-noun-dan
"kaffe"-noun-swe "kaffe"-noun-dan
"kagge"-noun-swe "kagge"-noun-dan
"kajak"-noun-swe "kajak"-noun-dan
"kakofoni"-noun-swe "kakofoni"-noun-dan
"kaliber"-noun-swe "kaliber"-noun-dan
"kalif"-noun-swe "kalif"-noun-dan
"kalvinist"-noun-swe "kalvinist"-noun-dan
"kamelia"-noun-swe "kamelia"-noun-dan
"kameravinkel"-noun-swe "kameravinkel"-noun-dan
"kamfer"-noun-swe "kamfer"-noun-dan
"kam"-noun-swe "kam"-noun-dan
"kamporganisation"-noun-swe "kamporganisation"-noun-dan
"kanapé"-noun-swe "kanapé"-noun-dan
"kandelaber"-noun-swe "kandelaber"-noun-dan
"kandidatur"-noun-swe "kandidatur"-noun-dan
"kannibal"-noun-swe "kannibal"-noun-dan
"kanon"-noun-swe "kanon"-noun-dan
"kanton"-noun-swe "kanton"-noun-dan
"kantor"-noun-swe "kantor"-noun-dan
"kantsten"-noun-swe "kantsten"-noun-dan
"kanvas"-noun-swe "kanvas"-noun-dan
"kapacitet"-noun-swe "kapacitet"-noun-dan
"kapitalist"-noun-swe "kapitalist"-noun-dan
"kapitulation"-noun-swe "kapitulation"-noun-dan
"kap"-noun-swe "kap"-noun-dan
"kappe"-noun-swe "kappe"-noun-dan
"karakteristik"-noun-swe "karakteristik"-noun-dan
"karate"-noun-swe "karate"-noun-dan
"karbon"-noun-swe "karbon"-noun-dan
"kardinal"-noun-swe "kardinal"-noun-dan
"kardiologi"-noun-swe "kardiologi"-noun-dan
"karens"-noun-swe "karens"-noun-dan
"karet"-noun-swe "karet"-noun-dan
"karisma"-noun-swe "karisma"-noun-dan
"karm"-noun-swe "karm"-noun-dan
"karolin"-noun-swe "karolin"-noun-dan
"kashmir"-noun-swe "kashmir"-noun-dan
"kassation"-noun-swe "kassation"-noun-dan
"kasse"-noun-swe "kasse"-noun-dan
"kastrat"-noun-swe "kastrat"-noun-dan
"katamaran"-noun-swe "katamaran"-noun-dan
"katapult"-noun-swe "katapult"-noun-dan
"katarakt"-noun-swe "katarakt"-noun-dan
"kateket"-noun-swe "kateket"-noun-dan
"kausalitet"-noun-swe "kausalitet"-noun-dan
"kaution"-noun-swe "kaution"-noun-dan
"kebab"-noun-swe "kebab"-noun-dan
"kediv"-noun-swe "kediv"-noun-dan
"kefir"-noun-swe "kefir"-noun-dan
"kelvin"-noun-swe "kelvin"-noun-dan
"kemoterapi"-noun-swe "kemoterapi"-noun-dan
"kennel"-noun-swe "kennel"-noun-dan
"keramik"-noun-swe "keramik"-noun-dan
"khaki"-noun-swe "khaki"-noun-dan
"khan"-noun-swe "khan"-noun-dan
"khmer"-noun-swe "khmer"-noun-dan
"kibbutz"-noun-swe "kibbutz"-noun-dan
"killing"-noun-swe "killing"-noun-dan
"kilowatt"-noun-swe "kilowatt"-noun-dan
"kilt"-noun-swe "kilt"-noun-dan
"kimono"-noun-swe "kimono"-noun-dan
"kiosklitteratur"-noun-swe "kiosklitteratur"-noun-dan
"kiropraktik"-noun-swe "kiropraktik"-noun-dan
"kiropraktor"-noun-swe "kiropraktor"-noun-dan
"kirurgi"-noun-swe "kirurgi"-noun-dan
"kirurg"-noun-swe "kirurg"-noun-dan
"kis"-noun-swe "kis"-noun-dan
"kiwi"-noun-swe "kiwi"-noun-dan
"klang"-noun-swe "klang"-noun-dan
"klan"-noun-swe "klan"-noun-dan
"klarinettist"-noun-swe "klarinettist"-noun-dan
"klase"-noun-swe "klase"-noun-dan
"klassificering"-noun-swe "klassificering"-noun-dan
"klassifikation"-noun-swe "klassifikation"-noun-dan
"klaustrofobi"-noun-swe "klaustrofobi"-noun-dan
"klausul"-noun-swe "klausul"-noun-dan
"klematis"-noun-swe "klematis"-noun-dan
"klementin"-noun-swe "klementin"-noun-dan
"klerk"-noun-swe "klerk"-noun-dan
"kliché"-noun-swe "kliché"-noun-dan
"klink"-noun-swe "klink"-noun-dan
"klint"-noun-swe "klint"-noun-dan
"klipper"-noun-swe "klipper"-noun-dan
"klitoris"-noun-swe "klitoris"-noun-dan
"kloak"-noun-swe "kloak"-noun-dan
"klon"-noun-swe "klon"-noun-dan
"kloroform"-noun-swe "kloroform"-noun-dan
"klot"-noun-swe "klot"-noun-dan
"klumpfisk"-noun-swe "klumpfisk"-noun-dan
"knap"-noun-swe "knap"-noun-dan
"knockout"-noun-swe "knockout"-noun-dan
"knytnäve"-noun-swe "knytnæve"-noun-dan
"koalition"-noun-swe "koalition"-noun-dan
"koalitionsregering"-noun-swe "koalitionsregering"-noun-dan
"kobra"-noun-swe "kobra"-noun-dan
"koefficient"-noun-swe "koefficient"-noun-dan
"kohort"-noun-swe "kohort"-noun-dan
"koka"-noun-swe "koka"-noun-dan
"koks"-noun-swe "koks"-noun-dan
"kolibakterie"-noun-swe "kolibakterie"-noun-dan
"kolik"-noun-swe "kolik"-noun-dan
"kollaboratör"-noun-swe "kollaboratør"-noun-dan
"kollaps"-noun-swe "kollaps"-noun-dan
"kollektion"-noun-swe "kollektion"-noun-dan
"kollisionskurs"-noun-swe "kollisionskurs"-noun-dan
"kolofon"-noun-swe "kolofon"-noun-dan
"kolonisation"-noun-swe "kolonisation"-noun-dan
"kolorit"-noun-swe "kolorit"-noun-dan
"kolportör"-noun-swe "kolportør"-noun-dan
"kombattant"-noun-swe "kombattant"-noun-dan
"komfort"-noun-swe "komfort"-noun-dan
"komik"-noun-swe "komik"-noun-dan
"kommentator"-noun-swe "kommentator"-noun-dan
"kommissionär"-noun-swe "kommissionær"-noun-dan
"kommunikationssatellit"-noun-swe "kommunikationssatellit"-noun-dan
"komparativ"-noun-swe "komparativ"-noun-dan
"kompilation"-noun-swe "kompilation"-noun-dan
"komponent"-noun-swe "komponent"-noun-dan
"komponist"-noun-swe "komponist"-noun-dan
"komposition"-noun-swe "komposition"-noun-dan
"kompost"-noun-swe "kompost"-noun-dan
"kompression"-noun-swe "kompression"-noun-dan
"kompressor"-noun-swe "kompressor"-noun-dan
"koncentration"-noun-swe "koncentration"-noun-dan
"koncern"-noun-swe "koncern"-noun-dan
"koncession"-noun-swe "koncession"-noun-dan
"kondensation"-noun-swe "kondensation"-noun-dan
"konditor"-noun-swe "konditor"-noun-dan
"kondor"-noun-swe "kondor"-noun-dan
"konduktör"-noun-swe "konduktør"-noun-dan
"konfektion"-noun-swe "konfektion"-noun-dan
"konferencier"-noun-swe "konferencier"-noun-dan
"konfetti"-noun-swe "konfetti"-noun-dan
"konfiguration"-noun-swe "konfiguration"-noun-dan
"konfirmand"-noun-swe "konfirmand"-noun-dan
"konfirmation"-noun-swe "konfirmation"-noun-dan
"konfiskation"-noun-swe "konfiskation"-noun-dan
"kongregation"-noun-swe "kongregation"-noun-dan
"kongruens"-noun-swe "kongruens"-noun-dan
"konjunktur"-noun-swe "konjunktur"-noun-dan
"konklusion"-noun-swe "konklusion"-noun-dan
"konkurrent"-noun-swe "konkurrent"-noun-dan
"konnotation"-noun-swe "konnotation"-noun-dan
"konsensus"-noun-swe "konsensus"-noun-dan
"konservator"-noun-swe "konservator"-noun-dan
"konsol"-noun-swe "konsol"-noun-dan
"konsonans"-noun-swe "konsonans"-noun-dan
"konspiration"-noun-swe "konspiration"-noun-dan
"konspiratör"-noun-swe "konspiratør"-noun-dan
"konstant"-noun-swe "konstant"-noun-dan
"konstatering"-noun-swe "konstatering"-noun-dan
"konstellation"-noun-swe "konstellation"-noun-dan
"konstitution"-noun-swe "konstitution"-noun-dan
"konstruktion"-noun-swe "konstruktion"-noun-dan
"konstruktör"-noun-swe "konstruktør"-noun-dan
"konsultation"-noun-swe "konsultation"-noun-dan
"kontaktperson"-noun-swe "kontaktperson"-noun-dan
"kontemplation"-noun-swe "kontemplation"-noun-dan
"kontingent"-noun-swe "kontingent"-noun-dan
"kontinuitet"-noun-swe "kontinuitet"-noun-dan
"kont"-noun-swe "kont"-noun-dan
"kontorist"-noun-swe "kontorist"-noun-dan
"kontrabas"-noun-swe "kontrabas"-noun-dan
"kontradiktion"-noun-swe "kontradiktion"-noun-dan
"kontraktion"-noun-swe "kontraktion"-noun-dan
"kontrarevolution"-noun-swe "kontrarevolution"-noun-dan
"kontrollör"-noun-swe "kontrollør"-noun-dan
"kontrovers"-noun-swe "kontrovers"-noun-dan
"kontur"-noun-swe "kontur"-noun-dan
"konvektion"-noun-swe "konvektion"-noun-dan
"konvention"-noun-swe "konvention"-noun-dan
"konvergens"-noun-swe "konvergens"-noun-dan
"konversation"-noun-swe "konversation"-noun-dan
"konvertering"-noun-swe "konvertering"-noun-dan
"konverter"-noun-swe "konverter"-noun-dan
"konvertit"-noun-swe "konvertit"-noun-dan
"konvoj"-noun-swe "konvoj"-noun-dan
"kooperation"-noun-swe "kooperation"-noun-dan
"koordination"-noun-swe "koordination"-noun-dan
"koordinator"-noun-swe "koordinator"-noun-dan
"koordinering"-noun-swe "koordinering"-noun-dan
"kopiering"-noun-swe "kopiering"-noun-dan
"kopist"-noun-swe "kopist"-noun-dan
"kopra"-noun-swe "kopra"-noun-dan
"koral"-noun-swe "koral"-noun-dan
"koran"-noun-swe "koran"-noun-dan
"koreografi"-noun-swe "koreografi"-noun-dan
"koreograf"-noun-swe "koreograf"-noun-dan
"korist"-noun-swe "korist"-noun-dan
"korona"-noun-swe "korona"-noun-dan
"korporation"-noun-swe "korporation"-noun-dan
"korrektion"-noun-swe "korrektion"-noun-dan
"korrelation"-noun-swe "korrelation"-noun-dan
"korrespondent"-noun-swe "korrespondent"-noun-dan
"korridorpolitik"-noun-swe "korridorpolitik"-noun-dan
"korrosion"-noun-swe "korrosion"-noun-dan
"korsfästelse"-noun-swe "korsfæstelse"-noun-dan
"kortege"-noun-swe "kortege"-noun-dan
"kortfilm"-noun-swe "kortfilm"-noun-dan
"kosmetik"-noun-swe "kosmetik"-noun-dan
"kosmopolit"-noun-swe "kosmopolit"-noun-dan
"krabat"-noun-swe "krabat"-noun-dan
"kraftkarl"-noun-swe "kraftkarl"-noun-dan
"kreation"-noun-swe "kreation"-noun-dan
"kreativitet"-noun-swe "kreativitet"-noun-dan
"kreditor"-noun-swe "kreditor"-noun-dan
"kreol"-noun-swe "kreol"-noun-dan
"krigsindustri"-noun-swe "krigsindustri"-noun-dan
"krigskorrespondent"-noun-swe "krigskorrespondent"-noun-dan
"krill"-noun-swe "krill"-noun-dan
"kriminalpolitik"-noun-swe "kriminalpolitik"-noun-dan
"kriminalroman"-noun-swe "kriminalroman"-noun-dan
