"10a"-adjective-epo "Xème"-adjective-fra
"difekto"-noun-epo "défectuosité"-noun-fra
"difekto"-noun-epo "dégât"-noun-fra
"difekto"-noun-epo "dommage"-noun-fra
"difekto"-noun-epo "vice"-noun-fra
"diferenca"-adjective-epo "différent"-adjective-fra
"diferenci"-verb-epo "différer"-verb-fra
"diferenci"-verb-epo "être différent"-verb-fra
"diferenci"-verb-epo "différencier"-verb-fra
"diferenciala"-adjective-epo "différentiel"-adjective-fra
"diferenciala ekvacio"-noun-epo "équation différentielle"-noun-fra
"diferenciala formo"-noun-epo "forme différentielle"-noun-fra
"diferenciala kalkulo"-noun-epo "calcul différentiel"-noun-fra
"diferencialebla"-adjective-epo "différentiable"-adjective-fra
"diferenciali"-verb-epo "différentier"-verb-fra
"diferencialo"-noun-epo "différentielle"-noun-fra
"diferencigi"-verb-epo "différencier"-verb-fra
"diferencigi"-verb-epo "rendre différents"-verb-fra
"diferencigi"-verb-epo "distinguer"-verb-fra
"diferenco"-noun-epo "différence"-noun-fra
"diferenco"-noun-epo "raison"-noun-fra
"difina artikolo"-noun-epo "article défini"-noun-fra
"difini"-verb-epo "définir"-verb-fra
"difinita integralo"-noun-epo "intégrale définie"-noun-fra
"difino"-noun-epo "définition"-noun-fra
"difrakta"-adjective-epo "diffringent"-adjective-fra
"difrakti"-verb-epo "diffracter"-verb-fra
"difrakto"-noun-epo "diffraction"-noun-fra
"difterio"-noun-epo "diphtérie"-noun-fra
"difterito"-noun-epo "diphtérie"-noun-fra
"diftongo"-noun-epo "diphtongue"-noun-fra
"difuzi"-verb-epo "diffuser"-verb-fra
"difuzilo"-noun-epo "diffuseur"-noun-fra
"difuzo"-noun-epo "diffusion"-noun-fra
"digesta"-adjective-epo "digestif"-adjective-fra
"digestado"-noun-epo "digestion"-noun-fra
"digesti"-verb-epo "digérer"-verb-fra
"digestiga"-adjective-epo "digestif"-adjective-fra
"digesto"-noun-epo "digestion"-noun-fra
"diĝesto"-noun-epo "condensé"-noun-fra
"diĝesto"-noun-epo "digest"-noun-fra
"diĝesto"-noun-epo "épitomé"-noun-fra
"digi"-verb-epo "endiguer"-verb-fra
"digitalino"-noun-epo "digitaline"-noun-fra
"digitalo"-noun-epo "digitale"-noun-fra
"digna"-adjective-epo "digne"-adjective-fra
"digne"-adverb-epo "dignement"-adverb-fra
"digno"-noun-epo "dignité"-noun-fra
"digo"-noun-epo "digue"-noun-fra
"diigi"-verb-epo "diviniser"-verb-fra
"diismo"-noun-epo "théisme"-noun-fra
"diismo"-noun-epo "déisme"-noun-fra
"Dijon"-properNoun-epo "Dijon"-properNoun-fra
"dika"-adjective-epo "corpulent"-adjective-fra
"dika"-adjective-epo "épais"-adjective-fra
"dika"-adjective-epo "gras"-adjective-fra
"dika"-adjective-epo "gros"-adjective-fra
"dikeco"-noun-epo "embonpoint"-noun-fra
"dikeco"-noun-epo "grosseur"-noun-fra
"dikeco"-noun-epo "épaisseur"-noun-fra
"dikfingro"-noun-epo "pouce"-noun-fra
"dikiĝi"-verb-epo "épaissir"-verb-fra
"dikiĝi"-verb-epo "grossir"-verb-fra
"diklina"-adjective-epo "dicline"-adjective-fra
"diklorido"-noun-epo "dichlorure"-noun-fra
"diko"-noun-epo "épaisseur"-noun-fra
"Diksmuide"-properNoun-epo "Diksmuide"-properNoun-fra
"diktaĵo"-noun-epo "dictée"-noun-fra
"diktaĵo"-noun-epo "diktat"-noun-fra
"diktaĵo"-noun-epo "sommation"-noun-fra
"diktaĵo"-noun-epo "injonction"-noun-fra
"diktaĵo"-noun-epo "dictat"-noun-fra
"diktatora"-adjective-epo "dictatorial"-adjective-fra
"diktatoreco"-noun-epo "dictature"-noun-fra
"diktatorema"-adjective-epo "dictatorial"-adjective-fra
"diktatoro"-noun-epo "dictateur"-noun-fra
"diktatura"-adjective-epo "dictatorial"-adjective-fra
"diktaturo"-noun-epo "dictature"-noun-fra
"dikti"-verb-epo "dicter"-verb-fra
"dilatanto"-noun-epo "dilatateur"-noun-fra
"dilati"-verb-epo "dilater"-verb-fra
"dilatiĝi"-verb-epo "dilater"-verb-fra
"dilatilo"-noun-epo "dilatateur"-noun-fra
"dilato"-noun-epo "dilatation"-noun-fra
"dilemo"-noun-epo "dilemme"-noun-fra
"diletanteco"-noun-epo "dilettantisme"-noun-fra
"diletanto"-noun-epo "dilettante"-noun-fra
"diligenta"-adjective-epo "appliqué"-adjective-fra
"diligenta"-adjective-epo "assidu"-adjective-fra
"diligenta"-adjective-epo "consciencieux"-adjective-fra
"diligenta"-adjective-epo "diligent"-adjective-fra
"diligenta"-adjective-epo "empressé"-adjective-fra
"diligenta"-adjective-epo "zélé"-adjective-fra
"diligente"-adverb-epo "consciencieusement"-adverb-fra
"diligenteco"-noun-epo "assiduité"-noun-fra
"diligenteco"-noun-epo "diligence"-noun-fra
"diligenteco"-noun-epo "empressement"-noun-fra
"diligenti"-verb-epo "s'empresser"-verb-fra
"diligenti"-verb-epo "dépêcher"-verb-fra
"Dilsen-Stokkem"-properNoun-epo "Dilsen-Stokkem"-properNoun-fra
"dilui"-verb-epo "délayer"-verb-fra
"dilui"-verb-epo "diluer"-verb-fra
"dilui"-verb-epo "allonger"-verb-fra
"dilui"-verb-epo "couper"-verb-fra
"dilui"-verb-epo "étendre"-verb-fra
"diluvio"-noun-epo "diluvium"-noun-fra
"diluvo"-noun-epo "déluge"-noun-fra
"dimanĉe matene"-adverb-epo "dimanche matin"-adverb-fra
"dimanĉe nokte"-adverb-epo "dimanche soir"-adverb-fra
"dimanĉe posttagmeze"-adverb-epo "dimanche après-midi"-adverb-fra
"dimanĉe vespere"-adverb-epo "dimanche soir"-adverb-fra
"dimanĉo"-noun-epo "dimanche"-noun-fra
"dimensia"-adjective-epo "dimensionnel"-adjective-fra
"dimensinombro"-noun-epo "dimension"-noun-fra
"dimensio"-noun-epo "dimension"-noun-fra
"diminutivo"-noun-epo "diminutif"-noun-fra
"dinamika"-adjective-epo "dynamique"-adjective-fra
"dinamike"-adverb-epo "dynamiquement"-adverb-fra
"dinamiko"-noun-epo "dynamique"-noun-fra
"dinamismo"-noun-epo "dynamisme"-noun-fra
"dinamitado"-noun-epo "dynamitage"-noun-fra
"dinamiti"-verb-epo "dynamiter"-verb-fra
"dinamitisto"-noun-epo "dynamiteur"-noun-fra
"dinamito"-noun-epo "dynamite"-noun-fra
"dinamo"-noun-epo "dynamo"-noun-fra
"dinamometro"-noun-epo "dynamomètre"-noun-fra
"Dinant"-properNoun-epo "Dinant"-properNoun-fra
"dinaro"-noun-epo "dinar"-noun-fra
"dinastia"-adjective-epo "dynastique"-adjective-fra
"dinastie"-adverb-epo "dynastiquement"-adverb-fra
"dinastio"-noun-epo "dynastie"-noun-fra
"dinornito"-noun-epo "dinornis"-noun-fra
"dinosaŭro"-noun-epo "dinosaure"-noun-fra
"dinoterio"-noun-epo "dinothérium"-noun-fra
"dio"-noun-epo "dieu"-noun-fra
"dioceza"-adjective-epo "diocésain"-adjective-fra
"diocezo"-noun-epo "diocèse"-noun-fra
"diodo"-noun-epo "diode"-noun-fra
"dioksido"-noun-epo "dioxyde"-noun-fra
"Dionizio"-properNoun-epo "Denis"-properNoun-fra
"dioptrio"-noun-epo "dioptrie"-noun-fra
"Dior"-properNoun-epo "Dior"-properNoun-fra
"dipatrino"-noun-epo "mère de Dieu"-noun-fra
"Dipatrino"-properNoun-epo "Notre-Dame"-properNoun-fra
"diplodoko"-noun-epo "diplodocus"-noun-fra
"diplomata"-adjective-epo "diplomatique"-adjective-fra
"diplomate"-adverb-epo "diplomatiquement"-adverb-fra
"diplomatia"-adjective-epo "diplomatique"-adjective-fra
"diplomatia noto"-noun-epo "note diplomatique"-noun-fra
"diplomatie"-adverb-epo "diplomatiquement"-adverb-fra
"diplomatiisto"-noun-epo "diplomate"-noun-fra
"diplomatio"-noun-epo "diplomatie"-noun-fra
"diplomato"-noun-epo "diplomate"-noun-fra
"diplomi"-verb-epo "diplômer"-verb-fra
"diplomo"-noun-epo "diplôme"-noun-fra
"dipsakaco"-noun-epo "dipsacacée"-noun-fra
"dipsako"-noun-epo "cardère"-noun-fra
"diptero"-noun-epo "diptère"-noun-fra
"diptiko"-noun-epo "diptyque"-noun-fra
"diraka"-adjective-epo "de Dirac"-adjective-fra
"diraka distribucio"-noun-epo "distribution de Dirac"-noun-fra
"diraka kombilo"-noun-epo "peigne de Dirac"-noun-fra
"diraka mezuro"-noun-epo "mesure de Dirac"-noun-fra
"Dirako"-properNoun-epo "Dirac"-properNoun-fra
"DIRECTV"-properNoun-epo "DIRECTV"-properNoun-fra
"direkcio"-noun-epo "direction"-noun-fra
"direkta"-adjective-epo "directeur"-adjective-fra
"direkta"-adjective-epo "directionnel"-adjective-fra
"direktado"-noun-epo "gérance"-noun-fra
"direktado"-noun-epo "gouvernail"-noun-fra
"direktanto"-noun-epo "directrice"-noun-fra
"direkti"-verb-epo "adresser"-verb-fra
"direkti"-verb-epo "diriger"-verb-fra
"direkti"-verb-epo "tourner"-verb-fra
"direkti"-verb-epo "manager"-verb-fra
"direktilisto"-noun-epo "barreur"-noun-fra
"direktilo"-noun-epo "guidon"-noun-fra
"direktilo"-noun-epo "volant"-noun-fra
"direktisto"-noun-epo "gérent"-noun-fra
"direktivo"-noun-epo "directive"-noun-fra
"direktivo"-noun-epo "norme"-noun-fra
"direkto"-noun-epo "direction"-noun-fra
"direkto"-noun-epo "rhumb"-noun-fra
"direkto"-noun-epo "adresse"-noun-fra
"direktorio"-noun-epo "directoire"-noun-fra
"direktoro"-noun-epo "directeur"-noun-fra
"direktrico"-noun-epo "directive"-noun-fra
"diri"-verb-epo "dire"-verb-fra
"dirigi"-verb-epo "faire dire"-verb-fra
"dirigi"-verb-epo "mander"-verb-fra
"dirmaniero"-noun-epo "façon de parler"-noun-fra
"diro"-noun-epo "parole"-noun-fra
"disa"-adjective-epo "disjoint"-adjective-fra
"disa"-adjective-epo "dispersé"-adjective-fra
"disa"-adjective-epo "éparpillé"-adjective-fra
"disbari"-verb-epo "délimiter"-verb-fra
"disbati"-verb-epo "rouer"-verb-fra
"disblovado"-noun-epo "dissipation"-noun-fra
"disblovi"-verb-epo "dissiper"-verb-fra
"disblovi"-verb-epo "souffler"-verb-fra
"disbranĉiĝi"-verb-epo "ramifier"-verb-fra
"discentra"-adjective-epo "excentré"-adjective-fra
"discentra"-adjective-epo "excentrique"-adjective-fra
"discentre"-adverb-epo "excentriquement"-adverb-fra
"discentreco"-noun-epo "excentricité"-noun-fra
"disciplina"-adjective-epo "disciplinaire"-adjective-fra
"discipline"-adverb-epo "disciplinairement"-adverb-fra
"disciplini"-verb-epo "discipliner"-verb-fra
"disciplino"-noun-epo "discipline"-noun-fra
"disĉiplo"-noun-epo "disciple"-noun-fra
"disde"-preposition-epo "de"-preposition-fra
"disdegni"-verb-epo "dédaigner"-verb-fra
"disdegni"-verb-epo "mésestimer"-verb-fra
"disdegno"-noun-epo "dédain"-noun-fra
"disdegno"-noun-epo "mésestime"-noun-fra
"disdiri"-verb-epo "diffuser"-verb-fra
"disdiri"-verb-epo "répandre"-verb-fra
"disdividi"-verb-epo "subdiviser"-verb-fra
"disdonado"-noun-epo "répartition"-noun-fra
"disdoni"-verb-epo "distribuer"-verb-fra
"disdoni"-verb-epo "répartir"-verb-fra
"disdono"-noun-epo "répartition"-noun-fra
"diseco"-noun-epo "dispersion"-noun-fra
"diseco"-noun-epo "éparpillement"-noun-fra
"diseco"-noun-epo "division"-noun-fra
"disenterio"-noun-epo "dysenterie"-noun-fra
"diserigebla"-adjective-epo "dissociable"-adjective-fra
"diserigeble"-adverb-epo "dissociablement"-adverb-fra
"diserigi"-verb-epo "désagréger"-verb-fra
"diserigi"-verb-epo "disloquer"-verb-fra
"diserigi"-verb-epo "disséquer"-verb-fra
"diserigi"-verb-epo "morceler"-verb-fra
"diserigi"-verb-epo "décomposer"-verb-fra
"diserigi"-verb-epo "dissocier"-verb-fra
"diseriĝi"-verb-epo "décomposer"-verb-fra
"diseriĝi"-verb-epo "désagréger"-verb-fra
"diseriĝi"-verb-epo "disloquer"-verb-fra
"diseriĝi"-verb-epo "morceler"-verb-fra
"diseriĝi"-verb-epo "tomber en morceaux"-verb-fra
"diserigo"-noun-epo "désagrégation"-noun-fra
"diserigo"-noun-epo "dissociation"-noun-fra
"diseriĝo"-noun-epo "désagrégation"-noun-fra
"diseriĝo"-noun-epo "dissociation"-noun-fra
"disertacio"-noun-epo "dissertation"-noun-fra
"disertaĵo"-noun-epo "dissertation"-noun-fra
"diserti"-verb-epo "disserter"-verb-fra
"diservi"-verb-epo "officier"-verb-fra
"diservo"-noun-epo "culte"-noun-fra
"diservo"-noun-epo "office religieux"-noun-fra
"disfadenigi"-verb-epo "effiler"-verb-fra
"disfadenigi"-verb-epo "effilocher"-verb-fra
"disfadenigi"-verb-epo "défiler"-verb-fra
"disfaldado"-noun-epo "déploiement"-noun-fra
"disfaldi"-verb-epo "déplier"-verb-fra
"disfaldi"-verb-epo "déployer"-verb-fra
"disfaldo"-noun-epo "déploiement"-noun-fra
"disfali"-verb-epo "tomber en morceaux"-verb-fra
"disfali"-verb-epo "décomposer"-verb-fra
"disfali"-verb-epo "désagréger"-verb-fra
"disfali"-verb-epo "disloquer"-verb-fra
"disfali"-verb-epo "morceler"-verb-fra
"disfamigi"-verb-epo "propager"-verb-fra
"disfandi"-verb-epo "faire fondre"-verb-fra
"disfandi"-verb-epo "dissiper"-verb-fra
"disflorado"-noun-epo "floraison"-noun-fra
"disfloranta"-adjective-epo "florissant"-adjective-fra
"disflori"-verb-epo "fleurir"-verb-fra
"disflui"-verb-epo "déverser"-verb-fra
"disflui"-verb-epo "disséminer"-verb-fra
"disflui"-verb-epo "répandre"-verb-fra
"disfosi"-verb-epo "défoncer"-verb-fra
"disfosi"-verb-epo "éventrer"-verb-fra
"disgrajnigi"-verb-epo "égrainer"-verb-fra
"disgrajnigi"-verb-epo "égrener"-verb-fra
"disidenta"-adjective-epo "dissident"-adjective-fra
"disidentaro"-noun-epo "dissidence"-noun-fra
"disidenteco"-noun-epo "dissidence"-noun-fra
"disidento"-noun-epo "dissident"-noun-fra
"disigi"-verb-epo "disperser"-verb-fra
"disigi"-verb-epo "séparer"-verb-fra
"disigi"-verb-epo "diviser"-verb-fra
"disigi"-verb-epo "éparpiller"-verb-fra
"disiĝi"-verb-epo "séparer"-verb-fra
"disinfluo"-noun-epo "rayonnement"-noun-fra
"disipi"-verb-epo "gaspiller"-verb-fra
"disipi"-verb-epo "dilapider"-verb-fra
"disiri"-verb-epo "disperser"-verb-fra
"disiri"-verb-epo "diviser"-verb-fra
"disiri"-verb-epo "égailler"-verb-fra
"disiri"-verb-epo "séparer"-verb-fra
"disĵeta"-adjective-epo "injectif"-adjective-fra
"disĵeti"-verb-epo "éparpiller"-verb-fra
"disĵeti"-verb-epo "jeter"-verb-fra
"disĵeto"-noun-epo "application injective"-noun-fra
"disĵeto"-noun-epo "injection"-noun-fra
"disjunkcio"-noun-epo "disjonction"-noun-fra
"disjunkcio"-noun-epo "somme logique"-noun-fra
"diskaparato"-noun-epo "disque dur"-noun-fra
"diskavaĵo"-noun-epo "anfractuosité"-noun-fra
"diskedo"-noun-epo "disquette"-noun-fra
"disketo"-noun-epo "disquette"-noun-fra
"diski"-verb-epo "marquer"-verb-fra
"diskingo"-noun-epo "lecteur de disque"-noun-fra
"disko"-noun-epo "disque"-noun-fra
"disko"-noun-epo "cercle"-noun-fra
"diskografio"-noun-epo "discographie"-noun-fra
"diskombi"-verb-epo "carder"-verb-fra
"diskombi"-verb-epo "démêler"-verb-fra
"diskombi"-verb-epo "peigner"-verb-fra
"diskoniga"-adjective-epo "divulgateur"-adjective-fra
"diskonigi"-verb-epo "divulguer"-verb-fra
"diskonti"-verb-epo "escompter"-verb-fra
"diskonto"-noun-epo "escompte"-noun-fra
"diskoteko"-noun-epo "discothèque"-noun-fra
"diskoteko"-noun-epo "boîte"-noun-fra
"diskreta"-adjective-epo "discret"-adjective-fra
"diskreta"-adjective-epo "délicat"-adjective-fra
"diskreta"-adjective-epo "dénombrable"-adjective-fra
"diskreta"-adjective-epo "sobre"-adjective-fra
"diskrimina"-adjective-epo "discriminant"-adjective-fra
"diskriminacia"-adjective-epo "discriminant"-adjective-fra
"diskriminacii"-verb-epo "discriminer"-verb-fra
"diskriminacio"-noun-epo "discrimination"-noun-fra
"diskriminanto"-noun-epo "discriminant"-noun-fra
"diskrimino"-noun-epo "discrimination"-noun-fra
"diskturnilo"-noun-epo "lecteur"-noun-fra
"diskurso"-noun-epo "allocution"-noun-fra
"diskurso"-noun-epo "discours"-noun-fra
"diskutado"-noun-epo "controverse"-noun-fra
"diskutado"-noun-epo "discussion"-noun-fra
"diskutebla"-adjective-epo "contestable"-adjective-fra
"diskutebla"-adjective-epo "discutable"-adjective-fra
"diskutebla"-adjective-epo "controversé"-adjective-fra
"diskuteble"-adverb-epo "contestablement"-adverb-fra
"diskuteble"-adverb-epo "discutablement"-adverb-fra
"diskuti"-verb-epo "discuter"-verb-fra
"diskuti"-verb-epo "disputer"-verb-fra
"diskutinda"-adjective-epo "à approfondir"-adjective-fra
"diskutinda"-adjective-epo "à discuter"-adjective-fra
"diskutita"-adjective-epo "contesté"-adjective-fra
"disleksia"-adjective-epo "dyslexique"-adjective-fra
"disleksie"-adverb-epo "dyslexiquement"-adverb-fra
"disleksio"-noun-epo "dyslexie"-noun-fra
"disleksiulo"-noun-epo "dyslexique"-noun-fra
"dislimi"-verb-epo "délimiter"-verb-fra
"dislimi"-verb-epo "séparer"-verb-fra
"disloki"-verb-epo "disperser"-verb-fra
"disloki"-verb-epo "disséminer"-verb-fra
"dismaŝigi"-verb-epo "démailler"-verb-fra
"dismaŝigi"-verb-epo "détricoter"-verb-fra
"dismembrigi"-verb-epo "démembrer"-verb-fra
"dismembrigi"-verb-epo "analyser"-verb-fra
"dismetado"-noun-epo "déploiement"-noun-fra
"dismeti"-verb-epo "déployer"-verb-fra
"dismeto"-noun-epo "déploiement"-noun-fra
"disociebla"-adjective-epo "dissociable"-adjective-fra
"disocieble"-adverb-epo "dissociablement"-adverb-fra
"disocii"-verb-epo "dissocier"-verb-fra
"disociiĝo"-noun-epo "dissociation"-noun-fra
"disocio"-noun-epo "dissociation"-noun-fra
"disonanca"-adjective-epo "dissonant"-adjective-fra
"disonanco"-noun-epo "dissonance"-noun-fra
"disondo"-noun-epo "sillage"-noun-fra
"disopinii"-verb-epo "être d'un autre avis"-verb-fra
"disparceli"-verb-epo "lotir"-verb-fra
"disparceligi"-verb-epo "lotir"-verb-fra
"dispartigi"-verb-epo "diviser"-verb-fra
"dispartigi"-verb-epo "morceler"-verb-fra
"dispartigi"-verb-epo "partager"-verb-fra
"dispartigo"-noun-epo "fractionnement"-noun-fra
"dispartigo"-noun-epo "morcellement"-noun-fra
"dispartigo"-noun-epo "partition"-noun-fra
"dispartigo"-noun-epo "lotissement"-noun-fra
"dispartiĝo"-noun-epo "lotissement"-noun-fra
"dispecigi"-verb-epo "déchiqueter"-verb-fra
"dispecigi"-verb-epo "déchirer en mille morceaux"-verb-fra
"dispelado"-noun-epo "dissipation"-noun-fra
"dispeli"-verb-epo "dissiper"-verb-fra
"dispeli"-verb-epo "disperser"-verb-fra
"dispensario"-noun-epo "dispensaire"-noun-fra
"dispepsia"-adjective-epo "dyspepsique"-adjective-fra
"dispepsie"-adverb-epo "dyspepsiquement"-adverb-fra
"dispepsio"-noun-epo "dyspepsie"-noun-fra
"dispepsiulo"-noun-epo "dyspepsique"-noun-fra
"disperdi"-verb-epo "dissiper"-verb-fra
"dispersa angulo"-noun-epo "angle de dispersion"-noun-fra
"disperseco"-noun-epo "dispersivité"-noun-fra
"dispersi"-verb-epo "disperser"-verb-fra
"disperso"-noun-epo "dispersion"-noun-fra
"dispneo"-noun-epo "dyspnée"-noun-fra
"disponaĵo"-noun-epo "dispositif"-noun-fra
"disponaĵo"-noun-epo "unité"-noun-fra
"disponebla"-adjective-epo "disponible"-adjective-fra
"disponebla financo"-noun-epo "trésorerie"-noun-fra
"disponebla mono"-noun-epo "liquidité"-noun-fra
"disponebla mono"-noun-epo "liquidité"-noun-fra
"disponebleco"-noun-epo "disponibilité"-noun-fra
"disponeblo"-noun-epo "disponibilité"-noun-fra
"disponi"-verb-epo "disposer"-verb-fra
"disponigi"-verb-epo "mettre à disposition"-verb-fra
"disponigi"-verb-epo "fournir"-verb-fra
"disporti"-verb-epo "diffuser"-verb-fra
"disporti"-verb-epo "distribuer"-verb-fra
"dispozicio"-noun-epo "allant"-noun-fra
"dispozicio"-noun-epo "aménagement"-noun-fra
"dispozicio"-noun-epo "disposition"-noun-fra
"dispozicio"-noun-epo "prédisposition"-noun-fra
"dispremi"-verb-epo "broyer"-verb-fra
"dispremi"-verb-epo "écraser"-verb-fra
"dispremo"-noun-epo "écrasement"-noun-fra
"disprozio"-noun-epo "dysprosium"-noun-fra
"dispuŝi"-verb-epo "écarter"-verb-fra
"disputi"-verb-epo "disputer"-verb-fra
"disputi"-verb-epo "quereller"-verb-fra
"disputo"-noun-epo "dispute"-noun-fra
"disrabi"-verb-epo "saccager"-verb-fra
"disradiado"-noun-epo "rayonnement"-noun-fra
"disreviĝo"-noun-epo "déception"-noun-fra
"disreviĝo"-noun-epo "désillusion"-noun-fra
"disrompi"-verb-epo "briser"-verb-fra
"disrompi"-verb-epo "fracturer"-verb-fra
"disrompo"-noun-epo "destruction"-noun-fra
"dissekcado"-noun-epo "dissection"-noun-fra
"dissekci"-verb-epo "dissectionner"-verb-fra
"dissemi"-verb-epo "disséminer"-verb-fra
"dissendi"-verb-epo "diffuser"-verb-fra
"dissendo"-noun-epo "distribution"-noun-fra
"dissendolisto"-noun-epo "liste de diffusion"-noun-fra
"disŝiri"-verb-epo "déchirer en morceaux"-verb-fra
"dissolviĝi"-verb-epo "désagréger"-verb-fra
"dissolviĝi"-verb-epo "disloquer"-verb-fra
"dissolviĝi"-verb-epo "disparaître"-verb-fra
"dissolviĝi"-verb-epo "dissoudre"-verb-fra
"dissolviĝi"-verb-epo "fondre"-verb-fra
"dissolviĝi"-verb-epo "résoudre"-verb-fra
"disŝpruci"-verb-epo "gicler"-verb-fra
"disstari"-verb-epo "dresser de part et d'autre"-verb-fra
"dissurĵeta"-adjective-epo "bijectif"-adjective-fra
"dissurĵeta"-adjective-epo "biunivoque"-adjective-fra
"dissurĵeto"-noun-epo "application bijective"-noun-fra
"dissurĵeto"-noun-epo "bijection"-noun-fra
"dista"-adjective-epo "distant"-adjective-fra
"distanciĝo"-noun-epo "désaffection"-noun-fra
"distanco"-noun-epo "distance"-noun-fra
"diste de"-preposition-epo "loin de"-preposition-fra
"distiko"-noun-epo "distique"-noun-fra
"distilado"-noun-epo "distillation"-noun-fra
"distilejo"-noun-epo "distillerie"-noun-fra
"distili"-verb-epo "distiller"-verb-fra
"distililo"-noun-epo "alambic"-noun-fra
"distinga"-adjective-epo "distingué"-adjective-fra
"distingi"-verb-epo "distinguer"-verb-fra
"distingi"-verb-epo "percevoir"-verb-fra
"distingiga"-adjective-epo "distinctif"-adjective-fra
"distingiĝa"-adjective-epo "distinctif"-adjective-fra
"distingige"-adverb-epo "distinctivement"-adverb-fra
"distingiĝe"-adverb-epo "distinctivement"-adverb-fra
"distingigi"-verb-epo "caractériser"-verb-fra
"distingigi"-verb-epo "distinguer"-verb-fra
"distingiĝi"-verb-epo "apparaître"-verb-fra
"distingiĝi"-verb-epo "distinguer"-verb-fra
"distingiĝi"-verb-epo "illustrer"-verb-fra
"distingiĝi"-verb-epo "signaler"-verb-fra
"distingilo"-noun-epo "caractéristique"-noun-fra
"distingilo"-noun-epo "signe"-noun-fra
"distinginda"-adjective-epo "distingué"-adjective-fra
