"2-3-5 system"-noun-eng "sistema 2-3-5"-noun-cat
"haberdashery"-noun-eng "merceria"-noun-cat
"habilitation"-noun-eng "habilitació"-noun-cat
"habitability"-noun-eng "habitabilitat"-noun-cat
"habitation"-noun-eng "vivenda"-noun-cat
"habitat"-noun-eng "hàbitat"-noun-cat
"habit"-noun-eng "costum"-noun-cat
"habit"-noun-eng "hàbit"-noun-cat
"hackling"-noun-eng "rastellatge"-noun-cat
"hadron"-noun-eng "hadró"-noun-cat
"haemophilia"-noun-eng "hemofília"-noun-cat
"hafnium"-noun-eng "hafni"-noun-cat
"haggling"-noun-eng "regateig"-noun-cat
"hagiographer"-noun-eng "hagiògraf"-noun-cat
"hagiography"-noun-eng "hagiografia"-noun-cat
"haiku"-noun-eng "haiku"-noun-cat
"hail"-noun-eng "calamarsa"-noun-cat
"hailstorm"-noun-eng "calamarsada"-noun-cat
"hair salon"-noun-eng "perruqueria"-noun-cat
"haircut"-noun-eng "tall de cabell"-noun-cat
"hairdresser"-noun-eng "perruquer"-noun-cat
"hairdressing salon"-noun-eng "perruqueria"-noun-cat
"hairstyle"-noun-eng "pentinat"-noun-cat
"hair"-noun-eng "cabellera"-noun-cat
"hair"-noun-eng "cabell"-noun-cat
"Haitian"-noun-eng "haitià"-noun-cat
"hake"-noun-eng "lluç"-noun-cat
"half brother"-noun-eng "mig germà"-noun-cat
"half sister"-noun-eng "mig germà"-noun-cat
"half-line"-noun-eng "semirecta"-noun-cat
"half"-noun-eng "meitat"-noun-cat
"halftime"-noun-eng "entretemps"-noun-cat
"halftone"-noun-eng "tramat"-noun-cat
"halide"-noun-eng "halur"-noun-cat
"halite"-noun-eng "halita"-noun-cat
"halitosis"-noun-eng "halitosi"-noun-cat
"hallelujah"-noun-eng "al·leluia"-noun-cat
"Halloween"-noun-eng "Halloween"-properNoun-cat
"hall"-noun-eng "sala"-noun-cat
"hall"-noun-eng "saló"-noun-cat
"hall"-noun-eng "vestíbul"-noun-cat
"hallucination"-noun-eng "al·lucinació"-noun-cat
"hallucinogen"-noun-eng "al·lucinogen"-noun-cat
"halogenation"-noun-eng "halogenació"-noun-cat
"halogen"-noun-eng "halogen"-noun-cat
"halophyte"-noun-eng "halòfit"-noun-cat
"halo"-noun-eng "halo"-noun-cat
"halter"-noun-eng "cabestre"-noun-cat
"halting problem"-noun-eng "problema de la parada"-noun-cat
"hamamelis"-noun-eng "hamamelis"-noun-cat
"hamburger"-noun-eng "hamburguesa"-noun-cat
"hamlet"-noun-eng "llogarret"-noun-cat
"hammered"-noun-eng "martellejat"-noun-cat
"hammer"-noun-eng "martell"-noun-cat
"hammock"-noun-eng "hamaca"-noun-cat
"ham"-noun-eng "pernil"-noun-cat
"hamster"-noun-eng "hàmster"-noun-cat
"handball"-noun-eng "handbol"-noun-cat
"handbook"-noun-eng "manual"-noun-cat
"handgun"-noun-eng "pistola"-noun-cat
"handicapped person"-noun-eng "minusvàlid"-noun-cat
"handicraft"-noun-eng "manualitat"-noun-cat
"handkerchief"-noun-eng "mocador"-noun-cat
"handlebar"-noun-eng "manillar"-noun-cat
"handle"-noun-eng "empunyadura"-noun-cat
"handle"-noun-eng "mànec"-noun-cat
"handle"-noun-eng "maneta"-noun-cat
"handshake"-noun-eng "encaixada"-noun-cat
"hand"-noun-eng "maneta"-noun-cat
"hand"-noun-eng "mà"-noun-cat
"handstamp"-noun-eng "mata-segells"-noun-cat
"handwriting"-noun-eng "lletra"-noun-cat
"hangar"-noun-eng "hangar"-noun-cat
"hanger"-noun-eng "penjador"-noun-cat
"hanger"-noun-eng "perxa"-noun-cat
"hangman"-noun-eng "botxí"-noun-cat
"hangover"-noun-eng "ressaca"-noun-cat
"hang-up"-noun-eng "contratemps"-noun-cat
"haplogroup"-noun-eng "haplogrup"-noun-cat
"happiness"-noun-eng "felicitat"-noun-cat
"harassment"-noun-eng "assetjament"-noun-cat
"harbour"-noun-eng "port"-noun-cat
"hardening"-noun-eng "enduriment"-noun-cat
"hardness"-noun-eng "duresa"-noun-cat
"hardship"-noun-eng "tràngol"-noun-cat
"hardware"-noun-eng "maquinari"-noun-cat
"harem"-noun-eng "harem"-noun-cat
"hare"-noun-eng "llebre"-noun-cat
"haricot"-noun-eng "fesol"-noun-cat
"haricot"-noun-eng "mongeta"-noun-cat
"harlequin"-noun-eng "arlequí"-noun-cat
"harmonica"-noun-eng "harmònica"-noun-cat
"harmonic"-noun-eng "harmònic"-noun-cat
"harmonisation"-noun-eng "harmonització"-noun-cat
"harmonist"-noun-eng "harmonista"-noun-cat
"harmonium"-noun-eng "harmònium"-noun-cat
"harmony"-noun-eng "harmonia"-noun-cat
"harm"-noun-eng "dany"-noun-cat
"harm"-noun-eng "mal"-noun-cat
"harness"-noun-eng "arnès"-noun-cat
"harpist"-noun-eng "arpista"-noun-cat
"harpoon"-noun-eng "arpó"-noun-cat
"harpsichord"-noun-eng "clavicèmbal"-noun-cat
"harp"-noun-eng "arpa"-noun-cat
"harvest"-noun-eng "collita"-noun-cat
"hassium"-noun-eng "hassi"-noun-cat
"haste"-noun-eng "pressa"-noun-cat
"hatching"-noun-eng "eclosió"-noun-cat
"hate"-noun-eng "odi"-noun-cat
"hatred"-noun-eng "aversió"-noun-cat
"hat"-noun-eng "barret"-noun-cat
"haustorium"-noun-eng "haustori"-noun-cat
"havoc"-noun-eng "caos"-noun-cat
"Hawaiian"-noun-eng "hawaià"-noun-cat
"hay"-noun-eng "fenc"-noun-cat
"haystack"-noun-eng "paller"-noun-cat
"hazard"-noun-eng "perill"-noun-cat
"hazelnut"-noun-eng "avellana"-noun-cat
"hazel"-noun-eng "avellaner"-noun-cat
"haze"-noun-eng "calima"-noun-cat
"haze"-noun-eng "calitja"-noun-cat
"headache"-noun-eng "maldecap"-noun-cat
"headache"-noun-eng "mal de cap"-noun-cat
"headband"-noun-eng "cinta"-noun-cat
"head office"-noun-eng "central"-noun-cat
"headcount"-noun-eng "recompte"-noun-cat
"header"-noun-eng "encapçalament"-noun-cat
"head of government"-noun-eng "cap de govern"-noun-cat
"head of state"-noun-eng "cap d'estat"-noun-cat
"headhunter"-noun-eng "caçatalents"-noun-cat
"headline"-noun-eng "titular"-noun-cat
"headmaster"-noun-eng "tutor"-noun-cat
"headphone"-noun-eng "auricular"-noun-cat
"headquarters"-noun-eng "seu"-noun-cat
"headrest"-noun-eng "reposacaps"-noun-cat
"head"-noun-eng "cap"-noun-cat
"headway"-noun-eng "progrés"-noun-cat
"healing"-noun-eng "curació"-noun-cat
"healing"-noun-eng "guariment"-noun-cat
"healthcare"-noun-eng "salut"-noun-cat
"health"-noun-eng "salut"-noun-cat
"health"-noun-eng "sanitat"-noun-cat
"hearing"-noun-eng "audiència"-noun-cat
"hearing"-noun-eng "oïda"-noun-cat
"hearing"-noun-eng "vista"-noun-cat
"heart attack"-noun-eng "atac de cor"-noun-cat
"heart rate"-noun-eng "freqüència cardíaca"-noun-cat
"hearth"-noun-eng "fumeral"-noun-cat
"hearth"-noun-eng "llar de foc"-noun-cat
"hearth"-noun-eng "xemeneia"-noun-cat
"hearth"-noun-eng "ximenera"-noun-cat
"heart"-noun-eng "cor"-noun-cat
"heater"-noun-eng "escalfador"-noun-cat
"heathenism"-noun-eng "paganisme"-noun-cat
"heathen"-noun-eng "pagà"-noun-cat
"heath"-noun-eng "bruc"-noun-cat
"heating"-noun-eng "calefacció"-noun-cat
"heat"-noun-eng "calor"-noun-cat
"heat stroke"-noun-eng "cop de calor"-noun-cat
"heaven"-noun-eng "cel"-noun-cat
"Hebraism"-noun-eng "hebraisme"-noun-cat
"Hebrew"-noun-eng "hebreu"-noun-cat
"hectare"-noun-eng "hectàrea"-noun-cat
"hectorite"-noun-eng "hectorita"-noun-cat
"hedgehog"-noun-eng "eriçó"-noun-cat
"hedge"-noun-eng "tanca"-noun-cat
"hedonism"-noun-eng "hedonisme"-noun-cat
"heel"-noun-eng "taló"-noun-cat
"hegemony"-noun-eng "hegemonia"-noun-cat
"height"-noun-eng "alçada"-noun-cat
"height"-noun-eng "alçària"-noun-cat
"height"-noun-eng "altura"-noun-cat
"height"-noun-eng "cota"-noun-cat
"height"-noun-eng "estatura"-noun-cat
"heiress"-noun-eng "hereu"-noun-cat
"heir"-noun-eng "hereu"-noun-cat
"helicopter"-noun-eng "helicòpter"-noun-cat
"heliodor"-noun-eng "heliodor"-noun-cat
"heliograph"-noun-eng "heliògraf"-noun-cat
"heliostat"-noun-eng "heliòstat"-noun-cat
"heliotechnology"-noun-eng "heliotècnia"-noun-cat
"heliotherapy"-noun-eng "helioteràpia"-noun-cat
"heliothermy"-noun-eng "heliotèrmia"-noun-cat
"heliotrope"-noun-eng "heliotropi"-noun-cat
"heliozoan"-noun-eng "heliozou"-noun-cat
"heliport"-noun-eng "heliport"-noun-cat
"helium"-noun-eng "heli"-noun-cat
"helix"-noun-eng "hèlix"-noun-cat
"hellenism"-noun-eng "hel·lenisme"-noun-cat
"hello"-noun-eng "hola"-noun-cat
"hell"-noun-eng "infern"-noun-cat
"helmet"-noun-eng "casc"-noun-cat
"helminthiasis"-noun-eng "helmintiasi"-noun-cat
"helminth"-noun-eng "helmint"-noun-cat
"helmsman"-noun-eng "timoner"-noun-cat
"helophyte"-noun-eng "helòfit"-noun-cat
"help"-noun-eng "ajuda"-noun-cat
"help"-noun-eng "ajut"-noun-cat
"help"-noun-eng "auxili"-noun-cat
"hemachromatosis"-noun-eng "hemocromatosi"-noun-cat
"hemagglutination"-noun-eng "hemaglutinació"-noun-cat
"hemangioma"-noun-eng "hemangioma"-noun-cat
"hemarthrosis"-noun-eng "hemartrosi"-noun-cat
"hematemesis"-noun-eng "hematèmesi"-noun-cat
"hematimetry"-noun-eng "hematimetria"-noun-cat
"hematocrit"-noun-eng "hematòcrit"-noun-cat
"hematology"-noun-eng "hematologia"-noun-cat
"hematologist"-noun-eng "hematòleg"-noun-cat
"hematoma"-noun-eng "hematoma"-noun-cat
"hematopoiesis"-noun-eng "hematopoesi"-noun-cat
"hematosis"-noun-eng "hematosi"-noun-cat
"hematuria"-noun-eng "hematúria"-noun-cat
"hemeralopia"-noun-eng "hemeralopia"-noun-cat
"hemicrania"-noun-eng "hemicrània"-noun-cat
"hemicryptophyte"-noun-eng "hemicriptòfit"-noun-cat
"hemicycle"-noun-eng "hemicicle"-noun-cat
"hemidemisemiquaver"-noun-eng "semifusa"-noun-cat
"hemidesmosome"-noun-eng "hemidesmosoma"-noun-cat
"hemihedron"-noun-eng "hemiedre"-noun-cat
"hemimembrane"-noun-eng "hemimembrana"-noun-cat
"hemiparasite"-noun-eng "hemiparàsit"-noun-cat
"hemiparesis"-noun-eng "hemiparèsia"-noun-cat
"hemiplegia"-noun-eng "hemiplegia"-noun-cat
"hemisphere"-noun-eng "hemisferi"-noun-cat
"hemistich"-noun-eng "hemistiqui"-noun-cat
"hemoagglutination"-noun-eng "hemoaglutinació"-noun-cat
"hemoblast"-noun-eng "hemoblast"-noun-cat
"hemocyte"-noun-eng "hemòcit"-noun-cat
"hemocytoblast"-noun-eng "hematocitoblast"-noun-cat
"hemocytoblast"-noun-eng "hemocitoblast"-noun-cat
"hemocytology"-noun-eng "hemocitologia"-noun-cat
"hemodialysis"-noun-eng "hemodiàlisi"-noun-cat
"hemodilution"-noun-eng "hemodilució"-noun-cat
"hemoglobin"-noun-eng "hemoglobina"-noun-cat
"hemogram"-noun-eng "hemograma"-noun-cat
"hemolymph"-noun-eng "hemolimfa"-noun-cat
"hemolysin"-noun-eng "hemolisina"-noun-cat
"hemolysis"-noun-eng "hemòlisi"-noun-cat
"hemopathy"-noun-eng "hemopatia"-noun-cat
"hemopericardium"-noun-eng "hemopericardi"-noun-cat
"hemophilia"-noun-eng "hemofília"-noun-cat
"hemopoiesis"-noun-eng "hemopoesi"-noun-cat
"hemoptysis"-noun-eng "hemoptisi"-noun-cat
"hemorrhage"-noun-eng "hemorràgia"-noun-cat
"hemorrhoid"-noun-eng "hemorroide"-noun-cat
"hemosialemesis"-noun-eng "hemosialèmesi"-noun-cat
"hemosiderosis"-noun-eng "hemosiderosi"-noun-cat
"hemotherapy"-noun-eng "hemoteràpia"-noun-cat
"hemp"-noun-eng "cànem"-noun-cat
"hem"-noun-eng "doblec"-noun-cat
"henna"-noun-eng "henna"-noun-cat
"hen"-noun-eng "gallina"-noun-cat
"heparin"-noun-eng "heparina"-noun-cat
"hepatisation"-noun-eng "hepatització"-noun-cat
"hepatitis"-noun-eng "hepatitis"-noun-cat
"hepatocyte"-noun-eng "hepatòcit"-noun-cat
"hepatologist"-noun-eng "hepatòleg"-noun-cat
"hepatology"-noun-eng "hepatologia"-noun-cat
"hepatolysis"-noun-eng "hepatòlisi"-noun-cat
"hepatomegaly"-noun-eng "hepatomegàlia"-noun-cat
"hepatoscopy"-noun-eng "hepatoscòpia"-noun-cat
"heptagon"-noun-eng "heptàgon"-noun-cat
"heptameter"-noun-eng "heptàmetre"-noun-cat
"heptanal"-noun-eng "heptanal"-noun-cat
"heptathlete"-noun-eng "heptatleta"-noun-cat
"heptode"-noun-eng "hèptode"-noun-cat
"heraldist"-noun-eng "heraldista"-noun-cat
"heraldry"-noun-eng "heràldica"-noun-cat
"herald"-noun-eng "herald"-noun-cat
"herbarium"-noun-eng "herbari"-noun-cat
"Her Highness"-noun-eng "Sa Altesa"-noun-cat
"herbicide"-noun-eng "herbicida"-noun-cat
"herbivore"-noun-eng "herbívor"-noun-cat
"Her Majesty the Queen"-noun-eng "Sa Majestat la Reina"-noun-cat
"Her Majesty"-noun-eng "Sa Majestat"-noun-cat
"Her Royal Highness"-noun-eng "Sa Altesa Reial"-noun-cat
"herb"-noun-eng "espècia"-noun-cat
"herb"-noun-eng "herba"-noun-cat
"herd"-noun-eng "ramat"-noun-cat
"heredity"-noun-eng "herència"-noun-cat
"heretic"-noun-eng "heretge"-noun-cat
"heritability"-noun-eng "heretabilitat"-noun-cat
"heritage"-noun-eng "patrimoni"-noun-cat
"hermaphrodite"-noun-eng "hermafrodita"-noun-cat
"hermaphroditism"-noun-eng "hermafroditisme"-noun-cat
"hermeneutics"-noun-eng "hermenèutica"-noun-cat
"hermitage"-noun-eng "ermita"-noun-cat
"hermit"-noun-eng "ermità"-noun-cat
"hernia"-noun-eng "hèrnia"-noun-cat
"heroine"-noun-eng "heroi"-noun-cat
"heroin"-noun-eng "heroïna"-noun-cat
"heroism"-noun-eng "heroïcitat"-noun-cat
"hero"-noun-eng "heroi"-noun-cat
"herpes"-noun-eng "herpes"-noun-cat
"herpetology"-noun-eng "herpetologia"-noun-cat
"herring"-noun-eng "areng"-noun-cat
"hesitation"-noun-eng "vacil·lació"-noun-cat
"hessonite"-noun-eng "hessonita"-noun-cat
"heteroagglutination"-noun-eng "heteroaglutinació"-noun-cat
"heteroantibody"-noun-eng "heteroanticòs"-noun-cat
"heterofibre"-noun-eng "heterofibra"-noun-cat
"heterogamy"-noun-eng "heterogàmia"-noun-cat
"heterogeneity"-noun-eng "heterogeneïtat"-noun-cat
"heterojunction"-noun-eng "heterojunció"-noun-cat
"heterolysosome"-noun-eng "heterolisosoma"-noun-cat
"heteronym"-noun-eng "heterònim"-noun-cat
"heteronymy"-noun-eng "heteronímia"-noun-cat
"heterosexuality"-noun-eng "heterosexualitat"-noun-cat
"heterosphere"-noun-eng "heterosfera"-noun-cat
"heterozygote"-noun-eng "heterozigot"-noun-cat
"heuristics"-noun-eng "heurística"-noun-cat
"hexafluoride"-noun-eng "hexafluorur"-noun-cat
"hexagon"-noun-eng "hexàgon"-noun-cat
"hexakosioihexekontahexaphobia"-noun-eng "hexakosioihexekontahexafòbia"-noun-cat
"hexameter"-noun-eng "hexàmetre"-noun-cat
"hexane"-noun-eng "hexà"-noun-cat
"hexode"-noun-eng "hèxode"-noun-cat
"hexose"-noun-eng "hexosa"-noun-cat
"hexyl"-noun-eng "hexil"-noun-cat
"hiatus"-noun-eng "hiat"-noun-cat
"hibernation"-noun-eng "hibernació"-noun-cat
"hiccough"-noun-eng "singlot"-noun-cat
"hiccup"-noun-eng "singlot"-noun-cat
"hidden Markov model"-noun-eng "model ocult de Markov"-noun-cat
"hideout"-noun-eng "cau"-noun-cat
"hide"-noun-eng "amagatall"-noun-cat
"hidrogenosome"-noun-eng "hidrogenosoma"-noun-cat
"hidrophyte"-noun-eng "hidròfit"-noun-cat
"hierarchy"-noun-eng "jerarquia"-noun-cat
"hieroglyph"-noun-eng "jeroglífic"-noun-cat
"High Contracting Party"-noun-eng "Alta Part Contractant"-noun-cat
"high court"-noun-eng "audiència"-noun-cat
"high court"-noun-eng "tribunal suprem"-noun-cat
"high school"-noun-eng "institut"-noun-cat
"highlight"-noun-eng "punt destacat"-noun-cat
"high-temperature superconductivity"-noun-eng "superconductivitat d'alta temperatura"-noun-cat
"highway"-noun-eng "autopista"-noun-cat
"highway"-noun-eng "carretera"-noun-cat
"hijacker"-noun-eng "segrestador"-noun-cat
"hike"-noun-eng "caminada"-noun-cat
"hiking"-noun-eng "senderisme"-noun-cat
"hilarity"-noun-eng "hilaritat"-noun-cat
"hillside"-noun-eng "vessant"-noun-cat
"hill"-noun-eng "pujol"-noun-cat
"hill"-noun-eng "serral"-noun-cat
"hill"-noun-eng "turó"-noun-cat
"hilum"-noun-eng "hil"-noun-cat
"Hindi"-noun-eng "hindi"-noun-cat
"hindrance"-noun-eng "impediment"-noun-cat
"Hinduism"-noun-eng "hinduisme"-noun-cat
"hinge"-noun-eng "frontissa"-noun-cat
"hinge"-noun-eng "golfo"-noun-cat
"hint"-noun-eng "pista"-noun-cat
"hippie"-noun-eng "hippy"-noun-cat
"hippocampus"-noun-eng "hipocamp"-noun-cat
"hippodrome"-noun-eng "hipòdrom"-noun-cat
"hippopotamus"-noun-eng "hipopòtam"-noun-cat
"hippy"-noun-eng "hippy"-noun-cat
"hip"-noun-eng "maluc"-noun-cat
"hiragana"-noun-eng "hiragana"-noun-cat
"hire"-noun-eng "lloguer"-noun-cat
"His Highness"-noun-eng "Sa Altesa"-noun-cat
"His Majesty the King"-noun-eng "Sa Majestat el Rei"-noun-cat
"His Majesty"-noun-eng "Sa Majestat"-noun-cat
"His Royal Highness"-noun-eng "Sa Altesa Reial"-noun-cat
"hispanicism"-noun-eng "hispanisme"-noun-cat
"Hispanic"-noun-eng "hispà"-noun-cat
"histamine"-noun-eng "histamina"-noun-cat
"histiocyte"-noun-eng "histiòcit"-noun-cat
"histiocytosis"-noun-eng "histiocitosi"-noun-cat
"histochemistry"-noun-eng "histoquímica"-noun-cat
"histocompatibility"-noun-eng "histocompatibilitat"-noun-cat
"histogram"-noun-eng "histograma"-noun-cat
"histoincompatibility"-noun-eng "histoincompatibilitat"-noun-cat
"histologist"-noun-eng "històleg"-noun-cat
"histology"-noun-eng "histologia"-noun-cat
"histolysis"-noun-eng "històlisi"-noun-cat
"histone"-noun-eng "histona"-noun-cat
"historian"-noun-eng "historiador"-noun-cat
"historicity"-noun-eng "historicitat"-noun-cat
"historiographer"-noun-eng "historiògraf"-noun-cat
"historiography"-noun-eng "historiografia"-noun-cat
"history"-noun-eng "història"-noun-cat
"hitchhiking"-noun-eng "autoestop"-noun-cat
"hit"-noun-eng "èxit"-noun-cat
"hit"-noun-eng "impacte"-noun-cat
"Hittite"-noun-eng "hitita"-noun-cat
"hive"-noun-eng "rusc"-noun-cat
"HIV"-noun-eng "VIH"-noun-cat
"hoarding"-noun-eng "abassegament"-noun-cat
"hoarfrost"-noun-eng "gebre"-noun-cat
"hoax"-noun-eng "broma"-noun-cat
"hobble"-noun-eng "coixesa"-noun-cat
"hobby"-noun-eng "hobby"-noun-cat
"hobby"-noun-eng "passatemps"-noun-cat
"hockey"-noun-eng "hoquei"-noun-cat
"hodgepodge"-noun-eng "guirigall"-noun-cat
"hodgepodge"-noun-eng "poti-poti"-noun-cat
"hodman"-noun-eng "manobre"-noun-cat
"hodman"-noun-eng "manobre"-noun-cat
"hodman"-noun-eng "peó"-noun-cat
"hodograph"-noun-eng "hodògrafa"-noun-cat
"hoist"-noun-eng "muntacàrregues"-noun-cat
"hoist"-noun-eng "polispast"-noun-cat
"holder"-noun-eng "titular"-noun-cat
"holding"-noun-eng "hòlding"-noun-cat
"hold"-noun-eng "agafament"-noun-cat
"hold"-noun-eng "bodega"-noun-cat
"hold"-noun-eng "control"-noun-cat
"hole"-noun-eng "clot"-noun-cat
"hole"-noun-eng "forat"-noun-cat
"holiday"-noun-eng "vacacions"-noun-cat
"holiday"-noun-eng "vacances"-noun-cat
"holiday"-noun-eng "vacances"-noun-cat
"holiness"-noun-eng "santedat"-noun-cat
"holism"-noun-eng "holisme"-noun-cat
"holmium"-noun-eng "holmi"-noun-cat
"holocaust"-noun-eng "holocaust"-noun-cat
"hologram"-noun-eng "holograma"-noun-cat
"holograph"-noun-eng "hològraf"-noun-cat
"holography"-noun-eng "holografia"-noun-cat
"holohedron"-noun-eng "holoedre"-noun-cat
"holomorphism"-noun-eng "holomorfisme"-noun-cat
"holotype"-noun-eng "holotip"-noun-cat
"holster"-noun-eng "pistolera"-noun-cat
"homage"-noun-eng "homenatge"-noun-cat
"homecoming"-noun-eng "retorn"-noun-cat
"homeland"-noun-eng "pàtria"-noun-cat
"homeomorphism"-noun-eng "homeomorfisme"-noun-cat
"homeomorph"-noun-eng "homeomorf"-noun-cat
"homeopathy"-noun-eng "homeopatia"-noun-cat
"homeostasis"-noun-eng "homeòstasi"-noun-cat
"home"-noun-eng "casa"-noun-cat
"home"-noun-eng "llar"-noun-cat
"homestead"-noun-eng "mas"-noun-cat
"hometown"-noun-eng "ciutat natal"-noun-cat
"homework"-noun-eng "deure"-noun-cat
"homicide"-noun-eng "homicidi"-noun-cat
"hominid"-noun-eng "homínid"-noun-cat
"homoeopath"-noun-eng "homeòpata"-noun-cat
"homoeopathy"-noun-eng "homeopatia"-noun-cat
"homofibre"-noun-eng "homofibra"-noun-cat
"homogeneity"-noun-eng "homogeneïtat"-noun-cat
"homogenisation"-noun-eng "homogeneïtzació"-noun-cat
"homograph"-noun-eng "homògraf"-noun-cat
"homography"-noun-eng "homografia"-noun-cat
"homojunction"-noun-eng "homojunció"-noun-cat
"homologation"-noun-eng "homologació"-noun-cat
"homology"-noun-eng "homologia"-noun-cat
"homomorphism"-noun-eng "homomorfisme"-noun-cat
"homonym"-noun-eng "homònim"-noun-cat
"homonymy"-noun-eng "homonímia"-noun-cat
"homopause"-noun-eng "homopausa"-noun-cat
"homophobia"-noun-eng "homofòbia"-noun-cat
"homophone"-noun-eng "homòfon"-noun-cat
"homophony"-noun-eng "homofonia"-noun-cat
"homopolymer"-noun-eng "homopolímer"-noun-cat
"homosexuality"-noun-eng "homosexualitat"-noun-cat
"homosexual"-noun-eng "homosexual"-noun-cat
"homosphere"-noun-eng "homosfera"-noun-cat
"homotopy"-noun-eng "homotopia"-noun-cat
"homozygote"-noun-eng "homozigot"-noun-cat
"Honduran"-noun-eng "hondureny"-noun-cat
"honesty"-noun-eng "honradesa"-noun-cat
"honeycomb"-noun-eng "bresca"-noun-cat
"honeymoon"-noun-eng "lluna de mel"-noun-cat
"honey"-noun-eng "mel"-noun-cat
"honeysuckle"-noun-eng "lligabosc"-noun-cat
"honor"-noun-eng "honor"-noun-cat
"honour"-noun-eng "honor"-noun-cat
"honour"-noun-eng "honra"-noun-cat
"hood"-noun-eng "capó"-noun-cat
"hood"-noun-eng "capot"-noun-cat
"hood"-noun-eng "caputxa"-noun-cat
"hoof"-noun-eng "peülla"-noun-cat
"hook"-noun-eng "ganxo"-noun-cat
"hook"-noun-eng "ham"-noun-cat
"hooligan"-noun-eng "fanàtic"-noun-cat
"hoopoe"-noun-eng "puput"-noun-cat
"hoop"-noun-eng "congreny"-noun-cat
"hope"-noun-eng "esperança"-noun-cat
"hopper"-noun-eng "tremuja"-noun-cat
"horde"-noun-eng "horda"-noun-cat
"horizon"-noun-eng "horitzó"-noun-cat
"horizontal"-noun-eng "horitzontal"-noun-cat
"hormone"-noun-eng "hormona"-noun-cat
"hornblende"-noun-eng "hornblenda"-noun-cat
"horn"-noun-eng "asta"-noun-cat
"horn"-noun-eng "banya"-noun-cat
"horn"-noun-eng "botzina"-noun-cat
"horoscope"-noun-eng "horòscop"-noun-cat
"horror"-noun-eng "horror"-noun-cat
"horseriding"-noun-eng "equitació"-noun-cat
"horseriding"-noun-eng "equitació"-noun-cat
"horseman"-noun-eng "genet"-noun-cat
"horseshoe"-noun-eng "ferradura"-noun-cat
"horse"-noun-eng "cavall"-noun-cat
"horticulture"-noun-eng "horticultura"-noun-cat
"horticulturist"-noun-eng "horticultor"-noun-cat
"hose"-noun-eng "mànega"-noun-cat
"hospice"-noun-eng "hospici"-noun-cat
"hospitalisation"-noun-eng "hospitalització"-noun-cat
"hospitality industry"-noun-eng "hostaleria"-noun-cat
"hospitality industry"-noun-eng "hostaleria"-noun-cat
"hospitality"-noun-eng "hospitalitat"-noun-cat
"hospitalization"-noun-eng "hospitalització"-noun-cat
"hospital"-noun-eng "hospital"-noun-cat
"hostage"-noun-eng "ostatge"-noun-cat
"hostel"-noun-eng "alberg"-noun-cat
"hostess"-noun-eng "amfitrió"-noun-cat
"hostess"-noun-eng "animador"-noun-cat
"hostess"-noun-eng "hoste"-noun-cat
"hostility"-noun-eng "hostilitat"-noun-cat
"host"-noun-eng "amfitrió"-noun-cat
"host"-noun-eng "animador"-noun-cat
"hotel"-noun-eng "hotel"-noun-cat
"hotspot"-noun-eng "punt d'accés Wi-Fi"-noun-cat
"hour"-noun-eng "hora"-noun-cat
"House of Commons"-noun-eng "Cambra dels Comuns"-noun-cat
"House of Lords"-noun-eng "Cambra dels Lords"-noun-cat
"housecoat"-noun-eng "bata"-noun-cat
"House of Representatives"-noun-eng "cambra de Representats"-noun-cat
"household"-noun-eng "casa"-noun-cat
"house"-noun-eng "cambra"-noun-cat
"house"-noun-eng "càmera"-noun-cat
